iso_code,country,date,owid_diabetes_prevalence
KWT,Kuwait,2020-08-06,15.84
KWT,Kuwait,2020-08-07,15.84
KWT,Kuwait,2020-08-08,15.84
KWT,Kuwait,2020-08-09,15.84
KWT,Kuwait,2020-08-10,15.84
KWT,Kuwait,2020-08-11,15.84
KWT,Kuwait,2020-08-12,15.84
KWT,Kuwait,2020-08-13,15.84
KWT,Kuwait,2020-08-14,15.84
KWT,Kuwait,2020-08-15,15.84
KWT,Kuwait,2020-08-16,15.84
KWT,Kuwait,2020-08-17,15.84
KWT,Kuwait,2020-08-18,15.84
KWT,Kuwait,2020-08-19,15.84
KWT,Kuwait,2020-08-20,15.84
KWT,Kuwait,2020-08-21,15.84
KWT,Kuwait,2020-08-22,15.84
KWT,Kuwait,2020-08-23,15.84
KWT,Kuwait,2020-08-24,15.84
KWT,Kuwait,2020-08-25,15.84
KWT,Kuwait,2020-08-26,15.84
KWT,Kuwait,2020-08-27,15.84
KWT,Kuwait,2020-08-28,15.84
KWT,Kuwait,2020-08-29,15.84
KWT,Kuwait,2020-08-30,15.84
KWT,Kuwait,2020-08-31,15.84
KWT,Kuwait,2020-09-01,15.84
KWT,Kuwait,2020-09-02,15.84
KWT,Kuwait,2020-09-03,15.84
KWT,Kuwait,2020-09-04,15.84
KWT,Kuwait,2020-09-05,15.84
KWT,Kuwait,2020-09-06,15.84
KWT,Kuwait,2020-09-07,15.84
KWT,Kuwait,2020-09-08,15.84
KWT,Kuwait,2020-09-09,15.84
KWT,Kuwait,2020-09-10,15.84
KWT,Kuwait,2020-09-11,15.84
KWT,Kuwait,2020-09-12,15.84
KWT,Kuwait,2020-09-13,15.84
KWT,Kuwait,2020-09-14,15.84
KWT,Kuwait,2020-09-15,15.84
KWT,Kuwait,2020-09-16,15.84
KWT,Kuwait,2020-09-17,15.84
KWT,Kuwait,2020-09-18,15.84
KWT,Kuwait,2020-09-19,15.84
KWT,Kuwait,2020-09-20,15.84
KWT,Kuwait,2020-09-21,15.84
KWT,Kuwait,2020-09-22,15.84
KWT,Kuwait,2020-09-23,15.84
KWT,Kuwait,2020-09-24,15.84
KWT,Kuwait,2020-09-25,15.84
KWT,Kuwait,2020-09-26,15.84
KWT,Kuwait,2020-09-27,15.84
KWT,Kuwait,2020-09-28,15.84
KWT,Kuwait,2020-09-29,15.84
KWT,Kuwait,2020-09-30,15.84
KWT,Kuwait,2020-10-01,15.84
KWT,Kuwait,2020-10-02,15.84
KWT,Kuwait,2020-10-03,15.84
KWT,Kuwait,2020-10-04,15.84
KWT,Kuwait,2020-10-05,15.84
KWT,Kuwait,2020-10-06,15.84
KWT,Kuwait,2020-10-07,15.84
KWT,Kuwait,2020-10-08,15.84
KWT,Kuwait,2020-10-09,15.84
KWT,Kuwait,2020-10-10,15.84
LAO,Laos,2020-03-25,4.0
LAO,Laos,2020-03-26,4.0
LAO,Laos,2020-03-27,4.0
LAO,Laos,2020-03-28,4.0
LAO,Laos,2020-03-29,4.0
LAO,Laos,2020-03-30,4.0
LAO,Laos,2020-03-31,4.0
LAO,Laos,2020-04-01,4.0
LAO,Laos,2020-04-02,4.0
LAO,Laos,2020-04-03,4.0
LAO,Laos,2020-04-04,4.0
LAO,Laos,2020-04-05,4.0
LAO,Laos,2020-04-06,4.0
LAO,Laos,2020-04-07,4.0
LAO,Laos,2020-04-08,4.0
LAO,Laos,2020-04-09,4.0
LAO,Laos,2020-04-10,4.0
LAO,Laos,2020-04-11,4.0
LAO,Laos,2020-04-12,4.0
LAO,Laos,2020-04-13,4.0
LAO,Laos,2020-04-14,4.0
LAO,Laos,2020-04-15,4.0
LAO,Laos,2020-04-16,4.0
LAO,Laos,2020-04-17,4.0
LAO,Laos,2020-04-18,4.0
LAO,Laos,2020-04-19,4.0
LAO,Laos,2020-04-20,4.0
LAO,Laos,2020-04-21,4.0
LAO,Laos,2020-04-22,4.0
LAO,Laos,2020-04-23,4.0
LAO,Laos,2020-04-24,4.0
LAO,Laos,2020-04-25,4.0
LAO,Laos,2020-04-26,4.0
LAO,Laos,2020-04-27,4.0
LAO,Laos,2020-04-28,4.0
LAO,Laos,2020-04-29,4.0
LAO,Laos,2020-04-30,4.0
LAO,Laos,2020-05-01,4.0
LAO,Laos,2020-05-02,4.0
LAO,Laos,2020-05-03,4.0
LAO,Laos,2020-05-04,4.0
LAO,Laos,2020-05-05,4.0
LAO,Laos,2020-05-06,4.0
LAO,Laos,2020-05-07,4.0
LAO,Laos,2020-05-08,4.0
LAO,Laos,2020-05-09,4.0
LAO,Laos,2020-05-10,4.0
LAO,Laos,2020-05-11,4.0
LAO,Laos,2020-05-12,4.0
LAO,Laos,2020-05-13,4.0
LAO,Laos,2020-05-14,4.0
LAO,Laos,2020-05-15,4.0
LAO,Laos,2020-05-16,4.0
LAO,Laos,2020-05-17,4.0
LAO,Laos,2020-05-18,4.0
LAO,Laos,2020-05-19,4.0
LAO,Laos,2020-05-20,4.0
LAO,Laos,2020-05-21,4.0
LAO,Laos,2020-05-22,4.0
LAO,Laos,2020-05-23,4.0
LAO,Laos,2020-05-24,4.0
LAO,Laos,2020-05-25,4.0
LAO,Laos,2020-05-26,4.0
LAO,Laos,2020-05-27,4.0
LAO,Laos,2020-05-28,4.0
LAO,Laos,2020-05-29,4.0
LAO,Laos,2020-05-30,4.0
LAO,Laos,2020-05-31,4.0
LAO,Laos,2020-06-01,4.0
LAO,Laos,2020-06-02,4.0
LAO,Laos,2020-06-03,4.0
LAO,Laos,2020-06-04,4.0
LAO,Laos,2020-06-05,4.0
LAO,Laos,2020-06-06,4.0
LAO,Laos,2020-06-07,4.0
LAO,Laos,2020-06-08,4.0
LAO,Laos,2020-06-09,4.0
LAO,Laos,2020-06-10,4.0
LAO,Laos,2020-06-11,4.0
LAO,Laos,2020-06-12,4.0
LAO,Laos,2020-06-13,4.0
LAO,Laos,2020-06-14,4.0
LAO,Laos,2020-06-15,4.0
LAO,Laos,2020-06-16,4.0
LAO,Laos,2020-06-17,4.0
LAO,Laos,2020-06-18,4.0
LAO,Laos,2020-06-19,4.0
LAO,Laos,2020-06-20,4.0
LAO,Laos,2020-06-21,4.0
LAO,Laos,2020-06-22,4.0
LAO,Laos,2020-06-23,4.0
LAO,Laos,2020-06-24,4.0
LAO,Laos,2020-06-25,4.0
LAO,Laos,2020-06-26,4.0
LAO,Laos,2020-06-27,4.0
LAO,Laos,2020-06-28,4.0
LAO,Laos,2020-06-29,4.0
LAO,Laos,2020-06-30,4.0
LAO,Laos,2020-07-01,4.0
LAO,Laos,2020-07-02,4.0
LAO,Laos,2020-07-03,4.0
LAO,Laos,2020-07-04,4.0
LAO,Laos,2020-07-05,4.0
LAO,Laos,2020-07-06,4.0
LAO,Laos,2020-07-07,4.0
LAO,Laos,2020-07-08,4.0
LAO,Laos,2020-07-09,4.0
LAO,Laos,2020-07-10,4.0
LAO,Laos,2020-07-11,4.0
LAO,Laos,2020-07-12,4.0
LAO,Laos,2020-07-13,4.0
LAO,Laos,2020-07-14,4.0
LAO,Laos,2020-07-15,4.0
LAO,Laos,2020-07-16,4.0
LAO,Laos,2020-07-17,4.0
LAO,Laos,2020-07-18,4.0
LAO,Laos,2020-07-19,4.0
LAO,Laos,2020-07-20,4.0
LAO,Laos,2020-07-21,4.0
LAO,Laos,2020-07-22,4.0
LAO,Laos,2020-07-23,4.0
LAO,Laos,2020-07-24,4.0
LAO,Laos,2020-07-25,4.0
LAO,Laos,2020-07-26,4.0
LAO,Laos,2020-07-27,4.0
LAO,Laos,2020-07-28,4.0
LAO,Laos,2020-07-29,4.0
LAO,Laos,2020-07-30,4.0
LAO,Laos,2020-07-31,4.0
LAO,Laos,2020-08-01,4.0
LAO,Laos,2020-08-02,4.0
LAO,Laos,2020-08-03,4.0
LAO,Laos,2020-08-04,4.0
LAO,Laos,2020-08-05,4.0
LAO,Laos,2020-08-06,4.0
LAO,Laos,2020-08-07,4.0
LAO,Laos,2020-08-08,4.0
LAO,Laos,2020-08-09,4.0
LAO,Laos,2020-08-10,4.0
LAO,Laos,2020-08-11,4.0
LAO,Laos,2020-08-12,4.0
LAO,Laos,2020-08-13,4.0
LAO,Laos,2020-08-14,4.0
LAO,Laos,2020-08-15,4.0
LAO,Laos,2020-08-16,4.0
LAO,Laos,2020-08-17,4.0
LAO,Laos,2020-08-18,4.0
LAO,Laos,2020-08-19,4.0
LAO,Laos,2020-08-20,4.0
LAO,Laos,2020-08-21,4.0
LAO,Laos,2020-08-22,4.0
LAO,Laos,2020-08-23,4.0
LAO,Laos,2020-08-24,4.0
LAO,Laos,2020-08-25,4.0
LAO,Laos,2020-08-26,4.0
LAO,Laos,2020-08-27,4.0
LAO,Laos,2020-08-28,4.0
LAO,Laos,2020-08-29,4.0
LAO,Laos,2020-08-30,4.0
LAO,Laos,2020-08-31,4.0
LAO,Laos,2020-09-01,4.0
LAO,Laos,2020-09-02,4.0
LAO,Laos,2020-09-03,4.0
LAO,Laos,2020-09-04,4.0
LAO,Laos,2020-09-05,4.0
LAO,Laos,2020-09-06,4.0
LAO,Laos,2020-09-07,4.0
LAO,Laos,2020-09-08,4.0
LAO,Laos,2020-09-09,4.0
LAO,Laos,2020-09-10,4.0
LAO,Laos,2020-09-11,4.0
LAO,Laos,2020-09-12,4.0
LAO,Laos,2020-09-13,4.0
LAO,Laos,2020-09-14,4.0
LAO,Laos,2020-09-15,4.0
LAO,Laos,2020-09-16,4.0
LAO,Laos,2020-09-17,4.0
LAO,Laos,2020-09-18,4.0
LAO,Laos,2020-09-19,4.0
LAO,Laos,2020-09-20,4.0
LAO,Laos,2020-09-21,4.0
LAO,Laos,2020-09-22,4.0
LAO,Laos,2020-09-23,4.0
LAO,Laos,2020-09-24,4.0
LAO,Laos,2020-09-25,4.0
LAO,Laos,2020-09-26,4.0
LAO,Laos,2020-09-27,4.0
LAO,Laos,2020-09-28,4.0
LAO,Laos,2020-09-29,4.0
LAO,Laos,2020-09-30,4.0
LAO,Laos,2020-10-01,4.0
LAO,Laos,2020-10-02,4.0
LAO,Laos,2020-10-03,4.0
LAO,Laos,2020-10-04,4.0
LAO,Laos,2020-10-05,4.0
LAO,Laos,2020-10-06,4.0
LAO,Laos,2020-10-07,4.0
LAO,Laos,2020-10-08,4.0
LAO,Laos,2020-10-09,4.0
LAO,Laos,2020-10-10,4.0
LBN,Lebanon,2019-12-31,12.71
LBN,Lebanon,2020-01-01,12.71
LBN,Lebanon,2020-01-02,12.71
LBN,Lebanon,2020-01-03,12.71
LBN,Lebanon,2020-01-04,12.71
LBN,Lebanon,2020-01-05,12.71
LBN,Lebanon,2020-01-06,12.71
LBN,Lebanon,2020-01-07,12.71
LBN,Lebanon,2020-01-08,12.71
LBN,Lebanon,2020-01-09,12.71
LBN,Lebanon,2020-01-10,12.71
LBN,Lebanon,2020-01-11,12.71
LBN,Lebanon,2020-01-12,12.71
LBN,Lebanon,2020-01-13,12.71
LBN,Lebanon,2020-01-14,12.71
LBN,Lebanon,2020-01-15,12.71
LBN,Lebanon,2020-01-16,12.71
LBN,Lebanon,2020-01-17,12.71
LBN,Lebanon,2020-01-18,12.71
LBN,Lebanon,2020-01-19,12.71
LBN,Lebanon,2020-01-20,12.71
LBN,Lebanon,2020-01-21,12.71
LBN,Lebanon,2020-01-22,12.71
LBN,Lebanon,2020-01-23,12.71
LBN,Lebanon,2020-01-24,12.71
LBN,Lebanon,2020-01-25,12.71
LBN,Lebanon,2020-01-26,12.71
LBN,Lebanon,2020-01-27,12.71
LBN,Lebanon,2020-01-28,12.71
LBN,Lebanon,2020-01-29,12.71
LBN,Lebanon,2020-01-30,12.71
LBN,Lebanon,2020-01-31,12.71
LBN,Lebanon,2020-02-01,12.71
LBN,Lebanon,2020-02-02,12.71
LBN,Lebanon,2020-02-03,12.71
LBN,Lebanon,2020-02-04,12.71
LBN,Lebanon,2020-02-05,12.71
LBN,Lebanon,2020-02-06,12.71
LBN,Lebanon,2020-02-07,12.71
LBN,Lebanon,2020-02-08,12.71
LBN,Lebanon,2020-02-09,12.71
LBN,Lebanon,2020-02-10,12.71
LBN,Lebanon,2020-02-11,12.71
LBN,Lebanon,2020-02-12,12.71
LBN,Lebanon,2020-02-13,12.71
LBN,Lebanon,2020-02-14,12.71
LBN,Lebanon,2020-02-15,12.71
LBN,Lebanon,2020-02-16,12.71
LBN,Lebanon,2020-02-17,12.71
LBN,Lebanon,2020-02-18,12.71
LBN,Lebanon,2020-02-19,12.71
LBN,Lebanon,2020-02-20,12.71
LBN,Lebanon,2020-02-21,12.71
LBN,Lebanon,2020-02-22,12.71
LBN,Lebanon,2020-02-23,12.71
LBN,Lebanon,2020-02-24,12.71
LBN,Lebanon,2020-02-25,12.71
LBN,Lebanon,2020-02-26,12.71
LBN,Lebanon,2020-02-27,12.71
LBN,Lebanon,2020-02-28,12.71
LBN,Lebanon,2020-02-29,12.71
LBN,Lebanon,2020-03-01,12.71
LBN,Lebanon,2020-03-02,12.71
LBN,Lebanon,2020-03-03,12.71
LBN,Lebanon,2020-03-04,12.71
LBN,Lebanon,2020-03-05,12.71
LBN,Lebanon,2020-03-06,12.71
LBN,Lebanon,2020-03-07,12.71
LBN,Lebanon,2020-03-08,12.71
LBN,Lebanon,2020-03-09,12.71
LBN,Lebanon,2020-03-10,12.71
LBN,Lebanon,2020-03-11,12.71
LBN,Lebanon,2020-03-12,12.71
LBN,Lebanon,2020-03-13,12.71
LBN,Lebanon,2020-03-14,12.71
LBN,Lebanon,2020-03-15,12.71
LBN,Lebanon,2020-03-16,12.71
LBN,Lebanon,2020-03-17,12.71
LBN,Lebanon,2020-03-18,12.71
LBN,Lebanon,2020-03-19,12.71
LBN,Lebanon,2020-03-20,12.71
LBN,Lebanon,2020-03-21,12.71
LBN,Lebanon,2020-03-22,12.71
LBN,Lebanon,2020-03-23,12.71
LBN,Lebanon,2020-03-24,12.71
LBN,Lebanon,2020-03-25,12.71
LBN,Lebanon,2020-03-26,12.71
LBN,Lebanon,2020-03-27,12.71
LBN,Lebanon,2020-03-28,12.71
LBN,Lebanon,2020-03-29,12.71
LBN,Lebanon,2020-03-30,12.71
LBN,Lebanon,2020-03-31,12.71
LBN,Lebanon,2020-04-01,12.71
LBN,Lebanon,2020-04-02,12.71
LBN,Lebanon,2020-04-03,12.71
LBN,Lebanon,2020-04-04,12.71
LBN,Lebanon,2020-04-05,12.71
LBN,Lebanon,2020-04-06,12.71
LBN,Lebanon,2020-04-07,12.71
LBN,Lebanon,2020-04-08,12.71
LBN,Lebanon,2020-04-09,12.71
LBN,Lebanon,2020-04-10,12.71
LBN,Lebanon,2020-04-11,12.71
LBN,Lebanon,2020-04-12,12.71
LBN,Lebanon,2020-04-13,12.71
LBN,Lebanon,2020-04-14,12.71
LBN,Lebanon,2020-04-15,12.71
LBN,Lebanon,2020-04-16,12.71
LBN,Lebanon,2020-04-17,12.71
LBN,Lebanon,2020-04-18,12.71
LBN,Lebanon,2020-04-19,12.71
LBN,Lebanon,2020-04-20,12.71
LBN,Lebanon,2020-04-21,12.71
LBN,Lebanon,2020-04-22,12.71
LBN,Lebanon,2020-04-23,12.71
LBN,Lebanon,2020-04-24,12.71
LBN,Lebanon,2020-04-25,12.71
LBN,Lebanon,2020-04-26,12.71
LBN,Lebanon,2020-04-27,12.71
LBN,Lebanon,2020-04-28,12.71
LBN,Lebanon,2020-04-29,12.71
LBN,Lebanon,2020-04-30,12.71
LBN,Lebanon,2020-05-01,12.71
LBN,Lebanon,2020-05-02,12.71
LBN,Lebanon,2020-05-03,12.71
LBN,Lebanon,2020-05-04,12.71
LBN,Lebanon,2020-05-05,12.71
LBN,Lebanon,2020-05-06,12.71
LBN,Lebanon,2020-05-07,12.71
LBN,Lebanon,2020-05-08,12.71
LBN,Lebanon,2020-05-09,12.71
LBN,Lebanon,2020-05-10,12.71
LBN,Lebanon,2020-05-11,12.71
LBN,Lebanon,2020-05-12,12.71
LBN,Lebanon,2020-05-13,12.71
LBN,Lebanon,2020-05-14,12.71
LBN,Lebanon,2020-05-15,12.71
LBN,Lebanon,2020-05-16,12.71
LBN,Lebanon,2020-05-17,12.71
LBN,Lebanon,2020-05-18,12.71
LBN,Lebanon,2020-05-19,12.71
LBN,Lebanon,2020-05-20,12.71
LBN,Lebanon,2020-05-21,12.71
LBN,Lebanon,2020-05-22,12.71
LBN,Lebanon,2020-05-23,12.71
LBN,Lebanon,2020-05-24,12.71
LBN,Lebanon,2020-05-25,12.71
LBN,Lebanon,2020-05-26,12.71
LBN,Lebanon,2020-05-27,12.71
LBN,Lebanon,2020-05-28,12.71
LBN,Lebanon,2020-05-29,12.71
LBN,Lebanon,2020-05-30,12.71
LBN,Lebanon,2020-05-31,12.71
LBN,Lebanon,2020-06-01,12.71
LBN,Lebanon,2020-06-02,12.71
LBN,Lebanon,2020-06-03,12.71
LBN,Lebanon,2020-06-04,12.71
LBN,Lebanon,2020-06-05,12.71
LBN,Lebanon,2020-06-06,12.71
LBN,Lebanon,2020-06-07,12.71
LBN,Lebanon,2020-06-08,12.71
LBN,Lebanon,2020-06-09,12.71
LBN,Lebanon,2020-06-10,12.71
LBN,Lebanon,2020-06-11,12.71
LBN,Lebanon,2020-06-12,12.71
LBN,Lebanon,2020-06-13,12.71
LBN,Lebanon,2020-06-14,12.71
LBN,Lebanon,2020-06-15,12.71
LBN,Lebanon,2020-06-16,12.71
LBN,Lebanon,2020-06-17,12.71
LBN,Lebanon,2020-06-18,12.71
LBN,Lebanon,2020-06-19,12.71
LBN,Lebanon,2020-06-20,12.71
LBN,Lebanon,2020-06-21,12.71
LBN,Lebanon,2020-06-22,12.71
LBN,Lebanon,2020-06-23,12.71
LBN,Lebanon,2020-06-24,12.71
LBN,Lebanon,2020-06-25,12.71
LBN,Lebanon,2020-06-26,12.71
LBN,Lebanon,2020-06-27,12.71
LBN,Lebanon,2020-06-28,12.71
LBN,Lebanon,2020-06-29,12.71
LBN,Lebanon,2020-06-30,12.71
LBN,Lebanon,2020-07-01,12.71
LBN,Lebanon,2020-07-02,12.71
LBN,Lebanon,2020-07-03,12.71
LBN,Lebanon,2020-07-04,12.71
LBN,Lebanon,2020-07-05,12.71
LBN,Lebanon,2020-07-06,12.71
LBN,Lebanon,2020-07-07,12.71
LBN,Lebanon,2020-07-08,12.71
LBN,Lebanon,2020-07-09,12.71
LBN,Lebanon,2020-07-10,12.71
LBN,Lebanon,2020-07-11,12.71
LBN,Lebanon,2020-07-12,12.71
LBN,Lebanon,2020-07-13,12.71
LBN,Lebanon,2020-07-14,12.71
LBN,Lebanon,2020-07-15,12.71
LBN,Lebanon,2020-07-16,12.71
LBN,Lebanon,2020-07-17,12.71
LBN,Lebanon,2020-07-18,12.71
LBN,Lebanon,2020-07-19,12.71
LBN,Lebanon,2020-07-20,12.71
LBN,Lebanon,2020-07-21,12.71
LBN,Lebanon,2020-07-22,12.71
LBN,Lebanon,2020-07-23,12.71
LBN,Lebanon,2020-07-24,12.71
LBN,Lebanon,2020-07-25,12.71
LBN,Lebanon,2020-07-26,12.71
LBN,Lebanon,2020-07-27,12.71
LBN,Lebanon,2020-07-28,12.71
LBN,Lebanon,2020-07-29,12.71
LBN,Lebanon,2020-07-30,12.71
LBN,Lebanon,2020-07-31,12.71
LBN,Lebanon,2020-08-01,12.71
LBN,Lebanon,2020-08-02,12.71
LBN,Lebanon,2020-08-03,12.71
LBN,Lebanon,2020-08-04,12.71
LBN,Lebanon,2020-08-05,12.71
LBN,Lebanon,2020-08-06,12.71
LBN,Lebanon,2020-08-07,12.71
LBN,Lebanon,2020-08-08,12.71
LBN,Lebanon,2020-08-09,12.71
LBN,Lebanon,2020-08-10,12.71
LBN,Lebanon,2020-08-11,12.71
LBN,Lebanon,2020-08-12,12.71
LBN,Lebanon,2020-08-13,12.71
LBN,Lebanon,2020-08-14,12.71
LBN,Lebanon,2020-08-15,12.71
LBN,Lebanon,2020-08-16,12.71
LBN,Lebanon,2020-08-17,12.71
LBN,Lebanon,2020-08-18,12.71
LBN,Lebanon,2020-08-19,12.71
LBN,Lebanon,2020-08-20,12.71
LBN,Lebanon,2020-08-21,12.71
LBN,Lebanon,2020-08-22,12.71
LBN,Lebanon,2020-08-23,12.71
LBN,Lebanon,2020-08-24,12.71
LBN,Lebanon,2020-08-25,12.71
LBN,Lebanon,2020-08-26,12.71
LBN,Lebanon,2020-08-27,12.71
LBN,Lebanon,2020-08-28,12.71
LBN,Lebanon,2020-08-29,12.71
LBN,Lebanon,2020-08-30,12.71
LBN,Lebanon,2020-08-31,12.71
LBN,Lebanon,2020-09-01,12.71
LBN,Lebanon,2020-09-02,12.71
LBN,Lebanon,2020-09-03,12.71
LBN,Lebanon,2020-09-04,12.71
LBN,Lebanon,2020-09-05,12.71
LBN,Lebanon,2020-09-06,12.71
LBN,Lebanon,2020-09-07,12.71
LBN,Lebanon,2020-09-08,12.71
LBN,Lebanon,2020-09-09,12.71
LBN,Lebanon,2020-09-10,12.71
LBN,Lebanon,2020-09-11,12.71
LBN,Lebanon,2020-09-12,12.71
LBN,Lebanon,2020-09-13,12.71
LBN,Lebanon,2020-09-14,12.71
LBN,Lebanon,2020-09-15,12.71
LBN,Lebanon,2020-09-16,12.71
LBN,Lebanon,2020-09-17,12.71
LBN,Lebanon,2020-09-18,12.71
LBN,Lebanon,2020-09-19,12.71
LBN,Lebanon,2020-09-20,12.71
LBN,Lebanon,2020-09-21,12.71
LBN,Lebanon,2020-09-22,12.71
LBN,Lebanon,2020-09-23,12.71
LBN,Lebanon,2020-09-24,12.71
LBN,Lebanon,2020-09-25,12.71
LBN,Lebanon,2020-09-26,12.71
LBN,Lebanon,2020-09-27,12.71
LBN,Lebanon,2020-09-28,12.71
LBN,Lebanon,2020-09-29,12.71
LBN,Lebanon,2020-09-30,12.71
LBN,Lebanon,2020-10-01,12.71
LBN,Lebanon,2020-10-02,12.71
LBN,Lebanon,2020-10-03,12.71
LBN,Lebanon,2020-10-04,12.71
LBN,Lebanon,2020-10-05,12.71
LBN,Lebanon,2020-10-06,12.71
LBN,Lebanon,2020-10-07,12.71
LBN,Lebanon,2020-10-08,12.71
LBN,Lebanon,2020-10-09,12.71
LBN,Lebanon,2020-10-10,12.71
LBR,Liberia,2020-03-17,2.42
LBR,Liberia,2020-03-18,2.42
LBR,Liberia,2020-03-19,2.42
LBR,Liberia,2020-03-20,2.42
LBR,Liberia,2020-03-21,2.42
LBR,Liberia,2020-03-22,2.42
LBR,Liberia,2020-03-23,2.42
LBR,Liberia,2020-03-24,2.42
LBR,Liberia,2020-03-25,2.42
LBR,Liberia,2020-03-26,2.42
LBR,Liberia,2020-03-27,2.42
LBR,Liberia,2020-03-28,2.42
LBR,Liberia,2020-03-29,2.42
LBR,Liberia,2020-03-30,2.42
LBR,Liberia,2020-03-31,2.42
LBR,Liberia,2020-04-01,2.42
LBR,Liberia,2020-04-02,2.42
LBR,Liberia,2020-04-03,2.42
LBR,Liberia,2020-04-04,2.42
LBR,Liberia,2020-04-05,2.42
LBR,Liberia,2020-04-06,2.42
LBR,Liberia,2020-04-07,2.42
LBR,Liberia,2020-04-08,2.42
LBR,Liberia,2020-04-09,2.42
LBR,Liberia,2020-04-10,2.42
LBR,Liberia,2020-04-11,2.42
LBR,Liberia,2020-04-12,2.42
LBR,Liberia,2020-04-13,2.42
LBR,Liberia,2020-04-14,2.42
LBR,Liberia,2020-04-15,2.42
LBR,Liberia,2020-04-16,2.42
LBR,Liberia,2020-04-17,2.42
LBR,Liberia,2020-04-18,2.42
LBR,Liberia,2020-04-19,2.42
LBR,Liberia,2020-04-20,2.42
LBR,Liberia,2020-04-21,2.42
LBR,Liberia,2020-04-22,2.42
LBR,Liberia,2020-04-23,2.42
LBR,Liberia,2020-04-24,2.42
LBR,Liberia,2020-04-25,2.42
LBR,Liberia,2020-04-26,2.42
LBR,Liberia,2020-04-27,2.42
LBR,Liberia,2020-04-28,2.42
LBR,Liberia,2020-04-29,2.42
LBR,Liberia,2020-04-30,2.42
LBR,Liberia,2020-05-01,2.42
LBR,Liberia,2020-05-02,2.42
LBR,Liberia,2020-05-03,2.42
LBR,Liberia,2020-05-04,2.42
LBR,Liberia,2020-05-05,2.42
LBR,Liberia,2020-05-06,2.42
LBR,Liberia,2020-05-07,2.42
LBR,Liberia,2020-05-08,2.42
LBR,Liberia,2020-05-09,2.42
LBR,Liberia,2020-05-10,2.42
LBR,Liberia,2020-05-11,2.42
LBR,Liberia,2020-05-12,2.42
LBR,Liberia,2020-05-13,2.42
LBR,Liberia,2020-05-14,2.42
LBR,Liberia,2020-05-15,2.42
LBR,Liberia,2020-05-16,2.42
LBR,Liberia,2020-05-17,2.42
LBR,Liberia,2020-05-18,2.42
LBR,Liberia,2020-05-19,2.42
LBR,Liberia,2020-05-20,2.42
LBR,Liberia,2020-05-21,2.42
LBR,Liberia,2020-05-22,2.42
LBR,Liberia,2020-05-23,2.42
LBR,Liberia,2020-05-24,2.42
LBR,Liberia,2020-05-25,2.42
LBR,Liberia,2020-05-26,2.42
LBR,Liberia,2020-05-27,2.42
LBR,Liberia,2020-05-28,2.42
LBR,Liberia,2020-05-29,2.42
LBR,Liberia,2020-05-30,2.42
LBR,Liberia,2020-05-31,2.42
LBR,Liberia,2020-06-01,2.42
LBR,Liberia,2020-06-02,2.42
LBR,Liberia,2020-06-03,2.42
LBR,Liberia,2020-06-04,2.42
LBR,Liberia,2020-06-05,2.42
LBR,Liberia,2020-06-06,2.42
LBR,Liberia,2020-06-07,2.42
LBR,Liberia,2020-06-08,2.42
LBR,Liberia,2020-06-09,2.42
LBR,Liberia,2020-06-10,2.42
LBR,Liberia,2020-06-11,2.42
LBR,Liberia,2020-06-12,2.42
LBR,Liberia,2020-06-13,2.42
LBR,Liberia,2020-06-14,2.42
LBR,Liberia,2020-06-15,2.42
LBR,Liberia,2020-06-16,2.42
LBR,Liberia,2020-06-17,2.42
LBR,Liberia,2020-06-18,2.42
LBR,Liberia,2020-06-19,2.42
LBR,Liberia,2020-06-20,2.42
LBR,Liberia,2020-06-21,2.42
LBR,Liberia,2020-06-22,2.42
LBR,Liberia,2020-06-23,2.42
LBR,Liberia,2020-06-24,2.42
LBR,Liberia,2020-06-25,2.42
LBR,Liberia,2020-06-26,2.42
LBR,Liberia,2020-06-27,2.42
LBR,Liberia,2020-06-28,2.42
LBR,Liberia,2020-06-29,2.42
LBR,Liberia,2020-06-30,2.42
LBR,Liberia,2020-07-01,2.42
LBR,Liberia,2020-07-02,2.42
LBR,Liberia,2020-07-03,2.42
LBR,Liberia,2020-07-04,2.42
LBR,Liberia,2020-07-05,2.42
LBR,Liberia,2020-07-06,2.42
LBR,Liberia,2020-07-07,2.42
LBR,Liberia,2020-07-08,2.42
LBR,Liberia,2020-07-09,2.42
LBR,Liberia,2020-07-10,2.42
LBR,Liberia,2020-07-11,2.42
LBR,Liberia,2020-07-12,2.42
LBR,Liberia,2020-07-13,2.42
LBR,Liberia,2020-07-14,2.42
LBR,Liberia,2020-07-15,2.42
LBR,Liberia,2020-07-16,2.42
LBR,Liberia,2020-07-17,2.42
LBR,Liberia,2020-07-18,2.42
LBR,Liberia,2020-07-19,2.42
LBR,Liberia,2020-07-20,2.42
LBR,Liberia,2020-07-21,2.42
LBR,Liberia,2020-07-22,2.42
LBR,Liberia,2020-07-23,2.42
LBR,Liberia,2020-07-24,2.42
LBR,Liberia,2020-07-25,2.42
LBR,Liberia,2020-07-26,2.42
LBR,Liberia,2020-07-27,2.42
LBR,Liberia,2020-07-28,2.42
LBR,Liberia,2020-07-29,2.42
LBR,Liberia,2020-07-30,2.42
LBR,Liberia,2020-07-31,2.42
LBR,Liberia,2020-08-01,2.42
LBR,Liberia,2020-08-02,2.42
LBR,Liberia,2020-08-03,2.42
