iso_code,country,date,sdsn_positive_rate_smoothed
BOL,Bolivia,2020-08-22,0.472357142857143
BOL,Bolivia,2020-08-23,0.4674285714285715
BOL,Bolivia,2020-08-24,0.46192857142857147
BOL,Bolivia,2020-08-25,0.4627857142857143
BOL,Bolivia,2020-08-26,0.4625
BOL,Bolivia,2020-08-27,0.4564285714285714
BOL,Bolivia,2020-08-28,0.4531428571428571
BOL,Bolivia,2020-08-29,0.45121428571428573
BOL,Bolivia,2020-08-30,0.445857142857143
BOL,Bolivia,2020-08-31,0.43728571428571433
BOL,Bolivia,2020-09-01,0.43178571428571433
BOL,Bolivia,2020-09-02,0.42564285714285716
BOL,Bolivia,2020-09-03,0.4192857142857143
BOL,Bolivia,2020-09-04,0.40628571428571425
BOL,Bolivia,2020-09-05,0.3931428571428571
BOL,Bolivia,2020-09-06,0.38414285714285706
BOL,Bolivia,2020-09-07,0.37607142857142856
BOL,Bolivia,2020-09-08,0.3629285714285714
BOL,Bolivia,2020-09-09,0.35014285714285714
BOL,Bolivia,2020-09-10,0.3429285714285714
BOL,Bolivia,2020-09-11,0.34
BOL,Bolivia,2020-09-12,0.3345714285714286
BOL,Bolivia,2020-09-13,0.3286428571428571
BOL,Bolivia,2020-09-14,0.3246428571428571
BOL,Bolivia,2020-09-15,0.32121428571428573
BOL,Bolivia,2020-09-16,0.31950000000000006
BOL,Bolivia,2020-09-17,0.31807142857142867
BOL,Bolivia,2020-09-18,0.3183571428571429
BOL,Bolivia,2020-09-19,0.31792857142857145
BOL,Bolivia,2020-09-20,0.31864285714285717
BOL,Bolivia,2020-09-21,0.3185714285714286
BOL,Bolivia,2020-09-22,0.31828571428571434
BOL,Bolivia,2020-09-23,0.3169285714285714
BOL,Bolivia,2020-09-24,0.31614285714285717
BOL,Bolivia,2020-09-25,0.31450000000000006
BOL,Bolivia,2020-09-26,0.31599999999999995
BOL,Bolivia,2020-09-27,0.3166428571428571
BOL,Bolivia,2020-09-28,0.31585714285714284
BOL,Bolivia,2020-09-29,0.31707142857142856
BOL,Bolivia,2020-09-30,0.3160714285714286
BOL,Bolivia,2020-10-01,0.3165
BOL,Bolivia,2020-10-02,0.3149285714285714
BOL,Bolivia,2020-10-03,0.31185714285714283
BOL,Bolivia,2020-10-04,0.30885714285714283
BOL,Bolivia,2020-10-05,0.30849999999999994
CAN,Canada,2020-03-31,0.03342857142857143
CAN,Canada,2020-04-01,0.036375000000000005
CAN,Canada,2020-04-02,0.03877777777777778
CAN,Canada,2020-04-03,0.0407
CAN,Canada,2020-04-04,0.042545454545454546
CAN,Canada,2020-04-05,0.04466666666666667
CAN,Canada,2020-04-06,0.048692307692307694
CAN,Canada,2020-04-07,0.052
CAN,Canada,2020-04-08,0.05735714285714285
CAN,Canada,2020-04-09,0.06214285714285713
CAN,Canada,2020-04-10,0.06735714285714285
CAN,Canada,2020-04-11,0.0722142857142857
CAN,Canada,2020-04-12,0.07921428571428571
CAN,Canada,2020-04-13,0.0835
CAN,Canada,2020-04-14,0.08628571428571429
CAN,Canada,2020-04-15,0.08857142857142856
CAN,Canada,2020-04-16,0.09014285714285716
CAN,Canada,2020-04-17,0.09157142857142857
CAN,Canada,2020-04-18,0.09328571428571429
CAN,Canada,2020-04-19,0.09385714285714286
CAN,Canada,2020-04-20,0.09278571428571428
CAN,Canada,2020-04-21,0.09292857142857144
CAN,Canada,2020-04-22,0.09357142857142857
CAN,Canada,2020-04-23,0.09335714285714285
CAN,Canada,2020-04-24,0.09185714285714286
CAN,Canada,2020-04-25,0.08978571428571429
CAN,Canada,2020-04-26,0.08564285714285713
CAN,Canada,2020-04-27,0.08414285714285712
CAN,Canada,2020-04-28,0.08278571428571427
CAN,Canada,2020-04-29,0.08099999999999999
CAN,Canada,2020-04-30,0.08014285714285714
CAN,Canada,2020-05-01,0.07878571428571428
CAN,Canada,2020-05-02,0.07685714285714286
CAN,Canada,2020-05-03,0.07542857142857143
CAN,Canada,2020-05-04,0.07400000000000002
CAN,Canada,2020-05-05,0.07150000000000001
CAN,Canada,2020-05-06,0.06900000000000002
CAN,Canada,2020-05-07,0.06664285714285714
CAN,Canada,2020-05-08,0.06464285714285715
CAN,Canada,2020-05-09,0.06307142857142858
CAN,Canada,2020-05-10,0.061500000000000006
CAN,Canada,2020-05-11,0.05950000000000001
CAN,Canada,2020-05-12,0.05792857142857145
CAN,Canada,2020-05-13,0.05621428571428573
CAN,Canada,2020-05-14,0.055000000000000014
CAN,Canada,2020-05-15,0.053785714285714305
CAN,Canada,2020-05-16,0.05257142857142859
CAN,Canada,2020-05-17,0.05142857142857144
CAN,Canada,2020-05-18,0.04992857142857143
CAN,Canada,2020-05-19,0.04850000000000001
CAN,Canada,2020-05-20,0.046642857142857146
CAN,Canada,2020-05-21,0.045428571428571436
CAN,Canada,2020-05-22,0.044642857142857144
CAN,Canada,2020-05-23,0.044
CAN,Canada,2020-05-24,0.04357142857142857
CAN,Canada,2020-05-25,0.04364285714285714
CAN,Canada,2020-05-26,0.04378571428571428
CAN,Canada,2020-05-27,0.04442857142857143
CAN,Canada,2020-05-28,0.04364285714285714
CAN,Canada,2020-05-29,0.04328571428571428
CAN,Canada,2020-05-30,0.04285714285714286
CAN,Canada,2020-05-31,0.04228571428571428
CAN,Canada,2020-06-01,0.0415
CAN,Canada,2020-06-02,0.04042857142857143
CAN,Canada,2020-06-03,0.039500000000000014
CAN,Canada,2020-06-04,0.03842857142857144
CAN,Canada,2020-06-05,0.03671428571428572
CAN,Canada,2020-06-06,0.03514285714285715
CAN,Canada,2020-06-07,0.03335714285714287
CAN,Canada,2020-06-08,0.031571428571428584
CAN,Canada,2020-06-09,0.029785714285714297
CAN,Canada,2020-06-10,0.027785714285714296
CAN,Canada,2020-06-11,0.026357142857142864
CAN,Canada,2020-06-12,0.025071428571428578
CAN,Canada,2020-06-13,0.02364285714285715
CAN,Canada,2020-06-14,0.02235714285714286
CAN,Canada,2020-06-15,0.021071428571428574
CAN,Canada,2020-06-16,0.01992857142857143
CAN,Canada,2020-06-17,0.018857142857142857
CAN,Canada,2020-06-18,0.01785714285714286
CAN,Canada,2020-06-19,0.01692857142857143
CAN,Canada,2020-06-20,0.01585714285714286
CAN,Canada,2020-06-21,0.01485714285714286
CAN,Canada,2020-06-22,0.013928571428571433
CAN,Canada,2020-06-23,0.013071428571428576
CAN,Canada,2020-06-24,0.012214285714285717
CAN,Canada,2020-06-25,0.01142857142857143
CAN,Canada,2020-06-26,0.010714285714285714
CAN,Canada,2020-06-27,0.010214285714285716
CAN,Canada,2020-06-28,0.009785714285714286
CAN,Canada,2020-06-29,0.00942857142857143
CAN,Canada,2020-06-30,0.009214285714285718
CAN,Canada,2020-07-01,0.009000000000000005
CAN,Canada,2020-07-02,0.008785714285714289
CAN,Canada,2020-07-03,0.008571428571428575
CAN,Canada,2020-07-04,0.008428571428571433
CAN,Canada,2020-07-05,0.008285714285714289
CAN,Canada,2020-07-06,0.008214285714285717
CAN,Canada,2020-07-07,0.008071428571428575
CAN,Canada,2020-07-08,0.008000000000000004
CAN,Canada,2020-07-09,0.008000000000000004
CAN,Canada,2020-07-10,0.007928571428571432
CAN,Canada,2020-07-11,0.007928571428571432
CAN,Canada,2020-07-12,0.007928571428571432
CAN,Canada,2020-07-13,0.008000000000000004
CAN,Canada,2020-07-14,0.008000000000000004
CAN,Canada,2020-07-15,0.008000000000000004
CAN,Canada,2020-07-16,0.008071428571428575
CAN,Canada,2020-07-17,0.008142857142857146
CAN,Canada,2020-07-18,0.008214285714285717
CAN,Canada,2020-07-19,0.008214285714285717
CAN,Canada,2020-07-20,0.008214285714285717
CAN,Canada,2020-07-21,0.008285714285714289
CAN,Canada,2020-07-22,0.008428571428571431
CAN,Canada,2020-07-23,0.008571428571428574
CAN,Canada,2020-07-24,0.008785714285714287
CAN,Canada,2020-07-25,0.009142857142857144
CAN,Canada,2020-07-26,0.009571428571428573
CAN,Canada,2020-07-27,0.009714285714285715
CAN,Canada,2020-07-28,0.009928571428571429
CAN,Canada,2020-07-29,0.010071428571428573
CAN,Canada,2020-07-30,0.010214285714285716
CAN,Canada,2020-07-31,0.010285714285714285
CAN,Canada,2020-08-01,0.010214285714285716
CAN,Canada,2020-08-02,0.010214285714285716
CAN,Canada,2020-08-03,0.010214285714285716
CAN,Canada,2020-08-04,0.010071428571428573
CAN,Canada,2020-08-05,0.010000000000000004
CAN,Canada,2020-08-06,0.00992857142857143
CAN,Canada,2020-08-07,0.00985714285714286
CAN,Canada,2020-08-08,0.009642857142857144
CAN,Canada,2020-08-09,0.009357142857142857
CAN,Canada,2020-08-10,0.009357142857142857
CAN,Canada,2020-08-11,0.009428571428571427
CAN,Canada,2020-08-12,0.009357142857142856
CAN,Canada,2020-08-13,0.009285714285714286
CAN,Canada,2020-08-14,0.009285714285714286
CAN,Canada,2020-08-15,0.009285714285714288
CAN,Canada,2020-08-16,0.009285714285714288
CAN,Canada,2020-08-17,0.009214285714285717
CAN,Canada,2020-08-18,0.00928571428571429
CAN,Canada,2020-08-19,0.009214285714285717
CAN,Canada,2020-08-20,0.009071428571428576
CAN,Canada,2020-08-21,0.00892857142857143
CAN,Canada,2020-08-22,0.008785714285714289
CAN,Canada,2020-08-23,0.008642857142857147
CAN,Canada,2020-08-24,0.008500000000000004
CAN,Canada,2020-08-25,0.008214285714285717
CAN,Canada,2020-08-26,0.008214285714285717
CAN,Canada,2020-08-27,0.008214285714285717
CAN,Canada,2020-08-28,0.008214285714285717
CAN,Canada,2020-08-29,0.008285714285714289
CAN,Canada,2020-08-30,0.008285714285714289
CAN,Canada,2020-08-31,0.00835714285714286
CAN,Canada,2020-09-01,0.008500000000000002
CAN,Canada,2020-09-02,0.008642857142857145
CAN,Canada,2020-09-03,0.008785714285714287
CAN,Canada,2020-09-04,0.009
CAN,Canada,2020-09-05,0.009214285714285715
CAN,Canada,2020-09-06,0.009428571428571427
CAN,Canada,2020-09-07,0.009714285714285713
CAN,Canada,2020-09-08,0.009785714285714286
CAN,Canada,2020-09-09,0.010071428571428573
CAN,Canada,2020-09-10,0.010357142857142858
CAN,Canada,2020-09-11,0.010642857142857145
CAN,Canada,2020-09-12,0.010857142857142859
CAN,Canada,2020-09-13,0.011285714285714288
CAN,Canada,2020-09-14,0.011642857142857146
CAN,Canada,2020-09-15,0.011999999999999999
CAN,Canada,2020-09-16,0.012214285714285717
CAN,Canada,2020-09-17,0.012428571428571431
CAN,Canada,2020-09-18,0.012571428571428575
CAN,Canada,2020-09-19,0.012714285714285718
CAN,Canada,2020-09-20,0.012928571428571432
CAN,Canada,2020-09-21,0.013142857142857147
CAN,Canada,2020-09-22,0.013642857142857148
CAN,Canada,2020-09-23,0.013928571428571433
CAN,Canada,2020-09-24,0.01421428571428572
CAN,Canada,2020-09-25,0.014500000000000004
CAN,Canada,2020-09-26,0.015071428571428574
CAN,Canada,2020-09-27,0.01542857142857143
CAN,Canada,2020-09-28,0.015785714285714285
CAN,Canada,2020-09-29,0.01607142857142857
CAN,Canada,2020-09-30,0.016571428571428567
CAN,Canada,2020-10-01,0.017142857142857137
CAN,Canada,2020-10-02,0.017785714285714283
CAN,Canada,2020-10-03,0.01857142857142857
CAN,Canada,2020-10-04,0.019357142857142854
CAN,Canada,2020-10-05,0.020142857142857146
CAN,Canada,2020-10-06,0.021071428571428574
CAN,Canada,2020-10-07,0.022071428571428575
CHE,Switzerland,2020-02-06,0.0
CHE,Switzerland,2020-02-07,0.0
CHE,Switzerland,2020-02-08,0.0
CHE,Switzerland,2020-02-09,0.0
CHE,Switzerland,2020-02-10,0.0
CHE,Switzerland,2020-02-11,0.0
CHE,Switzerland,2020-02-12,0.0
CHE,Switzerland,2020-02-13,0.0
CHE,Switzerland,2020-02-14,0.0
CHE,Switzerland,2020-02-15,0.0
CHE,Switzerland,2020-02-16,0.0
CHE,Switzerland,2020-02-17,0.0
CHE,Switzerland,2020-02-18,0.0
CHE,Switzerland,2020-02-19,0.0
CHE,Switzerland,2020-02-20,0.0
CHE,Switzerland,2020-02-21,0.0
CHE,Switzerland,2020-02-22,0.0
CHE,Switzerland,2020-02-23,0.0
CHE,Switzerland,2020-02-24,0.0
CHE,Switzerland,2020-02-25,0.0
CHE,Switzerland,2020-02-26,0.00014285714285714287
CHE,Switzerland,2020-02-27,0.0002142857142857143
CHE,Switzerland,2020-02-28,0.0006428571428571429
CHE,Switzerland,2020-02-29,0.0012142857142857144
CHE,Switzerland,2020-03-01,0.0018571428571428573
CHE,Switzerland,2020-03-02,0.0025714285714285717
CHE,Switzerland,2020-03-03,0.0032857142857142863
CHE,Switzerland,2020-03-04,0.004071428571428572
CHE,Switzerland,2020-03-05,0.005214285714285715
CHE,Switzerland,2020-03-06,0.006642857142857144
CHE,Switzerland,2020-03-07,0.009785714285714286
CHE,Switzerland,2020-03-08,0.013428571428571429
CHE,Switzerland,2020-03-09,0.017142857142857144
CHE,Switzerland,2020-03-10,0.020428571428571428
CHE,Switzerland,2020-03-11,0.02364285714285714
CHE,Switzerland,2020-03-12,0.02664285714285714
CHE,Switzerland,2020-03-13,0.029357142857142852
CHE,Switzerland,2020-03-14,0.031785714285714285
CHE,Switzerland,2020-03-15,0.034428571428571426
CHE,Switzerland,2020-03-16,0.03864285714285714
CHE,Switzerland,2020-03-17,0.04171428571428571
CHE,Switzerland,2020-03-18,0.04457142857142858
CHE,Switzerland,2020-03-19,0.04700000000000001
CHE,Switzerland,2020-03-20,0.0497857142857143
CHE,Switzerland,2020-03-21,0.05171428571428572
CHE,Switzerland,2020-03-22,0.05442857142857143
CHE,Switzerland,2020-03-23,0.056999999999999995
CHE,Switzerland,2020-03-24,0.06192857142857142
CHE,Switzerland,2020-03-25,0.06778571428571428
CHE,Switzerland,2020-03-26,0.07514285714285715
CHE,Switzerland,2020-03-27,0.08292857142857143
CHE,Switzerland,2020-03-28,0.09171428571428572
CHE,Switzerland,2020-03-29,0.09999999999999999
CHE,Switzerland,2020-03-30,0.10764285714285714
CHE,Switzerland,2020-03-31,0.11614285714285713
CHE,Switzerland,2020-04-01,0.12492857142857142
CHE,Switzerland,2020-04-02,0.13414285714285712
CHE,Switzerland,2020-04-03,0.1431428571428571
CHE,Switzerland,2020-04-04,0.15085714285714286
CHE,Switzerland,2020-04-05,0.15692857142857145
CHE,Switzerland,2020-04-06,0.16271428571428573
CHE,Switzerland,2020-04-07,0.16557142857142854
CHE,Switzerland,2020-04-08,0.16728571428571426
CHE,Switzerland,2020-04-09,0.1672857142857143
CHE,Switzerland,2020-04-10,0.16685714285714282
CHE,Switzerland,2020-04-11,0.1657142857142857
CHE,Switzerland,2020-04-12,0.16428571428571428
CHE,Switzerland,2020-04-13,0.1615
CHE,Switzerland,2020-04-14,0.15928571428571425
CHE,Switzerland,2020-04-15,0.1564285714285714
CHE,Switzerland,2020-04-16,0.15364285714285714
CHE,Switzerland,2020-04-17,0.14892857142857144
CHE,Switzerland,2020-04-18,0.14335714285714288
CHE,Switzerland,2020-04-19,0.1375
CHE,Switzerland,2020-04-20,0.1315714285714286
CHE,Switzerland,2020-04-21,0.12614285714285717
CHE,Switzerland,2020-04-22,0.1207857142857143
CHE,Switzerland,2020-04-23,0.11507142857142859
CHE,Switzerland,2020-04-24,0.10907142857142858
CHE,Switzerland,2020-04-25,0.10242857142857144
CHE,Switzerland,2020-04-26,0.09600000000000002
CHE,Switzerland,2020-04-27,0.08942857142857143
CHE,Switzerland,2020-04-28,0.08235714285714286
CHE,Switzerland,2020-04-29,0.07557142857142858
CHE,Switzerland,2020-04-30,0.06814285714285716
CHE,Switzerland,2020-05-01,0.06214285714285716
CHE,Switzerland,2020-05-02,0.05735714285714287
CHE,Switzerland,2020-05-03,0.05300000000000001
CHE,Switzerland,2020-05-04,0.04885714285714287
CHE,Switzerland,2020-05-05,0.04514285714285715
CHE,Switzerland,2020-05-06,0.04135714285714287
CHE,Switzerland,2020-05-07,0.03821428571428572
CHE,Switzerland,2020-05-08,0.03500000000000001
CHE,Switzerland,2020-05-09,0.032214285714285716
CHE,Switzerland,2020-05-10,0.029571428571428582
CHE,Switzerland,2020-05-11,0.027285714285714295
CHE,Switzerland,2020-05-12,0.02514285714285715
CHE,Switzerland,2020-05-13,0.02321428571428572
CHE,Switzerland,2020-05-14,0.021428571428571436
CHE,Switzerland,2020-05-15,0.01964285714285715
CHE,Switzerland,2020-05-16,0.01785714285714286
CHE,Switzerland,2020-05-17,0.016357142857142862
CHE,Switzerland,2020-05-18,0.015000000000000005
CHE,Switzerland,2020-05-19,0.013642857142857148
CHE,Switzerland,2020-05-20,0.012428571428571431
CHE,Switzerland,2020-05-21,0.011500000000000002
CHE,Switzerland,2020-05-22,0.010857142857142859
CHE,Switzerland,2020-05-23,0.010214285714285717
CHE,Switzerland,2020-05-24,0.009571428571428574
CHE,Switzerland,2020-05-25,0.009071428571428574
CHE,Switzerland,2020-05-26,0.008642857142857147
CHE,Switzerland,2020-05-27,0.008214285714285717
CHE,Switzerland,2020-05-28,0.007714285714285717
CHE,Switzerland,2020-05-29,0.007285714285714289
CHE,Switzerland,2020-05-30,0.007000000000000002
CHE,Switzerland,2020-05-31,0.0065714285714285735
CHE,Switzerland,2020-06-01,0.006285714285714288
CHE,Switzerland,2020-06-02,0.006071428571428573
CHE,Switzerland,2020-06-03,0.0058571428571428585
CHE,Switzerland,2020-06-04,0.005571428571428573
CHE,Switzerland,2020-06-05,0.005285714285714287
CHE,Switzerland,2020-06-06,0.004999999999999999
CHE,Switzerland,2020-06-07,0.004857142857142857
CHE,Switzerland,2020-06-08,0.004714285714285714
CHE,Switzerland,2020-06-09,0.004500000000000001
CHE,Switzerland,2020-06-10,0.004357142857142858
CHE,Switzerland,2020-06-11,0.004357142857142859
CHE,Switzerland,2020-06-12,0.004357142857142859
CHE,Switzerland,2020-06-13,0.004285714285714288
CHE,Switzerland,2020-06-14,0.004285714285714288
CHE,Switzerland,2020-06-15,0.004214285714285716
CHE,Switzerland,2020-06-16,0.004142857142857144
CHE,Switzerland,2020-06-17,0.004071428571428573
CHE,Switzerland,2020-06-18,0.004000000000000002
CHE,Switzerland,2020-06-19,0.0038571428571428585
CHE,Switzerland,2020-06-20,0.00392857142857143
CHE,Switzerland,2020-06-21,0.003928571428571429
CHE,Switzerland,2020-06-22,0.0038571428571428576
CHE,Switzerland,2020-06-23,0.0038571428571428576
CHE,Switzerland,2020-06-24,0.0038571428571428576
CHE,Switzerland,2020-06-25,0.0038571428571428576
CHE,Switzerland,2020-06-26,0.0038571428571428585
CHE,Switzerland,2020-06-27,0.0037857142857142872
CHE,Switzerland,2020-06-28,0.003857142857142858
CHE,Switzerland,2020-06-29,0.003928571428571429
CHE,Switzerland,2020-06-30,0.004
CHE,Switzerland,2020-07-01,0.004142857142857143
CHE,Switzerland,2020-07-02,0.004428571428571428
CHE,Switzerland,2020-07-03,0.004785714285714285
CHE,Switzerland,2020-07-04,0.005071428571428571
CHE,Switzerland,2020-07-05,0.005428571428571429
CHE,Switzerland,2020-07-06,0.005928571428571429
CHE,Switzerland,2020-07-07,0.0065
CHE,Switzerland,2020-07-08,0.0070714285714285705
CHE,Switzerland,2020-07-09,0.007499999999999999
CHE,Switzerland,2020-07-10,0.008071428571428571
CHE,Switzerland,2020-07-11,0.008714285714285713
CHE,Switzerland,2020-07-12,0.009214285714285715
CHE,Switzerland,2020-07-13,0.009785714285714285
CHE,Switzerland,2020-07-14,0.010357142857142858
CHE,Switzerland,2020-07-15,0.01092857142857143
CHE,Switzerland,2020-07-16,0.011357142857142859
CHE,Switzerland,2020-07-17,0.01192857142857143
CHE,Switzerland,2020-07-18,0.012428571428571431
CHE,Switzerland,2020-07-19,0.012928571428571432
CHE,Switzerland,2020-07-20,0.013428571428571432
CHE,Switzerland,2020-07-21,0.013857142857142861
CHE,Switzerland,2020-07-22,0.01435714285714286
CHE,Switzerland,2020-07-23,0.015071428571428572
CHE,Switzerland,2020-07-24,0.015642857142857142
CHE,Switzerland,2020-07-25,0.016357142857142855
CHE,Switzerland,2020-07-26,0.01714285714285714
CHE,Switzerland,2020-07-27,0.017857142857142853
CHE,Switzerland,2020-07-28,0.01857142857142857
CHE,Switzerland,2020-07-29,0.019285714285714285
CHE,Switzerland,2020-07-30,0.02
CHE,Switzerland,2020-07-31,0.02078571428571429
CHE,Switzerland,2020-08-01,0.02157142857142857
CHE,Switzerland,2020-08-02,0.022714285714285718
CHE,Switzerland,2020-08-03,0.02364285714285715
CHE,Switzerland,2020-08-04,0.024571428571428577
CHE,Switzerland,2020-08-05,0.025357142857142863
CHE,Switzerland,2020-08-06,0.02607142857142858
CHE,Switzerland,2020-08-07,0.026642857142857152
CHE,Switzerland,2020-08-08,0.02707142857142858
CHE,Switzerland,2020-08-09,0.027142857142857153
CHE,Switzerland,2020-08-10,0.027428571428571438
CHE,Switzerland,2020-08-11,0.027785714285714296
CHE,Switzerland,2020-08-12,0.028214285714285723
CHE,Switzerland,2020-08-13,0.028714285714285723
CHE,Switzerland,2020-08-14,0.02907142857142858
CHE,Switzerland,2020-08-15,0.029571428571428582
CHE,Switzerland,2020-08-16,0.029785714285714297
CHE,Switzerland,2020-08-17,0.030071428571428582
CHE,Switzerland,2020-08-18,0.030214285714285725
CHE,Switzerland,2020-08-19,0.030285714285714298
CHE,Switzerland,2020-08-20,0.030285714285714298
CHE,Switzerland,2020-08-21,0.030357142857142867
CHE,Switzerland,2020-08-22,0.03042857142857144
CHE,Switzerland,2020-08-23,0.030785714285714298
CHE,Switzerland,2020-08-24,0.03100000000000001
CHE,Switzerland,2020-08-25,0.031071428571428583
CHE,Switzerland,2020-08-26,0.03092857142857144
CHE,Switzerland,2020-08-27,0.030642857142857156
CHE,Switzerland,2020-08-28,0.030357142857142867
CHE,Switzerland,2020-08-29,0.029857142857142867
CHE,Switzerland,2020-08-30,0.029357142857142866
CHE,Switzerland,2020-08-31,0.02892857142857144
CHE,Switzerland,2020-09-01,0.02857142857142858
CHE,Switzerland,2020-09-02,0.028214285714285723
CHE,Switzerland,2020-09-03,0.027857142857142865
CHE,Switzerland,2020-09-04,0.027642857142857153
CHE,Switzerland,2020-09-05,0.027357142857142865
CHE,Switzerland,2020-09-06,0.02707142857142858
CHE,Switzerland,2020-09-07,0.02685714285714286
CHE,Switzerland,2020-09-08,0.02671428571428572
CHE,Switzerland,2020-09-09,0.026642857142857152
CHE,Switzerland,2020-09-10,0.02671428571428572
CHE,Switzerland,2020-09-11,0.026642857142857152
CHE,Switzerland,2020-09-12,0.026857142857142864
CHE,Switzerland,2020-09-13,0.027000000000000007
CHE,Switzerland,2020-09-14,0.027214285714285722
CHE,Switzerland,2020-09-15,0.02757142857142858
CHE,Switzerland,2020-09-16,0.02807142857142858
CHE,Switzerland,2020-09-17,0.028642857142857154
CHE,Switzerland,2020-09-18,0.029285714285714297
CHE,Switzerland,2020-09-19,0.03000000000000001
CHE,Switzerland,2020-09-20,0.030357142857142867
CHE,Switzerland,2020-09-21,0.030214285714285725
CHE,Switzerland,2020-09-22,0.03092857142857144
CHE,Switzerland,2020-09-23,0.03171428571428572
CHE,Switzerland,2020-09-24,0.03250000000000001
CHE,Switzerland,2020-09-25,0.033357142857142856
CHE,Switzerland,2020-09-26,0.033857142857142856
CHE,Switzerland,2020-09-27,0.034499999999999996
CHE,Switzerland,2020-09-28,0.035142857142857135
CHE,Switzerland,2020-09-29,0.03528571428571429
CHE,Switzerland,2020-09-30,0.03535714285714286
CHE,Switzerland,2020-10-01,0.035357142857142865
CHE,Switzerland,2020-10-02,0.035285714285714295
CHE,Switzerland,2020-10-03,0.035428571428571434
CHE,Switzerland,2020-10-04,0.0357857142857143
CHE,Switzerland,2020-10-05,0.03664285714285716
CHL,Chile,2020-04-07,0.09228571428571429
CHL,Chile,2020-04-08,0.094
CHL,Chile,2020-04-09,0.09366666666666666
CHL,Chile,2020-04-10,0.0933
CHL,Chile,2020-04-11,0.0939090909090909
CHL,Chile,2020-04-12,0.09366666666666666
CHL,Chile,2020-04-13,0.09346153846153846
CHL,Chile,2020-04-14,0.09307142857142857
CHL,Chile,2020-04-15,0.09464285714285714
CHL,Chile,2020-04-16,0.09571428571428572
CHL,Chile,2020-04-17,0.09507142857142857
CHL,Chile,2020-04-18,0.09421428571428571
CHL,Chile,2020-04-19,0.09371428571428571
CHL,Chile,2020-04-20,0.0925
CHL,Chile,2020-04-21,0.09092857142857143
CHL,Chile,2020-04-22,0.089
CHL,Chile,2020-04-23,0.08835714285714284
CHL,Chile,2020-04-24,0.08750000000000001
CHL,Chile,2020-04-25,0.08578571428571428
CHL,Chile,2020-04-26,0.08457142857142856
CHL,Chile,2020-04-27,0.0835
CHL,Chile,2020-04-28,0.08257142857142856
CHL,Chile,2020-04-29,0.08192857142857143
CHL,Chile,2020-04-30,0.08107142857142856
CHL,Chile,2020-05-01,0.08092857142857142
CHL,Chile,2020-05-02,0.08157142857142856
CHL,Chile,2020-05-03,0.08314285714285714
CHL,Chile,2020-05-04,0.08564285714285713
CHL,Chile,2020-05-05,0.0882142857142857
CHL,Chile,2020-05-06,0.09178571428571426
CHL,Chile,2020-05-07,0.09507142857142857
CHL,Chile,2020-05-08,0.09871428571428573
CHL,Chile,2020-05-09,0.10264285714285715
CHL,Chile,2020-05-10,0.10578571428571429
CHL,Chile,2020-05-11,0.10857142857142858
CHL,Chile,2020-05-12,0.1115
CHL,Chile,2020-05-13,0.11428571428571428
CHL,Chile,2020-05-14,0.11864285714285715
CHL,Chile,2020-05-15,0.1227142857142857
CHL,Chile,2020-05-16,0.12778571428571425
CHL,Chile,2020-05-17,0.13214285714285715
CHL,Chile,2020-05-18,0.13585714285714284
CHL,Chile,2020-05-19,0.13935714285714285
CHL,Chile,2020-05-20,0.1435
CHL,Chile,2020-05-21,0.148
CHL,Chile,2020-05-22,0.1533571428571429
CHL,Chile,2020-05-23,0.15892857142857145
CHL,Chile,2020-05-24,0.16628571428571431
CHL,Chile,2020-05-25,0.17500000000000002
CHL,Chile,2020-05-26,0.18592857142857144
CHL,Chile,2020-05-27,0.19678571428571429
CHL,Chile,2020-05-28,0.20642857142857143
CHL,Chile,2020-05-29,0.21607142857142855
CHL,Chile,2020-05-30,0.2237142857142857
CHL,Chile,2020-05-31,0.23042857142857143
CHL,Chile,2020-06-01,0.2377857142857143
CHL,Chile,2020-06-02,0.2455
CHL,Chile,2020-06-03,0.2514285714285714
CHL,Chile,2020-06-04,0.25707142857142856
CHL,Chile,2020-06-05,0.26092857142857145
CHL,Chile,2020-06-06,0.26435714285714285
CHL,Chile,2020-06-07,0.26721428571428574
CHL,Chile,2020-06-08,0.2693571428571429
CHL,Chile,2020-06-09,0.2681428571428572
CHL,Chile,2020-06-10,0.2671428571428572
CHL,Chile,2020-06-11,0.2660714285714286
CHL,Chile,2020-06-12,0.26550000000000007
CHL,Chile,2020-06-13,0.2667142857142858
CHL,Chile,2020-06-14,0.26928571428571435
CHL,Chile,2020-06-15,0.2716428571428572
CHL,Chile,2020-06-16,0.2745714285714286
CHL,Chile,2020-06-17,0.2790714285714286
CHL,Chile,2020-06-18,0.302
CHL,Chile,2020-06-19,0.32457142857142857
CHL,Chile,2020-06-20,0.347
CHL,Chile,2020-06-21,0.3685
CHL,Chile,2020-06-22,0.3888571428571429
CHL,Chile,2020-06-23,0.4105714285714286
CHL,Chile,2020-06-24,0.43121428571428577
CHL,Chile,2020-06-25,0.4324285714285715
CHL,Chile,2020-06-26,0.43314285714285716
CHL,Chile,2020-06-27,0.4319285714285715
CHL,Chile,2020-06-28,0.4295000000000001
CHL,Chile,2020-06-29,0.4260714285714286
CHL,Chile,2020-06-30,0.4212857142857143
CHL,Chile,2020-07-01,0.4156428571428572
CHL,Chile,2020-07-02,0.39207142857142857
