iso_code,country,date,owid_weekly_excess_mortality_p_score_85plus
AUT,Austria,2020-01-05,-11.17
AUT,Austria,2020-01-12,-13.4
AUT,Austria,2020-01-19,-2.91
AUT,Austria,2020-01-26,-5.01
AUT,Austria,2020-02-02,5.79
AUT,Austria,2020-02-09,-10.87
AUT,Austria,2020-02-16,-1.03
AUT,Austria,2020-02-23,-8.64
AUT,Austria,2020-03-01,-6.26
AUT,Austria,2020-03-08,-4.07
AUT,Austria,2020-03-15,-1.56
AUT,Austria,2020-03-22,11.95
AUT,Austria,2020-03-29,6.12
AUT,Austria,2020-04-05,15.87
AUT,Austria,2020-04-12,18.05
AUT,Austria,2020-04-19,13.57
AUT,Austria,2020-04-26,4.01
AUT,Austria,2020-05-03,3.98
AUT,Austria,2020-05-10,5.99
AUT,Austria,2020-05-17,-0.14
AUT,Austria,2020-05-24,1.08
AUT,Austria,2020-05-31,2.04
AUT,Austria,2020-06-07,5.7
AUT,Austria,2020-06-14,2.22
AUT,Austria,2020-06-21,8.84
AUT,Austria,2020-06-28,9.83
AUT,Austria,2020-07-05,10.29
AUT,Austria,2020-07-12,-1.09
AUT,Austria,2020-07-19,-9.27
AUT,Austria,2020-07-26,-6.67
AUT,Austria,2020-08-02,-2.67
AUT,Austria,2020-08-09,-2.44
AUT,Austria,2020-08-16,10.23
AUT,Austria,2020-08-23,0.77
AUT,Austria,2020-08-30,5.5
AUT,Austria,2020-09-06,7.31
AUT,Austria,2020-09-13,8.96
AUT,Austria,2020-09-20,12.04
AUT,Austria,2020-09-27,8.87
AUT,Austria,2020-10-04,3.16
AUT,Austria,2020-10-11,0.91
AUT,Austria,2020-10-18,3.73
AUT,Austria,2020-10-25,20.01
AUT,Austria,2020-11-01,25.27
AUT,Austria,2020-11-08,27.01
AUT,Austria,2020-11-15,58.54
AUT,Austria,2020-11-22,60.82
AUT,Austria,2020-11-29,66.77
AUT,Austria,2020-12-06,67.49
AUT,Austria,2020-12-13,58.54
AUT,Austria,2020-12-20,39.68
AUT,Austria,2020-12-27,18.85
AUT,Austria,2021-01-03,11.23
AUT,Austria,2021-01-10,6.86
AUT,Austria,2021-01-17,0.39
AUT,Austria,2021-01-24,11.08
BEL,Belgium,2020-01-05,-4.27
BEL,Belgium,2020-01-12,2.94
BEL,Belgium,2020-01-19,-1.25
BEL,Belgium,2020-01-26,-8.25
BEL,Belgium,2020-02-02,-7.83
BEL,Belgium,2020-02-09,-16.53
BEL,Belgium,2020-02-16,-10.8
BEL,Belgium,2020-02-23,-8.01
BEL,Belgium,2020-03-01,-10.93
BEL,Belgium,2020-03-08,-6.86
BEL,Belgium,2020-03-15,-6.56
BEL,Belgium,2020-03-22,11.09
BEL,Belgium,2020-03-29,54.01
BEL,Belgium,2020-04-05,119.66
BEL,Belgium,2020-04-12,143.77
BEL,Belgium,2020-04-19,124.63
BEL,Belgium,2020-04-26,78.5
BEL,Belgium,2020-05-03,37.24
BEL,Belgium,2020-05-10,33.8
BEL,Belgium,2020-05-17,7.5
BEL,Belgium,2020-05-24,18.76
BEL,Belgium,2020-05-31,18.31
BEL,Belgium,2020-06-07,2.59
BEL,Belgium,2020-06-14,7.25
BEL,Belgium,2020-06-21,2.23
BEL,Belgium,2020-06-28,7.53
BEL,Belgium,2020-07-05,-7.43
BEL,Belgium,2020-07-12,-8.01
BEL,Belgium,2020-07-19,0.16
BEL,Belgium,2020-07-26,-5.93
BEL,Belgium,2020-08-02,6.38
BEL,Belgium,2020-08-09,13.82
BEL,Belgium,2020-08-16,80.03
BEL,Belgium,2020-08-23,27.45
BEL,Belgium,2020-08-30,1.43
BEL,Belgium,2020-09-06,5.13
BEL,Belgium,2020-09-13,-2.27
BEL,Belgium,2020-09-20,16.26
BEL,Belgium,2020-09-27,4.85
BEL,Belgium,2020-10-04,-3.05
BEL,Belgium,2020-10-11,0.91
BEL,Belgium,2020-10-18,5.05
BEL,Belgium,2020-10-25,44.38
BEL,Belgium,2020-11-01,72.39
BEL,Belgium,2020-11-08,104.03
BEL,Belgium,2020-11-15,87.95
BEL,Belgium,2020-11-22,63.23
BEL,Belgium,2020-11-29,52.81
BEL,Belgium,2020-12-06,32.67
BEL,Belgium,2020-12-13,35.51
BEL,Belgium,2020-12-20,32.37
BEL,Belgium,2020-12-27,30.07
BEL,Belgium,2021-01-03,9.58
BEL,Belgium,2021-01-10,10.3
BEL,Belgium,2021-01-17,1.62
BGR,Bulgaria,2020-01-05,-15.69
BGR,Bulgaria,2020-01-12,-11.58
BGR,Bulgaria,2020-01-19,-5.73
BGR,Bulgaria,2020-01-26,6.58
BGR,Bulgaria,2020-02-02,6.37
BGR,Bulgaria,2020-02-09,9.3
BGR,Bulgaria,2020-02-16,-2.25
BGR,Bulgaria,2020-02-23,-4.73
BGR,Bulgaria,2020-03-01,2.55
BGR,Bulgaria,2020-03-08,-8.57
BGR,Bulgaria,2020-03-15,-1.22
BGR,Bulgaria,2020-03-22,1.03
BGR,Bulgaria,2020-03-29,2.13
BGR,Bulgaria,2020-04-05,-4.84
BGR,Bulgaria,2020-04-12,-4.54
BGR,Bulgaria,2020-04-19,-1.72
BGR,Bulgaria,2020-04-26,0.4
BGR,Bulgaria,2020-05-03,-0.12
BGR,Bulgaria,2020-05-10,-6.45
BGR,Bulgaria,2020-05-17,8.24
BGR,Bulgaria,2020-05-24,-0.76
BGR,Bulgaria,2020-05-31,-21.54
BGR,Bulgaria,2020-06-07,4.89
BGR,Bulgaria,2020-06-14,0.21
BGR,Bulgaria,2020-06-21,-2.52
BGR,Bulgaria,2020-06-28,-1.21
BGR,Bulgaria,2020-07-05,23.6
BGR,Bulgaria,2020-07-12,4.38
BGR,Bulgaria,2020-07-19,-6.82
BGR,Bulgaria,2020-07-26,3.46
BGR,Bulgaria,2020-08-02,23.56
BGR,Bulgaria,2020-08-09,13.17
BGR,Bulgaria,2020-08-16,4.01
BGR,Bulgaria,2020-08-23,6.61
BGR,Bulgaria,2020-08-30,12.82
BGR,Bulgaria,2020-09-06,13.31
BGR,Bulgaria,2020-09-13,14.83
BGR,Bulgaria,2020-09-20,-2.63
BGR,Bulgaria,2020-09-27,-4.96
BGR,Bulgaria,2020-10-04,6.81
BGR,Bulgaria,2020-10-11,5.81
BGR,Bulgaria,2020-10-18,2.43
BGR,Bulgaria,2020-10-25,16.28
BGR,Bulgaria,2020-11-01,27.54
BGR,Bulgaria,2020-11-08,32.23
BGR,Bulgaria,2020-11-15,71.63
BGR,Bulgaria,2020-11-22,91.38
BGR,Bulgaria,2020-11-29,110.93
BGR,Bulgaria,2020-12-06,96.28
BGR,Bulgaria,2020-12-13,105.48
BGR,Bulgaria,2020-12-20,69.92
BGR,Bulgaria,2020-12-27,32.1
BGR,Bulgaria,2021-01-03,19.83
BGR,Bulgaria,2021-01-10,-2.62
BGR,Bulgaria,2021-01-17,-10.38
BGR,Bulgaria,2021-01-24,0.64
CAN,Canada,2020-01-05,1.12
CAN,Canada,2020-01-12,-1.04
CAN,Canada,2020-01-19,0.8
CAN,Canada,2020-01-26,2.63
CAN,Canada,2020-02-02,1.18
CAN,Canada,2020-02-09,2.96
CAN,Canada,2020-02-16,-5.02
CAN,Canada,2020-02-23,2.39
CAN,Canada,2020-03-01,-0.56
CAN,Canada,2020-03-08,1.95
CAN,Canada,2020-03-15,0.92
CAN,Canada,2020-03-22,3.07
CAN,Canada,2020-03-29,8.76
CAN,Canada,2020-04-05,23.81
CAN,Canada,2020-04-12,29.13
CAN,Canada,2020-04-19,38.06
CAN,Canada,2020-04-26,45.53
CAN,Canada,2020-05-03,44.51
CAN,Canada,2020-05-10,32.28
CAN,Canada,2020-05-17,24.33
CAN,Canada,2020-05-24,20.67
CAN,Canada,2020-05-31,21.61
CAN,Canada,2020-06-07,10.01
CAN,Canada,2020-06-14,0.87
CAN,Canada,2020-06-21,5.55
CAN,Canada,2020-06-28,8.23
CAN,Canada,2020-07-05,3.23
CAN,Canada,2020-07-12,5.26
CAN,Canada,2020-07-19,5.88
CAN,Canada,2020-07-26,1.89
CAN,Canada,2020-08-02,6.93
CAN,Canada,2020-08-09,4.7
CAN,Canada,2020-08-16,11.11
CAN,Canada,2020-08-23,7.71
CAN,Canada,2020-08-30,5.16
CAN,Canada,2020-09-06,9.15
CAN,Canada,2020-09-13,7.26
CAN,Canada,2020-09-20,8.37
CAN,Canada,2020-09-27,11.59
CAN,Canada,2020-10-04,5.17
CAN,Canada,2020-10-11,9.84
CAN,Canada,2020-10-18,-1.58
CHE,Switzerland,2020-01-05,-13.31
CHE,Switzerland,2020-01-12,-10.03
CHE,Switzerland,2020-01-19,-3.56
CHE,Switzerland,2020-01-26,-4.07
CHE,Switzerland,2020-02-02,-4.62
CHE,Switzerland,2020-02-09,-13.73
CHE,Switzerland,2020-02-16,-8.25
CHE,Switzerland,2020-02-23,-9.1
CHE,Switzerland,2020-03-01,-11.21
CHE,Switzerland,2020-03-08,-5.74
CHE,Switzerland,2020-03-15,1.67
CHE,Switzerland,2020-03-22,12.23
CHE,Switzerland,2020-03-29,31.67
CHE,Switzerland,2020-04-05,58.01
CHE,Switzerland,2020-04-12,45.06
CHE,Switzerland,2020-04-19,40.48
CHE,Switzerland,2020-04-26,23.32
CHE,Switzerland,2020-05-03,16.83
CHE,Switzerland,2020-05-10,0.54
CHE,Switzerland,2020-05-17,-2.38
CHE,Switzerland,2020-05-24,1.02
CHE,Switzerland,2020-05-31,1.64
CHE,Switzerland,2020-06-07,8.5
CHE,Switzerland,2020-06-14,1.37
CHE,Switzerland,2020-06-21,1.36
CHE,Switzerland,2020-06-28,-3.6
CHE,Switzerland,2020-07-05,-1.49
CHE,Switzerland,2020-07-12,-0.98
CHE,Switzerland,2020-07-19,-4.99
CHE,Switzerland,2020-07-26,-2.92
CHE,Switzerland,2020-08-02,15.57
CHE,Switzerland,2020-08-09,-2.43
CHE,Switzerland,2020-08-16,8.61
CHE,Switzerland,2020-08-23,10.08
CHE,Switzerland,2020-08-30,5.91
CHE,Switzerland,2020-09-06,1.8
CHE,Switzerland,2020-09-13,10.41
CHE,Switzerland,2020-09-20,8.85
CHE,Switzerland,2020-09-27,2.73
CHE,Switzerland,2020-10-04,-2.01
CHE,Switzerland,2020-10-11,9.68
CHE,Switzerland,2020-10-18,14.24
CHE,Switzerland,2020-10-25,28.79
CHE,Switzerland,2020-11-01,54.08
CHE,Switzerland,2020-11-08,81.69
CHE,Switzerland,2020-11-15,88.93
CHE,Switzerland,2020-11-22,80.3
CHE,Switzerland,2020-11-29,73.51
CHE,Switzerland,2020-12-06,81.2
CHE,Switzerland,2020-12-13,62.43
CHE,Switzerland,2020-12-20,68.36
CHE,Switzerland,2020-12-27,53.45
CHE,Switzerland,2021-01-03,43.91
CHE,Switzerland,2021-01-10,20.26
CHE,Switzerland,2021-01-17,11.72
CHE,Switzerland,2021-01-24,11.55
CHL,Chile,2020-01-05,11.97
CHL,Chile,2020-01-12,26.13
CHL,Chile,2020-01-19,18.32
CHL,Chile,2020-01-26,4.64
CHL,Chile,2020-02-02,12.5
CHL,Chile,2020-02-09,12.83
CHL,Chile,2020-02-16,-0.11
CHL,Chile,2020-02-23,7.42
CHL,Chile,2020-03-01,7.86
CHL,Chile,2020-03-08,15.46
CHL,Chile,2020-03-15,5.52
CHL,Chile,2020-03-22,15.12
CHL,Chile,2020-03-29,15.79
CHL,Chile,2020-04-05,3.83
CHL,Chile,2020-04-12,14.48
CHL,Chile,2020-04-19,15.39
CHL,Chile,2020-04-26,-0.55
CHL,Chile,2020-05-03,1.68
CHL,Chile,2020-05-10,20.02
CHL,Chile,2020-05-17,21.61
CHL,Chile,2020-05-24,21.04
CHL,Chile,2020-05-31,37.38
CHL,Chile,2020-06-07,49.76
CHL,Chile,2020-06-14,46.63
CHL,Chile,2020-06-21,34.87
CHL,Chile,2020-06-28,29.85
CHL,Chile,2020-07-05,20.24
CHL,Chile,2020-07-12,9.99
CHL,Chile,2020-07-19,6.27
CHL,Chile,2020-07-26,8.56
CHL,Chile,2020-08-02,7.24
CHL,Chile,2020-08-09,9.62
CHL,Chile,2020-08-16,2.09
CHL,Chile,2020-08-23,13.32
CHL,Chile,2020-08-30,15.38
CHL,Chile,2020-09-06,3.88
CHL,Chile,2020-09-13,14.22
CHL,Chile,2020-09-20,6.89
CHL,Chile,2020-09-27,7.72
CHL,Chile,2020-10-04,3.0
CHL,Chile,2020-10-11,24.19
CHL,Chile,2020-10-18,12.23
CHL,Chile,2020-10-25,8.91
CHL,Chile,2020-11-01,1.93
CHL,Chile,2020-11-08,11.41
CHL,Chile,2020-11-15,8.46
CHL,Chile,2020-11-22,5.28
CHL,Chile,2020-11-29,20.61
CHL,Chile,2020-12-06,10.74
CHL,Chile,2020-12-13,15.0
CHL,Chile,2020-12-20,9.42
CHL,Chile,2020-12-27,31.73
CHL,Chile,2021-01-03,27.97
CHL,Chile,2021-01-10,25.06
CHL,Chile,2021-01-17,30.12
CHL,Chile,2021-01-24,35.72
CZE,Czech Republic,2020-01-05,-3.47
CZE,Czech Republic,2020-01-12,3.36
CZE,Czech Republic,2020-01-19,-3.97
CZE,Czech Republic,2020-01-26,-3.75
CZE,Czech Republic,2020-02-02,5.04
CZE,Czech Republic,2020-02-09,-3.51
CZE,Czech Republic,2020-02-16,2.0
CZE,Czech Republic,2020-02-23,-1.38
CZE,Czech Republic,2020-03-01,-3.01
CZE,Czech Republic,2020-03-08,-2.14
CZE,Czech Republic,2020-03-15,-0.14
CZE,Czech Republic,2020-03-22,6.35
CZE,Czech Republic,2020-03-29,2.94
CZE,Czech Republic,2020-04-05,2.78
CZE,Czech Republic,2020-04-12,8.86
CZE,Czech Republic,2020-04-19,0.07
CZE,Czech Republic,2020-04-26,0.64
CZE,Czech Republic,2020-05-03,1.01
CZE,Czech Republic,2020-05-10,2.17
CZE,Czech Republic,2020-05-17,4.08
CZE,Czech Republic,2020-05-24,-2.79
CZE,Czech Republic,2020-05-31,5.53
CZE,Czech Republic,2020-06-07,5.24
CZE,Czech Republic,2020-06-14,1.42
CZE,Czech Republic,2020-06-21,2.97
CZE,Czech Republic,2020-06-28,7.69
CZE,Czech Republic,2020-07-05,9.85
CZE,Czech Republic,2020-07-12,0.96
CZE,Czech Republic,2020-07-19,-1.61
CZE,Czech Republic,2020-07-26,3.25
CZE,Czech Republic,2020-08-02,11.13
CZE,Czech Republic,2020-08-09,3.12
CZE,Czech Republic,2020-08-16,3.08
CZE,Czech Republic,2020-08-23,6.05
CZE,Czech Republic,2020-08-30,10.08
CZE,Czech Republic,2020-09-06,1.72
CZE,Czech Republic,2020-09-13,7.22
CZE,Czech Republic,2020-09-20,14.42
CZE,Czech Republic,2020-09-27,25.21
CZE,Czech Republic,2020-10-04,12.33
CZE,Czech Republic,2020-10-11,18.86
CZE,Czech Republic,2020-10-18,51.05
CZE,Czech Republic,2020-10-25,97.4
CZE,Czech Republic,2020-11-01,113.2
CZE,Czech Republic,2020-11-08,131.93
CZE,Czech Republic,2020-11-15,104.22
CZE,Czech Republic,2020-11-22,66.3
CZE,Czech Republic,2020-11-29,65.23
CZE,Czech Republic,2020-12-06,51.17
CZE,Czech Republic,2020-12-13,54.5
CZE,Czech Republic,2020-12-20,53.72
CZE,Czech Republic,2020-12-27,36.93
DEU,Germany,2020-01-05,-0.91
DEU,Germany,2020-01-12,0.79
DEU,Germany,2020-01-19,-1.48
DEU,Germany,2020-01-26,-6.25
DEU,Germany,2020-02-02,-4.43
DEU,Germany,2020-02-09,-6.47
DEU,Germany,2020-02-16,-5.47
DEU,Germany,2020-02-23,-13.46
DEU,Germany,2020-03-01,-10.19
DEU,Germany,2020-03-08,-6.27
DEU,Germany,2020-03-15,-2.88
DEU,Germany,2020-03-22,1.09
DEU,Germany,2020-03-29,5.38
DEU,Germany,2020-04-05,15.07
DEU,Germany,2020-04-12,20.07
DEU,Germany,2020-04-19,16.81
DEU,Germany,2020-04-26,10.58
DEU,Germany,2020-05-03,8.12
DEU,Germany,2020-05-10,6.5
DEU,Germany,2020-05-17,1.7
DEU,Germany,2020-05-24,8.19
DEU,Germany,2020-05-31,1.32
DEU,Germany,2020-06-07,11.45
DEU,Germany,2020-06-14,7.87
DEU,Germany,2020-06-21,1.91
DEU,Germany,2020-06-28,9.06
DEU,Germany,2020-07-05,1.8
DEU,Germany,2020-07-12,3.12
DEU,Germany,2020-07-19,-0.64
DEU,Germany,2020-07-26,-2.19
DEU,Germany,2020-08-02,3.63
DEU,Germany,2020-08-09,10.94
DEU,Germany,2020-08-16,27.5
DEU,Germany,2020-08-23,12.5
DEU,Germany,2020-08-30,7.67
DEU,Germany,2020-09-06,8.09
DEU,Germany,2020-09-13,8.96
DEU,Germany,2020-09-20,12.57
DEU,Germany,2020-09-27,7.0
DEU,Germany,2020-10-04,10.06
DEU,Germany,2020-10-11,2.14
DEU,Germany,2020-10-18,5.83
DEU,Germany,2020-10-25,13.02
DEU,Germany,2020-11-01,12.67
DEU,Germany,2020-11-08,13.59
DEU,Germany,2020-11-15,16.26
DEU,Germany,2020-11-22,17.43
DEU,Germany,2020-11-29,26.27
DEU,Germany,2020-12-06,28.93
DEU,Germany,2020-12-13,42.26
DEU,Germany,2020-12-20,43.51
DEU,Germany,2020-12-27,46.93
DEU,Germany,2021-01-03,43.07
DNK,Denmark,2020-01-05,3.62
DNK,Denmark,2020-01-12,7.21
DNK,Denmark,2020-01-19,-1.51
DNK,Denmark,2020-01-26,-5.43
DNK,Denmark,2020-02-02,-10.9
DNK,Denmark,2020-02-09,-10.12
DNK,Denmark,2020-02-16,-10.53
DNK,Denmark,2020-02-23,-12.59
DNK,Denmark,2020-03-01,-13.35
DNK,Denmark,2020-03-08,-9.82
DNK,Denmark,2020-03-15,-15.87
DNK,Denmark,2020-03-22,-2.18
DNK,Denmark,2020-03-29,7.01
DNK,Denmark,2020-04-05,-0.79
DNK,Denmark,2020-04-12,5.66
DNK,Denmark,2020-04-19,4.11
DNK,Denmark,2020-04-26,4.98
DNK,Denmark,2020-05-03,9.61
DNK,Denmark,2020-05-10,0.11
DNK,Denmark,2020-05-17,-2.11
DNK,Denmark,2020-05-24,7.27
DNK,Denmark,2020-05-31,-5.17
DNK,Denmark,2020-06-07,0.98
DNK,Denmark,2020-06-14,4.66
DNK,Denmark,2020-06-21,-0.53
DNK,Denmark,2020-06-28,5.02
DNK,Denmark,2020-07-05,8.66
DNK,Denmark,2020-07-12,4.28
DNK,Denmark,2020-07-19,8.48
DNK,Denmark,2020-07-26,-5.56
DNK,Denmark,2020-08-02,4.72
DNK,Denmark,2020-08-09,4.42
DNK,Denmark,2020-08-16,-0.92
DNK,Denmark,2020-08-23,8.78
DNK,Denmark,2020-08-30,3.05
DNK,Denmark,2020-09-06,13.76
DNK,Denmark,2020-09-13,12.91
DNK,Denmark,2020-09-20,14.77
DNK,Denmark,2020-09-27,-1.11
DNK,Denmark,2020-10-04,4.42
DNK,Denmark,2020-10-11,-1.68
DNK,Denmark,2020-10-18,-3.36
DNK,Denmark,2020-10-25,14.44
DNK,Denmark,2020-11-01,-2.28
DNK,Denmark,2020-11-08,1.29
DNK,Denmark,2020-11-15,4.36
DNK,Denmark,2020-11-22,14.14
DNK,Denmark,2020-11-29,2.29
DNK,Denmark,2020-12-06,2.91
DNK,Denmark,2020-12-13,8.41
DNK,Denmark,2020-12-20,26.0
DNK,Denmark,2020-12-27,22.89
DNK,Denmark,2021-01-03,31.59
DNK,Denmark,2021-01-10,8.08
DNK,Denmark,2021-01-17,10.42
DNK,Denmark,2021-01-24,21.36
DNK,Denmark,2021-01-31,13.44
ESP,Spain,2020-01-05,-10.52
ESP,Spain,2020-01-12,-6.89
ESP,Spain,2020-01-19,-5.36
ESP,Spain,2020-01-26,-0.77
ESP,Spain,2020-02-02,1.74
ESP,Spain,2020-02-09,-4.96
ESP,Spain,2020-02-16,-6.35
ESP,Spain,2020-02-23,-10.26
ESP,Spain,2020-03-01,-4.42
ESP,Spain,2020-03-08,-3.06
ESP,Spain,2020-03-15,15.4
ESP,Spain,2020-03-22,61.08
ESP,Spain,2020-03-29,148.67
ESP,Spain,2020-04-05,195.05
ESP,Spain,2020-04-12,159.11
ESP,Spain,2020-04-19,99.53
ESP,Spain,2020-04-26,53.12
ESP,Spain,2020-05-03,31.11
ESP,Spain,2020-05-10,19.09
ESP,Spain,2020-05-17,0.81
ESP,Spain,2020-05-24,4.72
ESP,Spain,2020-05-31,7.72
ESP,Spain,2020-06-07,-1.77
ESP,Spain,2020-06-14,-7.45
ESP,Spain,2020-06-21,-3.78
ESP,Spain,2020-06-28,4.42
ESP,Spain,2020-07-05,5.45
ESP,Spain,2020-07-12,7.35
ESP,Spain,2020-07-19,6.63
ESP,Spain,2020-07-26,13.24
ESP,Spain,2020-08-02,22.41
ESP,Spain,2020-08-09,22.89
ESP,Spain,2020-08-16,22.48
ESP,Spain,2020-08-23,21.08
ESP,Spain,2020-08-30,18.38
ESP,Spain,2020-09-06,19.77
ESP,Spain,2020-09-13,28.82
ESP,Spain,2020-09-20,26.66
ESP,Spain,2020-09-27,21.49
ESP,Spain,2020-10-04,20.89
ESP,Spain,2020-10-11,26.35
ESP,Spain,2020-10-18,24.13
ESP,Spain,2020-10-25,38.93
ESP,Spain,2020-11-01,33.5
ESP,Spain,2020-11-08,47.07
ESP,Spain,2020-11-15,34.79
ESP,Spain,2020-11-22,30.83
ESP,Spain,2020-11-29,23.32
ESP,Spain,2020-12-06,21.72
ESP,Spain,2020-12-13,16.26
ESP,Spain,2020-12-20,10.3
ESP,Spain,2020-12-27,1.97
ESP,Spain,2021-01-03,3.64
ESP,Spain,2021-01-10,3.94
ESP,Spain,2021-01-17,10.83
EST,Estonia,2020-01-05,4.09
EST,Estonia,2020-01-12,-5.89
EST,Estonia,2020-01-19,-0.79
EST,Estonia,2020-01-26,1.77
EST,Estonia,2020-02-02,-8.49
EST,Estonia,2020-02-09,-6.54
EST,Estonia,2020-02-16,12.68
EST,Estonia,2020-02-23,-2.59
EST,Estonia,2020-03-01,-5.81
EST,Estonia,2020-03-08,-13.64
EST,Estonia,2020-03-15,9.14
EST,Estonia,2020-03-22,-4.67
EST,Estonia,2020-03-29,-4.58
EST,Estonia,2020-04-05,22.9
EST,Estonia,2020-04-12,10.15
EST,Estonia,2020-04-19,-0.44
EST,Estonia,2020-04-26,33.26
EST,Estonia,2020-05-03,-3.89
EST,Estonia,2020-05-10,-3.51
EST,Estonia,2020-05-17,2.42
EST,Estonia,2020-05-24,-3.37
EST,Estonia,2020-05-31,34.57
EST,Estonia,2020-06-07,-4.48
EST,Estonia,2020-06-14,-7.18
EST,Estonia,2020-06-21,19.22
EST,Estonia,2020-06-28,27.88
EST,Estonia,2020-07-05,12.9
EST,Estonia,2020-07-12,20.3
EST,Estonia,2020-07-19,13.74
EST,Estonia,2020-07-26,14.49
EST,Estonia,2020-08-02,29.11
EST,Estonia,2020-08-09,12.62
EST,Estonia,2020-08-16,6.8
EST,Estonia,2020-08-23,10.03
EST,Estonia,2020-08-30,21.62
EST,Estonia,2020-09-06,15.19
EST,Estonia,2020-09-13,3.33
EST,Estonia,2020-09-20,24.38
EST,Estonia,2020-09-27,36.36
EST,Estonia,2020-10-04,25.56
EST,Estonia,2020-10-11,3.86
EST,Estonia,2020-10-18,23.57
EST,Estonia,2020-10-25,22.03
EST,Estonia,2020-11-01,-10.87
EST,Estonia,2020-11-08,16.2
EST,Estonia,2020-11-15,-3.19
EST,Estonia,2020-11-22,25.3
EST,Estonia,2020-11-29,19.83
EST,Estonia,2020-12-06,35.42
EST,Estonia,2020-12-13,22.11
EST,Estonia,2020-12-20,11.66
EST,Estonia,2020-12-27,9.07
EST,Estonia,2021-01-03,28.38
EST,Estonia,2021-01-10,17.7
EST,Estonia,2021-01-17,18.82
EST,Estonia,2021-01-24,35.91
EST,Estonia,2021-01-31,20.35
FIN,Finland,2020-01-05,-4.46
FIN,Finland,2020-01-12,-10.22
FIN,Finland,2020-01-19,-5.6
FIN,Finland,2020-01-26,-15.29
FIN,Finland,2020-02-02,-2.49
FIN,Finland,2020-02-09,-6.73
FIN,Finland,2020-02-16,-3.18
FIN,Finland,2020-02-23,9.39
FIN,Finland,2020-03-01,-8.43
FIN,Finland,2020-03-08,1.47
FIN,Finland,2020-03-15,1.15
FIN,Finland,2020-03-22,2.97
FIN,Finland,2020-03-29,1.02
FIN,Finland,2020-04-05,4.49
FIN,Finland,2020-04-12,11.08
FIN,Finland,2020-04-19,-2.68
FIN,Finland,2020-04-26,20.54
FIN,Finland,2020-05-03,15.93
FIN,Finland,2020-05-10,7.88
FIN,Finland,2020-05-17,15.69
FIN,Finland,2020-05-24,3.01
FIN,Finland,2020-05-31,5.8
FIN,Finland,2020-06-07,1.76
FIN,Finland,2020-06-14,-0.11
FIN,Finland,2020-06-21,14.68
FIN,Finland,2020-06-28,6.52
FIN,Finland,2020-07-05,18.29
FIN,Finland,2020-07-12,-3.3
FIN,Finland,2020-07-19,5.03
FIN,Finland,2020-07-26,-3.24
FIN,Finland,2020-08-02,2.47
FIN,Finland,2020-08-09,4.34
FIN,Finland,2020-08-16,4.97
FIN,Finland,2020-08-23,4.89
FIN,Finland,2020-08-30,1.41
FIN,Finland,2020-09-06,13.23
FIN,Finland,2020-09-13,18.79
FIN,Finland,2020-09-20,4.66
FIN,Finland,2020-09-27,1.53
FIN,Finland,2020-10-04,3.22
FIN,Finland,2020-10-11,-2.92
FIN,Finland,2020-10-18,15.76
FIN,Finland,2020-10-25,3.17
FIN,Finland,2020-11-01,11.17
FIN,Finland,2020-11-08,3.7
FIN,Finland,2020-11-15,1.63
FIN,Finland,2020-11-22,5.03
FIN,Finland,2020-11-29,11.03
FIN,Finland,2020-12-06,8.65
FIN,Finland,2020-12-13,4.5
FIN,Finland,2020-12-20,4.16
FIN,Finland,2020-12-27,-28.63
FIN,Finland,2021-01-03,-23.27
FIN,Finland,2021-01-10,2.54
FIN,Finland,2021-01-17,-17.46
FIN,Finland,2021-01-24,-32.08
FRA,France,2020-01-05,-5.38
FRA,France,2020-01-12,-2.15
FRA,France,2020-01-19,-3.71
FRA,France,2020-01-26,-6.24
FRA,France,2020-02-02,-2.53
FRA,France,2020-02-09,-6.53
FRA,France,2020-02-16,-6.61
FRA,France,2020-02-23,-7.77
FRA,France,2020-03-01,-6.8
FRA,France,2020-03-08,-4.92
FRA,France,2020-03-15,7.15
FRA,France,2020-03-22,20.43
FRA,France,2020-03-29,44.09
FRA,France,2020-04-05,82.86
FRA,France,2020-04-12,76.71
FRA,France,2020-04-19,57.03
FRA,France,2020-04-26,26.92
FRA,France,2020-05-03,9.7
FRA,France,2020-05-10,8.63
FRA,France,2020-05-17,5.03
FRA,France,2020-05-24,9.64
FRA,France,2020-05-31,3.25
FRA,France,2020-06-07,6.1
FRA,France,2020-06-14,5.23
FRA,France,2020-06-21,4.34
FRA,France,2020-06-28,12.56
FRA,France,2020-07-05,-6.14
FRA,France,2020-07-12,5.11
FRA,France,2020-07-19,-1.39
FRA,France,2020-07-26,2.01
FRA,France,2020-08-02,11.08
FRA,France,2020-08-09,6.12
FRA,France,2020-08-16,20.77
FRA,France,2020-08-23,4.11
FRA,France,2020-08-30,2.4
FRA,France,2020-09-06,7.04
FRA,France,2020-09-13,12.46
FRA,France,2020-09-20,16.91
FRA,France,2020-09-27,3.81
FRA,France,2020-10-04,12.23
FRA,France,2020-10-11,5.19
FRA,France,2020-10-18,15.91
FRA,France,2020-10-25,30.42
FRA,France,2020-11-01,44.36
FRA,France,2020-11-08,50.8
FRA,France,2020-11-15,50.88
FRA,France,2020-11-22,44.92
FRA,France,2020-11-29,39.83
FRA,France,2020-12-06,34.84
FRA,France,2020-12-13,27.76
FRA,France,2020-12-20,20.53
