iso_code,country,date,owid_population_density
MNE,Montenegro,2020-05-24,46.28
MNE,Montenegro,2020-05-25,46.28
MNE,Montenegro,2020-05-26,46.28
MNE,Montenegro,2020-05-27,46.28
MNE,Montenegro,2020-05-28,46.28
MNE,Montenegro,2020-05-29,46.28
MNE,Montenegro,2020-05-30,46.28
MNE,Montenegro,2020-05-31,46.28
MNE,Montenegro,2020-06-01,46.28
MNE,Montenegro,2020-06-02,46.28
MNE,Montenegro,2020-06-03,46.28
MNE,Montenegro,2020-06-04,46.28
MNE,Montenegro,2020-06-05,46.28
MNE,Montenegro,2020-06-06,46.28
MNE,Montenegro,2020-06-07,46.28
MNE,Montenegro,2020-06-08,46.28
MNE,Montenegro,2020-06-09,46.28
MNE,Montenegro,2020-06-10,46.28
MNE,Montenegro,2020-06-11,46.28
MNE,Montenegro,2020-06-12,46.28
MNE,Montenegro,2020-06-13,46.28
MNE,Montenegro,2020-06-14,46.28
MNE,Montenegro,2020-06-15,46.28
MNE,Montenegro,2020-06-16,46.28
MNE,Montenegro,2020-06-17,46.28
MNE,Montenegro,2020-06-18,46.28
MNE,Montenegro,2020-06-19,46.28
MNE,Montenegro,2020-06-20,46.28
MNE,Montenegro,2020-06-21,46.28
MNE,Montenegro,2020-06-22,46.28
MNE,Montenegro,2020-06-23,46.28
MNE,Montenegro,2020-06-24,46.28
MNE,Montenegro,2020-06-25,46.28
MNE,Montenegro,2020-06-26,46.28
MNE,Montenegro,2020-06-27,46.28
MNE,Montenegro,2020-06-28,46.28
MNE,Montenegro,2020-06-29,46.28
MNE,Montenegro,2020-06-30,46.28
MNE,Montenegro,2020-07-01,46.28
MNE,Montenegro,2020-07-02,46.28
MNE,Montenegro,2020-07-03,46.28
MNE,Montenegro,2020-07-04,46.28
MNE,Montenegro,2020-07-05,46.28
MNE,Montenegro,2020-07-06,46.28
MNE,Montenegro,2020-07-07,46.28
MNE,Montenegro,2020-07-08,46.28
MNE,Montenegro,2020-07-09,46.28
MNE,Montenegro,2020-07-10,46.28
MNE,Montenegro,2020-07-11,46.28
MNE,Montenegro,2020-07-12,46.28
MNE,Montenegro,2020-07-13,46.28
MNE,Montenegro,2020-07-14,46.28
MNE,Montenegro,2020-07-15,46.28
MNE,Montenegro,2020-07-16,46.28
MNE,Montenegro,2020-07-17,46.28
MNE,Montenegro,2020-07-18,46.28
MNE,Montenegro,2020-07-19,46.28
MNE,Montenegro,2020-07-20,46.28
MNE,Montenegro,2020-07-21,46.28
MNE,Montenegro,2020-07-22,46.28
MNE,Montenegro,2020-07-23,46.28
MNE,Montenegro,2020-07-24,46.28
MNE,Montenegro,2020-07-25,46.28
MNE,Montenegro,2020-07-26,46.28
MNE,Montenegro,2020-07-27,46.28
MNE,Montenegro,2020-07-28,46.28
MNE,Montenegro,2020-07-29,46.28
MNE,Montenegro,2020-07-30,46.28
MNE,Montenegro,2020-07-31,46.28
MNE,Montenegro,2020-08-01,46.28
MNE,Montenegro,2020-08-02,46.28
MNE,Montenegro,2020-08-03,46.28
MNE,Montenegro,2020-08-04,46.28
MNE,Montenegro,2020-08-05,46.28
MNE,Montenegro,2020-08-06,46.28
MNE,Montenegro,2020-08-07,46.28
MNE,Montenegro,2020-08-08,46.28
MNE,Montenegro,2020-08-09,46.28
MNE,Montenegro,2020-08-10,46.28
MNE,Montenegro,2020-08-11,46.28
MNE,Montenegro,2020-08-12,46.28
MNE,Montenegro,2020-08-13,46.28
MNE,Montenegro,2020-08-14,46.28
MNE,Montenegro,2020-08-15,46.28
MNE,Montenegro,2020-08-16,46.28
MNE,Montenegro,2020-08-17,46.28
MNE,Montenegro,2020-08-18,46.28
MNE,Montenegro,2020-08-19,46.28
MNE,Montenegro,2020-08-20,46.28
MNE,Montenegro,2020-08-21,46.28
MNE,Montenegro,2020-08-22,46.28
MNE,Montenegro,2020-08-23,46.28
MNE,Montenegro,2020-08-24,46.28
MNE,Montenegro,2020-08-25,46.28
MNE,Montenegro,2020-08-26,46.28
MNE,Montenegro,2020-08-27,46.28
MNE,Montenegro,2020-08-28,46.28
MNE,Montenegro,2020-08-29,46.28
MNE,Montenegro,2020-08-30,46.28
MNE,Montenegro,2020-08-31,46.28
MNE,Montenegro,2020-09-01,46.28
MNE,Montenegro,2020-09-02,46.28
MNE,Montenegro,2020-09-03,46.28
MNE,Montenegro,2020-09-04,46.28
MNE,Montenegro,2020-09-05,46.28
MNE,Montenegro,2020-09-06,46.28
MNE,Montenegro,2020-09-07,46.28
MNE,Montenegro,2020-09-08,46.28
MNE,Montenegro,2020-09-09,46.28
MNE,Montenegro,2020-09-10,46.28
MNE,Montenegro,2020-09-11,46.28
MNE,Montenegro,2020-09-12,46.28
MNE,Montenegro,2020-09-13,46.28
MNE,Montenegro,2020-09-14,46.28
MNE,Montenegro,2020-09-15,46.28
MNE,Montenegro,2020-09-16,46.28
MNE,Montenegro,2020-09-17,46.28
MNE,Montenegro,2020-09-18,46.28
MNE,Montenegro,2020-09-19,46.28
MNE,Montenegro,2020-09-20,46.28
MNE,Montenegro,2020-09-21,46.28
MNE,Montenegro,2020-09-22,46.28
MNE,Montenegro,2020-09-23,46.28
MNE,Montenegro,2020-09-24,46.28
MNE,Montenegro,2020-09-25,46.28
MNE,Montenegro,2020-09-26,46.28
MNE,Montenegro,2020-09-27,46.28
MNE,Montenegro,2020-09-28,46.28
MNE,Montenegro,2020-09-29,46.28
MNE,Montenegro,2020-09-30,46.28
MNE,Montenegro,2020-10-01,46.28
MNE,Montenegro,2020-10-02,46.28
MNE,Montenegro,2020-10-03,46.28
MNE,Montenegro,2020-10-04,46.28
MNE,Montenegro,2020-10-05,46.28
MNE,Montenegro,2020-10-06,46.28
MNE,Montenegro,2020-10-07,46.28
MNE,Montenegro,2020-10-08,46.28
MNE,Montenegro,2020-10-09,46.28
MNE,Montenegro,2020-10-10,46.28
MNE,Montenegro,2020-10-11,46.28
MNE,Montenegro,2020-10-12,46.28
MNE,Montenegro,2020-10-13,46.28
MNE,Montenegro,2020-10-14,46.28
MNE,Montenegro,2020-10-15,46.28
MNE,Montenegro,2020-10-16,46.28
MNE,Montenegro,2020-10-17,46.28
MNE,Montenegro,2020-10-18,46.28
MNE,Montenegro,2020-10-19,46.28
MNE,Montenegro,2020-10-20,46.28
MNE,Montenegro,2020-10-21,46.28
MNE,Montenegro,2020-10-22,46.28
MNE,Montenegro,2020-10-23,46.28
MNE,Montenegro,2020-10-24,46.28
MNE,Montenegro,2020-10-25,46.28
MNE,Montenegro,2020-10-26,46.28
MNE,Montenegro,2020-10-27,46.28
MNE,Montenegro,2020-10-28,46.28
MNE,Montenegro,2020-10-29,46.28
MNE,Montenegro,2020-10-30,46.28
MNE,Montenegro,2020-10-31,46.28
MNE,Montenegro,2020-11-01,46.28
MNE,Montenegro,2020-11-02,46.28
MNE,Montenegro,2020-11-03,46.28
MNE,Montenegro,2020-11-04,46.28
MNE,Montenegro,2020-11-05,46.28
MNE,Montenegro,2020-11-06,46.28
MNE,Montenegro,2020-11-07,46.28
MNE,Montenegro,2020-11-08,46.28
MNE,Montenegro,2020-11-09,46.28
MNG,Mongolia,2020-03-10,1.98
MNG,Mongolia,2020-03-15,1.98
MNG,Mongolia,2020-03-16,1.98
MNG,Mongolia,2020-03-17,1.98
MNG,Mongolia,2020-03-18,1.98
MNG,Mongolia,2020-03-19,1.98
MNG,Mongolia,2020-03-20,1.98
MNG,Mongolia,2020-03-21,1.98
MNG,Mongolia,2020-03-22,1.98
MNG,Mongolia,2020-03-23,1.98
MNG,Mongolia,2020-03-24,1.98
MNG,Mongolia,2020-03-25,1.98
MNG,Mongolia,2020-03-26,1.98
MNG,Mongolia,2020-03-27,1.98
MNG,Mongolia,2020-03-28,1.98
MNG,Mongolia,2020-03-29,1.98
MNG,Mongolia,2020-03-30,1.98
MNG,Mongolia,2020-03-31,1.98
MNG,Mongolia,2020-04-01,1.98
MNG,Mongolia,2020-04-02,1.98
MNG,Mongolia,2020-04-03,1.98
MNG,Mongolia,2020-04-04,1.98
MNG,Mongolia,2020-04-05,1.98
MNG,Mongolia,2020-04-06,1.98
MNG,Mongolia,2020-04-07,1.98
MNG,Mongolia,2020-04-08,1.98
MNG,Mongolia,2020-04-09,1.98
MNG,Mongolia,2020-04-10,1.98
MNG,Mongolia,2020-04-11,1.98
MNG,Mongolia,2020-04-12,1.98
MNG,Mongolia,2020-04-13,1.98
MNG,Mongolia,2020-04-14,1.98
MNG,Mongolia,2020-04-15,1.98
MNG,Mongolia,2020-04-16,1.98
MNG,Mongolia,2020-04-17,1.98
MNG,Mongolia,2020-04-18,1.98
MNG,Mongolia,2020-04-19,1.98
MNG,Mongolia,2020-04-20,1.98
MNG,Mongolia,2020-04-21,1.98
MNG,Mongolia,2020-04-22,1.98
MNG,Mongolia,2020-04-23,1.98
MNG,Mongolia,2020-04-24,1.98
MNG,Mongolia,2020-04-25,1.98
MNG,Mongolia,2020-04-26,1.98
MNG,Mongolia,2020-04-27,1.98
MNG,Mongolia,2020-04-28,1.98
MNG,Mongolia,2020-04-29,1.98
MNG,Mongolia,2020-04-30,1.98
MNG,Mongolia,2020-05-01,1.98
MNG,Mongolia,2020-05-02,1.98
MNG,Mongolia,2020-05-03,1.98
MNG,Mongolia,2020-05-04,1.98
MNG,Mongolia,2020-05-05,1.98
MNG,Mongolia,2020-05-06,1.98
MNG,Mongolia,2020-05-07,1.98
MNG,Mongolia,2020-05-08,1.98
MNG,Mongolia,2020-05-09,1.98
MNG,Mongolia,2020-05-10,1.98
MNG,Mongolia,2020-05-11,1.98
MNG,Mongolia,2020-05-12,1.98
MNG,Mongolia,2020-05-13,1.98
MNG,Mongolia,2020-05-14,1.98
MNG,Mongolia,2020-05-15,1.98
MNG,Mongolia,2020-05-16,1.98
MNG,Mongolia,2020-05-17,1.98
MNG,Mongolia,2020-05-18,1.98
MNG,Mongolia,2020-05-19,1.98
MNG,Mongolia,2020-05-20,1.98
MNG,Mongolia,2020-05-21,1.98
MNG,Mongolia,2020-05-22,1.98
MNG,Mongolia,2020-05-23,1.98
MNG,Mongolia,2020-05-24,1.98
MNG,Mongolia,2020-05-25,1.98
MNG,Mongolia,2020-05-26,1.98
MNG,Mongolia,2020-05-27,1.98
MNG,Mongolia,2020-05-28,1.98
MNG,Mongolia,2020-05-29,1.98
MNG,Mongolia,2020-05-30,1.98
MNG,Mongolia,2020-05-31,1.98
MNG,Mongolia,2020-06-01,1.98
MNG,Mongolia,2020-06-02,1.98
MNG,Mongolia,2020-06-03,1.98
MNG,Mongolia,2020-06-04,1.98
MNG,Mongolia,2020-06-05,1.98
MNG,Mongolia,2020-06-06,1.98
MNG,Mongolia,2020-06-07,1.98
MNG,Mongolia,2020-06-08,1.98
MNG,Mongolia,2020-06-09,1.98
MNG,Mongolia,2020-06-10,1.98
MNG,Mongolia,2020-06-11,1.98
MNG,Mongolia,2020-06-12,1.98
MNG,Mongolia,2020-06-13,1.98
MNG,Mongolia,2020-06-14,1.98
MNG,Mongolia,2020-06-15,1.98
MNG,Mongolia,2020-06-16,1.98
MNG,Mongolia,2020-06-17,1.98
MNG,Mongolia,2020-06-18,1.98
MNG,Mongolia,2020-06-19,1.98
MNG,Mongolia,2020-06-20,1.98
MNG,Mongolia,2020-06-21,1.98
MNG,Mongolia,2020-06-22,1.98
MNG,Mongolia,2020-06-23,1.98
MNG,Mongolia,2020-06-24,1.98
MNG,Mongolia,2020-06-25,1.98
MNG,Mongolia,2020-06-26,1.98
MNG,Mongolia,2020-06-27,1.98
MNG,Mongolia,2020-06-28,1.98
MNG,Mongolia,2020-06-29,1.98
MNG,Mongolia,2020-06-30,1.98
MNG,Mongolia,2020-07-01,1.98
MNG,Mongolia,2020-07-02,1.98
MNG,Mongolia,2020-07-03,1.98
MNG,Mongolia,2020-07-04,1.98
MNG,Mongolia,2020-07-05,1.98
MNG,Mongolia,2020-07-06,1.98
MNG,Mongolia,2020-07-07,1.98
MNG,Mongolia,2020-07-08,1.98
MNG,Mongolia,2020-07-09,1.98
MNG,Mongolia,2020-07-10,1.98
MNG,Mongolia,2020-07-11,1.98
MNG,Mongolia,2020-07-12,1.98
MNG,Mongolia,2020-07-13,1.98
MNG,Mongolia,2020-07-14,1.98
MNG,Mongolia,2020-07-15,1.98
MNG,Mongolia,2020-07-16,1.98
MNG,Mongolia,2020-07-17,1.98
MNG,Mongolia,2020-07-18,1.98
MNG,Mongolia,2020-07-19,1.98
MNG,Mongolia,2020-07-20,1.98
MNG,Mongolia,2020-07-21,1.98
MNG,Mongolia,2020-07-22,1.98
MNG,Mongolia,2020-07-23,1.98
MNG,Mongolia,2020-07-24,1.98
MNG,Mongolia,2020-07-25,1.98
MNG,Mongolia,2020-07-26,1.98
MNG,Mongolia,2020-07-27,1.98
MNG,Mongolia,2020-07-28,1.98
MNG,Mongolia,2020-07-29,1.98
MNG,Mongolia,2020-07-30,1.98
MNG,Mongolia,2020-07-31,1.98
MNG,Mongolia,2020-08-01,1.98
MNG,Mongolia,2020-08-02,1.98
MNG,Mongolia,2020-08-03,1.98
MNG,Mongolia,2020-08-04,1.98
MNG,Mongolia,2020-08-05,1.98
MNG,Mongolia,2020-08-06,1.98
MNG,Mongolia,2020-08-07,1.98
MNG,Mongolia,2020-08-08,1.98
MNG,Mongolia,2020-08-09,1.98
MNG,Mongolia,2020-08-10,1.98
MNG,Mongolia,2020-08-11,1.98
MNG,Mongolia,2020-08-12,1.98
MNG,Mongolia,2020-08-13,1.98
MNG,Mongolia,2020-08-14,1.98
MNG,Mongolia,2020-08-15,1.98
MNG,Mongolia,2020-08-16,1.98
MNG,Mongolia,2020-08-17,1.98
MNG,Mongolia,2020-08-18,1.98
MNG,Mongolia,2020-08-19,1.98
MNG,Mongolia,2020-08-20,1.98
MNG,Mongolia,2020-08-21,1.98
MNG,Mongolia,2020-08-22,1.98
MNG,Mongolia,2020-08-23,1.98
MNG,Mongolia,2020-08-24,1.98
MNG,Mongolia,2020-08-25,1.98
MNG,Mongolia,2020-08-26,1.98
MNG,Mongolia,2020-08-27,1.98
MNG,Mongolia,2020-08-28,1.98
MNG,Mongolia,2020-08-29,1.98
MNG,Mongolia,2020-08-30,1.98
MNG,Mongolia,2020-08-31,1.98
MNG,Mongolia,2020-09-01,1.98
MNG,Mongolia,2020-09-02,1.98
MNG,Mongolia,2020-09-03,1.98
MNG,Mongolia,2020-09-04,1.98
MNG,Mongolia,2020-09-05,1.98
MNG,Mongolia,2020-09-06,1.98
MNG,Mongolia,2020-09-07,1.98
MNG,Mongolia,2020-09-08,1.98
MNG,Mongolia,2020-09-09,1.98
MNG,Mongolia,2020-09-10,1.98
MNG,Mongolia,2020-09-11,1.98
MNG,Mongolia,2020-09-12,1.98
MNG,Mongolia,2020-09-13,1.98
MNG,Mongolia,2020-09-14,1.98
MNG,Mongolia,2020-09-15,1.98
MNG,Mongolia,2020-09-16,1.98
MNG,Mongolia,2020-09-17,1.98
MNG,Mongolia,2020-09-18,1.98
MNG,Mongolia,2020-09-19,1.98
MNG,Mongolia,2020-09-20,1.98
MNG,Mongolia,2020-09-21,1.98
MNG,Mongolia,2020-09-22,1.98
MNG,Mongolia,2020-09-23,1.98
MNG,Mongolia,2020-09-24,1.98
MNG,Mongolia,2020-09-25,1.98
MNG,Mongolia,2020-09-26,1.98
MNG,Mongolia,2020-09-27,1.98
MNG,Mongolia,2020-09-28,1.98
MNG,Mongolia,2020-09-29,1.98
MNG,Mongolia,2020-09-30,1.98
MNG,Mongolia,2020-10-01,1.98
MNG,Mongolia,2020-10-02,1.98
MNG,Mongolia,2020-10-03,1.98
MNG,Mongolia,2020-10-04,1.98
MNG,Mongolia,2020-10-05,1.98
MNG,Mongolia,2020-10-06,1.98
MNG,Mongolia,2020-10-07,1.98
MNG,Mongolia,2020-10-08,1.98
MNG,Mongolia,2020-10-09,1.98
MNG,Mongolia,2020-10-10,1.98
MNG,Mongolia,2020-10-11,1.98
MNG,Mongolia,2020-10-12,1.98
MNG,Mongolia,2020-10-13,1.98
MNG,Mongolia,2020-10-14,1.98
MNG,Mongolia,2020-10-15,1.98
MNG,Mongolia,2020-10-16,1.98
MNG,Mongolia,2020-10-17,1.98
MNG,Mongolia,2020-10-18,1.98
MNG,Mongolia,2020-10-19,1.98
MNG,Mongolia,2020-10-20,1.98
MNG,Mongolia,2020-10-21,1.98
MNG,Mongolia,2020-10-22,1.98
MNG,Mongolia,2020-10-23,1.98
MNG,Mongolia,2020-10-24,1.98
MNG,Mongolia,2020-10-25,1.98
MNG,Mongolia,2020-10-26,1.98
MNG,Mongolia,2020-10-27,1.98
MNG,Mongolia,2020-10-28,1.98
MNG,Mongolia,2020-10-29,1.98
MNG,Mongolia,2020-10-30,1.98
MNG,Mongolia,2020-10-31,1.98
MNG,Mongolia,2020-11-01,1.98
MNG,Mongolia,2020-11-02,1.98
MNG,Mongolia,2020-11-03,1.98
MNG,Mongolia,2020-11-04,1.98
MNG,Mongolia,2020-11-05,1.98
MNG,Mongolia,2020-11-06,1.98
MNG,Mongolia,2020-11-07,1.98
MNG,Mongolia,2020-11-08,1.98
MNG,Mongolia,2020-11-09,1.98
MNP,Northern Mariana Islands,2020-03-31,119.87799999999999
MNP,Northern Mariana Islands,2020-04-01,119.87799999999999
MNP,Northern Mariana Islands,2020-04-02,119.87799999999999
MNP,Northern Mariana Islands,2020-04-03,119.87799999999999
MNP,Northern Mariana Islands,2020-04-04,119.87799999999999
MNP,Northern Mariana Islands,2020-04-05,119.87799999999999
MNP,Northern Mariana Islands,2020-04-06,119.87799999999999
MNP,Northern Mariana Islands,2020-04-07,119.87799999999999
MNP,Northern Mariana Islands,2020-04-08,119.87799999999999
MNP,Northern Mariana Islands,2020-04-09,119.87799999999999
MNP,Northern Mariana Islands,2020-04-10,119.87799999999999
MNP,Northern Mariana Islands,2020-04-11,119.87799999999999
MNP,Northern Mariana Islands,2020-04-12,119.87799999999999
MNP,Northern Mariana Islands,2020-04-13,119.87799999999999
MNP,Northern Mariana Islands,2020-04-14,119.87799999999999
MNP,Northern Mariana Islands,2020-04-15,119.87799999999999
MNP,Northern Mariana Islands,2020-04-16,119.87799999999999
MNP,Northern Mariana Islands,2020-04-17,119.87799999999999
MNP,Northern Mariana Islands,2020-04-18,119.87799999999999
MNP,Northern Mariana Islands,2020-04-19,119.87799999999999
MNP,Northern Mariana Islands,2020-04-20,119.87799999999999
MNP,Northern Mariana Islands,2020-04-21,119.87799999999999
MNP,Northern Mariana Islands,2020-04-22,119.87799999999999
MNP,Northern Mariana Islands,2020-04-23,119.87799999999999
MNP,Northern Mariana Islands,2020-04-24,119.87799999999999
MNP,Northern Mariana Islands,2020-04-25,119.87799999999999
MNP,Northern Mariana Islands,2020-04-26,119.87799999999999
MNP,Northern Mariana Islands,2020-04-27,119.87799999999999
MNP,Northern Mariana Islands,2020-04-28,119.87799999999999
MNP,Northern Mariana Islands,2020-04-29,119.87799999999999
MNP,Northern Mariana Islands,2020-04-30,119.87799999999999
MNP,Northern Mariana Islands,2020-05-01,119.87799999999999
MNP,Northern Mariana Islands,2020-05-02,119.87799999999999
MNP,Northern Mariana Islands,2020-05-03,119.87799999999999
MNP,Northern Mariana Islands,2020-05-04,119.87799999999999
MNP,Northern Mariana Islands,2020-05-05,119.87799999999999
MNP,Northern Mariana Islands,2020-05-06,119.87799999999999
MNP,Northern Mariana Islands,2020-05-07,119.87799999999999
MNP,Northern Mariana Islands,2020-05-08,119.87799999999999
MNP,Northern Mariana Islands,2020-05-09,119.87799999999999
MNP,Northern Mariana Islands,2020-05-10,119.87799999999999
MNP,Northern Mariana Islands,2020-05-11,119.87799999999999
MNP,Northern Mariana Islands,2020-05-12,119.87799999999999
MNP,Northern Mariana Islands,2020-05-13,119.87799999999999
MNP,Northern Mariana Islands,2020-05-14,119.87799999999999
MNP,Northern Mariana Islands,2020-05-15,119.87799999999999
MNP,Northern Mariana Islands,2020-05-16,119.87799999999999
MNP,Northern Mariana Islands,2020-05-17,119.87799999999999
MNP,Northern Mariana Islands,2020-05-18,119.87799999999999
MNP,Northern Mariana Islands,2020-05-19,119.87799999999999
MNP,Northern Mariana Islands,2020-05-20,119.87799999999999
MNP,Northern Mariana Islands,2020-05-21,119.87799999999999
MNP,Northern Mariana Islands,2020-05-22,119.87799999999999
MNP,Northern Mariana Islands,2020-05-23,119.87799999999999
MNP,Northern Mariana Islands,2020-05-24,119.87799999999999
MNP,Northern Mariana Islands,2020-05-25,119.87799999999999
MNP,Northern Mariana Islands,2020-05-26,119.87799999999999
MNP,Northern Mariana Islands,2020-05-27,119.87799999999999
MNP,Northern Mariana Islands,2020-05-28,119.87799999999999
MNP,Northern Mariana Islands,2020-05-29,119.87799999999999
MNP,Northern Mariana Islands,2020-05-30,119.87799999999999
MNP,Northern Mariana Islands,2020-05-31,119.87799999999999
MNP,Northern Mariana Islands,2020-06-01,119.87799999999999
MNP,Northern Mariana Islands,2020-06-02,119.87799999999999
MNP,Northern Mariana Islands,2020-06-03,119.87799999999999
MNP,Northern Mariana Islands,2020-06-04,119.87799999999999
MNP,Northern Mariana Islands,2020-06-05,119.87799999999999
MNP,Northern Mariana Islands,2020-06-06,119.87799999999999
MNP,Northern Mariana Islands,2020-06-07,119.87799999999999
MNP,Northern Mariana Islands,2020-06-08,119.87799999999999
MNP,Northern Mariana Islands,2020-06-09,119.87799999999999
MNP,Northern Mariana Islands,2020-06-10,119.87799999999999
MNP,Northern Mariana Islands,2020-06-11,119.87799999999999
MNP,Northern Mariana Islands,2020-06-12,119.87799999999999
MNP,Northern Mariana Islands,2020-06-13,119.87799999999999
MNP,Northern Mariana Islands,2020-06-14,119.87799999999999
MNP,Northern Mariana Islands,2020-06-15,119.87799999999999
MNP,Northern Mariana Islands,2020-06-16,119.87799999999999
MNP,Northern Mariana Islands,2020-06-17,119.87799999999999
MNP,Northern Mariana Islands,2020-06-18,119.87799999999999
MNP,Northern Mariana Islands,2020-06-19,119.87799999999999
MNP,Northern Mariana Islands,2020-06-20,119.87799999999999
MNP,Northern Mariana Islands,2020-06-21,119.87799999999999
MNP,Northern Mariana Islands,2020-06-22,119.87799999999999
MNP,Northern Mariana Islands,2020-06-23,119.87799999999999
MNP,Northern Mariana Islands,2020-06-24,119.87799999999999
MNP,Northern Mariana Islands,2020-06-25,119.87799999999999
MNP,Northern Mariana Islands,2020-06-26,119.87799999999999
MNP,Northern Mariana Islands,2020-06-27,119.87799999999999
MNP,Northern Mariana Islands,2020-06-28,119.87799999999999
MNP,Northern Mariana Islands,2020-06-29,119.87799999999999
MNP,Northern Mariana Islands,2020-06-30,119.87799999999999
MNP,Northern Mariana Islands,2020-07-01,119.87799999999999
MNP,Northern Mariana Islands,2020-07-02,119.87799999999999
MNP,Northern Mariana Islands,2020-07-03,119.87799999999999
MNP,Northern Mariana Islands,2020-07-04,119.87799999999999
MNP,Northern Mariana Islands,2020-07-05,119.87799999999999
MNP,Northern Mariana Islands,2020-07-06,119.87799999999999
MNP,Northern Mariana Islands,2020-07-07,119.87799999999999
MNP,Northern Mariana Islands,2020-07-08,119.87799999999999
MNP,Northern Mariana Islands,2020-07-09,119.87799999999999
MNP,Northern Mariana Islands,2020-07-10,119.87799999999999
MNP,Northern Mariana Islands,2020-07-11,119.87799999999999
MNP,Northern Mariana Islands,2020-07-12,119.87799999999999
MNP,Northern Mariana Islands,2020-07-13,119.87799999999999
MNP,Northern Mariana Islands,2020-07-14,119.87799999999999
MNP,Northern Mariana Islands,2020-07-15,119.87799999999999
MNP,Northern Mariana Islands,2020-07-16,119.87799999999999
MNP,Northern Mariana Islands,2020-07-17,119.87799999999999
MNP,Northern Mariana Islands,2020-07-18,119.87799999999999
MNP,Northern Mariana Islands,2020-07-19,119.87799999999999
MNP,Northern Mariana Islands,2020-07-20,119.87799999999999
MNP,Northern Mariana Islands,2020-07-21,119.87799999999999
MNP,Northern Mariana Islands,2020-07-22,119.87799999999999
MNP,Northern Mariana Islands,2020-07-23,119.87799999999999
MNP,Northern Mariana Islands,2020-07-24,119.87799999999999
MNP,Northern Mariana Islands,2020-07-25,119.87799999999999
MNP,Northern Mariana Islands,2020-07-26,119.87799999999999
MNP,Northern Mariana Islands,2020-07-27,119.87799999999999
MNP,Northern Mariana Islands,2020-07-28,119.87799999999999
MNP,Northern Mariana Islands,2020-07-29,119.87799999999999
MNP,Northern Mariana Islands,2020-07-30,119.87799999999999
MNP,Northern Mariana Islands,2020-07-31,119.87799999999999
MNP,Northern Mariana Islands,2020-08-01,119.87799999999999
MNP,Northern Mariana Islands,2020-08-02,119.87799999999999
MNP,Northern Mariana Islands,2020-08-03,119.87799999999999
MNP,Northern Mariana Islands,2020-08-04,119.87799999999999
MNP,Northern Mariana Islands,2020-08-05,119.87799999999999
MNP,Northern Mariana Islands,2020-08-06,119.87799999999999
MNP,Northern Mariana Islands,2020-08-07,119.87799999999999
MNP,Northern Mariana Islands,2020-08-08,119.87799999999999
MNP,Northern Mariana Islands,2020-08-09,119.87799999999999
MNP,Northern Mariana Islands,2020-08-10,119.87799999999999
MNP,Northern Mariana Islands,2020-08-11,119.87799999999999
MNP,Northern Mariana Islands,2020-08-12,119.87799999999999
MNP,Northern Mariana Islands,2020-08-13,119.87799999999999
MNP,Northern Mariana Islands,2020-08-14,119.87799999999999
MNP,Northern Mariana Islands,2020-08-15,119.87799999999999
MNP,Northern Mariana Islands,2020-08-16,119.87799999999999
MNP,Northern Mariana Islands,2020-08-17,119.87799999999999
MNP,Northern Mariana Islands,2020-08-18,119.87799999999999
MNP,Northern Mariana Islands,2020-08-19,119.87799999999999
MNP,Northern Mariana Islands,2020-08-20,119.87799999999999
MNP,Northern Mariana Islands,2020-08-21,119.87799999999999
MNP,Northern Mariana Islands,2020-08-22,119.87799999999999
MNP,Northern Mariana Islands,2020-08-23,119.87799999999999
MNP,Northern Mariana Islands,2020-08-24,119.87799999999999
MNP,Northern Mariana Islands,2020-08-25,119.87799999999999
MNP,Northern Mariana Islands,2020-08-26,119.87799999999999
MNP,Northern Mariana Islands,2020-08-27,119.87799999999999
MNP,Northern Mariana Islands,2020-08-28,119.87799999999999
MNP,Northern Mariana Islands,2020-08-29,119.87799999999999
MNP,Northern Mariana Islands,2020-08-30,119.87799999999999
MNP,Northern Mariana Islands,2020-08-31,119.87799999999999
MNP,Northern Mariana Islands,2020-09-01,119.87799999999999
MNP,Northern Mariana Islands,2020-09-02,119.87799999999999
MNP,Northern Mariana Islands,2020-09-03,119.87799999999999
MNP,Northern Mariana Islands,2020-09-04,119.87799999999999
MNP,Northern Mariana Islands,2020-09-05,119.87799999999999
MNP,Northern Mariana Islands,2020-09-06,119.87799999999999
MNP,Northern Mariana Islands,2020-09-07,119.87799999999999
MNP,Northern Mariana Islands,2020-09-08,119.87799999999999
MNP,Northern Mariana Islands,2020-09-09,119.87799999999999
MNP,Northern Mariana Islands,2020-09-10,119.87799999999999
MNP,Northern Mariana Islands,2020-09-11,119.87799999999999
MNP,Northern Mariana Islands,2020-09-12,119.87799999999999
MNP,Northern Mariana Islands,2020-09-13,119.87799999999999
MNP,Northern Mariana Islands,2020-09-14,119.87799999999999
MNP,Northern Mariana Islands,2020-09-15,119.87799999999999
MNP,Northern Mariana Islands,2020-09-16,119.87799999999999
MNP,Northern Mariana Islands,2020-09-17,119.87799999999999
MNP,Northern Mariana Islands,2020-09-18,119.87799999999999
MNP,Northern Mariana Islands,2020-09-19,119.87799999999999
MNP,Northern Mariana Islands,2020-09-20,119.87799999999999
MNP,Northern Mariana Islands,2020-09-21,119.87799999999999
MNP,Northern Mariana Islands,2020-09-22,119.87799999999999
MNP,Northern Mariana Islands,2020-09-23,119.87799999999999
MNP,Northern Mariana Islands,2020-09-24,119.87799999999999
