iso_code,country,date,owid_total_cases
JPN,Japan,2020-12-16,187751.0
JPN,Japan,2020-12-17,190950.0
JPN,Japan,2020-12-18,193753.0
JPN,Japan,2020-12-19,196815.0
JPN,Japan,2020-12-20,199270.0
JPN,Japan,2020-12-21,201074.0
JPN,Japan,2020-12-22,203732.0
JPN,Japan,2020-12-23,207007.0
JPN,Japan,2020-12-24,210769.0
JPN,Japan,2020-12-25,214575.0
JPN,Japan,2020-12-26,218467.0
JPN,Japan,2020-12-27,221412.0
JPN,Japan,2020-12-28,223786.0
JPN,Japan,2020-12-29,227415.0
JPN,Japan,2020-12-30,231271.0
JPN,Japan,2020-12-31,235811.0
JPN,Japan,2021-01-01,239068.0
JPN,Japan,2021-01-02,242097.0
JPN,Japan,2021-01-03,245293.0
JPN,Japan,2021-01-04,248625.0
JPN,Japan,2021-01-05,253571.0
JPN,Japan,2021-01-06,259521.0
JPN,Japan,2021-01-07,267084.0
JPN,Japan,2021-01-08,274947.0
JPN,Japan,2021-01-09,282737.0
JPN,Japan,2021-01-10,288818.0
JPN,Japan,2021-01-11,293746.0
JPN,Japan,2021-01-12,298321.0
JPN,Japan,2021-01-13,304140.0
JPN,Japan,2021-01-14,310734.0
JPN,Japan,2021-01-15,317871.0
JPN,Japan,2021-01-16,324942.0
JPN,Japan,2021-01-17,330715.0
JPN,Japan,2021-01-18,335605.0
JPN,Japan,2021-01-19,340989.0
JPN,Japan,2021-01-20,346508.0
JPN,Japan,2021-01-21,352129.0
JPN,Japan,2021-01-22,357174.0
JPN,Japan,2021-01-23,361928.0
JPN,Japan,2021-01-24,365899.0
JPN,Japan,2021-01-25,368684.0
JPN,Japan,2021-01-26,372545.0
JPN,Japan,2021-01-27,376482.0
JPN,Japan,2021-01-28,380644.0
JPN,Japan,2021-01-29,384180.0
JPN,Japan,2021-01-30,387499.0
JPN,Japan,2021-01-31,390166.0
JPN,Japan,2021-02-01,391956.0
JPN,Japan,2021-02-02,394269.0
JPN,Japan,2021-02-03,396900.0
JPN,Japan,2021-02-04,399492.0
JPN,Japan,2021-02-05,401858.0
JPN,Japan,2021-02-06,404128.0
JPN,Japan,2021-02-07,405765.0
JPN,Japan,2021-02-08,406992.0
JPN,Japan,2021-02-09,408550.0
JPN,Japan,2021-02-10,410434.0
JPN,Japan,2021-02-11,412125.0
JPN,Japan,2021-02-12,413441.0
JPN,Japan,2021-02-13,414803.0
JPN,Japan,2021-02-14,416154.0
JPN,Japan,2021-02-15,417127.0
JPN,Japan,2021-02-16,418435.0
JPN,Japan,2021-02-17,419896.0
JPN,Japan,2021-02-18,421421.0
JPN,Japan,2021-02-19,422718.0
JPN,Japan,2021-02-20,423952.0
JPN,Japan,2021-02-21,424988.0
JPN,Japan,2021-02-22,425725.0
JPN,Japan,2021-02-23,426828.0
JPN,Japan,2021-02-24,427732.0
JPN,Japan,2021-02-25,428816.0
JPN,Japan,2021-02-26,429873.0
JPN,Japan,2021-02-27,431093.0
JPN,Japan,2021-02-28,432090.0
JPN,Japan,2021-03-01,432778.0
JPN,Japan,2021-03-02,433700.0
JPN,Japan,2021-03-03,434944.0
JPN,Japan,2021-03-04,436093.0
JPN,Japan,2021-03-05,437222.0
JPN,Japan,2021-03-06,437634.0
JPN,Japan,2021-03-07,439356.0
JPN,Japan,2021-03-08,439977.0
JPN,Japan,2021-03-09,441152.0
JPN,Japan,2021-03-10,442411.0
JPN,Japan,2021-03-11,443714.0
JPN,Japan,2021-03-12,444977.0
JPN,Japan,2021-03-13,446312.0
JPN,Japan,2021-03-14,447287.0
JPN,Japan,2021-03-15,448000.0
JPN,Japan,2021-03-16,449142.0
JPN,Japan,2021-03-17,450687.0
JPN,Japan,2021-03-18,452147.0
JPN,Japan,2021-03-19,453616.0
JPN,Japan,2021-03-20,455212.0
JPN,Japan,2021-03-21,456318.0
JPN,Japan,2021-03-22,457104.0
JPN,Japan,2021-03-23,458621.0
JPN,Japan,2021-03-24,460595.0
JPN,Japan,2021-03-25,462506.0
JPN,Japan,2021-03-26,464483.0
JPN,Japan,2021-03-27,466563.0
JPN,Japan,2021-03-28,468346.0
JPN,Japan,2021-03-29,469636.0
JPN,Japan,2021-03-30,471777.0
JPN,Japan,2021-03-31,474641.0
JPN,Japan,2021-04-01,477239.0
JPN,Japan,2021-04-02,479953.0
JPN,Japan,2021-04-03,482704.0
JPN,Japan,2021-04-04,485226.0
JPN,Japan,2021-04-05,486792.0
JPN,Japan,2021-04-06,489407.0
JPN,Japan,2021-04-07,492860.0
JPN,Japan,2021-04-08,496351.0
JPN,Japan,2021-04-09,499831.0
JPN,Japan,2021-04-10,503537.0
JPN,Japan,2021-04-11,506237.0
JPN,Japan,2021-04-12,508350.0
JPN,Japan,2021-04-13,511799.0
JPN,Japan,2021-04-14,517281.0
JPN,Japan,2021-04-15,521796.0
JPN,Japan,2021-04-16,526307.0
JPN,Japan,2021-04-17,531109.0
JPN,Japan,2021-04-18,535220.0
JPN,Japan,2021-04-19,537494.0
JPN,Japan,2021-04-20,542467.0
JPN,Japan,2021-04-21,547836.0
JPN,Japan,2021-04-22,553362.0
JPN,Japan,2021-04-23,558376.0
JPN,Japan,2021-04-24,563998.0
JPN,Japan,2021-04-25,568621.0
JPN,Japan,2021-04-26,571904.0
JPN,Japan,2021-04-27,576870.0
JPN,Japan,2021-04-28,580666.0
JPN,Japan,2021-04-29,588580.0
JPN,Japan,2021-04-30,593264.0
JPN,Japan,2021-05-01,599253.0
JPN,Japan,2021-05-02,605150.0
JPN,Japan,2021-05-03,609625.0
JPN,Japan,2021-05-04,613822.0
JPN,Japan,2021-05-05,617890.0
JPN,Japan,2021-05-06,622273.0
JPN,Japan,2021-05-07,628319.0
JPN,Japan,2021-05-08,635568.0
JPN,Japan,2021-05-09,642146.0
JPN,Japan,2021-05-10,647003.0
JPN,Japan,2021-05-11,653363.0
JPN,Japan,2021-05-12,660884.0
JPN,Japan,2021-05-13,667251.0
JPN,Japan,2021-05-14,673539.0
JPN,Japan,2021-05-15,679870.0
JPN,Japan,2021-05-16,685135.0
JPN,Japan,2021-05-17,688873.0
JPN,Japan,2021-05-18,694077.0
JPN,Japan,2021-05-19,699931.0
JPN,Japan,2021-05-20,705641.0
JPN,Japan,2021-05-21,710895.0
JPN,Japan,2021-05-22,715880.0
JPN,Japan,2021-05-23,719925.0
JPN,Japan,2021-05-24,722668.0
JPN,Japan,2021-05-25,726586.0
JPN,Japan,2021-05-26,731071.0
JPN,Japan,2021-05-27,735234.0
JPN,Japan,2021-05-28,738935.0
JPN,Japan,2021-05-29,742539.0
JPN,Japan,2021-05-30,745392.0
JPN,Japan,2021-05-31,747188.0
JPN,Japan,2021-06-01,749829.0
JPN,Japan,2021-06-02,752865.0
JPN,Japan,2021-06-03,755713.0
JPN,Japan,2021-06-04,758290.0
JPN,Japan,2021-06-05,760953.0
JPN,Japan,2021-06-06,762980.0
JPN,Japan,2021-06-07,764185.0
JPN,Japan,2021-06-08,766068.0
JPN,Japan,2021-06-09,768313.0
JPN,Japan,2021-06-10,770357.0
JPN,Japan,2021-06-11,772293.0
JPN,Japan,2021-06-12,774240.0
JPN,Japan,2021-06-13,775624.0
JPN,Japan,2021-06-14,776565.0
JPN,Japan,2021-06-15,777979.0
JPN,Japan,2021-06-16,779696.0
JPN,Japan,2021-06-17,781241.0
JPN,Japan,2021-06-18,782877.0
JPN,Japan,2021-06-19,784384.0
JPN,Japan,2021-06-20,785702.0
JPN,Japan,2021-06-21,786566.0
JPN,Japan,2021-06-22,788009.0
JPN,Japan,2021-06-23,789787.0
JPN,Japan,2021-06-24,791452.0
JPN,Japan,2021-06-25,793179.0
JPN,Japan,2021-06-26,794805.0
JPN,Japan,2021-06-27,796077.0
JPN,Japan,2021-06-28,797084.0
JPN,Japan,2021-06-29,798485.0
JPN,Japan,2021-06-30,800305.0
JPN,Japan,2021-07-01,802038.0
JPN,Japan,2021-07-02,803812.0
JPN,Japan,2021-07-03,805696.0
JPN,Japan,2021-07-04,807180.0
JPN,Japan,2021-07-05,808220.0
JPN,Japan,2021-07-06,809909.0
JPN,Japan,2021-07-07,812089.0
JPN,Japan,2021-07-08,814319.0
KAZ,Kazakhstan,2020-03-13,4.0
KAZ,Kazakhstan,2020-03-14,6.0
KAZ,Kazakhstan,2020-03-15,9.0
KAZ,Kazakhstan,2020-03-16,10.0
KAZ,Kazakhstan,2020-03-17,33.0
KAZ,Kazakhstan,2020-03-18,35.0
KAZ,Kazakhstan,2020-03-19,44.0
KAZ,Kazakhstan,2020-03-20,49.0
KAZ,Kazakhstan,2020-03-21,53.0
KAZ,Kazakhstan,2020-03-22,61.0
KAZ,Kazakhstan,2020-03-23,62.0
KAZ,Kazakhstan,2020-03-24,72.0
KAZ,Kazakhstan,2020-03-25,81.0
KAZ,Kazakhstan,2020-03-26,111.0
KAZ,Kazakhstan,2020-03-27,150.0
KAZ,Kazakhstan,2020-03-28,228.0
KAZ,Kazakhstan,2020-03-29,284.0
KAZ,Kazakhstan,2020-03-30,302.0
KAZ,Kazakhstan,2020-03-31,343.0
KAZ,Kazakhstan,2020-04-01,380.0
KAZ,Kazakhstan,2020-04-02,435.0
KAZ,Kazakhstan,2020-04-03,464.0
KAZ,Kazakhstan,2020-04-04,531.0
KAZ,Kazakhstan,2020-04-05,584.0
KAZ,Kazakhstan,2020-04-06,662.0
KAZ,Kazakhstan,2020-04-07,697.0
KAZ,Kazakhstan,2020-04-08,727.0
KAZ,Kazakhstan,2020-04-09,781.0
KAZ,Kazakhstan,2020-04-10,812.0
KAZ,Kazakhstan,2020-04-11,865.0
KAZ,Kazakhstan,2020-04-12,951.0
KAZ,Kazakhstan,2020-04-13,1091.0
KAZ,Kazakhstan,2020-04-14,1232.0
KAZ,Kazakhstan,2020-04-15,1295.0
KAZ,Kazakhstan,2020-04-16,1402.0
KAZ,Kazakhstan,2020-04-17,1546.0
KAZ,Kazakhstan,2020-04-18,1615.0
KAZ,Kazakhstan,2020-04-19,1676.0
KAZ,Kazakhstan,2020-04-20,1852.0
KAZ,Kazakhstan,2020-04-21,1995.0
KAZ,Kazakhstan,2020-04-22,2135.0
KAZ,Kazakhstan,2020-04-23,2289.0
KAZ,Kazakhstan,2020-04-24,2482.0
KAZ,Kazakhstan,2020-04-25,2601.0
KAZ,Kazakhstan,2020-04-26,2717.0
KAZ,Kazakhstan,2020-04-27,2835.0
KAZ,Kazakhstan,2020-04-28,3027.0
KAZ,Kazakhstan,2020-04-29,3138.0
KAZ,Kazakhstan,2020-04-30,3402.0
KAZ,Kazakhstan,2020-05-01,3597.0
KAZ,Kazakhstan,2020-05-02,3857.0
KAZ,Kazakhstan,2020-05-03,3920.0
KAZ,Kazakhstan,2020-05-04,4049.0
KAZ,Kazakhstan,2020-05-05,4205.0
KAZ,Kazakhstan,2020-05-06,4422.0
KAZ,Kazakhstan,2020-05-07,4578.0
KAZ,Kazakhstan,2020-05-08,4834.0
KAZ,Kazakhstan,2020-05-09,4975.0
KAZ,Kazakhstan,2020-05-10,5090.0
KAZ,Kazakhstan,2020-05-11,5207.0
KAZ,Kazakhstan,2020-05-12,5279.0
KAZ,Kazakhstan,2020-05-13,5417.0
KAZ,Kazakhstan,2020-05-14,5571.0
KAZ,Kazakhstan,2020-05-15,5689.0
KAZ,Kazakhstan,2020-05-16,5850.0
KAZ,Kazakhstan,2020-05-17,6157.0
KAZ,Kazakhstan,2020-05-18,6751.0
KAZ,Kazakhstan,2020-05-19,6751.0
KAZ,Kazakhstan,2020-05-20,6969.0
KAZ,Kazakhstan,2020-05-21,7234.0
KAZ,Kazakhstan,2020-05-22,7919.0
KAZ,Kazakhstan,2020-05-23,7919.0
KAZ,Kazakhstan,2020-05-24,8531.0
KAZ,Kazakhstan,2020-05-25,8969.0
KAZ,Kazakhstan,2020-05-26,8969.0
KAZ,Kazakhstan,2020-05-27,9304.0
KAZ,Kazakhstan,2020-05-28,9576.0
KAZ,Kazakhstan,2020-05-29,9932.0
KAZ,Kazakhstan,2020-05-30,10382.0
KAZ,Kazakhstan,2020-05-31,10858.0
KAZ,Kazakhstan,2020-06-01,11308.0
KAZ,Kazakhstan,2020-06-02,11571.0
KAZ,Kazakhstan,2020-06-03,12067.0
KAZ,Kazakhstan,2020-06-04,12067.0
KAZ,Kazakhstan,2020-06-05,12312.0
KAZ,Kazakhstan,2020-06-06,12511.0
KAZ,Kazakhstan,2020-06-07,12694.0
KAZ,Kazakhstan,2020-06-08,12859.0
KAZ,Kazakhstan,2020-06-09,13074.0
KAZ,Kazakhstan,2020-06-10,13319.0
KAZ,Kazakhstan,2020-06-11,13872.0
KAZ,Kazakhstan,2020-06-12,13872.0
KAZ,Kazakhstan,2020-06-13,14238.0
KAZ,Kazakhstan,2020-06-14,14496.0
KAZ,Kazakhstan,2020-06-15,15192.0
KAZ,Kazakhstan,2020-06-16,15542.0
KAZ,Kazakhstan,2020-06-17,15877.0
KAZ,Kazakhstan,2020-06-18,15877.0
KAZ,Kazakhstan,2020-06-19,16779.0
KAZ,Kazakhstan,2020-06-20,17225.0
KAZ,Kazakhstan,2020-06-21,17732.0
KAZ,Kazakhstan,2020-06-22,18231.0
KAZ,Kazakhstan,2020-06-23,18765.0
KAZ,Kazakhstan,2020-06-24,19285.0
KAZ,Kazakhstan,2020-06-25,19750.0
KAZ,Kazakhstan,2020-06-26,20319.0
KAZ,Kazakhstan,2020-06-27,20319.0
KAZ,Kazakhstan,2020-06-28,21327.0
KAZ,Kazakhstan,2020-06-29,21819.0
KAZ,Kazakhstan,2020-06-30,22308.0
KAZ,Kazakhstan,2020-07-01,41065.0
KAZ,Kazakhstan,2020-07-02,42574.0
KAZ,Kazakhstan,2020-07-03,45719.0
KAZ,Kazakhstan,2020-07-04,47171.0
KAZ,Kazakhstan,2020-07-05,48574.0
KAZ,Kazakhstan,2020-07-06,49683.0
KAZ,Kazakhstan,2020-07-07,51059.0
KAZ,Kazakhstan,2020-07-08,51059.0
KAZ,Kazakhstan,2020-07-09,54747.0
KAZ,Kazakhstan,2020-07-10,56455.0
KAZ,Kazakhstan,2020-07-11,58253.0
KAZ,Kazakhstan,2020-07-12,58253.0
KAZ,Kazakhstan,2020-07-13,61755.0
KAZ,Kazakhstan,2020-07-14,63514.0
KAZ,Kazakhstan,2020-07-15,65188.0
KAZ,Kazakhstan,2020-07-16,66895.0
KAZ,Kazakhstan,2020-07-17,68703.0
KAZ,Kazakhstan,2020-07-18,68703.0
KAZ,Kazakhstan,2020-07-19,71838.0
KAZ,Kazakhstan,2020-07-20,73468.0
KAZ,Kazakhstan,2020-07-21,75153.0
KAZ,Kazakhstan,2020-07-22,75153.0
KAZ,Kazakhstan,2020-07-23,78486.0
KAZ,Kazakhstan,2020-07-24,80226.0
KAZ,Kazakhstan,2020-07-25,81720.0
KAZ,Kazakhstan,2020-07-26,83122.0
KAZ,Kazakhstan,2020-07-27,84648.0
KAZ,Kazakhstan,2020-07-28,86192.0
KAZ,Kazakhstan,2020-07-29,87664.0
KAZ,Kazakhstan,2020-07-30,89078.0
KAZ,Kazakhstan,2020-07-31,90367.0
KAZ,Kazakhstan,2020-08-01,90367.0
KAZ,Kazakhstan,2020-08-02,96774.0
KAZ,Kazakhstan,2020-08-03,98641.0
KAZ,Kazakhstan,2020-08-04,100075.0
KAZ,Kazakhstan,2020-08-05,102936.0
KAZ,Kazakhstan,2020-08-06,105526.0
KAZ,Kazakhstan,2020-08-07,107930.0
KAZ,Kazakhstan,2020-08-08,109939.0
KAZ,Kazakhstan,2020-08-09,111822.0
KAZ,Kazakhstan,2020-08-10,112722.0
KAZ,Kazakhstan,2020-08-11,113501.0
KAZ,Kazakhstan,2020-08-12,115615.0
KAZ,Kazakhstan,2020-08-13,117104.0
KAZ,Kazakhstan,2020-08-14,118514.0
KAZ,Kazakhstan,2020-08-15,119781.0
KAZ,Kazakhstan,2020-08-16,121161.0
KAZ,Kazakhstan,2020-08-17,121639.0
KAZ,Kazakhstan,2020-08-18,121973.0
KAZ,Kazakhstan,2020-08-19,123325.0
KAZ,Kazakhstan,2020-08-20,124356.0
KAZ,Kazakhstan,2020-08-21,125335.0
KAZ,Kazakhstan,2020-08-22,126243.0
KAZ,Kazakhstan,2020-08-23,127203.0
KAZ,Kazakhstan,2020-08-24,127462.0
KAZ,Kazakhstan,2020-08-25,127462.0
KAZ,Kazakhstan,2020-08-26,127462.0
KAZ,Kazakhstan,2020-08-27,127664.0
KAZ,Kazakhstan,2020-08-28,128618.0
KAZ,Kazakhstan,2020-08-29,130040.0
KAZ,Kazakhstan,2020-08-30,130673.0
KAZ,Kazakhstan,2020-08-31,130673.0
KAZ,Kazakhstan,2020-09-01,131596.0
KAZ,Kazakhstan,2020-09-02,131695.0
KAZ,Kazakhstan,2020-09-03,132354.0
KAZ,Kazakhstan,2020-09-04,132924.0
KAZ,Kazakhstan,2020-09-05,133028.0
KAZ,Kazakhstan,2020-09-06,133924.0
KAZ,Kazakhstan,2020-09-07,134123.0
KAZ,Kazakhstan,2020-09-08,134203.0
KAZ,Kazakhstan,2020-09-09,134726.0
KAZ,Kazakhstan,2020-09-10,135159.0
KAZ,Kazakhstan,2020-09-11,135589.0
KAZ,Kazakhstan,2020-09-12,135964.0
KAZ,Kazakhstan,2020-09-13,136384.0
KAZ,Kazakhstan,2020-09-14,136513.0
KAZ,Kazakhstan,2020-09-15,136586.0
KAZ,Kazakhstan,2020-09-16,137058.0
KAZ,Kazakhstan,2020-09-17,137393.0
KAZ,Kazakhstan,2020-09-18,137713.0
KAZ,Kazakhstan,2020-09-19,138013.0
KAZ,Kazakhstan,2020-09-20,138348.0
KAZ,Kazakhstan,2020-09-21,138455.0
KAZ,Kazakhstan,2020-09-22,138542.0
KAZ,Kazakhstan,2020-09-23,138982.0
KAZ,Kazakhstan,2020-09-24,139289.0
KAZ,Kazakhstan,2020-09-25,139581.0
KAZ,Kazakhstan,2020-09-26,139882.0
KAZ,Kazakhstan,2020-09-27,140175.0
KAZ,Kazakhstan,2020-09-28,140265.0
KAZ,Kazakhstan,2020-09-29,140333.0
KAZ,Kazakhstan,2020-09-30,140707.0
KAZ,Kazakhstan,2020-10-01,140958.0
KAZ,Kazakhstan,2020-10-02,141256.0
KAZ,Kazakhstan,2020-10-03,141484.0
KAZ,Kazakhstan,2020-10-04,141748.0
KAZ,Kazakhstan,2020-10-05,141844.0
KAZ,Kazakhstan,2020-10-06,141904.0
KAZ,Kazakhstan,2020-10-07,142239.0
KAZ,Kazakhstan,2020-10-08,142597.0
KAZ,Kazakhstan,2020-10-09,142945.0
KAZ,Kazakhstan,2020-10-10,143280.0
KAZ,Kazakhstan,2020-10-11,143632.0
KAZ,Kazakhstan,2020-10-12,143740.0
KAZ,Kazakhstan,2020-10-13,143814.0
KAZ,Kazakhstan,2020-10-14,144218.0
KAZ,Kazakhstan,2020-10-15,144328.0
KAZ,Kazakhstan,2020-10-16,144761.0
KAZ,Kazakhstan,2020-10-17,145019.0
KAZ,Kazakhstan,2020-10-18,145320.0
KAZ,Kazakhstan,2020-10-19,145473.0
KAZ,Kazakhstan,2020-10-20,145603.0
KAZ,Kazakhstan,2020-10-21,145966.0
KAZ,Kazakhstan,2020-10-22,146288.0
KAZ,Kazakhstan,2020-10-23,146653.0
KAZ,Kazakhstan,2020-10-24,146982.0
KAZ,Kazakhstan,2020-10-25,147297.0
KAZ,Kazakhstan,2020-10-26,147463.0
KAZ,Kazakhstan,2020-10-27,147615.0
KAZ,Kazakhstan,2020-10-28,148037.0
KAZ,Kazakhstan,2020-10-29,148479.0
KAZ,Kazakhstan,2020-10-30,149066.0
KAZ,Kazakhstan,2020-10-31,149699.0
KAZ,Kazakhstan,2020-11-01,150380.0
KAZ,Kazakhstan,2020-11-02,150863.0
KAZ,Kazakhstan,2020-11-03,151321.0
KAZ,Kazakhstan,2020-11-04,152022.0
KAZ,Kazakhstan,2020-11-05,152725.0
KAZ,Kazakhstan,2020-11-06,153547.0
KAZ,Kazakhstan,2020-11-07,154321.0
KAZ,Kazakhstan,2020-11-08,155220.0
KAZ,Kazakhstan,2020-11-09,155876.0
KAZ,Kazakhstan,2020-11-10,156451.0
KAZ,Kazakhstan,2020-11-11,157261.0
KAZ,Kazakhstan,2020-11-12,158036.0
KAZ,Kazakhstan,2020-11-13,158853.0
KAZ,Kazakhstan,2020-11-14,159756.0
KAZ,Kazakhstan,2020-11-15,160612.0
KAZ,Kazakhstan,2020-11-16,161850.0
KAZ,Kazakhstan,2020-11-17,162555.0
KAZ,Kazakhstan,2020-11-18,163585.0
KAZ,Kazakhstan,2020-11-19,164578.0
KAZ,Kazakhstan,2020-11-20,165558.0
KAZ,Kazakhstan,2020-11-21,166468.0
KAZ,Kazakhstan,2020-11-22,167341.0
KAZ,Kazakhstan,2020-11-23,167385.0
KAZ,Kazakhstan,2020-11-24,168803.0
KAZ,Kazakhstan,2020-11-25,169827.0
KAZ,Kazakhstan,2020-11-26,170808.0
KAZ,Kazakhstan,2020-11-27,171795.0
KAZ,Kazakhstan,2020-11-28,172805.0
KAZ,Kazakhstan,2020-11-29,173763.0
KAZ,Kazakhstan,2020-11-30,174563.0
KAZ,Kazakhstan,2020-12-01,175565.0
KAZ,Kazakhstan,2020-12-02,176342.0
KAZ,Kazakhstan,2020-12-03,177386.0
KAZ,Kazakhstan,2020-12-04,178378.0
KAZ,Kazakhstan,2020-12-05,179344.0
KAZ,Kazakhstan,2020-12-06,180089.0
KAZ,Kazakhstan,2020-12-07,180777.0
KAZ,Kazakhstan,2020-12-08,181721.0
KAZ,Kazakhstan,2020-12-09,182657.0
KAZ,Kazakhstan,2020-12-10,183630.0
KAZ,Kazakhstan,2020-12-11,184557.0
KAZ,Kazakhstan,2020-12-12,185513.0
KAZ,Kazakhstan,2020-12-13,186277.0
KAZ,Kazakhstan,2020-12-14,186960.0
KAZ,Kazakhstan,2020-12-15,187890.0
KAZ,Kazakhstan,2020-12-16,188837.0
KAZ,Kazakhstan,2020-12-17,189551.0
KAZ,Kazakhstan,2020-12-18,190292.0
KAZ,Kazakhstan,2020-12-19,190969.0
KAZ,Kazakhstan,2020-12-20,191650.0
KAZ,Kazakhstan,2020-12-21,192579.0
KAZ,Kazakhstan,2020-12-22,193503.0
KAZ,Kazakhstan,2020-12-23,194257.0
KAZ,Kazakhstan,2020-12-24,194993.0
KAZ,Kazakhstan,2020-12-25,196216.0
KAZ,Kazakhstan,2020-12-26,197142.0
KAZ,Kazakhstan,2020-12-27,197902.0
KAZ,Kazakhstan,2020-12-28,198659.0
KAZ,Kazakhstan,2020-12-29,199555.0
KAZ,Kazakhstan,2020-12-30,200443.0
KAZ,Kazakhstan,2020-12-31,201196.0
KAZ,Kazakhstan,2021-01-01,202060.0
KAZ,Kazakhstan,2021-01-02,202880.0
KAZ,Kazakhstan,2021-01-03,203563.0
KAZ,Kazakhstan,2021-01-04,204293.0
KAZ,Kazakhstan,2021-01-05,205064.0
KAZ,Kazakhstan,2021-01-06,205933.0
KAZ,Kazakhstan,2021-01-07,206840.0
KAZ,Kazakhstan,2021-01-08,207683.0
KAZ,Kazakhstan,2021-01-09,208596.0
KAZ,Kazakhstan,2021-01-10,209369.0
KAZ,Kazakhstan,2021-01-11,210086.0
KAZ,Kazakhstan,2021-01-12,210976.0
KAZ,Kazakhstan,2021-01-13,211901.0
KAZ,Kazakhstan,2021-01-14,212812.0
KAZ,Kazakhstan,2021-01-15,213855.0
KAZ,Kazakhstan,2021-01-16,214927.0
KAZ,Kazakhstan,2021-01-17,215947.0
KAZ,Kazakhstan,2021-01-18,216964.0
KAZ,Kazakhstan,2021-01-19,218216.0
KAZ,Kazakhstan,2021-01-20,219527.0
KAZ,Kazakhstan,2021-01-21,221053.0
KAZ,Kazakhstan,2021-01-22,222701.0
KAZ,Kazakhstan,2021-01-23,224395.0
KAZ,Kazakhstan,2021-01-24,225891.0
KAZ,Kazakhstan,2021-01-25,227165.0
KAZ,Kazakhstan,2021-01-26,228692.0
KAZ,Kazakhstan,2021-01-27,230188.0
KAZ,Kazakhstan,2021-01-28,231716.0
KAZ,Kazakhstan,2021-01-29,233156.0
KAZ,Kazakhstan,2021-01-30,234569.0
KAZ,Kazakhstan,2021-01-31,235844.0
KAZ,Kazakhstan,2021-02-01,237029.0
KAZ,Kazakhstan,2021-02-02,238364.0
KAZ,Kazakhstan,2021-02-03,239726.0
KAZ,Kazakhstan,2021-02-04,240983.0
KAZ,Kazakhstan,2021-02-05,240983.0
KAZ,Kazakhstan,2021-02-06,243404.0
KAZ,Kazakhstan,2021-02-07,244428.0
KAZ,Kazakhstan,2021-02-08,245351.0
KAZ,Kazakhstan,2021-02-09,246474.0
KAZ,Kazakhstan,2021-02-10,247533.0
KAZ,Kazakhstan,2021-02-11,248566.0
KAZ,Kazakhstan,2021-02-12,249562.0
KAZ,Kazakhstan,2021-02-13,250399.0
KAZ,Kazakhstan,2021-02-14,251267.0
KAZ,Kazakhstan,2021-02-15,251959.0
KAZ,Kazakhstan,2021-02-16,252821.0
KAZ,Kazakhstan,2021-02-17,253751.0
KAZ,Kazakhstan,2021-02-18,254712.0
KAZ,Kazakhstan,2021-02-19,255584.0
KAZ,Kazakhstan,2021-02-20,256388.0
KAZ,Kazakhstan,2021-02-21,257100.0
KAZ,Kazakhstan,2021-02-22,257800.0
KAZ,Kazakhstan,2021-02-23,258609.0
KAZ,Kazakhstan,2021-02-24,259478.0
KAZ,Kazakhstan,2021-02-25,260384.0
KAZ,Kazakhstan,2021-02-26,261244.0
KAZ,Kazakhstan,2021-02-27,262093.0
KAZ,Kazakhstan,2021-02-28,262715.0
KAZ,Kazakhstan,2021-03-01,263396.0
KAZ,Kazakhstan,2021-03-02,264178.0
KAZ,Kazakhstan,2021-03-03,265028.0
KAZ,Kazakhstan,2021-03-04,265929.0
KAZ,Kazakhstan,2021-03-05,266803.0
KAZ,Kazakhstan,2021-03-06,267657.0
KAZ,Kazakhstan,2021-03-07,268327.0
KAZ,Kazakhstan,2021-03-08,268902.0
KAZ,Kazakhstan,2021-03-09,269599.0
KAZ,Kazakhstan,2021-03-10,270399.0
KAZ,Kazakhstan,2021-03-11,271363.0
KAZ,Kazakhstan,2021-03-12,272365.0
KAZ,Kazakhstan,2021-03-13,273469.0
KAZ,Kazakhstan,2021-03-14,274541.0
KAZ,Kazakhstan,2021-03-15,275502.0
KAZ,Kazakhstan,2021-03-16,276663.0
KAZ,Kazakhstan,2021-03-17,277906.0
KAZ,Kazakhstan,2021-03-18,279220.0
KAZ,Kazakhstan,2021-03-19,280576.0
KAZ,Kazakhstan,2021-03-20,281798.0
KAZ,Kazakhstan,2021-03-21,283027.0
KAZ,Kazakhstan,2021-03-22,284138.0
KAZ,Kazakhstan,2021-03-23,285241.0
KAZ,Kazakhstan,2021-03-24,286352.0
KAZ,Kazakhstan,2021-03-25,287473.0
KAZ,Kazakhstan,2021-03-26,289102.0
KAZ,Kazakhstan,2021-03-27,290792.0
KAZ,Kazakhstan,2021-03-28,292306.0
KAZ,Kazakhstan,2021-03-29,293761.0
KAZ,Kazakhstan,2021-03-30,295506.0
KAZ,Kazakhstan,2021-03-31,297472.0
KAZ,Kazakhstan,2021-04-01,299626.0
KAZ,Kazakhstan,2021-04-02,301818.0
KAZ,Kazakhstan,2021-04-03,303922.0
KAZ,Kazakhstan,2021-04-04,305860.0
KAZ,Kazakhstan,2021-04-05,307676.0
KAZ,Kazakhstan,2021-04-06,309756.0
KAZ,Kazakhstan,2021-04-07,312558.0
KAZ,Kazakhstan,2021-04-08,315102.0
KAZ,Kazakhstan,2021-04-09,317937.0
KAZ,Kazakhstan,2021-04-10,320881.0
KAZ,Kazakhstan,2021-04-11,323207.0
KAZ,Kazakhstan,2021-04-12,325234.0
