iso_code,country,date,owid_male_smokers
MDA,Moldova,2020-03-31,44.6
MDA,Moldova,2020-04-01,44.6
MDA,Moldova,2020-04-02,44.6
MDA,Moldova,2020-04-03,44.6
MDA,Moldova,2020-04-04,44.6
MDA,Moldova,2020-04-05,44.6
MDA,Moldova,2020-04-06,44.6
MDA,Moldova,2020-04-07,44.6
MDA,Moldova,2020-04-08,44.6
MDA,Moldova,2020-04-09,44.6
MDA,Moldova,2020-04-10,44.6
MDA,Moldova,2020-04-11,44.6
MDA,Moldova,2020-04-12,44.6
MDA,Moldova,2020-04-13,44.6
MDA,Moldova,2020-04-14,44.6
MDA,Moldova,2020-04-15,44.6
MDA,Moldova,2020-04-16,44.6
MDA,Moldova,2020-04-17,44.6
MDA,Moldova,2020-04-18,44.6
MDA,Moldova,2020-04-19,44.6
MDA,Moldova,2020-04-20,44.6
MDA,Moldova,2020-04-21,44.6
MDA,Moldova,2020-04-22,44.6
MDA,Moldova,2020-04-23,44.6
MDA,Moldova,2020-04-24,44.6
MDA,Moldova,2020-04-25,44.6
MDA,Moldova,2020-04-26,44.6
MDA,Moldova,2020-04-27,44.6
MDA,Moldova,2020-04-28,44.6
MDA,Moldova,2020-04-29,44.6
MDA,Moldova,2020-04-30,44.6
MDA,Moldova,2020-05-01,44.6
MDA,Moldova,2020-05-02,44.6
MDA,Moldova,2020-05-03,44.6
MDA,Moldova,2020-05-04,44.6
MDA,Moldova,2020-05-05,44.6
MDA,Moldova,2020-05-06,44.6
MDA,Moldova,2020-05-07,44.6
MDA,Moldova,2020-05-08,44.6
MDA,Moldova,2020-05-09,44.6
MDA,Moldova,2020-05-10,44.6
MDA,Moldova,2020-05-11,44.6
MDA,Moldova,2020-05-12,44.6
MDA,Moldova,2020-05-13,44.6
MDA,Moldova,2020-05-14,44.6
MDA,Moldova,2020-05-15,44.6
MDA,Moldova,2020-05-16,44.6
MDA,Moldova,2020-05-17,44.6
MDA,Moldova,2020-05-18,44.6
MDA,Moldova,2020-05-19,44.6
MDA,Moldova,2020-05-20,44.6
MDA,Moldova,2020-05-21,44.6
MDA,Moldova,2020-05-22,44.6
MDA,Moldova,2020-05-23,44.6
MDA,Moldova,2020-05-24,44.6
MDA,Moldova,2020-05-25,44.6
MDA,Moldova,2020-05-26,44.6
MDA,Moldova,2020-05-27,44.6
MDA,Moldova,2020-05-28,44.6
MDA,Moldova,2020-05-29,44.6
MDA,Moldova,2020-05-30,44.6
MDA,Moldova,2020-05-31,44.6
MDA,Moldova,2020-06-01,44.6
MDA,Moldova,2020-06-02,44.6
MDA,Moldova,2020-06-03,44.6
MDA,Moldova,2020-06-04,44.6
MDA,Moldova,2020-06-05,44.6
MDA,Moldova,2020-06-06,44.6
MDA,Moldova,2020-06-07,44.6
MDA,Moldova,2020-06-08,44.6
MDA,Moldova,2020-06-09,44.6
MDA,Moldova,2020-06-10,44.6
MDA,Moldova,2020-06-11,44.6
MDA,Moldova,2020-06-12,44.6
MDA,Moldova,2020-06-13,44.6
MDA,Moldova,2020-06-14,44.6
MDA,Moldova,2020-06-15,44.6
MDA,Moldova,2020-06-16,44.6
MDA,Moldova,2020-06-17,44.6
MDA,Moldova,2020-06-18,44.6
MDA,Moldova,2020-06-19,44.6
MDA,Moldova,2020-06-20,44.6
MDA,Moldova,2020-06-21,44.6
MDA,Moldova,2020-06-22,44.6
MDA,Moldova,2020-06-23,44.6
MDA,Moldova,2020-06-24,44.6
MDA,Moldova,2020-06-25,44.6
MDA,Moldova,2020-06-26,44.6
MDA,Moldova,2020-06-27,44.6
MDA,Moldova,2020-06-28,44.6
MDA,Moldova,2020-06-29,44.6
MDA,Moldova,2020-06-30,44.6
MDA,Moldova,2020-07-01,44.6
MDA,Moldova,2020-07-02,44.6
MDA,Moldova,2020-07-03,44.6
MDA,Moldova,2020-07-04,44.6
MDA,Moldova,2020-07-05,44.6
MDA,Moldova,2020-07-06,44.6
MDA,Moldova,2020-07-07,44.6
MDA,Moldova,2020-07-08,44.6
MDA,Moldova,2020-07-09,44.6
MDA,Moldova,2020-07-10,44.6
MDA,Moldova,2020-07-11,44.6
MDA,Moldova,2020-07-12,44.6
MDA,Moldova,2020-07-13,44.6
MDA,Moldova,2020-07-14,44.6
MDA,Moldova,2020-07-15,44.6
MDA,Moldova,2020-07-16,44.6
MDA,Moldova,2020-07-17,44.6
MDA,Moldova,2020-07-18,44.6
MDA,Moldova,2020-07-19,44.6
MDA,Moldova,2020-07-20,44.6
MDA,Moldova,2020-07-21,44.6
MDA,Moldova,2020-07-22,44.6
MDA,Moldova,2020-07-23,44.6
MDA,Moldova,2020-07-24,44.6
MDA,Moldova,2020-07-25,44.6
MDA,Moldova,2020-07-26,44.6
MDA,Moldova,2020-07-27,44.6
MDA,Moldova,2020-07-28,44.6
MDA,Moldova,2020-07-29,44.6
MDA,Moldova,2020-07-30,44.6
MDA,Moldova,2020-07-31,44.6
MDA,Moldova,2020-08-01,44.6
MDA,Moldova,2020-08-02,44.6
MDA,Moldova,2020-08-03,44.6
MDA,Moldova,2020-08-04,44.6
MDA,Moldova,2020-08-05,44.6
MDA,Moldova,2020-08-06,44.6
MDA,Moldova,2020-08-07,44.6
MDA,Moldova,2020-08-08,44.6
MDA,Moldova,2020-08-09,44.6
MDA,Moldova,2020-08-10,44.6
MDA,Moldova,2020-08-11,44.6
MDA,Moldova,2020-08-12,44.6
MDA,Moldova,2020-08-13,44.6
MDA,Moldova,2020-08-14,44.6
MDA,Moldova,2020-08-15,44.6
MDA,Moldova,2020-08-16,44.6
MDA,Moldova,2020-08-17,44.6
MDA,Moldova,2020-08-18,44.6
MDA,Moldova,2020-08-19,44.6
MDA,Moldova,2020-08-20,44.6
MDA,Moldova,2020-08-21,44.6
MDA,Moldova,2020-08-22,44.6
MDA,Moldova,2020-08-23,44.6
MDA,Moldova,2020-08-24,44.6
MDA,Moldova,2020-08-25,44.6
MDA,Moldova,2020-08-26,44.6
MDA,Moldova,2020-08-27,44.6
MDA,Moldova,2020-08-28,44.6
MDA,Moldova,2020-08-29,44.6
MDA,Moldova,2020-08-30,44.6
MDA,Moldova,2020-08-31,44.6
MDA,Moldova,2020-09-01,44.6
MDA,Moldova,2020-09-02,44.6
MDA,Moldova,2020-09-03,44.6
MDA,Moldova,2020-09-04,44.6
MDA,Moldova,2020-09-05,44.6
MDA,Moldova,2020-09-06,44.6
MDA,Moldova,2020-09-07,44.6
MDA,Moldova,2020-09-08,44.6
MDA,Moldova,2020-09-09,44.6
MDA,Moldova,2020-09-10,44.6
MDA,Moldova,2020-09-11,44.6
MDA,Moldova,2020-09-12,44.6
MDA,Moldova,2020-09-13,44.6
MDA,Moldova,2020-09-14,44.6
MDA,Moldova,2020-09-15,44.6
MDA,Moldova,2020-09-16,44.6
MDA,Moldova,2020-09-17,44.6
MDA,Moldova,2020-09-18,44.6
MDA,Moldova,2020-09-19,44.6
MDA,Moldova,2020-09-20,44.6
MDA,Moldova,2020-09-21,44.6
MDA,Moldova,2020-09-22,44.6
MDA,Moldova,2020-09-23,44.6
MDA,Moldova,2020-09-24,44.6
MDA,Moldova,2020-09-25,44.6
MDA,Moldova,2020-09-26,44.6
MDA,Moldova,2020-09-27,44.6
MDA,Moldova,2020-09-28,44.6
MDA,Moldova,2020-09-29,44.6
MDA,Moldova,2020-09-30,44.6
MDA,Moldova,2020-10-01,44.6
MDA,Moldova,2020-10-02,44.6
MDA,Moldova,2020-10-03,44.6
MDA,Moldova,2020-10-04,44.6
MDA,Moldova,2020-10-05,44.6
MDA,Moldova,2020-10-06,44.6
MDA,Moldova,2020-10-07,44.6
MDA,Moldova,2020-10-08,44.6
MDA,Moldova,2020-10-09,44.6
MDA,Moldova,2020-10-10,44.6
MDA,Moldova,2020-10-11,44.6
MDA,Moldova,2020-10-12,44.6
MDA,Moldova,2020-10-13,44.6
MDA,Moldova,2020-10-14,44.6
MDA,Moldova,2020-10-15,44.6
MDA,Moldova,2020-10-16,44.6
MDA,Moldova,2020-10-17,44.6
MDA,Moldova,2020-10-18,44.6
MDA,Moldova,2020-10-19,44.6
MDA,Moldova,2020-10-20,44.6
MDA,Moldova,2020-10-21,44.6
MDA,Moldova,2020-10-22,44.6
MDA,Moldova,2020-10-23,44.6
MDA,Moldova,2020-10-24,44.6
MDA,Moldova,2020-10-25,44.6
MDA,Moldova,2020-10-26,44.6
MDA,Moldova,2020-10-27,44.6
MDA,Moldova,2020-10-28,44.6
MDA,Moldova,2020-10-29,44.6
MDA,Moldova,2020-10-30,44.6
MDA,Moldova,2020-10-31,44.6
MDA,Moldova,2020-11-01,44.6
MDA,Moldova,2020-11-02,44.6
MDA,Moldova,2020-11-03,44.6
MDA,Moldova,2020-11-04,44.6
MDA,Moldova,2020-11-05,44.6
MDA,Moldova,2020-11-06,44.6
MDA,Moldova,2020-11-07,44.6
MDA,Moldova,2020-11-08,44.6
MDA,Moldova,2020-11-09,44.6
MDA,Moldova,2020-11-10,44.6
MDA,Moldova,2020-11-11,44.6
MDA,Moldova,2020-11-12,44.6
MDA,Moldova,2020-11-13,44.6
MDA,Moldova,2020-11-14,44.6
MDA,Moldova,2020-11-15,44.6
MDA,Moldova,2020-11-16,44.6
MDA,Moldova,2020-11-17,44.6
MDA,Moldova,2020-11-18,44.6
MDA,Moldova,2020-11-19,44.6
MDA,Moldova,2020-11-20,44.6
MDA,Moldova,2020-11-21,44.6
MDA,Moldova,2020-11-22,44.6
MDA,Moldova,2020-11-23,44.6
MDA,Moldova,2020-11-24,44.6
MDA,Moldova,2020-11-25,44.6
MDA,Moldova,2020-11-26,44.6
MDA,Moldova,2020-11-27,44.6
MDA,Moldova,2020-11-28,44.6
MDA,Moldova,2020-11-29,44.6
MDA,Moldova,2020-11-30,44.6
MDV,Maldives,2020-01-23,55.0
MDV,Maldives,2020-01-24,55.0
MDV,Maldives,2020-01-25,55.0
MDV,Maldives,2020-01-26,55.0
MDV,Maldives,2020-01-27,55.0
MDV,Maldives,2020-01-28,55.0
MDV,Maldives,2020-01-29,55.0
MDV,Maldives,2020-01-30,55.0
MDV,Maldives,2020-01-31,55.0
MDV,Maldives,2020-02-01,55.0
MDV,Maldives,2020-02-02,55.0
MDV,Maldives,2020-02-03,55.0
MDV,Maldives,2020-02-04,55.0
MDV,Maldives,2020-02-05,55.0
MDV,Maldives,2020-02-06,55.0
MDV,Maldives,2020-02-07,55.0
MDV,Maldives,2020-02-08,55.0
MDV,Maldives,2020-02-09,55.0
MDV,Maldives,2020-02-10,55.0
MDV,Maldives,2020-02-11,55.0
MDV,Maldives,2020-02-12,55.0
MDV,Maldives,2020-02-13,55.0
MDV,Maldives,2020-02-14,55.0
MDV,Maldives,2020-02-15,55.0
MDV,Maldives,2020-02-16,55.0
MDV,Maldives,2020-02-17,55.0
MDV,Maldives,2020-02-18,55.0
MDV,Maldives,2020-02-19,55.0
MDV,Maldives,2020-02-20,55.0
MDV,Maldives,2020-02-21,55.0
MDV,Maldives,2020-02-22,55.0
MDV,Maldives,2020-02-23,55.0
MDV,Maldives,2020-02-24,55.0
MDV,Maldives,2020-02-25,55.0
MDV,Maldives,2020-02-26,55.0
MDV,Maldives,2020-02-27,55.0
MDV,Maldives,2020-02-28,55.0
MDV,Maldives,2020-02-29,55.0
MDV,Maldives,2020-03-01,55.0
MDV,Maldives,2020-03-02,55.0
MDV,Maldives,2020-03-03,55.0
MDV,Maldives,2020-03-04,55.0
MDV,Maldives,2020-03-05,55.0
MDV,Maldives,2020-03-06,55.0
MDV,Maldives,2020-03-07,55.0
MDV,Maldives,2020-03-08,55.0
MDV,Maldives,2020-03-09,55.0
MDV,Maldives,2020-03-10,55.0
MDV,Maldives,2020-03-11,55.0
MDV,Maldives,2020-03-12,55.0
MDV,Maldives,2020-03-13,55.0
MDV,Maldives,2020-03-14,55.0
MDV,Maldives,2020-03-15,55.0
MDV,Maldives,2020-03-16,55.0
MDV,Maldives,2020-03-17,55.0
MDV,Maldives,2020-03-18,55.0
MDV,Maldives,2020-03-19,55.0
MDV,Maldives,2020-03-20,55.0
MDV,Maldives,2020-03-21,55.0
MDV,Maldives,2020-03-22,55.0
MDV,Maldives,2020-03-23,55.0
MDV,Maldives,2020-03-24,55.0
MDV,Maldives,2020-03-25,55.0
MDV,Maldives,2020-03-26,55.0
MDV,Maldives,2020-03-27,55.0
MDV,Maldives,2020-03-28,55.0
MDV,Maldives,2020-03-29,55.0
MDV,Maldives,2020-03-30,55.0
MDV,Maldives,2020-03-31,55.0
MDV,Maldives,2020-04-01,55.0
MDV,Maldives,2020-04-02,55.0
MDV,Maldives,2020-04-03,55.0
MDV,Maldives,2020-04-04,55.0
MDV,Maldives,2020-04-05,55.0
MDV,Maldives,2020-04-06,55.0
MDV,Maldives,2020-04-07,55.0
MDV,Maldives,2020-04-08,55.0
MDV,Maldives,2020-04-09,55.0
MDV,Maldives,2020-04-10,55.0
MDV,Maldives,2020-04-11,55.0
MDV,Maldives,2020-04-12,55.0
MDV,Maldives,2020-04-13,55.0
MDV,Maldives,2020-04-14,55.0
MDV,Maldives,2020-04-15,55.0
MDV,Maldives,2020-04-16,55.0
MDV,Maldives,2020-04-17,55.0
MDV,Maldives,2020-04-18,55.0
MDV,Maldives,2020-04-19,55.0
MDV,Maldives,2020-04-20,55.0
MDV,Maldives,2020-04-21,55.0
MDV,Maldives,2020-04-22,55.0
MDV,Maldives,2020-04-23,55.0
MDV,Maldives,2020-04-24,55.0
MDV,Maldives,2020-04-25,55.0
MDV,Maldives,2020-04-26,55.0
MDV,Maldives,2020-04-27,55.0
MDV,Maldives,2020-04-28,55.0
MDV,Maldives,2020-04-29,55.0
MDV,Maldives,2020-04-30,55.0
MDV,Maldives,2020-05-01,55.0
MDV,Maldives,2020-05-02,55.0
MDV,Maldives,2020-05-03,55.0
MDV,Maldives,2020-05-04,55.0
MDV,Maldives,2020-05-05,55.0
MDV,Maldives,2020-05-06,55.0
MDV,Maldives,2020-05-07,55.0
MDV,Maldives,2020-05-08,55.0
MDV,Maldives,2020-05-09,55.0
MDV,Maldives,2020-05-10,55.0
MDV,Maldives,2020-05-11,55.0
MDV,Maldives,2020-05-12,55.0
MDV,Maldives,2020-05-13,55.0
MDV,Maldives,2020-05-14,55.0
MDV,Maldives,2020-05-15,55.0
MDV,Maldives,2020-05-16,55.0
MDV,Maldives,2020-05-17,55.0
MDV,Maldives,2020-05-18,55.0
MDV,Maldives,2020-05-19,55.0
MDV,Maldives,2020-05-20,55.0
MDV,Maldives,2020-05-21,55.0
MDV,Maldives,2020-05-22,55.0
MDV,Maldives,2020-05-23,55.0
MDV,Maldives,2020-05-24,55.0
MDV,Maldives,2020-05-25,55.0
MDV,Maldives,2020-05-26,55.0
MDV,Maldives,2020-05-27,55.0
MDV,Maldives,2020-05-28,55.0
MDV,Maldives,2020-05-29,55.0
MDV,Maldives,2020-05-30,55.0
MDV,Maldives,2020-05-31,55.0
MDV,Maldives,2020-06-01,55.0
MDV,Maldives,2020-06-02,55.0
MDV,Maldives,2020-06-03,55.0
MDV,Maldives,2020-06-04,55.0
MDV,Maldives,2020-06-05,55.0
MDV,Maldives,2020-06-06,55.0
MDV,Maldives,2020-06-07,55.0
MDV,Maldives,2020-06-08,55.0
MDV,Maldives,2020-06-09,55.0
MDV,Maldives,2020-06-10,55.0
MDV,Maldives,2020-06-11,55.0
MDV,Maldives,2020-06-12,55.0
MDV,Maldives,2020-06-13,55.0
MDV,Maldives,2020-06-14,55.0
MDV,Maldives,2020-06-15,55.0
MDV,Maldives,2020-06-16,55.0
MDV,Maldives,2020-06-17,55.0
MDV,Maldives,2020-06-18,55.0
MDV,Maldives,2020-06-19,55.0
MDV,Maldives,2020-06-20,55.0
MDV,Maldives,2020-06-21,55.0
MDV,Maldives,2020-06-22,55.0
MDV,Maldives,2020-06-23,55.0
MDV,Maldives,2020-06-24,55.0
MDV,Maldives,2020-06-25,55.0
MDV,Maldives,2020-06-26,55.0
MDV,Maldives,2020-06-27,55.0
MDV,Maldives,2020-06-28,55.0
MDV,Maldives,2020-06-29,55.0
MDV,Maldives,2020-06-30,55.0
MDV,Maldives,2020-07-01,55.0
MDV,Maldives,2020-07-02,55.0
MDV,Maldives,2020-07-03,55.0
MDV,Maldives,2020-07-04,55.0
MDV,Maldives,2020-07-05,55.0
MDV,Maldives,2020-07-06,55.0
MDV,Maldives,2020-07-07,55.0
MDV,Maldives,2020-07-08,55.0
MDV,Maldives,2020-07-09,55.0
MDV,Maldives,2020-07-10,55.0
MDV,Maldives,2020-07-11,55.0
MDV,Maldives,2020-07-12,55.0
MDV,Maldives,2020-07-13,55.0
MDV,Maldives,2020-07-14,55.0
MDV,Maldives,2020-07-15,55.0
MDV,Maldives,2020-07-16,55.0
MDV,Maldives,2020-07-17,55.0
MDV,Maldives,2020-07-18,55.0
MDV,Maldives,2020-07-19,55.0
MDV,Maldives,2020-07-20,55.0
MDV,Maldives,2020-07-21,55.0
MDV,Maldives,2020-07-22,55.0
MDV,Maldives,2020-07-23,55.0
MDV,Maldives,2020-07-24,55.0
MDV,Maldives,2020-07-25,55.0
MDV,Maldives,2020-07-26,55.0
MDV,Maldives,2020-07-27,55.0
MDV,Maldives,2020-07-28,55.0
MDV,Maldives,2020-07-29,55.0
MDV,Maldives,2020-07-30,55.0
MDV,Maldives,2020-07-31,55.0
MDV,Maldives,2020-08-01,55.0
MDV,Maldives,2020-08-02,55.0
MDV,Maldives,2020-08-03,55.0
MDV,Maldives,2020-08-04,55.0
MDV,Maldives,2020-08-05,55.0
MDV,Maldives,2020-08-06,55.0
MDV,Maldives,2020-08-07,55.0
MDV,Maldives,2020-08-08,55.0
MDV,Maldives,2020-08-09,55.0
MDV,Maldives,2020-08-10,55.0
MDV,Maldives,2020-08-11,55.0
MDV,Maldives,2020-08-12,55.0
MDV,Maldives,2020-08-13,55.0
MDV,Maldives,2020-08-14,55.0
MDV,Maldives,2020-08-15,55.0
MDV,Maldives,2020-08-16,55.0
MDV,Maldives,2020-08-17,55.0
MDV,Maldives,2020-08-18,55.0
MDV,Maldives,2020-08-19,55.0
MDV,Maldives,2020-08-20,55.0
MDV,Maldives,2020-08-21,55.0
MDV,Maldives,2020-08-22,55.0
MDV,Maldives,2020-08-23,55.0
MDV,Maldives,2020-08-24,55.0
MDV,Maldives,2020-08-25,55.0
MDV,Maldives,2020-08-26,55.0
MDV,Maldives,2020-08-27,55.0
MDV,Maldives,2020-08-28,55.0
MDV,Maldives,2020-08-29,55.0
MDV,Maldives,2020-08-30,55.0
MDV,Maldives,2020-08-31,55.0
MDV,Maldives,2020-09-01,55.0
MDV,Maldives,2020-09-02,55.0
MDV,Maldives,2020-09-03,55.0
MDV,Maldives,2020-09-04,55.0
MDV,Maldives,2020-09-05,55.0
MDV,Maldives,2020-09-06,55.0
MDV,Maldives,2020-09-07,55.0
MDV,Maldives,2020-09-08,55.0
MDV,Maldives,2020-09-09,55.0
MDV,Maldives,2020-09-10,55.0
MDV,Maldives,2020-09-11,55.0
MDV,Maldives,2020-09-12,55.0
MDV,Maldives,2020-09-13,55.0
MDV,Maldives,2020-09-14,55.0
MDV,Maldives,2020-09-15,55.0
MDV,Maldives,2020-09-16,55.0
MDV,Maldives,2020-09-17,55.0
MDV,Maldives,2020-09-18,55.0
MDV,Maldives,2020-09-19,55.0
MDV,Maldives,2020-09-20,55.0
MDV,Maldives,2020-09-21,55.0
MDV,Maldives,2020-09-22,55.0
MDV,Maldives,2020-09-23,55.0
MDV,Maldives,2020-09-24,55.0
MDV,Maldives,2020-09-25,55.0
MDV,Maldives,2020-09-26,55.0
MDV,Maldives,2020-09-27,55.0
MDV,Maldives,2020-09-28,55.0
MDV,Maldives,2020-09-29,55.0
MDV,Maldives,2020-09-30,55.0
MDV,Maldives,2020-10-01,55.0
MDV,Maldives,2020-10-02,55.0
MDV,Maldives,2020-10-03,55.0
MDV,Maldives,2020-10-04,55.0
MDV,Maldives,2020-10-05,55.0
MDV,Maldives,2020-10-06,55.0
MDV,Maldives,2020-10-07,55.0
MDV,Maldives,2020-10-08,55.0
MDV,Maldives,2020-10-09,55.0
MDV,Maldives,2020-10-10,55.0
MDV,Maldives,2020-10-11,55.0
MDV,Maldives,2020-10-12,55.0
MDV,Maldives,2020-10-13,55.0
MDV,Maldives,2020-10-14,55.0
MDV,Maldives,2020-10-15,55.0
MDV,Maldives,2020-10-16,55.0
MDV,Maldives,2020-10-17,55.0
MDV,Maldives,2020-10-18,55.0
MDV,Maldives,2020-10-19,55.0
MDV,Maldives,2020-10-20,55.0
MDV,Maldives,2020-10-21,55.0
MDV,Maldives,2020-10-22,55.0
MDV,Maldives,2020-10-23,55.0
MDV,Maldives,2020-10-24,55.0
MDV,Maldives,2020-10-25,55.0
MDV,Maldives,2020-10-26,55.0
MDV,Maldives,2020-10-27,55.0
MDV,Maldives,2020-10-28,55.0
MDV,Maldives,2020-10-29,55.0
MDV,Maldives,2020-10-30,55.0
MDV,Maldives,2020-10-31,55.0
MDV,Maldives,2020-11-01,55.0
MDV,Maldives,2020-11-02,55.0
MDV,Maldives,2020-11-03,55.0
MDV,Maldives,2020-11-04,55.0
MDV,Maldives,2020-11-05,55.0
MDV,Maldives,2020-11-06,55.0
MDV,Maldives,2020-11-07,55.0
MDV,Maldives,2020-11-08,55.0
MDV,Maldives,2020-11-09,55.0
MDV,Maldives,2020-11-10,55.0
MDV,Maldives,2020-11-11,55.0
MDV,Maldives,2020-11-12,55.0
MDV,Maldives,2020-11-13,55.0
MDV,Maldives,2020-11-14,55.0
MDV,Maldives,2020-11-15,55.0
MDV,Maldives,2020-11-16,55.0
MDV,Maldives,2020-11-17,55.0
MDV,Maldives,2020-11-18,55.0
MDV,Maldives,2020-11-19,55.0
MDV,Maldives,2020-11-20,55.0
MDV,Maldives,2020-11-21,55.0
MDV,Maldives,2020-11-22,55.0
MDV,Maldives,2020-11-23,55.0
MDV,Maldives,2020-11-24,55.0
MDV,Maldives,2020-11-25,55.0
MDV,Maldives,2020-11-26,55.0
MDV,Maldives,2020-11-27,55.0
MDV,Maldives,2020-11-28,55.0
MDV,Maldives,2020-11-29,55.0
MDV,Maldives,2020-11-30,55.0
MEX,Mexico,2020-01-01,21.4
MEX,Mexico,2020-01-02,21.4
MEX,Mexico,2020-01-03,21.4
MEX,Mexico,2020-01-04,21.4
MEX,Mexico,2020-01-05,21.4
MEX,Mexico,2020-01-06,21.4
MEX,Mexico,2020-01-07,21.4
MEX,Mexico,2020-01-08,21.4
MEX,Mexico,2020-01-09,21.4
MEX,Mexico,2020-01-10,21.4
MEX,Mexico,2020-01-11,21.4
MEX,Mexico,2020-01-12,21.4
MEX,Mexico,2020-01-13,21.4
MEX,Mexico,2020-01-14,21.4
MEX,Mexico,2020-01-15,21.4
MEX,Mexico,2020-01-16,21.4
MEX,Mexico,2020-01-17,21.4
MEX,Mexico,2020-01-18,21.4
MEX,Mexico,2020-01-19,21.4
MEX,Mexico,2020-01-20,21.4
MEX,Mexico,2020-01-21,21.4
MEX,Mexico,2020-01-22,21.4
MEX,Mexico,2020-01-23,21.4
MEX,Mexico,2020-01-24,21.4
MEX,Mexico,2020-01-25,21.4
MEX,Mexico,2020-01-26,21.4
MEX,Mexico,2020-01-27,21.4
MEX,Mexico,2020-01-28,21.4
MEX,Mexico,2020-01-29,21.4
MEX,Mexico,2020-01-30,21.4
MEX,Mexico,2020-01-31,21.4
MEX,Mexico,2020-02-01,21.4
MEX,Mexico,2020-02-02,21.4
MEX,Mexico,2020-02-03,21.4
MEX,Mexico,2020-02-04,21.4
MEX,Mexico,2020-02-05,21.4
MEX,Mexico,2020-02-06,21.4
MEX,Mexico,2020-02-07,21.4
MEX,Mexico,2020-02-08,21.4
MEX,Mexico,2020-02-09,21.4
MEX,Mexico,2020-02-10,21.4
MEX,Mexico,2020-02-11,21.4
MEX,Mexico,2020-02-12,21.4
MEX,Mexico,2020-02-13,21.4
MEX,Mexico,2020-02-14,21.4
MEX,Mexico,2020-02-15,21.4
MEX,Mexico,2020-02-16,21.4
MEX,Mexico,2020-02-17,21.4
MEX,Mexico,2020-02-18,21.4
MEX,Mexico,2020-02-19,21.4
MEX,Mexico,2020-02-20,21.4
MEX,Mexico,2020-02-21,21.4
MEX,Mexico,2020-02-22,21.4
MEX,Mexico,2020-02-23,21.4
MEX,Mexico,2020-02-24,21.4
MEX,Mexico,2020-02-25,21.4
MEX,Mexico,2020-02-26,21.4
MEX,Mexico,2020-02-27,21.4
MEX,Mexico,2020-02-28,21.4
MEX,Mexico,2020-02-29,21.4
MEX,Mexico,2020-03-01,21.4
MEX,Mexico,2020-03-02,21.4
MEX,Mexico,2020-03-03,21.4
MEX,Mexico,2020-03-04,21.4
MEX,Mexico,2020-03-05,21.4
MEX,Mexico,2020-03-06,21.4
MEX,Mexico,2020-03-07,21.4
MEX,Mexico,2020-03-08,21.4
MEX,Mexico,2020-03-09,21.4
MEX,Mexico,2020-03-10,21.4
MEX,Mexico,2020-03-11,21.4
MEX,Mexico,2020-03-12,21.4
MEX,Mexico,2020-03-13,21.4
MEX,Mexico,2020-03-14,21.4
MEX,Mexico,2020-03-15,21.4
MEX,Mexico,2020-03-16,21.4
MEX,Mexico,2020-03-17,21.4
MEX,Mexico,2020-03-18,21.4
MEX,Mexico,2020-03-19,21.4
MEX,Mexico,2020-03-20,21.4
MEX,Mexico,2020-03-21,21.4
MEX,Mexico,2020-03-22,21.4
MEX,Mexico,2020-03-23,21.4
MEX,Mexico,2020-03-24,21.4
MEX,Mexico,2020-03-25,21.4
MEX,Mexico,2020-03-26,21.4
MEX,Mexico,2020-03-27,21.4
MEX,Mexico,2020-03-28,21.4
MEX,Mexico,2020-03-29,21.4
MEX,Mexico,2020-03-30,21.4
MEX,Mexico,2020-03-31,21.4
MEX,Mexico,2020-04-01,21.4
MEX,Mexico,2020-04-02,21.4
MEX,Mexico,2020-04-03,21.4
MEX,Mexico,2020-04-04,21.4
MEX,Mexico,2020-04-05,21.4
MEX,Mexico,2020-04-06,21.4
