iso_code,country,date,owid_life_expectancy
MLI,Mali,2020-05-16,59.31
MLI,Mali,2020-05-17,59.31
MLI,Mali,2020-05-18,59.31
MLI,Mali,2020-05-19,59.31
MLI,Mali,2020-05-20,59.31
MLI,Mali,2020-05-21,59.31
MLI,Mali,2020-05-22,59.31
MLI,Mali,2020-05-23,59.31
MLI,Mali,2020-05-24,59.31
MLI,Mali,2020-05-25,59.31
MLI,Mali,2020-05-26,59.31
MLI,Mali,2020-05-27,59.31
MLI,Mali,2020-05-28,59.31
MLI,Mali,2020-05-29,59.31
MLI,Mali,2020-05-30,59.31
MLI,Mali,2020-05-31,59.31
MLI,Mali,2020-06-01,59.31
MLI,Mali,2020-06-02,59.31
MLI,Mali,2020-06-03,59.31
MLI,Mali,2020-06-04,59.31
MLI,Mali,2020-06-05,59.31
MLI,Mali,2020-06-06,59.31
MLI,Mali,2020-06-07,59.31
MLI,Mali,2020-06-08,59.31
MLI,Mali,2020-06-09,59.31
MLI,Mali,2020-06-10,59.31
MLI,Mali,2020-06-11,59.31
MLI,Mali,2020-06-12,59.31
MLI,Mali,2020-06-13,59.31
MLI,Mali,2020-06-14,59.31
MLI,Mali,2020-06-15,59.31
MLI,Mali,2020-06-16,59.31
MLI,Mali,2020-06-17,59.31
MLI,Mali,2020-06-18,59.31
MLI,Mali,2020-06-19,59.31
MLI,Mali,2020-06-20,59.31
MLI,Mali,2020-06-21,59.31
MLI,Mali,2020-06-22,59.31
MLI,Mali,2020-06-23,59.31
MLI,Mali,2020-06-24,59.31
MLI,Mali,2020-06-25,59.31
MLI,Mali,2020-06-26,59.31
MLI,Mali,2020-06-27,59.31
MLI,Mali,2020-06-28,59.31
MLI,Mali,2020-06-29,59.31
MLI,Mali,2020-06-30,59.31
MLI,Mali,2020-07-01,59.31
MLI,Mali,2020-07-02,59.31
MLI,Mali,2020-07-03,59.31
MLI,Mali,2020-07-04,59.31
MLI,Mali,2020-07-05,59.31
MLI,Mali,2020-07-06,59.31
MLI,Mali,2020-07-07,59.31
MLI,Mali,2020-07-08,59.31
MLI,Mali,2020-07-09,59.31
MLI,Mali,2020-07-10,59.31
MLI,Mali,2020-07-11,59.31
MLI,Mali,2020-07-12,59.31
MLI,Mali,2020-07-13,59.31
MLI,Mali,2020-07-14,59.31
MLI,Mali,2020-07-15,59.31
MLI,Mali,2020-07-16,59.31
MLI,Mali,2020-07-17,59.31
MLI,Mali,2020-07-18,59.31
MLI,Mali,2020-07-19,59.31
MLI,Mali,2020-07-20,59.31
MLI,Mali,2020-07-21,59.31
MLI,Mali,2020-07-22,59.31
MLI,Mali,2020-07-23,59.31
MLI,Mali,2020-07-24,59.31
MLI,Mali,2020-07-25,59.31
MLI,Mali,2020-07-26,59.31
MLI,Mali,2020-07-27,59.31
MLI,Mali,2020-07-28,59.31
MLI,Mali,2020-07-29,59.31
MLI,Mali,2020-07-30,59.31
MLI,Mali,2020-07-31,59.31
MLI,Mali,2020-08-01,59.31
MLI,Mali,2020-08-02,59.31
MLI,Mali,2020-08-03,59.31
MLI,Mali,2020-08-04,59.31
MLI,Mali,2020-08-05,59.31
MLI,Mali,2020-08-06,59.31
MLI,Mali,2020-08-07,59.31
MLI,Mali,2020-08-08,59.31
MLI,Mali,2020-08-09,59.31
MLI,Mali,2020-08-10,59.31
MLI,Mali,2020-08-11,59.31
MLI,Mali,2020-08-12,59.31
MLI,Mali,2020-08-13,59.31
MLI,Mali,2020-08-14,59.31
MLI,Mali,2020-08-15,59.31
MLI,Mali,2020-08-16,59.31
MLI,Mali,2020-08-17,59.31
MLI,Mali,2020-08-18,59.31
MLI,Mali,2020-08-19,59.31
MLI,Mali,2020-08-20,59.31
MLI,Mali,2020-08-21,59.31
MLI,Mali,2020-08-22,59.31
MLI,Mali,2020-08-23,59.31
MLI,Mali,2020-08-24,59.31
MLI,Mali,2020-08-25,59.31
MLI,Mali,2020-08-26,59.31
MLI,Mali,2020-08-27,59.31
MLI,Mali,2020-08-28,59.31
MLI,Mali,2020-08-29,59.31
MLI,Mali,2020-08-30,59.31
MLI,Mali,2020-08-31,59.31
MLI,Mali,2020-09-01,59.31
MLI,Mali,2020-09-02,59.31
MLI,Mali,2020-09-03,59.31
MLI,Mali,2020-09-04,59.31
MLI,Mali,2020-09-05,59.31
MLI,Mali,2020-09-06,59.31
MLI,Mali,2020-09-07,59.31
MLI,Mali,2020-09-08,59.31
MLI,Mali,2020-09-09,59.31
MLI,Mali,2020-09-10,59.31
MLI,Mali,2020-09-11,59.31
MLI,Mali,2020-09-12,59.31
MLI,Mali,2020-09-13,59.31
MLI,Mali,2020-09-14,59.31
MLI,Mali,2020-09-15,59.31
MLI,Mali,2020-09-16,59.31
MLI,Mali,2020-09-17,59.31
MLI,Mali,2020-09-18,59.31
MLI,Mali,2020-09-19,59.31
MLI,Mali,2020-09-20,59.31
MLI,Mali,2020-09-21,59.31
MLI,Mali,2020-09-22,59.31
MLI,Mali,2020-09-23,59.31
MLI,Mali,2020-09-24,59.31
MLI,Mali,2020-09-25,59.31
MLI,Mali,2020-09-26,59.31
MLI,Mali,2020-09-27,59.31
MLI,Mali,2020-09-28,59.31
MLI,Mali,2020-09-29,59.31
MLI,Mali,2020-09-30,59.31
MLI,Mali,2020-10-01,59.31
MLI,Mali,2020-10-02,59.31
MLI,Mali,2020-10-03,59.31
MLI,Mali,2020-10-04,59.31
MLI,Mali,2020-10-05,59.31
MLI,Mali,2020-10-06,59.31
MLI,Mali,2020-10-07,59.31
MLI,Mali,2020-10-08,59.31
MLI,Mali,2020-10-09,59.31
MLI,Mali,2020-10-10,59.31
MLI,Mali,2020-10-11,59.31
MLI,Mali,2020-10-12,59.31
MLI,Mali,2020-10-13,59.31
MLI,Mali,2020-10-14,59.31
MLI,Mali,2020-10-15,59.31
MLI,Mali,2020-10-16,59.31
MLI,Mali,2020-10-17,59.31
MLI,Mali,2020-10-18,59.31
MLI,Mali,2020-10-19,59.31
MLI,Mali,2020-10-20,59.31
MLI,Mali,2020-10-21,59.31
MLI,Mali,2020-10-22,59.31
MLI,Mali,2020-10-23,59.31
MLI,Mali,2020-10-24,59.31
MLI,Mali,2020-10-25,59.31
MLI,Mali,2020-10-26,59.31
MLI,Mali,2020-10-27,59.31
MLI,Mali,2020-10-28,59.31
MLI,Mali,2020-10-29,59.31
MLI,Mali,2020-10-30,59.31
MLI,Mali,2020-10-31,59.31
MLI,Mali,2020-11-01,59.31
MLI,Mali,2020-11-02,59.31
MLI,Mali,2020-11-03,59.31
MLI,Mali,2020-11-04,59.31
MLI,Mali,2020-11-05,59.31
MLI,Mali,2020-11-06,59.31
MLI,Mali,2020-11-07,59.31
MLI,Mali,2020-11-08,59.31
MLI,Mali,2020-11-09,59.31
MLI,Mali,2020-11-10,59.31
MLI,Mali,2020-11-11,59.31
MLI,Mali,2020-11-12,59.31
MLI,Mali,2020-11-13,59.31
MLI,Mali,2020-11-14,59.31
MLI,Mali,2020-11-15,59.31
MLI,Mali,2020-11-16,59.31
MLI,Mali,2020-11-17,59.31
MLI,Mali,2020-11-18,59.31
MLI,Mali,2020-11-19,59.31
MLI,Mali,2020-11-20,59.31
MLI,Mali,2020-11-21,59.31
MLI,Mali,2020-11-22,59.31
MLI,Mali,2020-11-23,59.31
MLI,Mali,2020-11-24,59.31
MLI,Mali,2020-11-25,59.31
MLI,Mali,2020-11-26,59.31
MLI,Mali,2020-11-27,59.31
MLI,Mali,2020-11-28,59.31
MLI,Mali,2020-11-29,59.31
MLI,Mali,2020-11-30,59.31
MLI,Mali,2020-12-01,59.31
MLI,Mali,2020-12-02,59.31
MLI,Mali,2020-12-03,59.31
MLI,Mali,2020-12-04,59.31
MLI,Mali,2020-12-05,59.31
MLI,Mali,2020-12-06,59.31
MLI,Mali,2020-12-07,59.31
MLI,Mali,2020-12-08,59.31
MLI,Mali,2020-12-09,59.31
MLI,Mali,2020-12-10,59.31
MLI,Mali,2020-12-11,59.31
MLI,Mali,2020-12-12,59.31
MLI,Mali,2020-12-13,59.31
MLI,Mali,2020-12-14,59.31
MLI,Mali,2020-12-15,59.31
MLI,Mali,2020-12-16,59.31
MLI,Mali,2020-12-17,59.31
MLI,Mali,2020-12-18,59.31
MLI,Mali,2020-12-19,59.31
MLI,Mali,2020-12-20,59.31
MLI,Mali,2020-12-21,59.31
MLI,Mali,2020-12-22,59.31
MLI,Mali,2020-12-23,59.31
MLI,Mali,2020-12-24,59.31
MLI,Mali,2020-12-25,59.31
MLI,Mali,2020-12-26,59.31
MLI,Mali,2020-12-27,59.31
MLI,Mali,2020-12-28,59.31
MLI,Mali,2020-12-29,59.31
MLI,Mali,2020-12-30,59.31
MLI,Mali,2020-12-31,59.31
MLI,Mali,2021-01-01,59.31
MLI,Mali,2021-01-02,59.31
MLI,Mali,2021-01-03,59.31
MLI,Mali,2021-01-04,59.31
MLI,Mali,2021-01-05,59.31
MLI,Mali,2021-01-06,59.31
MLI,Mali,2021-01-07,59.31
MLI,Mali,2021-01-08,59.31
MLI,Mali,2021-01-09,59.31
MLI,Mali,2021-01-10,59.31
MLI,Mali,2021-01-11,59.31
MLI,Mali,2021-01-12,59.31
MLI,Mali,2021-01-13,59.31
MLI,Mali,2021-01-14,59.31
MLI,Mali,2021-01-15,59.31
MLI,Mali,2021-01-16,59.31
MLI,Mali,2021-01-17,59.31
MLI,Mali,2021-01-18,59.31
MLI,Mali,2021-01-19,59.31
MLI,Mali,2021-01-20,59.31
MLI,Mali,2021-01-21,59.31
MLI,Mali,2021-01-22,59.31
MLI,Mali,2021-01-23,59.31
MLI,Mali,2021-01-24,59.31
MLI,Mali,2021-01-25,59.31
MLI,Mali,2021-01-26,59.31
MLI,Mali,2021-01-27,59.31
MLI,Mali,2021-01-28,59.31
MLI,Mali,2021-01-29,59.31
MLI,Mali,2021-01-30,59.31
MLI,Mali,2021-01-31,59.31
MLI,Mali,2021-02-01,59.31
MLI,Mali,2021-02-02,59.31
MLI,Mali,2021-02-03,59.31
MLI,Mali,2021-02-04,59.31
MLI,Mali,2021-02-05,59.31
MLI,Mali,2021-02-06,59.31
MLI,Mali,2021-02-07,59.31
MLI,Mali,2021-02-08,59.31
MLI,Mali,2021-02-09,59.31
MLI,Mali,2021-02-10,59.31
MLI,Mali,2021-02-11,59.31
MLI,Mali,2021-02-12,59.31
MLI,Mali,2021-02-13,59.31
MLI,Mali,2021-02-14,59.31
MLI,Mali,2021-02-15,59.31
MLI,Mali,2021-02-16,59.31
MLI,Mali,2021-02-17,59.31
MLI,Mali,2021-02-18,59.31
MLI,Mali,2021-02-19,59.31
MLI,Mali,2021-02-20,59.31
MLI,Mali,2021-02-21,59.31
MLI,Mali,2021-02-22,59.31
MLI,Mali,2021-02-23,59.31
MLI,Mali,2021-02-24,59.31
MLI,Mali,2021-02-25,59.31
MLI,Mali,2021-02-26,59.31
MLI,Mali,2021-02-27,59.31
MLI,Mali,2021-02-28,59.31
MLI,Mali,2021-03-01,59.31
MLI,Mali,2021-03-02,59.31
MLI,Mali,2021-03-03,59.31
MLI,Mali,2021-03-04,59.31
MLI,Mali,2021-03-05,59.31
MLI,Mali,2021-03-06,59.31
MLI,Mali,2021-03-07,59.31
MLI,Mali,2021-03-08,59.31
MLI,Mali,2021-03-09,59.31
MLI,Mali,2021-03-10,59.31
MLI,Mali,2021-03-11,59.31
MLI,Mali,2021-03-12,59.31
MLI,Mali,2021-03-13,59.31
MLI,Mali,2021-03-14,59.31
MLI,Mali,2021-03-15,59.31
MLI,Mali,2021-03-16,59.31
MLI,Mali,2021-03-17,59.31
MLI,Mali,2021-03-18,59.31
MLI,Mali,2021-03-19,59.31
MLI,Mali,2021-03-20,59.31
MLI,Mali,2021-03-21,59.31
MLI,Mali,2021-03-22,59.31
MLI,Mali,2021-03-23,59.31
MLI,Mali,2021-03-24,59.31
MLI,Mali,2021-03-25,59.31
MLI,Mali,2021-03-26,59.31
MLI,Mali,2021-03-27,59.31
MLI,Mali,2021-03-28,59.31
MLI,Mali,2021-03-29,59.31
MLI,Mali,2021-03-30,59.31
MLI,Mali,2021-03-31,59.31
MLI,Mali,2021-04-01,59.31
MLT,Malta,2020-02-06,82.53
MLT,Malta,2020-02-07,82.53
MLT,Malta,2020-02-08,82.53
MLT,Malta,2020-02-09,82.53
MLT,Malta,2020-02-10,82.53
MLT,Malta,2020-02-11,82.53
MLT,Malta,2020-02-12,82.53
MLT,Malta,2020-02-13,82.53
MLT,Malta,2020-02-14,82.53
MLT,Malta,2020-02-15,82.53
MLT,Malta,2020-02-16,82.53
MLT,Malta,2020-02-17,82.53
MLT,Malta,2020-02-18,82.53
MLT,Malta,2020-02-19,82.53
MLT,Malta,2020-02-20,82.53
MLT,Malta,2020-02-21,82.53
MLT,Malta,2020-02-22,82.53
MLT,Malta,2020-02-23,82.53
MLT,Malta,2020-02-24,82.53
MLT,Malta,2020-02-25,82.53
MLT,Malta,2020-02-26,82.53
MLT,Malta,2020-02-27,82.53
MLT,Malta,2020-02-28,82.53
MLT,Malta,2020-02-29,82.53
MLT,Malta,2020-03-01,82.53
MLT,Malta,2020-03-02,82.53
MLT,Malta,2020-03-03,82.53
MLT,Malta,2020-03-04,82.53
MLT,Malta,2020-03-05,82.53
MLT,Malta,2020-03-06,82.53
MLT,Malta,2020-03-07,82.53
MLT,Malta,2020-03-08,82.53
MLT,Malta,2020-03-09,82.53
MLT,Malta,2020-03-10,82.53
MLT,Malta,2020-03-11,82.53
MLT,Malta,2020-03-12,82.53
MLT,Malta,2020-03-13,82.53
MLT,Malta,2020-03-14,82.53
MLT,Malta,2020-03-15,82.53
MLT,Malta,2020-03-16,82.53
MLT,Malta,2020-03-17,82.53
MLT,Malta,2020-03-18,82.53
MLT,Malta,2020-03-19,82.53
MLT,Malta,2020-03-20,82.53
MLT,Malta,2020-03-21,82.53
MLT,Malta,2020-03-22,82.53
MLT,Malta,2020-03-23,82.53
MLT,Malta,2020-03-24,82.53
MLT,Malta,2020-03-25,82.53
MLT,Malta,2020-03-26,82.53
MLT,Malta,2020-03-27,82.53
MLT,Malta,2020-03-28,82.53
MLT,Malta,2020-03-29,82.53
MLT,Malta,2020-03-30,82.53
MLT,Malta,2020-03-31,82.53
MLT,Malta,2020-04-01,82.53
MLT,Malta,2020-04-02,82.53
MLT,Malta,2020-04-03,82.53
MLT,Malta,2020-04-04,82.53
MLT,Malta,2020-04-05,82.53
MLT,Malta,2020-04-06,82.53
MLT,Malta,2020-04-07,82.53
MLT,Malta,2020-04-08,82.53
MLT,Malta,2020-04-09,82.53
MLT,Malta,2020-04-10,82.53
MLT,Malta,2020-04-11,82.53
MLT,Malta,2020-04-12,82.53
MLT,Malta,2020-04-13,82.53
MLT,Malta,2020-04-14,82.53
MLT,Malta,2020-04-15,82.53
MLT,Malta,2020-04-16,82.53
MLT,Malta,2020-04-17,82.53
MLT,Malta,2020-04-18,82.53
MLT,Malta,2020-04-19,82.53
MLT,Malta,2020-04-20,82.53
MLT,Malta,2020-04-21,82.53
MLT,Malta,2020-04-22,82.53
MLT,Malta,2020-04-23,82.53
MLT,Malta,2020-04-24,82.53
MLT,Malta,2020-04-25,82.53
MLT,Malta,2020-04-26,82.53
MLT,Malta,2020-04-27,82.53
MLT,Malta,2020-04-28,82.53
MLT,Malta,2020-04-29,82.53
MLT,Malta,2020-04-30,82.53
MLT,Malta,2020-05-01,82.53
MLT,Malta,2020-05-02,82.53
MLT,Malta,2020-05-03,82.53
MLT,Malta,2020-05-04,82.53
MLT,Malta,2020-05-05,82.53
MLT,Malta,2020-05-06,82.53
MLT,Malta,2020-05-07,82.53
MLT,Malta,2020-05-08,82.53
MLT,Malta,2020-05-09,82.53
MLT,Malta,2020-05-10,82.53
MLT,Malta,2020-05-11,82.53
MLT,Malta,2020-05-12,82.53
MLT,Malta,2020-05-13,82.53
MLT,Malta,2020-05-14,82.53
MLT,Malta,2020-05-15,82.53
MLT,Malta,2020-05-16,82.53
MLT,Malta,2020-05-17,82.53
MLT,Malta,2020-05-18,82.53
MLT,Malta,2020-05-19,82.53
MLT,Malta,2020-05-20,82.53
MLT,Malta,2020-05-21,82.53
MLT,Malta,2020-05-22,82.53
MLT,Malta,2020-05-23,82.53
MLT,Malta,2020-05-24,82.53
MLT,Malta,2020-05-25,82.53
MLT,Malta,2020-05-26,82.53
MLT,Malta,2020-05-27,82.53
MLT,Malta,2020-05-28,82.53
MLT,Malta,2020-05-29,82.53
MLT,Malta,2020-05-30,82.53
MLT,Malta,2020-05-31,82.53
MLT,Malta,2020-06-01,82.53
MLT,Malta,2020-06-02,82.53
MLT,Malta,2020-06-03,82.53
MLT,Malta,2020-06-04,82.53
MLT,Malta,2020-06-05,82.53
MLT,Malta,2020-06-06,82.53
MLT,Malta,2020-06-07,82.53
MLT,Malta,2020-06-08,82.53
MLT,Malta,2020-06-09,82.53
MLT,Malta,2020-06-10,82.53
MLT,Malta,2020-06-11,82.53
MLT,Malta,2020-06-12,82.53
MLT,Malta,2020-06-13,82.53
MLT,Malta,2020-06-14,82.53
MLT,Malta,2020-06-15,82.53
MLT,Malta,2020-06-16,82.53
MLT,Malta,2020-06-17,82.53
MLT,Malta,2020-06-18,82.53
MLT,Malta,2020-06-19,82.53
MLT,Malta,2020-06-20,82.53
MLT,Malta,2020-06-21,82.53
MLT,Malta,2020-06-22,82.53
MLT,Malta,2020-06-23,82.53
MLT,Malta,2020-06-24,82.53
MLT,Malta,2020-06-25,82.53
MLT,Malta,2020-06-26,82.53
MLT,Malta,2020-06-27,82.53
MLT,Malta,2020-06-28,82.53
MLT,Malta,2020-06-29,82.53
MLT,Malta,2020-06-30,82.53
MLT,Malta,2020-07-01,82.53
MLT,Malta,2020-07-02,82.53
MLT,Malta,2020-07-03,82.53
MLT,Malta,2020-07-04,82.53
MLT,Malta,2020-07-05,82.53
MLT,Malta,2020-07-06,82.53
MLT,Malta,2020-07-07,82.53
MLT,Malta,2020-07-08,82.53
MLT,Malta,2020-07-09,82.53
MLT,Malta,2020-07-10,82.53
MLT,Malta,2020-07-11,82.53
MLT,Malta,2020-07-12,82.53
MLT,Malta,2020-07-13,82.53
MLT,Malta,2020-07-14,82.53
MLT,Malta,2020-07-15,82.53
MLT,Malta,2020-07-16,82.53
MLT,Malta,2020-07-17,82.53
MLT,Malta,2020-07-18,82.53
MLT,Malta,2020-07-19,82.53
MLT,Malta,2020-07-20,82.53
MLT,Malta,2020-07-21,82.53
MLT,Malta,2020-07-22,82.53
MLT,Malta,2020-07-23,82.53
MLT,Malta,2020-07-24,82.53
MLT,Malta,2020-07-25,82.53
MLT,Malta,2020-07-26,82.53
MLT,Malta,2020-07-27,82.53
MLT,Malta,2020-07-28,82.53
MLT,Malta,2020-07-29,82.53
MLT,Malta,2020-07-30,82.53
MLT,Malta,2020-07-31,82.53
MLT,Malta,2020-08-01,82.53
MLT,Malta,2020-08-02,82.53
MLT,Malta,2020-08-03,82.53
MLT,Malta,2020-08-04,82.53
MLT,Malta,2020-08-05,82.53
MLT,Malta,2020-08-06,82.53
MLT,Malta,2020-08-07,82.53
MLT,Malta,2020-08-08,82.53
MLT,Malta,2020-08-09,82.53
MLT,Malta,2020-08-10,82.53
MLT,Malta,2020-08-11,82.53
MLT,Malta,2020-08-12,82.53
MLT,Malta,2020-08-13,82.53
MLT,Malta,2020-08-14,82.53
MLT,Malta,2020-08-15,82.53
MLT,Malta,2020-08-16,82.53
MLT,Malta,2020-08-17,82.53
MLT,Malta,2020-08-18,82.53
MLT,Malta,2020-08-19,82.53
MLT,Malta,2020-08-20,82.53
MLT,Malta,2020-08-21,82.53
MLT,Malta,2020-08-22,82.53
MLT,Malta,2020-08-23,82.53
MLT,Malta,2020-08-24,82.53
MLT,Malta,2020-08-25,82.53
MLT,Malta,2020-08-26,82.53
MLT,Malta,2020-08-27,82.53
MLT,Malta,2020-08-28,82.53
MLT,Malta,2020-08-29,82.53
MLT,Malta,2020-08-30,82.53
MLT,Malta,2020-08-31,82.53
MLT,Malta,2020-09-01,82.53
MLT,Malta,2020-09-02,82.53
MLT,Malta,2020-09-03,82.53
MLT,Malta,2020-09-04,82.53
MLT,Malta,2020-09-05,82.53
MLT,Malta,2020-09-06,82.53
MLT,Malta,2020-09-07,82.53
MLT,Malta,2020-09-08,82.53
MLT,Malta,2020-09-09,82.53
MLT,Malta,2020-09-10,82.53
MLT,Malta,2020-09-11,82.53
MLT,Malta,2020-09-12,82.53
MLT,Malta,2020-09-13,82.53
MLT,Malta,2020-09-14,82.53
MLT,Malta,2020-09-15,82.53
MLT,Malta,2020-09-16,82.53
MLT,Malta,2020-09-17,82.53
MLT,Malta,2020-09-18,82.53
MLT,Malta,2020-09-19,82.53
MLT,Malta,2020-09-20,82.53
MLT,Malta,2020-09-21,82.53
MLT,Malta,2020-09-22,82.53
MLT,Malta,2020-09-23,82.53
MLT,Malta,2020-09-24,82.53
MLT,Malta,2020-09-25,82.53
MLT,Malta,2020-09-26,82.53
MLT,Malta,2020-09-27,82.53
MLT,Malta,2020-09-28,82.53
MLT,Malta,2020-09-29,82.53
MLT,Malta,2020-09-30,82.53
MLT,Malta,2020-10-01,82.53
MLT,Malta,2020-10-02,82.53
MLT,Malta,2020-10-03,82.53
MLT,Malta,2020-10-04,82.53
MLT,Malta,2020-10-05,82.53
MLT,Malta,2020-10-06,82.53
MLT,Malta,2020-10-07,82.53
MLT,Malta,2020-10-08,82.53
MLT,Malta,2020-10-09,82.53
MLT,Malta,2020-10-10,82.53
MLT,Malta,2020-10-11,82.53
MLT,Malta,2020-10-12,82.53
MLT,Malta,2020-10-13,82.53
MLT,Malta,2020-10-14,82.53
MLT,Malta,2020-10-15,82.53
MLT,Malta,2020-10-16,82.53
MLT,Malta,2020-10-17,82.53
MLT,Malta,2020-10-18,82.53
MLT,Malta,2020-10-19,82.53
MLT,Malta,2020-10-20,82.53
MLT,Malta,2020-10-21,82.53
MLT,Malta,2020-10-22,82.53
MLT,Malta,2020-10-23,82.53
MLT,Malta,2020-10-24,82.53
MLT,Malta,2020-10-25,82.53
MLT,Malta,2020-10-26,82.53
MLT,Malta,2020-10-27,82.53
MLT,Malta,2020-10-28,82.53
MLT,Malta,2020-10-29,82.53
MLT,Malta,2020-10-30,82.53
MLT,Malta,2020-10-31,82.53
MLT,Malta,2020-11-01,82.53
MLT,Malta,2020-11-02,82.53
MLT,Malta,2020-11-03,82.53
MLT,Malta,2020-11-04,82.53
MLT,Malta,2020-11-05,82.53
MLT,Malta,2020-11-06,82.53
MLT,Malta,2020-11-07,82.53
MLT,Malta,2020-11-08,82.53
MLT,Malta,2020-11-09,82.53
MLT,Malta,2020-11-10,82.53
MLT,Malta,2020-11-11,82.53
MLT,Malta,2020-11-12,82.53
MLT,Malta,2020-11-13,82.53
MLT,Malta,2020-11-14,82.53
MLT,Malta,2020-11-15,82.53
MLT,Malta,2020-11-16,82.53
MLT,Malta,2020-11-17,82.53
MLT,Malta,2020-11-18,82.53
MLT,Malta,2020-11-19,82.53
MLT,Malta,2020-11-20,82.53
MLT,Malta,2020-11-21,82.53
MLT,Malta,2020-11-22,82.53
MLT,Malta,2020-11-23,82.53
MLT,Malta,2020-11-24,82.53
MLT,Malta,2020-11-25,82.53
MLT,Malta,2020-11-26,82.53
MLT,Malta,2020-11-27,82.53
MLT,Malta,2020-11-28,82.53
MLT,Malta,2020-11-29,82.53
MLT,Malta,2020-11-30,82.53
MLT,Malta,2020-12-01,82.53
MLT,Malta,2020-12-02,82.53
MLT,Malta,2020-12-03,82.53
MLT,Malta,2020-12-04,82.53
MLT,Malta,2020-12-05,82.53
MLT,Malta,2020-12-06,82.53
MLT,Malta,2020-12-07,82.53
MLT,Malta,2020-12-08,82.53
MLT,Malta,2020-12-09,82.53
MLT,Malta,2020-12-10,82.53
MLT,Malta,2020-12-11,82.53
MLT,Malta,2020-12-12,82.53
MLT,Malta,2020-12-13,82.53
MLT,Malta,2020-12-14,82.53
MLT,Malta,2020-12-15,82.53
MLT,Malta,2020-12-16,82.53
MLT,Malta,2020-12-17,82.53
MLT,Malta,2020-12-18,82.53
MLT,Malta,2020-12-19,82.53
MLT,Malta,2020-12-20,82.53
MLT,Malta,2020-12-21,82.53
MLT,Malta,2020-12-22,82.53
MLT,Malta,2020-12-23,82.53
MLT,Malta,2020-12-24,82.53
MLT,Malta,2020-12-25,82.53
MLT,Malta,2020-12-26,82.53
MLT,Malta,2020-12-27,82.53
MLT,Malta,2020-12-28,82.53
MLT,Malta,2020-12-29,82.53
MLT,Malta,2020-12-30,82.53
MLT,Malta,2020-12-31,82.53
MLT,Malta,2021-01-01,82.53
MLT,Malta,2021-01-02,82.53
MLT,Malta,2021-01-03,82.53
MLT,Malta,2021-01-04,82.53
MLT,Malta,2021-01-05,82.53
MLT,Malta,2021-01-06,82.53
MLT,Malta,2021-01-07,82.53
MLT,Malta,2021-01-08,82.53
MLT,Malta,2021-01-09,82.53
MLT,Malta,2021-01-10,82.53
MLT,Malta,2021-01-11,82.53
MLT,Malta,2021-01-12,82.53
MLT,Malta,2021-01-13,82.53
MLT,Malta,2021-01-14,82.53
MLT,Malta,2021-01-15,82.53
MLT,Malta,2021-01-16,82.53
MLT,Malta,2021-01-17,82.53
MLT,Malta,2021-01-18,82.53
MLT,Malta,2021-01-19,82.53
MLT,Malta,2021-01-20,82.53
MLT,Malta,2021-01-21,82.53
MLT,Malta,2021-01-22,82.53
MLT,Malta,2021-01-23,82.53
MLT,Malta,2021-01-24,82.53
MLT,Malta,2021-01-25,82.53
MLT,Malta,2021-01-26,82.53
MLT,Malta,2021-01-27,82.53
MLT,Malta,2021-01-28,82.53
MLT,Malta,2021-01-29,82.53
MLT,Malta,2021-01-30,82.53
MLT,Malta,2021-01-31,82.53
MLT,Malta,2021-02-01,82.53
MLT,Malta,2021-02-02,82.53
MLT,Malta,2021-02-03,82.53
MLT,Malta,2021-02-04,82.53
MLT,Malta,2021-02-05,82.53
MLT,Malta,2021-02-06,82.53
MLT,Malta,2021-02-07,82.53
MLT,Malta,2021-02-08,82.53
MLT,Malta,2021-02-09,82.53
MLT,Malta,2021-02-10,82.53
MLT,Malta,2021-02-11,82.53
MLT,Malta,2021-02-12,82.53
MLT,Malta,2021-02-13,82.53
MLT,Malta,2021-02-14,82.53
MLT,Malta,2021-02-15,82.53
MLT,Malta,2021-02-16,82.53
MLT,Malta,2021-02-17,82.53
MLT,Malta,2021-02-18,82.53
MLT,Malta,2021-02-19,82.53
MLT,Malta,2021-02-20,82.53
MLT,Malta,2021-02-21,82.53
MLT,Malta,2021-02-22,82.53
MLT,Malta,2021-02-23,82.53
MLT,Malta,2021-02-24,82.53
MLT,Malta,2021-02-25,82.53
MLT,Malta,2021-02-26,82.53
MLT,Malta,2021-02-27,82.53
MLT,Malta,2021-02-28,82.53
MLT,Malta,2021-03-01,82.53
MLT,Malta,2021-03-02,82.53
MLT,Malta,2021-03-03,82.53
MLT,Malta,2021-03-04,82.53
MLT,Malta,2021-03-05,82.53
MLT,Malta,2021-03-06,82.53
MLT,Malta,2021-03-07,82.53
MLT,Malta,2021-03-08,82.53
MLT,Malta,2021-03-09,82.53
MLT,Malta,2021-03-10,82.53
MLT,Malta,2021-03-11,82.53
MLT,Malta,2021-03-12,82.53
MLT,Malta,2021-03-13,82.53
MLT,Malta,2021-03-14,82.53
MLT,Malta,2021-03-15,82.53
MLT,Malta,2021-03-16,82.53
MLT,Malta,2021-03-17,82.53
MLT,Malta,2021-03-18,82.53
MLT,Malta,2021-03-19,82.53
MLT,Malta,2021-03-20,82.53
MLT,Malta,2021-03-21,82.53
MLT,Malta,2021-03-22,82.53
MLT,Malta,2021-03-23,82.53
MLT,Malta,2021-03-24,82.53
MLT,Malta,2021-03-25,82.53
