iso_code,country,date,owid_avg_weekly_deaths_2015_2019
AUT,Austria,2020-01-05,1809.0
AUT,Austria,2020-01-12,1857.0
AUT,Austria,2020-01-19,1786.0
AUT,Austria,2020-01-26,1747.0
AUT,Austria,2020-02-02,1819.0
AUT,Austria,2020-02-09,1837.0
AUT,Austria,2020-02-16,1813.0
AUT,Austria,2020-02-23,1822.0
AUT,Austria,2020-03-01,1816.0
AUT,Austria,2020-03-08,1754.0
AUT,Austria,2020-03-15,1711.0
AUT,Austria,2020-03-22,1598.0
AUT,Austria,2020-03-29,1646.0
AUT,Austria,2020-04-05,1585.0
AUT,Austria,2020-04-12,1546.0
AUT,Austria,2020-04-19,1523.0
AUT,Austria,2020-04-26,1470.0
AUT,Austria,2020-05-03,1465.0
AUT,Austria,2020-05-10,1439.0
AUT,Austria,2020-05-17,1463.0
AUT,Austria,2020-05-24,1422.0
AUT,Austria,2020-05-31,1414.0
AUT,Austria,2020-06-07,1412.0
AUT,Austria,2020-06-14,1443.0
AUT,Austria,2020-06-21,1408.0
AUT,Austria,2020-06-28,1400.0
AUT,Austria,2020-07-05,1435.0
AUT,Austria,2020-07-12,1377.0
AUT,Austria,2020-07-19,1470.0
AUT,Austria,2020-07-26,1489.0
AUT,Austria,2020-08-02,1505.0
AUT,Austria,2020-08-09,1426.0
AUT,Austria,2020-08-16,1461.0
AUT,Austria,2020-08-23,1434.0
AUT,Austria,2020-08-30,1427.0
AUT,Austria,2020-09-06,1377.0
AUT,Austria,2020-09-13,1425.0
AUT,Austria,2020-09-20,1423.0
AUT,Austria,2020-09-27,1472.0
AUT,Austria,2020-10-04,1510.0
AUT,Austria,2020-10-11,1519.0
AUT,Austria,2020-10-18,1505.0
AUT,Austria,2020-10-25,1509.0
AUT,Austria,2020-11-01,1513.0
AUT,Austria,2020-11-08,1509.0
AUT,Austria,2020-11-15,1552.0
AUT,Austria,2020-11-22,1538.0
AUT,Austria,2020-11-29,1546.0
AUT,Austria,2020-12-06,1603.0
AUT,Austria,2020-12-13,1607.0
AUT,Austria,2020-12-20,1654.0
AUT,Austria,2020-12-27,1735.0
BEL,Belgium,2020-01-05,2390.0
BEL,Belgium,2020-01-12,2432.0
BEL,Belgium,2020-01-19,2423.0
BEL,Belgium,2020-01-26,2422.0
BEL,Belgium,2020-02-02,2510.0
BEL,Belgium,2020-02-09,2488.0
BEL,Belgium,2020-02-16,2524.0
BEL,Belgium,2020-02-23,2488.0
BEL,Belgium,2020-03-01,2545.0
BEL,Belgium,2020-03-08,2453.0
BEL,Belgium,2020-03-15,2345.0
BEL,Belgium,2020-03-22,2322.0
BEL,Belgium,2020-03-29,2227.0
BEL,Belgium,2020-04-05,2120.0
BEL,Belgium,2020-04-12,2095.0
BEL,Belgium,2020-04-19,2051.0
BEL,Belgium,2020-04-26,2032.0
BEL,Belgium,2020-05-03,2012.0
BEL,Belgium,2020-05-10,2030.0
BEL,Belgium,2020-05-17,1981.0
BEL,Belgium,2020-05-24,1970.0
BEL,Belgium,2020-05-31,1931.0
BEL,Belgium,2020-06-07,1878.0
BEL,Belgium,2020-06-14,1861.0
BEL,Belgium,2020-06-21,1923.0
BEL,Belgium,2020-06-28,1897.0
BEL,Belgium,2020-07-05,2023.0
BEL,Belgium,2020-07-12,1862.0
BEL,Belgium,2020-07-19,1905.0
BEL,Belgium,2020-07-26,1996.0
BEL,Belgium,2020-08-02,1885.0
BEL,Belgium,2020-08-09,1875.0
BEL,Belgium,2020-08-16,1855.0
BEL,Belgium,2020-08-23,1902.0
BEL,Belgium,2020-08-30,1908.0
BEL,Belgium,2020-09-06,1848.0
BEL,Belgium,2020-09-13,1864.0
BEL,Belgium,2020-09-20,1883.0
BEL,Belgium,2020-09-27,1908.0
BEL,Belgium,2020-10-04,1969.0
BEL,Belgium,2020-10-11,2020.0
BEL,Belgium,2020-10-18,2005.0
BEL,Belgium,2020-10-25,1992.0
BEL,Belgium,2020-11-01,1983.0
BEL,Belgium,2020-11-08,2007.0
BEL,Belgium,2020-11-15,2044.0
BEL,Belgium,2020-11-22,2105.0
BEL,Belgium,2020-11-29,2104.0
BEL,Belgium,2020-12-06,2165.0
BEL,Belgium,2020-12-13,2221.0
BEL,Belgium,2020-12-20,2256.0
BEL,Belgium,2020-12-27,2240.0
BGR,Bulgaria,2020-01-05,2585.0
BGR,Bulgaria,2020-01-12,2574.0
BGR,Bulgaria,2020-01-19,2529.0
BGR,Bulgaria,2020-01-26,2508.0
BGR,Bulgaria,2020-02-02,2461.0
BGR,Bulgaria,2020-02-09,2314.0
BGR,Bulgaria,2020-02-16,2295.0
BGR,Bulgaria,2020-02-23,2289.0
BGR,Bulgaria,2020-03-01,2280.0
BGR,Bulgaria,2020-03-08,2268.0
BGR,Bulgaria,2020-03-15,2204.0
BGR,Bulgaria,2020-03-22,2162.0
BGR,Bulgaria,2020-03-29,2144.0
BGR,Bulgaria,2020-04-05,2131.0
BGR,Bulgaria,2020-04-12,2075.0
BGR,Bulgaria,2020-04-19,2066.0
BGR,Bulgaria,2020-04-26,2053.0
BGR,Bulgaria,2020-05-03,2013.0
BGR,Bulgaria,2020-05-10,2029.0
BGR,Bulgaria,2020-05-17,1971.0
BGR,Bulgaria,2020-05-24,1973.0
BGR,Bulgaria,2020-05-31,1954.0
BGR,Bulgaria,2020-06-07,1919.0
BGR,Bulgaria,2020-06-14,1936.0
BGR,Bulgaria,2020-06-21,1962.0
BGR,Bulgaria,2020-06-28,1958.0
BGR,Bulgaria,2020-07-05,1899.0
BGR,Bulgaria,2020-07-12,1941.0
BGR,Bulgaria,2020-07-19,1872.0
BGR,Bulgaria,2020-07-26,1973.0
BGR,Bulgaria,2020-08-02,1962.0
BGR,Bulgaria,2020-08-09,1934.0
BGR,Bulgaria,2020-08-16,1860.0
BGR,Bulgaria,2020-08-23,1833.0
BGR,Bulgaria,2020-08-30,1820.0
BGR,Bulgaria,2020-09-06,1814.0
BGR,Bulgaria,2020-09-13,1818.0
BGR,Bulgaria,2020-09-20,1812.0
BGR,Bulgaria,2020-09-27,1804.0
BGR,Bulgaria,2020-10-04,1948.0
BGR,Bulgaria,2020-10-11,1987.0
BGR,Bulgaria,2020-10-18,2058.0
BGR,Bulgaria,2020-10-25,2052.0
BGR,Bulgaria,2020-11-01,2087.0
BGR,Bulgaria,2020-11-08,2104.0
BGR,Bulgaria,2020-11-15,2125.0
BGR,Bulgaria,2020-11-22,2083.0
BGR,Bulgaria,2020-11-29,2102.0
BGR,Bulgaria,2020-12-06,2156.0
BGR,Bulgaria,2020-12-13,2195.0
BGR,Bulgaria,2020-12-20,2226.0
BGR,Bulgaria,2020-12-27,2357.0
CAN,Canada,2020-01-05,6067.0
CAN,Canada,2020-01-12,6091.0
CAN,Canada,2020-01-19,6038.0
CAN,Canada,2020-01-26,5902.0
CAN,Canada,2020-02-02,5776.0
CAN,Canada,2020-02-09,5746.0
CAN,Canada,2020-02-16,5735.0
CAN,Canada,2020-02-23,5709.0
CAN,Canada,2020-03-01,5638.0
CAN,Canada,2020-03-08,5620.0
CAN,Canada,2020-03-15,5525.0
CAN,Canada,2020-03-22,5503.0
CAN,Canada,2020-03-29,5464.0
CAN,Canada,2020-04-05,5371.0
CAN,Canada,2020-04-12,5361.0
CAN,Canada,2020-04-19,5288.0
CAN,Canada,2020-04-26,5249.0
CAN,Canada,2020-05-03,5291.0
CAN,Canada,2020-05-10,5165.0
CAN,Canada,2020-05-17,5048.0
CAN,Canada,2020-05-24,5036.0
CAN,Canada,2020-05-31,4920.0
CAN,Canada,2020-06-07,4929.0
CAN,Canada,2020-06-14,4900.0
CAN,Canada,2020-06-21,4871.0
CAN,Canada,2020-06-28,4880.0
CAN,Canada,2020-07-05,4905.0
CAN,Canada,2020-07-12,4856.0
CAN,Canada,2020-07-19,4793.0
CAN,Canada,2020-07-26,4879.0
CAN,Canada,2020-08-02,4790.0
CAN,Canada,2020-08-09,4849.0
CAN,Canada,2020-08-16,4855.0
CAN,Canada,2020-08-23,4828.0
CAN,Canada,2020-08-30,4893.0
CAN,Canada,2020-09-06,4908.0
CAN,Canada,2020-09-13,4937.0
CAN,Canada,2020-09-20,4950.0
CAN,Canada,2020-09-27,5088.0
CAN,Canada,2020-10-04,5194.0
CAN,Canada,2020-10-11,5206.0
CAN,Canada,2020-10-18,5279.0
CAN,Canada,2020-10-25,5268.0
CAN,Canada,2020-11-01,5337.0
CAN,Canada,2020-11-08,5311.0
CAN,Canada,2020-11-15,5314.0
CAN,Canada,2020-11-22,5333.0
CAN,Canada,2020-11-29,5402.0
CAN,Canada,2020-12-06,5421.0
CAN,Canada,2020-12-13,5465.0
CAN,Canada,2020-12-20,5578.0
CAN,Canada,2020-12-27,5706.0
CHE,Switzerland,2020-01-05,1469.0
CHE,Switzerland,2020-01-12,1480.0
CHE,Switzerland,2020-01-19,1489.0
CHE,Switzerland,2020-01-26,1458.0
CHE,Switzerland,2020-02-02,1467.0
CHE,Switzerland,2020-02-09,1502.0
CHE,Switzerland,2020-02-16,1507.0
CHE,Switzerland,2020-02-23,1508.0
CHE,Switzerland,2020-03-01,1521.0
CHE,Switzerland,2020-03-08,1447.0
CHE,Switzerland,2020-03-15,1388.0
CHE,Switzerland,2020-03-22,1340.0
CHE,Switzerland,2020-03-29,1283.0
CHE,Switzerland,2020-04-05,1300.0
CHE,Switzerland,2020-04-12,1235.0
CHE,Switzerland,2020-04-19,1228.0
CHE,Switzerland,2020-04-26,1199.0
CHE,Switzerland,2020-05-03,1228.0
CHE,Switzerland,2020-05-10,1196.0
CHE,Switzerland,2020-05-17,1174.0
CHE,Switzerland,2020-05-24,1207.0
CHE,Switzerland,2020-05-31,1156.0
CHE,Switzerland,2020-06-07,1162.0
CHE,Switzerland,2020-06-14,1138.0
CHE,Switzerland,2020-06-21,1174.0
CHE,Switzerland,2020-06-28,1192.0
CHE,Switzerland,2020-07-05,1191.0
CHE,Switzerland,2020-07-12,1182.0
CHE,Switzerland,2020-07-19,1222.0
CHE,Switzerland,2020-07-26,1192.0
CHE,Switzerland,2020-08-02,1171.0
CHE,Switzerland,2020-08-09,1165.0
CHE,Switzerland,2020-08-16,1164.0
CHE,Switzerland,2020-08-23,1177.0
CHE,Switzerland,2020-08-30,1165.0
CHE,Switzerland,2020-09-06,1168.0
CHE,Switzerland,2020-09-13,1192.0
CHE,Switzerland,2020-09-20,1210.0
CHE,Switzerland,2020-09-27,1218.0
CHE,Switzerland,2020-10-04,1255.0
CHE,Switzerland,2020-10-11,1244.0
CHE,Switzerland,2020-10-18,1243.0
CHE,Switzerland,2020-10-25,1237.0
CHE,Switzerland,2020-11-01,1249.0
CHE,Switzerland,2020-11-08,1259.0
CHE,Switzerland,2020-11-15,1283.0
CHE,Switzerland,2020-11-22,1276.0
CHE,Switzerland,2020-11-29,1336.0
CHE,Switzerland,2020-12-06,1320.0
CHE,Switzerland,2020-12-13,1324.0
CHE,Switzerland,2020-12-20,1366.0
CHE,Switzerland,2020-12-27,1387.0
CHL,Chile,2020-01-05,1932.0
CHL,Chile,2020-01-12,1843.0
CHL,Chile,2020-01-19,1893.0
CHL,Chile,2020-01-26,1910.0
CHL,Chile,2020-02-02,1915.0
CHL,Chile,2020-02-09,1836.0
CHL,Chile,2020-02-16,1833.0
CHL,Chile,2020-02-23,1880.0
CHL,Chile,2020-03-01,1782.0
CHL,Chile,2020-03-08,1789.0
CHL,Chile,2020-03-15,1796.0
CHL,Chile,2020-03-22,1806.0
CHL,Chile,2020-03-29,1841.0
CHL,Chile,2020-04-05,1886.0
CHL,Chile,2020-04-12,1952.0
CHL,Chile,2020-04-19,1909.0
CHL,Chile,2020-04-26,1984.0
CHL,Chile,2020-05-03,1980.0
CHL,Chile,2020-05-10,1956.0
CHL,Chile,2020-05-17,2038.0
CHL,Chile,2020-05-24,2177.0
CHL,Chile,2020-05-31,2208.0
CHL,Chile,2020-06-07,2310.0
CHL,Chile,2020-06-14,2415.0
CHL,Chile,2020-06-21,2426.0
CHL,Chile,2020-06-28,2441.0
CHL,Chile,2020-07-05,2390.0
CHL,Chile,2020-07-12,2361.0
CHL,Chile,2020-07-19,2425.0
CHL,Chile,2020-07-26,2370.0
CHL,Chile,2020-08-02,2344.0
CHL,Chile,2020-08-09,2278.0
CHL,Chile,2020-08-16,2245.0
CHL,Chile,2020-08-23,2223.0
CHL,Chile,2020-08-30,2155.0
CHL,Chile,2020-09-06,2213.0
CHL,Chile,2020-09-13,2154.0
CHL,Chile,2020-09-20,2214.0
CHL,Chile,2020-09-27,2123.0
CHL,Chile,2020-10-04,2070.0
CHL,Chile,2020-10-11,2006.0
CHL,Chile,2020-10-18,1981.0
CHL,Chile,2020-10-25,1958.0
CHL,Chile,2020-11-01,1942.0
CHL,Chile,2020-11-08,1946.0
CHL,Chile,2020-11-15,1898.0
CHL,Chile,2020-11-22,1942.0
CHL,Chile,2020-11-29,1896.0
CHL,Chile,2020-12-06,1850.0
CHL,Chile,2020-12-13,1889.0
CHL,Chile,2020-12-20,1875.0
CHL,Chile,2020-12-27,1752.0
CZE,Czech Republic,2020-01-05,2365.0
CZE,Czech Republic,2020-01-12,2343.0
CZE,Czech Republic,2020-01-19,2389.0
CZE,Czech Republic,2020-01-26,2386.0
CZE,Czech Republic,2020-02-02,2406.0
CZE,Czech Republic,2020-02-09,2466.0
CZE,Czech Republic,2020-02-16,2499.0
CZE,Czech Republic,2020-02-23,2501.0
CZE,Czech Republic,2020-03-01,2466.0
CZE,Czech Republic,2020-03-08,2411.0
CZE,Czech Republic,2020-03-15,2331.0
CZE,Czech Republic,2020-03-22,2266.0
CZE,Czech Republic,2020-03-29,2199.0
CZE,Czech Republic,2020-04-05,2162.0
CZE,Czech Republic,2020-04-12,2116.0
CZE,Czech Republic,2020-04-19,2066.0
CZE,Czech Republic,2020-04-26,2110.0
CZE,Czech Republic,2020-05-03,2027.0
CZE,Czech Republic,2020-05-10,2023.0
CZE,Czech Republic,2020-05-17,1982.0
CZE,Czech Republic,2020-05-24,1987.0
CZE,Czech Republic,2020-05-31,2038.0
CZE,Czech Republic,2020-06-07,1956.0
CZE,Czech Republic,2020-06-14,1957.0
CZE,Czech Republic,2020-06-21,1948.0
CZE,Czech Republic,2020-06-28,1961.0
CZE,Czech Republic,2020-07-05,1983.0
CZE,Czech Republic,2020-07-12,1988.0
CZE,Czech Republic,2020-07-19,1994.0
CZE,Czech Republic,2020-07-26,2029.0
CZE,Czech Republic,2020-08-02,2036.0
CZE,Czech Republic,2020-08-09,2020.0
CZE,Czech Republic,2020-08-16,2056.0
CZE,Czech Republic,2020-08-23,1962.0
CZE,Czech Republic,2020-08-30,1956.0
CZE,Czech Republic,2020-09-06,1958.0
CZE,Czech Republic,2020-09-13,1960.0
CZE,Czech Republic,2020-09-20,1988.0
CZE,Czech Republic,2020-09-27,2018.0
CZE,Czech Republic,2020-10-04,2102.0
CZE,Czech Republic,2020-10-11,2109.0
CZE,Czech Republic,2020-10-18,2073.0
CZE,Czech Republic,2020-10-25,2079.0
CZE,Czech Republic,2020-11-01,2056.0
CZE,Czech Republic,2020-11-08,2037.0
CZE,Czech Republic,2020-11-15,2087.0
CZE,Czech Republic,2020-11-22,2089.0
CZE,Czech Republic,2020-11-29,2090.0
CZE,Czech Republic,2020-12-06,2119.0
CZE,Czech Republic,2020-12-13,2160.0
CZE,Czech Republic,2020-12-20,2223.0
CZE,Czech Republic,2020-12-27,2248.0
DEU,Germany,2020-01-05,19353.0
DEU,Germany,2020-01-12,19612.0
DEU,Germany,2020-01-19,19553.0
DEU,Germany,2020-01-26,19866.0
DEU,Germany,2020-02-02,20376.0
DEU,Germany,2020-02-09,20338.0
DEU,Germany,2020-02-16,20642.0
DEU,Germany,2020-02-23,20994.0
DEU,Germany,2020-03-01,21545.0
DEU,Germany,2020-03-08,21305.0
DEU,Germany,2020-03-15,20454.0
DEU,Germany,2020-03-22,19565.0
DEU,Germany,2020-03-29,18954.0
DEU,Germany,2020-04-05,18495.0
DEU,Germany,2020-04-12,17908.0
DEU,Germany,2020-04-19,17373.0
DEU,Germany,2020-04-26,17418.0
DEU,Germany,2020-05-03,16977.0
DEU,Germany,2020-05-10,17329.0
DEU,Germany,2020-05-17,16871.0
DEU,Germany,2020-05-24,16582.0
DEU,Germany,2020-05-31,16802.0
DEU,Germany,2020-06-07,16462.0
DEU,Germany,2020-06-14,15968.0
DEU,Germany,2020-06-21,16553.0
DEU,Germany,2020-06-28,16566.0
DEU,Germany,2020-07-05,16457.0
DEU,Germany,2020-07-12,16041.0
DEU,Germany,2020-07-19,16783.0
DEU,Germany,2020-07-26,17546.0
DEU,Germany,2020-08-02,17334.0
DEU,Germany,2020-08-09,16572.0
DEU,Germany,2020-08-16,16308.0
DEU,Germany,2020-08-23,16476.0
DEU,Germany,2020-08-30,16450.0
DEU,Germany,2020-09-06,16050.0
DEU,Germany,2020-09-13,16278.0
DEU,Germany,2020-09-20,16316.0
DEU,Germany,2020-09-27,16614.0
DEU,Germany,2020-10-04,16634.0
DEU,Germany,2020-10-11,17389.0
DEU,Germany,2020-10-18,17251.0
DEU,Germany,2020-10-25,17145.0
DEU,Germany,2020-11-01,17181.0
DEU,Germany,2020-11-08,17654.0
DEU,Germany,2020-11-15,17817.0
DEU,Germany,2020-11-22,17977.0
DEU,Germany,2020-11-29,18174.0
DEU,Germany,2020-12-06,18643.0
DEU,Germany,2020-12-13,18608.0
DEU,Germany,2020-12-20,18982.0
DEU,Germany,2020-12-27,18638.0
DNK,Denmark,2020-01-05,1121.0
DNK,Denmark,2020-01-12,1115.0
DNK,Denmark,2020-01-19,1102.0
DNK,Denmark,2020-01-26,1100.0
DNK,Denmark,2020-02-02,1149.0
DNK,Denmark,2020-02-09,1139.0
DNK,Denmark,2020-02-16,1167.0
DNK,Denmark,2020-02-23,1156.0
DNK,Denmark,2020-03-01,1182.0
DNK,Denmark,2020-03-08,1170.0
DNK,Denmark,2020-03-15,1158.0
DNK,Denmark,2020-03-22,1122.0
DNK,Denmark,2020-03-29,1085.0
DNK,Denmark,2020-04-05,1056.0
DNK,Denmark,2020-04-12,1069.0
DNK,Denmark,2020-04-19,1025.0
DNK,Denmark,2020-04-26,983.0
DNK,Denmark,2020-05-03,1035.0
DNK,Denmark,2020-05-10,1014.0
DNK,Denmark,2020-05-17,973.0
DNK,Denmark,2020-05-24,968.0
DNK,Denmark,2020-05-31,969.0
DNK,Denmark,2020-06-07,971.0
DNK,Denmark,2020-06-14,974.0
DNK,Denmark,2020-06-21,970.0
DNK,Denmark,2020-06-28,930.0
DNK,Denmark,2020-07-05,943.0
DNK,Denmark,2020-07-12,943.0
DNK,Denmark,2020-07-19,958.0
DNK,Denmark,2020-07-26,979.0
DNK,Denmark,2020-08-02,966.0
DNK,Denmark,2020-08-09,956.0
DNK,Denmark,2020-08-16,944.0
DNK,Denmark,2020-08-23,969.0
DNK,Denmark,2020-08-30,941.0
DNK,Denmark,2020-09-06,942.0
DNK,Denmark,2020-09-13,950.0
DNK,Denmark,2020-09-20,965.0
DNK,Denmark,2020-09-27,979.0
DNK,Denmark,2020-10-04,970.0
DNK,Denmark,2020-10-11,992.0
DNK,Denmark,2020-10-18,983.0
DNK,Denmark,2020-10-25,984.0
DNK,Denmark,2020-11-01,987.0
DNK,Denmark,2020-11-08,996.0
DNK,Denmark,2020-11-15,1018.0
DNK,Denmark,2020-11-22,1019.0
DNK,Denmark,2020-11-29,1042.0
DNK,Denmark,2020-12-06,1081.0
DNK,Denmark,2020-12-13,1071.0
DNK,Denmark,2020-12-20,1056.0
DNK,Denmark,2020-12-27,1064.0
ESP,Spain,2020-01-05,9864.0
ESP,Spain,2020-01-12,10285.0
ESP,Spain,2020-01-19,10463.0
ESP,Spain,2020-01-26,10130.0
ESP,Spain,2020-02-02,10000.0
ESP,Spain,2020-02-09,9718.0
ESP,Spain,2020-02-16,9563.0
ESP,Spain,2020-02-23,9357.0
ESP,Spain,2020-03-01,9118.0
ESP,Spain,2020-03-08,8816.0
ESP,Spain,2020-03-15,8513.0
ESP,Spain,2020-03-22,8237.0
ESP,Spain,2020-03-29,8273.0
ESP,Spain,2020-04-05,8118.0
ESP,Spain,2020-04-12,7987.0
ESP,Spain,2020-04-19,7786.0
ESP,Spain,2020-04-26,7683.0
ESP,Spain,2020-05-03,7518.0
ESP,Spain,2020-05-10,7556.0
ESP,Spain,2020-05-17,7523.0
ESP,Spain,2020-05-24,7432.0
ESP,Spain,2020-05-31,7274.0
ESP,Spain,2020-06-07,7326.0
ESP,Spain,2020-06-14,7255.0
ESP,Spain,2020-06-21,7446.0
ESP,Spain,2020-06-28,7371.0
ESP,Spain,2020-07-05,7632.0
ESP,Spain,2020-07-12,7562.0
ESP,Spain,2020-07-19,7456.0
ESP,Spain,2020-07-26,7364.0
ESP,Spain,2020-08-02,7446.0
ESP,Spain,2020-08-09,7391.0
ESP,Spain,2020-08-16,7121.0
ESP,Spain,2020-08-23,7025.0
ESP,Spain,2020-08-30,6978.0
ESP,Spain,2020-09-06,6856.0
ESP,Spain,2020-09-13,6759.0
ESP,Spain,2020-09-20,6962.0
ESP,Spain,2020-09-27,7110.0
ESP,Spain,2020-10-04,7089.0
ESP,Spain,2020-10-11,7212.0
ESP,Spain,2020-10-18,7268.0
ESP,Spain,2020-10-25,7386.0
ESP,Spain,2020-11-01,7522.0
ESP,Spain,2020-11-08,7698.0
ESP,Spain,2020-11-15,7896.0
ESP,Spain,2020-11-22,7960.0
ESP,Spain,2020-11-29,8129.0
ESP,Spain,2020-12-06,8163.0
ESP,Spain,2020-12-13,8491.0
ESP,Spain,2020-12-20,8729.0
ESP,Spain,2020-12-27,9012.0
EST,Estonia,2020-01-05,344.0
EST,Estonia,2020-01-12,345.0
EST,Estonia,2020-01-19,331.0
EST,Estonia,2020-01-26,336.0
EST,Estonia,2020-02-02,340.0
EST,Estonia,2020-02-09,341.0
EST,Estonia,2020-02-16,322.0
EST,Estonia,2020-02-23,339.0
EST,Estonia,2020-03-01,333.0
EST,Estonia,2020-03-08,334.0
EST,Estonia,2020-03-15,324.0
EST,Estonia,2020-03-22,312.0
EST,Estonia,2020-03-29,317.0
EST,Estonia,2020-04-05,299.0
EST,Estonia,2020-04-12,304.0
EST,Estonia,2020-04-19,299.0
EST,Estonia,2020-04-26,285.0
EST,Estonia,2020-05-03,289.0
EST,Estonia,2020-05-10,288.0
EST,Estonia,2020-05-17,305.0
EST,Estonia,2020-05-24,287.0
EST,Estonia,2020-05-31,274.0
EST,Estonia,2020-06-07,280.0
EST,Estonia,2020-06-14,269.0
EST,Estonia,2020-06-21,272.0
EST,Estonia,2020-06-28,263.0
EST,Estonia,2020-07-05,262.0
EST,Estonia,2020-07-12,265.0
EST,Estonia,2020-07-19,270.0
EST,Estonia,2020-07-26,281.0
EST,Estonia,2020-08-02,268.0
EST,Estonia,2020-08-09,286.0
EST,Estonia,2020-08-16,278.0
EST,Estonia,2020-08-23,264.0
EST,Estonia,2020-08-30,272.0
EST,Estonia,2020-09-06,266.0
EST,Estonia,2020-09-13,273.0
EST,Estonia,2020-09-20,282.0
EST,Estonia,2020-09-27,287.0
EST,Estonia,2020-10-04,287.0
EST,Estonia,2020-10-11,285.0
EST,Estonia,2020-10-18,292.0
EST,Estonia,2020-10-25,296.0
EST,Estonia,2020-11-01,294.0
EST,Estonia,2020-11-08,280.0
EST,Estonia,2020-11-15,291.0
EST,Estonia,2020-11-22,281.0
EST,Estonia,2020-11-29,293.0
EST,Estonia,2020-12-06,296.0
EST,Estonia,2020-12-13,301.0
EST,Estonia,2020-12-20,310.0
EST,Estonia,2020-12-27,314.0
FIN,Finland,2020-01-05,1165.0
FIN,Finland,2020-01-12,1180.0
FIN,Finland,2020-01-19,1172.0
FIN,Finland,2020-01-26,1127.0
FIN,Finland,2020-02-02,1138.0
FIN,Finland,2020-02-09,1123.0
FIN,Finland,2020-02-16,1099.0
FIN,Finland,2020-02-23,1095.0
FIN,Finland,2020-03-01,1120.0
FIN,Finland,2020-03-08,1103.0
FIN,Finland,2020-03-15,1103.0
FIN,Finland,2020-03-22,1088.0
FIN,Finland,2020-03-29,1064.0
FIN,Finland,2020-04-05,1077.0
FIN,Finland,2020-04-12,1047.0
FIN,Finland,2020-04-19,1058.0
FIN,Finland,2020-04-26,1015.0
FIN,Finland,2020-05-03,1038.0
FIN,Finland,2020-05-10,991.0
FIN,Finland,2020-05-17,971.0
FIN,Finland,2020-05-24,959.0
FIN,Finland,2020-05-31,950.0
FIN,Finland,2020-06-07,966.0
FIN,Finland,2020-06-14,950.0
FIN,Finland,2020-06-21,967.0
FIN,Finland,2020-06-28,951.0
FIN,Finland,2020-07-05,946.0
FIN,Finland,2020-07-12,943.0
FIN,Finland,2020-07-19,960.0
FIN,Finland,2020-07-26,973.0
FIN,Finland,2020-08-02,939.0
FIN,Finland,2020-08-09,925.0
FIN,Finland,2020-08-16,950.0
FIN,Finland,2020-08-23,959.0
FIN,Finland,2020-08-30,963.0
FIN,Finland,2020-09-06,967.0
FIN,Finland,2020-09-13,965.0
FIN,Finland,2020-09-20,987.0
FIN,Finland,2020-09-27,991.0
FIN,Finland,2020-10-04,1016.0
FIN,Finland,2020-10-11,1023.0
FIN,Finland,2020-10-18,1015.0
FIN,Finland,2020-10-25,1035.0
FIN,Finland,2020-11-01,1033.0
FIN,Finland,2020-11-08,1009.0
FIN,Finland,2020-11-15,995.0
FIN,Finland,2020-11-22,1023.0
FIN,Finland,2020-11-29,1033.0
FIN,Finland,2020-12-06,1058.0
FIN,Finland,2020-12-13,1061.0
FIN,Finland,2020-12-20,1088.0
FIN,Finland,2020-12-27,1162.0
FRA,France,2020-01-05,13445.0
FRA,France,2020-01-12,13563.0
FRA,France,2020-01-19,13210.0
FRA,France,2020-01-26,13071.0
FRA,France,2020-02-02,13071.0
FRA,France,2020-02-09,13190.0
FRA,France,2020-02-16,13024.0
FRA,France,2020-02-23,12893.0
FRA,France,2020-03-01,12922.0
FRA,France,2020-03-08,12623.0
FRA,France,2020-03-15,12037.0
FRA,France,2020-03-22,11745.0
FRA,France,2020-03-29,11642.0
FRA,France,2020-04-05,11380.0
FRA,France,2020-04-12,11174.0
FRA,France,2020-04-19,11028.0
FRA,France,2020-04-26,10917.0
FRA,France,2020-05-03,10777.0
FRA,France,2020-05-10,10639.0
FRA,France,2020-05-17,10533.0
FRA,France,2020-05-24,10531.0
FRA,France,2020-05-31,10266.0
FRA,France,2020-06-07,10208.0
FRA,France,2020-06-14,10093.0
FRA,France,2020-06-21,10365.0
FRA,France,2020-06-28,10386.0
FRA,France,2020-07-05,10747.0
FRA,France,2020-07-12,10219.0
FRA,France,2020-07-19,10445.0
FRA,France,2020-07-26,10437.0
FRA,France,2020-08-02,10157.0
FRA,France,2020-08-09,10259.0
FRA,France,2020-08-16,10023.0
FRA,France,2020-08-23,10296.0
FRA,France,2020-08-30,10282.0
FRA,France,2020-09-06,10078.0
FRA,France,2020-09-13,10356.0
FRA,France,2020-09-20,10615.0
FRA,France,2020-09-27,10628.0
FRA,France,2020-10-04,10874.0
FRA,France,2020-10-11,11148.0
FRA,France,2020-10-18,11011.0
FRA,France,2020-10-25,11157.0
FRA,France,2020-11-01,11173.0
FRA,France,2020-11-08,11289.0
FRA,France,2020-11-15,11302.0
FRA,France,2020-11-22,11422.0
FRA,France,2020-11-29,11550.0
FRA,France,2020-12-06,11672.0
FRA,France,2020-12-13,11961.0
FRA,France,2020-12-20,12305.0
FRA,France,2020-12-27,12618.0
GRC,Greece,2020-01-05,2825.0
GRC,Greece,2020-01-12,2969.0
GRC,Greece,2020-01-19,2837.0
GRC,Greece,2020-01-26,2786.0
GRC,Greece,2020-02-02,2787.0
GRC,Greece,2020-02-09,2678.0
