iso_code,country,date,owid_total_deaths_per_million
ARG,Argentina,2021-07-24,2291.896
ARG,Argentina,2021-07-25,2294.927
ARG,Argentina,2021-07-26,2303.423
ARG,Argentina,2021-07-27,2308.888
ARG,Argentina,2021-07-28,2319.287
ARG,Argentina,2021-07-29,2325.726
ARG,Argentina,2021-07-30,2336.192
ARG,Argentina,2021-07-31,2339.179
ARG,Argentina,2021-08-01,2340.307
ARG,Argentina,2021-08-02,2346.348
ARG,Argentina,2021-08-03,2355.242
ARG,Argentina,2021-08-04,2361.88
ARG,Argentina,2021-08-05,2367.987
ARG,Argentina,2021-08-06,2372.191
ARG,Argentina,2021-08-07,2374.16
ARG,Argentina,2021-08-08,2377.634
ARG,Argentina,2021-08-09,2388.741
ARG,Argentina,2021-08-10,2393.255
ARG,Argentina,2021-08-11,2398.189
ARG,Argentina,2021-08-12,2402.193
ARG,Argentina,2021-08-13,2407.636
ARG,Argentina,2021-08-14,2410.314
ARG,Argentina,2021-08-15,2412.637
ARG,Argentina,2021-08-16,2414.053
ARG,Argentina,2021-08-17,2420.691
ARG,Argentina,2021-08-18,2426.156
ARG,Argentina,2021-08-19,2430.338
ARG,Argentina,2021-08-20,2435.405
ARG,Argentina,2021-08-21,2438.657
ARG,Argentina,2021-08-22,2441.644
ARM,Armenia,2020-03-26,0.337
ARM,Armenia,2020-03-27,0.337
ARM,Armenia,2020-03-28,0.337
ARM,Armenia,2020-03-29,1.012
ARM,Armenia,2020-03-30,1.012
ARM,Armenia,2020-03-31,1.012
ARM,Armenia,2020-04-01,1.35
ARM,Armenia,2020-04-02,2.362
ARM,Armenia,2020-04-03,2.362
ARM,Armenia,2020-04-04,2.362
ARM,Armenia,2020-04-05,2.362
ARM,Armenia,2020-04-06,2.7
ARM,Armenia,2020-04-07,2.7
ARM,Armenia,2020-04-08,3.037
ARM,Armenia,2020-04-09,3.375
ARM,Armenia,2020-04-10,4.05
ARM,Armenia,2020-04-11,4.387
ARM,Armenia,2020-04-12,4.387
ARM,Armenia,2020-04-13,4.725
ARM,Armenia,2020-04-14,5.4
ARM,Armenia,2020-04-15,5.737
ARM,Armenia,2020-04-16,6.074
ARM,Armenia,2020-04-17,6.412
ARM,Armenia,2020-04-18,6.749
ARM,Armenia,2020-04-19,6.749
ARM,Armenia,2020-04-20,7.424
ARM,Armenia,2020-04-21,8.099
ARM,Armenia,2020-04-22,8.099
ARM,Armenia,2020-04-23,8.099
ARM,Armenia,2020-04-24,9.112
ARM,Armenia,2020-04-25,9.449
ARM,Armenia,2020-04-26,9.449
ARM,Armenia,2020-04-27,9.787
ARM,Armenia,2020-04-28,10.124
ARM,Armenia,2020-04-29,10.124
ARM,Armenia,2020-04-30,10.799
ARM,Armenia,2020-05-01,11.136
ARM,Armenia,2020-05-02,11.136
ARM,Armenia,2020-05-03,11.811
ARM,Armenia,2020-05-04,13.161
ARM,Armenia,2020-05-05,13.499
ARM,Armenia,2020-05-06,13.499
ARM,Armenia,2020-05-07,14.174
ARM,Armenia,2020-05-08,14.511
ARM,Armenia,2020-05-09,14.849
ARM,Armenia,2020-05-10,15.186
ARM,Armenia,2020-05-11,15.524
ARM,Armenia,2020-05-12,15.861
ARM,Armenia,2020-05-13,16.199
ARM,Armenia,2020-05-14,16.536
ARM,Armenia,2020-05-15,17.548
ARM,Armenia,2020-05-16,18.561
ARM,Armenia,2020-05-17,20.248
ARM,Armenia,2020-05-18,20.586
ARM,Armenia,2020-05-19,21.598
ARM,Armenia,2020-05-20,22.61
ARM,Armenia,2020-05-21,23.623
ARM,Armenia,2020-05-22,24.973
ARM,Armenia,2020-05-23,25.985
ARM,Armenia,2020-05-24,27.335
ARM,Armenia,2020-05-25,29.36
ARM,Armenia,2020-05-26,30.71
ARM,Armenia,2020-05-27,33.072
ARM,Armenia,2020-05-28,38.134
ARM,Armenia,2020-05-29,40.496
ARM,Armenia,2020-05-30,42.859
ARM,Armenia,2020-05-31,44.208
ARM,Armenia,2020-06-01,46.908
ARM,Armenia,2020-06-02,53.32
ARM,Armenia,2020-06-03,57.37
ARM,Armenia,2020-06-04,59.395
ARM,Armenia,2020-06-05,61.757
ARM,Armenia,2020-06-06,64.119
ARM,Armenia,2020-06-07,67.494
ARM,Armenia,2020-06-08,71.206
ARM,Armenia,2020-06-09,73.231
ARM,Armenia,2020-06-10,76.605
ARM,Armenia,2020-06-11,82.68
ARM,Armenia,2020-06-12,87.067
ARM,Armenia,2020-06-13,89.092
ARM,Armenia,2020-06-14,90.779
ARM,Armenia,2020-06-15,96.179
ARM,Armenia,2020-06-16,98.878
ARM,Armenia,2020-06-17,101.916
ARM,Armenia,2020-06-18,104.278
ARM,Armenia,2020-06-19,107.653
ARM,Armenia,2020-06-20,112.04
ARM,Armenia,2020-06-21,118.114
ARM,Armenia,2020-06-22,121.489
ARM,Armenia,2020-06-23,125.539
ARM,Armenia,2020-06-24,130.263
ARM,Armenia,2020-06-25,133.975
ARM,Armenia,2020-06-26,138.362
ARM,Armenia,2020-06-27,142.075
ARM,Armenia,2020-06-28,143.762
ARM,Armenia,2020-06-29,146.124
ARM,Armenia,2020-06-30,149.499
ARM,Armenia,2020-07-01,152.874
ARM,Armenia,2020-07-02,154.898
ARM,Armenia,2020-07-03,158.273
ARM,Armenia,2020-07-04,160.973
ARM,Armenia,2020-07-05,163.335
ARM,Armenia,2020-07-06,165.697
ARM,Armenia,2020-07-07,169.747
ARM,Armenia,2020-07-08,175.821
ARM,Armenia,2020-07-09,180.546
ARM,Armenia,2020-07-10,184.258
ARM,Armenia,2020-07-11,188.645
ARM,Armenia,2020-07-12,190.67
ARM,Armenia,2020-07-13,193.37
ARM,Armenia,2020-07-14,196.07
ARM,Armenia,2020-07-15,199.782
ARM,Armenia,2020-07-16,204.844
ARM,Armenia,2020-07-17,209.231
ARM,Armenia,2020-07-18,212.943
ARM,Armenia,2020-07-19,216.318
ARM,Armenia,2020-07-20,219.355
ARM,Armenia,2020-07-21,223.405
ARM,Armenia,2020-07-22,228.804
ARM,Armenia,2020-07-23,232.179
ARM,Armenia,2020-07-24,233.529
ARM,Armenia,2020-07-25,236.228
ARM,Armenia,2020-07-26,237.916
ARM,Armenia,2020-07-27,239.941
ARM,Armenia,2020-07-28,242.64
ARM,Armenia,2020-07-29,243.99
ARM,Armenia,2020-07-30,245.678
ARM,Armenia,2020-07-31,249.052
ARM,Armenia,2020-08-01,252.764
ARM,Armenia,2020-08-02,254.452
ARM,Armenia,2020-08-03,257.151
ARM,Armenia,2020-08-04,259.176
ARM,Armenia,2020-08-05,259.851
ARM,Armenia,2020-08-06,260.526
ARM,Armenia,2020-08-07,262.214
ARM,Armenia,2020-08-08,264.913
ARM,Armenia,2020-08-09,266.938
ARM,Armenia,2020-08-10,268.625
ARM,Armenia,2020-08-11,270.988
ARM,Armenia,2020-08-12,272.0
ARM,Armenia,2020-08-13,273.013
ARM,Armenia,2020-08-14,274.7
ARM,Armenia,2020-08-15,275.712
ARM,Armenia,2020-08-16,276.05
ARM,Armenia,2020-08-17,278.075
ARM,Armenia,2020-08-18,280.774
ARM,Armenia,2020-08-19,281.112
ARM,Armenia,2020-08-20,282.124
ARM,Armenia,2020-08-21,284.149
ARM,Armenia,2020-08-22,286.849
ARM,Armenia,2020-08-23,287.524
ARM,Armenia,2020-08-24,288.199
ARM,Armenia,2020-08-25,289.549
ARM,Armenia,2020-08-26,290.561
ARM,Armenia,2020-08-27,291.573
ARM,Armenia,2020-08-28,293.261
ARM,Armenia,2020-08-29,294.273
ARM,Armenia,2020-08-30,295.96
ARM,Armenia,2020-08-31,296.635
ARM,Armenia,2020-09-01,297.31
ARM,Armenia,2020-09-02,298.323
ARM,Armenia,2020-09-03,299.335
ARM,Armenia,2020-09-04,300.685
ARM,Armenia,2020-09-05,302.035
ARM,Armenia,2020-09-06,302.71
ARM,Armenia,2020-09-07,303.722
ARM,Armenia,2020-09-08,304.735
ARM,Armenia,2020-09-09,305.41
ARM,Armenia,2020-09-10,305.747
ARM,Armenia,2020-09-11,306.759
ARM,Armenia,2020-09-12,307.434
ARM,Armenia,2020-09-13,309.122
ARM,Armenia,2020-09-14,310.134
ARM,Armenia,2020-09-15,310.472
ARM,Armenia,2020-09-16,311.484
ARM,Armenia,2020-09-17,312.159
ARM,Armenia,2020-09-18,312.496
ARM,Armenia,2020-09-19,313.171
ARM,Armenia,2020-09-20,313.846
ARM,Armenia,2020-09-21,315.871
ARM,Armenia,2020-09-22,316.546
ARM,Armenia,2020-09-23,317.896
ARM,Armenia,2020-09-24,318.908
ARM,Armenia,2020-09-25,319.583
ARM,Armenia,2020-09-26,319.921
ARM,Armenia,2020-09-27,320.933
ARM,Armenia,2020-09-28,322.958
ARM,Armenia,2020-09-29,323.295
ARM,Armenia,2020-09-30,323.633
ARM,Armenia,2020-10-01,324.983
ARM,Armenia,2020-10-02,325.995
ARM,Armenia,2020-10-03,328.02
ARM,Armenia,2020-10-04,329.707
ARM,Armenia,2020-10-05,332.07
ARM,Armenia,2020-10-06,334.094
ARM,Armenia,2020-10-07,335.782
ARM,Armenia,2020-10-08,338.819
ARM,Armenia,2020-10-09,340.844
ARM,Armenia,2020-10-10,342.869
ARM,Armenia,2020-10-11,344.219
ARM,Armenia,2020-10-12,346.243
ARM,Armenia,2020-10-13,348.268
ARM,Armenia,2020-10-14,350.63
ARM,Armenia,2020-10-15,352.993
ARM,Armenia,2020-10-16,356.367
ARM,Armenia,2020-10-17,360.08
ARM,Armenia,2020-10-18,364.804
ARM,Armenia,2020-10-19,368.179
ARM,Armenia,2020-10-20,371.554
ARM,Armenia,2020-10-21,378.303
ARM,Armenia,2020-10-22,381.678
ARM,Armenia,2020-10-23,386.402
ARM,Armenia,2020-10-24,390.452
ARM,Armenia,2020-10-25,398.214
ARM,Armenia,2020-10-26,403.613
ARM,Armenia,2020-10-27,412.387
ARM,Armenia,2020-10-28,419.474
ARM,Armenia,2020-10-29,429.261
ARM,Armenia,2020-10-30,438.71
ARM,Armenia,2020-10-31,452.546
ARM,Armenia,2020-11-01,459.97
ARM,Armenia,2020-11-02,469.42
ARM,Armenia,2020-11-03,476.844
ARM,Armenia,2020-11-04,488.655
ARM,Armenia,2020-11-05,498.104
ARM,Armenia,2020-11-06,508.229
ARM,Armenia,2020-11-07,517.34
ARM,Armenia,2020-11-08,526.114
ARM,Armenia,2020-11-09,533.201
ARM,Armenia,2020-11-10,542.988
ARM,Armenia,2020-11-11,552.099
ARM,Armenia,2020-11-12,562.899
ARM,Armenia,2020-11-13,572.685
ARM,Armenia,2020-11-14,586.521
ARM,Armenia,2020-11-15,594.958
ARM,Armenia,2020-11-16,603.395
ARM,Armenia,2020-11-17,611.157
ARM,Armenia,2020-11-18,620.606
ARM,Armenia,2020-11-19,631.067
ARM,Armenia,2020-11-20,641.191
ARM,Armenia,2020-11-21,651.653
ARM,Armenia,2020-11-22,658.74
ARM,Armenia,2020-11-23,666.839
ARM,Armenia,2020-11-24,675.613
ARM,Armenia,2020-11-25,688.437
ARM,Armenia,2020-11-26,697.886
ARM,Armenia,2020-11-27,705.31
ARM,Armenia,2020-11-28,715.772
ARM,Armenia,2020-11-29,722.859
ARM,Armenia,2020-11-30,730.283
ARM,Armenia,2020-12-01,740.07
ARM,Armenia,2020-12-02,751.881
ARM,Armenia,2020-12-03,760.655
ARM,Armenia,2020-12-04,768.417
ARM,Armenia,2020-12-05,779.216
ARM,Armenia,2020-12-06,784.953
ARM,Armenia,2020-12-07,791.028
ARM,Armenia,2020-12-08,800.477
ARM,Armenia,2020-12-09,807.564
ARM,Armenia,2020-12-10,815.325
ARM,Armenia,2020-12-11,825.112
ARM,Armenia,2020-12-12,830.849
ARM,Armenia,2020-12-13,838.948
ARM,Armenia,2020-12-14,844.685
ARM,Armenia,2020-12-15,853.459
ARM,Armenia,2020-12-16,862.571
ARM,Armenia,2020-12-17,871.008
ARM,Armenia,2020-12-18,876.07
ARM,Armenia,2020-12-19,882.819
ARM,Armenia,2020-12-20,887.544
ARM,Armenia,2020-12-21,896.318
ARM,Armenia,2020-12-22,902.055
ARM,Armenia,2020-12-23,908.129
ARM,Armenia,2020-12-24,915.891
ARM,Armenia,2020-12-25,922.303
ARM,Armenia,2020-12-26,928.715
ARM,Armenia,2020-12-27,934.115
ARM,Armenia,2020-12-28,936.477
ARM,Armenia,2020-12-29,943.901
ARM,Armenia,2020-12-30,947.276
ARM,Armenia,2020-12-31,952.675
ARM,Armenia,2021-01-01,954.363
ARM,Armenia,2021-01-02,957.062
ARM,Armenia,2021-01-03,961.787
ARM,Armenia,2021-01-04,966.512
ARM,Armenia,2021-01-05,971.236
ARM,Armenia,2021-01-06,975.286
ARM,Armenia,2021-01-07,978.998
ARM,Armenia,2021-01-08,981.36
ARM,Armenia,2021-01-09,986.085
ARM,Armenia,2021-01-10,988.447
ARM,Armenia,2021-01-11,989.122
ARM,Armenia,2021-01-12,992.497
ARM,Armenia,2021-01-13,995.871
ARM,Armenia,2021-01-14,999.921
ARM,Armenia,2021-01-15,1003.633
ARM,Armenia,2021-01-16,1008.02
ARM,Armenia,2021-01-17,1009.708
ARM,Armenia,2021-01-18,1011.732
ARM,Armenia,2021-01-19,1014.77
ARM,Armenia,2021-01-20,1017.807
ARM,Armenia,2021-01-21,1019.494
ARM,Armenia,2021-01-22,1022.531
ARM,Armenia,2021-01-23,1023.881
ARM,Armenia,2021-01-24,1025.569
ARM,Armenia,2021-01-25,1028.268
ARM,Armenia,2021-01-26,1029.956
ARM,Armenia,2021-01-27,1031.306
ARM,Armenia,2021-01-28,1035.018
ARM,Armenia,2021-01-29,1035.693
ARM,Armenia,2021-01-30,1036.368
ARM,Armenia,2021-01-31,1039.405
ARM,Armenia,2021-02-01,1040.755
ARM,Armenia,2021-02-02,1042.442
ARM,Armenia,2021-02-03,1044.804
ARM,Armenia,2021-02-04,1048.517
ARM,Armenia,2021-02-05,1049.192
ARM,Armenia,2021-02-06,1050.879
ARM,Armenia,2021-02-07,1051.891
ARM,Armenia,2021-02-08,1053.916
ARM,Armenia,2021-02-09,1054.929
ARM,Armenia,2021-02-10,1056.278
ARM,Armenia,2021-02-11,1057.966
ARM,Armenia,2021-02-12,1058.978
ARM,Armenia,2021-02-13,1059.653
ARM,Armenia,2021-02-14,1059.991
ARM,Armenia,2021-02-15,1062.015
ARM,Armenia,2021-02-16,1063.028
ARM,Armenia,2021-02-17,1064.715
ARM,Armenia,2021-02-18,1065.053
ARM,Armenia,2021-02-19,1065.728
ARM,Armenia,2021-02-20,1066.065
ARM,Armenia,2021-02-21,1067.752
ARM,Armenia,2021-02-22,1068.765
ARM,Armenia,2021-02-23,1070.115
ARM,Armenia,2021-02-24,1071.464
ARM,Armenia,2021-02-25,1072.814
ARM,Armenia,2021-02-26,1074.164
ARM,Armenia,2021-02-27,1076.527
ARM,Armenia,2021-02-28,1077.201
ARM,Armenia,2021-03-01,1078.214
ARM,Armenia,2021-03-02,1079.901
ARM,Armenia,2021-03-03,1080.576
ARM,Armenia,2021-03-04,1082.601
ARM,Armenia,2021-03-05,1084.963
ARM,Armenia,2021-03-06,1086.313
ARM,Armenia,2021-03-07,1086.988
ARM,Armenia,2021-03-08,1088.338
ARM,Armenia,2021-03-09,1090.7
ARM,Armenia,2021-03-10,1092.388
ARM,Armenia,2021-03-11,1093.063
ARM,Armenia,2021-03-12,1094.412
ARM,Armenia,2021-03-13,1097.787
ARM,Armenia,2021-03-14,1098.462
ARM,Armenia,2021-03-15,1101.837
ARM,Armenia,2021-03-16,1105.886
ARM,Armenia,2021-03-17,1107.574
ARM,Armenia,2021-03-18,1113.986
ARM,Armenia,2021-03-19,1120.398
ARM,Armenia,2021-03-20,1124.447
ARM,Armenia,2021-03-21,1129.847
ARM,Armenia,2021-03-22,1133.896
ARM,Armenia,2021-03-23,1141.996
ARM,Armenia,2021-03-24,1146.72
ARM,Armenia,2021-03-25,1152.795
ARM,Armenia,2021-03-26,1158.869
ARM,Armenia,2021-03-27,1164.268
ARM,Armenia,2021-03-28,1168.993
ARM,Armenia,2021-03-29,1173.043
ARM,Armenia,2021-03-30,1180.13
ARM,Armenia,2021-03-31,1186.204
ARM,Armenia,2021-04-01,1192.278
ARM,Armenia,2021-04-02,1198.69
ARM,Armenia,2021-04-03,1206.452
ARM,Armenia,2021-04-04,1212.189
ARM,Armenia,2021-04-05,1219.613
ARM,Armenia,2021-04-06,1224.001
ARM,Armenia,2021-04-07,1230.75
ARM,Armenia,2021-04-08,1240.199
ARM,Armenia,2021-04-09,1247.623
ARM,Armenia,2021-04-10,1255.385
ARM,Armenia,2021-04-11,1260.447
ARM,Armenia,2021-04-12,1266.522
ARM,Armenia,2021-04-13,1273.946
ARM,Armenia,2021-04-14,1280.358
ARM,Armenia,2021-04-15,1288.12
ARM,Armenia,2021-04-16,1294.194
ARM,Armenia,2021-04-17,1302.293
ARM,Armenia,2021-04-18,1308.705
ARM,Armenia,2021-04-19,1314.442
ARM,Armenia,2021-04-20,1322.542
ARM,Armenia,2021-04-21,1330.978
ARM,Armenia,2021-04-22,1339.415
ARM,Armenia,2021-04-23,1344.477
ARM,Armenia,2021-04-24,1350.214
ARM,Armenia,2021-04-25,1355.951
ARM,Armenia,2021-04-26,1363.375
ARM,Armenia,2021-04-27,1369.45
ARM,Armenia,2021-04-28,1373.837
ARM,Armenia,2021-04-29,1379.236
ARM,Armenia,2021-04-30,1386.323
ARM,Armenia,2021-05-01,1393.073
ARM,Armenia,2021-05-02,1396.785
ARM,Armenia,2021-05-03,1400.159
ARM,Armenia,2021-05-04,1405.559
ARM,Armenia,2021-05-05,1409.946
ARM,Armenia,2021-05-06,1414.671
ARM,Armenia,2021-05-07,1420.408
ARM,Armenia,2021-05-08,1425.807
ARM,Armenia,2021-05-09,1428.844
ARM,Armenia,2021-05-10,1433.906
ARM,Armenia,2021-05-11,1436.269
ARM,Armenia,2021-05-12,1441.668
ARM,Armenia,2021-05-13,1448.08
ARM,Armenia,2021-05-14,1451.455
ARM,Armenia,2021-05-15,1455.842
ARM,Armenia,2021-05-16,1458.879
ARM,Armenia,2021-05-17,1462.254
ARM,Armenia,2021-05-18,1466.641
ARM,Armenia,2021-05-19,1470.353
ARM,Armenia,2021-05-20,1472.715
ARM,Armenia,2021-05-21,1475.078
ARM,Armenia,2021-05-22,1480.14
ARM,Armenia,2021-05-23,1482.164
ARM,Armenia,2021-05-24,1482.839
ARM,Armenia,2021-05-25,1484.864
ARM,Armenia,2021-05-26,1488.576
ARM,Armenia,2021-05-27,1490.264
ARM,Armenia,2021-05-28,1492.626
ARM,Armenia,2021-05-29,1494.313
ARM,Armenia,2021-05-30,1495.663
ARM,Armenia,2021-05-31,1497.688
ARM,Armenia,2021-06-01,1500.05
ARM,Armenia,2021-06-02,1500.388
ARM,Armenia,2021-06-03,1501.063
ARM,Armenia,2021-06-04,1502.413
ARM,Armenia,2021-06-05,1503.088
ARM,Armenia,2021-06-06,1504.437
ARM,Armenia,2021-06-07,1506.125
ARM,Armenia,2021-06-08,1506.125
ARM,Armenia,2021-06-09,1509.837
ARM,Armenia,2021-06-10,1511.187
ARM,Armenia,2021-06-11,1512.537
ARM,Armenia,2021-06-12,1512.537
ARM,Armenia,2021-06-13,1513.212
ARM,Armenia,2021-06-14,1514.561
ARM,Armenia,2021-06-15,1514.899
ARM,Armenia,2021-06-16,1515.236
ARM,Armenia,2021-06-17,1515.574
ARM,Armenia,2021-06-18,1515.911
ARM,Armenia,2021-06-19,1517.261
ARM,Armenia,2021-06-20,1517.936
ARM,Armenia,2021-06-21,1518.274
ARM,Armenia,2021-06-22,1519.286
ARM,Armenia,2021-06-23,1519.623
ARM,Armenia,2021-06-24,1520.298
ARM,Armenia,2021-06-25,1520.298
ARM,Armenia,2021-06-26,1520.636
ARM,Armenia,2021-06-27,1521.311
ARM,Armenia,2021-06-28,1521.986
ARM,Armenia,2021-06-29,1523.336
ARM,Armenia,2021-06-30,1523.336
ARM,Armenia,2021-07-01,1524.348
ARM,Armenia,2021-07-02,1524.686
ARM,Armenia,2021-07-03,1525.698
ARM,Armenia,2021-07-04,1527.385
ARM,Armenia,2021-07-05,1527.723
ARM,Armenia,2021-07-06,1528.735
ARM,Armenia,2021-07-07,1529.073
ARM,Armenia,2021-07-08,1530.76
ARM,Armenia,2021-07-09,1532.11
ARM,Armenia,2021-07-10,1532.785
ARM,Armenia,2021-07-11,1533.46
ARM,Armenia,2021-07-12,1534.472
ARM,Armenia,2021-07-13,1535.147
ARM,Armenia,2021-07-14,1536.159
ARM,Armenia,2021-07-15,1537.509
ARM,Armenia,2021-07-16,1538.184
ARM,Armenia,2021-07-17,1538.522
ARM,Armenia,2021-07-18,1540.884
ARM,Armenia,2021-07-19,1541.896
ARM,Armenia,2021-07-20,1542.909
ARM,Armenia,2021-07-21,1543.246
ARM,Armenia,2021-07-22,1543.921
ARM,Armenia,2021-07-23,1545.271
ARM,Armenia,2021-07-24,1546.958
ARM,Armenia,2021-07-25,1547.971
ARM,Armenia,2021-07-26,1548.983
ARM,Armenia,2021-07-27,1551.346
ARM,Armenia,2021-07-28,1551.346
ARM,Armenia,2021-07-29,1553.708
ARM,Armenia,2021-07-30,1555.058
ARM,Armenia,2021-07-31,1557.083
ARM,Armenia,2021-08-01,1558.77
ARM,Armenia,2021-08-02,1559.445
ARM,Armenia,2021-08-03,1559.445
ARM,Armenia,2021-08-04,1560.795
ARM,Armenia,2021-08-05,1563.157
ARM,Armenia,2021-08-06,1564.507
ARM,Armenia,2021-08-07,1566.194
ARM,Armenia,2021-08-08,1569.231
ARM,Armenia,2021-08-09,1570.244
ARM,Armenia,2021-08-10,1571.931
ARM,Armenia,2021-08-11,1573.956
ARM,Armenia,2021-08-12,1575.643
ARM,Armenia,2021-08-13,1578.681
ARM,Armenia,2021-08-14,1581.043
ARM,Armenia,2021-08-15,1584.418
ARM,Armenia,2021-08-16,1586.78
ARM,Armenia,2021-08-17,1590.492
ARM,Armenia,2021-08-18,1591.504
ARM,Armenia,2021-08-19,1595.217
ARM,Armenia,2021-08-20,1596.904
ARM,Armenia,2021-08-21,1598.591
ARM,Armenia,2021-08-22,1603.653
ATG,Antigua and Barbuda,2020-04-07,10.212
ATG,Antigua and Barbuda,2020-04-08,20.423
ATG,Antigua and Barbuda,2020-04-09,20.423
ATG,Antigua and Barbuda,2020-04-10,20.423
ATG,Antigua and Barbuda,2020-04-11,20.423
ATG,Antigua and Barbuda,2020-04-12,20.423
ATG,Antigua and Barbuda,2020-04-13,20.423
ATG,Antigua and Barbuda,2020-04-14,20.423
ATG,Antigua and Barbuda,2020-04-15,20.423
ATG,Antigua and Barbuda,2020-04-16,30.635
ATG,Antigua and Barbuda,2020-04-17,30.635
ATG,Antigua and Barbuda,2020-04-18,30.635
ATG,Antigua and Barbuda,2020-04-19,30.635
ATG,Antigua and Barbuda,2020-04-20,30.635
ATG,Antigua and Barbuda,2020-04-21,30.635
ATG,Antigua and Barbuda,2020-04-22,30.635
ATG,Antigua and Barbuda,2020-04-23,30.635
ATG,Antigua and Barbuda,2020-04-24,30.635
ATG,Antigua and Barbuda,2020-04-25,30.635
ATG,Antigua and Barbuda,2020-04-26,30.635
ATG,Antigua and Barbuda,2020-04-27,30.635
ATG,Antigua and Barbuda,2020-04-28,30.635
ATG,Antigua and Barbuda,2020-04-29,30.635
ATG,Antigua and Barbuda,2020-04-30,30.635
ATG,Antigua and Barbuda,2020-05-01,30.635
ATG,Antigua and Barbuda,2020-05-02,30.635
ATG,Antigua and Barbuda,2020-05-03,30.635
ATG,Antigua and Barbuda,2020-05-04,30.635
ATG,Antigua and Barbuda,2020-05-05,30.635
ATG,Antigua and Barbuda,2020-05-06,30.635
ATG,Antigua and Barbuda,2020-05-07,30.635
ATG,Antigua and Barbuda,2020-05-08,30.635
ATG,Antigua and Barbuda,2020-05-09,30.635
ATG,Antigua and Barbuda,2020-05-10,30.635
ATG,Antigua and Barbuda,2020-05-11,30.635
ATG,Antigua and Barbuda,2020-05-12,30.635
ATG,Antigua and Barbuda,2020-05-13,30.635
ATG,Antigua and Barbuda,2020-05-14,30.635
ATG,Antigua and Barbuda,2020-05-15,30.635
ATG,Antigua and Barbuda,2020-05-16,30.635
ATG,Antigua and Barbuda,2020-05-17,30.635
ATG,Antigua and Barbuda,2020-05-18,30.635
ATG,Antigua and Barbuda,2020-05-19,30.635
ATG,Antigua and Barbuda,2020-05-20,30.635
ATG,Antigua and Barbuda,2020-05-21,30.635
ATG,Antigua and Barbuda,2020-05-22,30.635
ATG,Antigua and Barbuda,2020-05-23,30.635
ATG,Antigua and Barbuda,2020-05-24,30.635
ATG,Antigua and Barbuda,2020-05-25,30.635
ATG,Antigua and Barbuda,2020-05-26,30.635
ATG,Antigua and Barbuda,2020-05-27,30.635
ATG,Antigua and Barbuda,2020-05-28,30.635
ATG,Antigua and Barbuda,2020-05-29,30.635
ATG,Antigua and Barbuda,2020-05-30,30.635
ATG,Antigua and Barbuda,2020-05-31,30.635
ATG,Antigua and Barbuda,2020-06-01,30.635
ATG,Antigua and Barbuda,2020-06-02,30.635
ATG,Antigua and Barbuda,2020-06-03,30.635
ATG,Antigua and Barbuda,2020-06-04,30.635
ATG,Antigua and Barbuda,2020-06-05,30.635
ATG,Antigua and Barbuda,2020-06-06,30.635
ATG,Antigua and Barbuda,2020-06-07,30.635
ATG,Antigua and Barbuda,2020-06-08,30.635
ATG,Antigua and Barbuda,2020-06-09,30.635
ATG,Antigua and Barbuda,2020-06-10,30.635
ATG,Antigua and Barbuda,2020-06-11,30.635
ATG,Antigua and Barbuda,2020-06-12,30.635
ATG,Antigua and Barbuda,2020-06-13,30.635
ATG,Antigua and Barbuda,2020-06-14,30.635
ATG,Antigua and Barbuda,2020-06-15,30.635
ATG,Antigua and Barbuda,2020-06-16,30.635
ATG,Antigua and Barbuda,2020-06-17,30.635
ATG,Antigua and Barbuda,2020-06-18,30.635
ATG,Antigua and Barbuda,2020-06-19,30.635
ATG,Antigua and Barbuda,2020-06-20,30.635
ATG,Antigua and Barbuda,2020-06-21,30.635
ATG,Antigua and Barbuda,2020-06-22,30.635
ATG,Antigua and Barbuda,2020-06-23,30.635
ATG,Antigua and Barbuda,2020-06-24,30.635
ATG,Antigua and Barbuda,2020-06-25,30.635
ATG,Antigua and Barbuda,2020-06-26,30.635
ATG,Antigua and Barbuda,2020-06-27,30.635
ATG,Antigua and Barbuda,2020-06-28,30.635
ATG,Antigua and Barbuda,2020-06-29,30.635
ATG,Antigua and Barbuda,2020-06-30,30.635
ATG,Antigua and Barbuda,2020-07-01,30.635
ATG,Antigua and Barbuda,2020-07-02,30.635
ATG,Antigua and Barbuda,2020-07-03,30.635
ATG,Antigua and Barbuda,2020-07-04,30.635
ATG,Antigua and Barbuda,2020-07-05,30.635
ATG,Antigua and Barbuda,2020-07-06,30.635
ATG,Antigua and Barbuda,2020-07-07,30.635
ATG,Antigua and Barbuda,2020-07-08,30.635
ATG,Antigua and Barbuda,2020-07-09,30.635
ATG,Antigua and Barbuda,2020-07-10,30.635
ATG,Antigua and Barbuda,2020-07-11,30.635
ATG,Antigua and Barbuda,2020-07-12,30.635
ATG,Antigua and Barbuda,2020-07-13,30.635
ATG,Antigua and Barbuda,2020-07-14,30.635
ATG,Antigua and Barbuda,2020-07-15,30.635
ATG,Antigua and Barbuda,2020-07-16,30.635
ATG,Antigua and Barbuda,2020-07-17,30.635
ATG,Antigua and Barbuda,2020-07-18,30.635
ATG,Antigua and Barbuda,2020-07-19,30.635
ATG,Antigua and Barbuda,2020-07-20,30.635
ATG,Antigua and Barbuda,2020-07-21,30.635
ATG,Antigua and Barbuda,2020-07-22,30.635
ATG,Antigua and Barbuda,2020-07-23,30.635
