iso_code,country,date,owid_population
ARG,Argentina,2020-05-13,45195777.0
ARG,Argentina,2020-05-14,45195777.0
ARG,Argentina,2020-05-15,45195777.0
ARG,Argentina,2020-05-16,45195777.0
ARG,Argentina,2020-05-17,45195777.0
ARG,Argentina,2020-05-18,45195777.0
ARG,Argentina,2020-05-19,45195777.0
ARG,Argentina,2020-05-20,45195777.0
ARG,Argentina,2020-05-21,45195777.0
ARG,Argentina,2020-05-22,45195777.0
ARG,Argentina,2020-05-23,45195777.0
ARG,Argentina,2020-05-24,45195777.0
ARG,Argentina,2020-05-25,45195777.0
ARG,Argentina,2020-05-26,45195777.0
ARG,Argentina,2020-05-27,45195777.0
ARG,Argentina,2020-05-28,45195777.0
ARG,Argentina,2020-05-29,45195777.0
ARG,Argentina,2020-05-30,45195777.0
ARG,Argentina,2020-05-31,45195777.0
ARG,Argentina,2020-06-01,45195777.0
ARG,Argentina,2020-06-02,45195777.0
ARG,Argentina,2020-06-03,45195777.0
ARG,Argentina,2020-06-04,45195777.0
ARG,Argentina,2020-06-05,45195777.0
ARG,Argentina,2020-06-06,45195777.0
ARG,Argentina,2020-06-07,45195777.0
ARG,Argentina,2020-06-08,45195777.0
ARG,Argentina,2020-06-09,45195777.0
ARG,Argentina,2020-06-10,45195777.0
ARG,Argentina,2020-06-11,45195777.0
ARG,Argentina,2020-06-12,45195777.0
ARG,Argentina,2020-06-13,45195777.0
ARG,Argentina,2020-06-14,45195777.0
ARG,Argentina,2020-06-15,45195777.0
ARG,Argentina,2020-06-16,45195777.0
ARG,Argentina,2020-06-17,45195777.0
ARG,Argentina,2020-06-18,45195777.0
ARG,Argentina,2020-06-19,45195777.0
ARG,Argentina,2020-06-20,45195777.0
ARG,Argentina,2020-06-21,45195777.0
ARG,Argentina,2020-06-22,45195777.0
ARG,Argentina,2020-06-23,45195777.0
ARG,Argentina,2020-06-24,45195777.0
ARG,Argentina,2020-06-25,45195777.0
ARG,Argentina,2020-06-26,45195777.0
ARG,Argentina,2020-06-27,45195777.0
ARG,Argentina,2020-06-28,45195777.0
ARG,Argentina,2020-06-29,45195777.0
ARG,Argentina,2020-06-30,45195777.0
ARG,Argentina,2020-07-01,45195777.0
ARG,Argentina,2020-07-02,45195777.0
ARG,Argentina,2020-07-03,45195777.0
ARG,Argentina,2020-07-04,45195777.0
ARG,Argentina,2020-07-05,45195777.0
ARG,Argentina,2020-07-06,45195777.0
ARG,Argentina,2020-07-07,45195777.0
ARG,Argentina,2020-07-08,45195777.0
ARG,Argentina,2020-07-09,45195777.0
ARG,Argentina,2020-07-10,45195777.0
ARG,Argentina,2020-07-11,45195777.0
ARG,Argentina,2020-07-12,45195777.0
ARG,Argentina,2020-07-13,45195777.0
ARG,Argentina,2020-07-14,45195777.0
ARG,Argentina,2020-07-15,45195777.0
ARG,Argentina,2020-07-16,45195777.0
ARG,Argentina,2020-07-17,45195777.0
ARG,Argentina,2020-07-18,45195777.0
ARG,Argentina,2020-07-19,45195777.0
ARG,Argentina,2020-07-20,45195777.0
ARG,Argentina,2020-07-21,45195777.0
ARG,Argentina,2020-07-22,45195777.0
ARG,Argentina,2020-07-23,45195777.0
ARG,Argentina,2020-07-24,45195777.0
ARG,Argentina,2020-07-25,45195777.0
ARG,Argentina,2020-07-26,45195777.0
ARG,Argentina,2020-07-27,45195777.0
ARG,Argentina,2020-07-28,45195777.0
ARG,Argentina,2020-07-29,45195777.0
ARG,Argentina,2020-07-30,45195777.0
ARG,Argentina,2020-07-31,45195777.0
ARG,Argentina,2020-08-01,45195777.0
ARG,Argentina,2020-08-02,45195777.0
ARG,Argentina,2020-08-03,45195777.0
ARG,Argentina,2020-08-04,45195777.0
ARG,Argentina,2020-08-05,45195777.0
ARG,Argentina,2020-08-06,45195777.0
ARG,Argentina,2020-08-07,45195777.0
ARG,Argentina,2020-08-08,45195777.0
ARG,Argentina,2020-08-09,45195777.0
ARG,Argentina,2020-08-10,45195777.0
ARG,Argentina,2020-08-11,45195777.0
ARG,Argentina,2020-08-12,45195777.0
ARG,Argentina,2020-08-13,45195777.0
ARG,Argentina,2020-08-14,45195777.0
ARG,Argentina,2020-08-15,45195777.0
ARG,Argentina,2020-08-16,45195777.0
ARG,Argentina,2020-08-17,45195777.0
ARG,Argentina,2020-08-18,45195777.0
ARG,Argentina,2020-08-19,45195777.0
ARG,Argentina,2020-08-20,45195777.0
ARG,Argentina,2020-08-21,45195777.0
ARG,Argentina,2020-08-22,45195777.0
ARG,Argentina,2020-08-23,45195777.0
ARG,Argentina,2020-08-24,45195777.0
ARG,Argentina,2020-08-25,45195777.0
ARG,Argentina,2020-08-26,45195777.0
ARG,Argentina,2020-08-27,45195777.0
ARG,Argentina,2020-08-28,45195777.0
ARG,Argentina,2020-08-29,45195777.0
ARG,Argentina,2020-08-30,45195777.0
ARG,Argentina,2020-08-31,45195777.0
ARG,Argentina,2020-09-01,45195777.0
ARG,Argentina,2020-09-02,45195777.0
ARG,Argentina,2020-09-03,45195777.0
ARG,Argentina,2020-09-04,45195777.0
ARG,Argentina,2020-09-05,45195777.0
ARG,Argentina,2020-09-06,45195777.0
ARG,Argentina,2020-09-07,45195777.0
ARG,Argentina,2020-09-08,45195777.0
ARG,Argentina,2020-09-09,45195777.0
ARG,Argentina,2020-09-10,45195777.0
ARM,Armenia,2019-12-31,2963234.0
ARM,Armenia,2020-01-01,2963234.0
ARM,Armenia,2020-01-02,2963234.0
ARM,Armenia,2020-01-03,2963234.0
ARM,Armenia,2020-01-04,2963234.0
ARM,Armenia,2020-01-05,2963234.0
ARM,Armenia,2020-01-06,2963234.0
ARM,Armenia,2020-01-07,2963234.0
ARM,Armenia,2020-01-08,2963234.0
ARM,Armenia,2020-01-09,2963234.0
ARM,Armenia,2020-01-10,2963234.0
ARM,Armenia,2020-01-11,2963234.0
ARM,Armenia,2020-01-12,2963234.0
ARM,Armenia,2020-01-13,2963234.0
ARM,Armenia,2020-01-14,2963234.0
ARM,Armenia,2020-01-15,2963234.0
ARM,Armenia,2020-01-16,2963234.0
ARM,Armenia,2020-01-17,2963234.0
ARM,Armenia,2020-01-18,2963234.0
ARM,Armenia,2020-01-19,2963234.0
ARM,Armenia,2020-01-20,2963234.0
ARM,Armenia,2020-01-21,2963234.0
ARM,Armenia,2020-01-22,2963234.0
ARM,Armenia,2020-01-23,2963234.0
ARM,Armenia,2020-01-24,2963234.0
ARM,Armenia,2020-01-25,2963234.0
ARM,Armenia,2020-01-26,2963234.0
ARM,Armenia,2020-01-27,2963234.0
ARM,Armenia,2020-01-28,2963234.0
ARM,Armenia,2020-01-29,2963234.0
ARM,Armenia,2020-01-30,2963234.0
ARM,Armenia,2020-01-31,2963234.0
ARM,Armenia,2020-02-01,2963234.0
ARM,Armenia,2020-02-02,2963234.0
ARM,Armenia,2020-02-03,2963234.0
ARM,Armenia,2020-02-04,2963234.0
ARM,Armenia,2020-02-05,2963234.0
ARM,Armenia,2020-02-06,2963234.0
ARM,Armenia,2020-02-07,2963234.0
ARM,Armenia,2020-02-08,2963234.0
ARM,Armenia,2020-02-09,2963234.0
ARM,Armenia,2020-02-10,2963234.0
ARM,Armenia,2020-02-11,2963234.0
ARM,Armenia,2020-02-12,2963234.0
ARM,Armenia,2020-02-13,2963234.0
ARM,Armenia,2020-02-14,2963234.0
ARM,Armenia,2020-02-15,2963234.0
ARM,Armenia,2020-02-16,2963234.0
ARM,Armenia,2020-02-17,2963234.0
ARM,Armenia,2020-02-18,2963234.0
ARM,Armenia,2020-02-19,2963234.0
ARM,Armenia,2020-02-20,2963234.0
ARM,Armenia,2020-02-21,2963234.0
ARM,Armenia,2020-02-22,2963234.0
ARM,Armenia,2020-02-23,2963234.0
ARM,Armenia,2020-02-24,2963234.0
ARM,Armenia,2020-02-25,2963234.0
ARM,Armenia,2020-02-26,2963234.0
ARM,Armenia,2020-02-27,2963234.0
ARM,Armenia,2020-02-28,2963234.0
ARM,Armenia,2020-02-29,2963234.0
ARM,Armenia,2020-03-01,2963234.0
ARM,Armenia,2020-03-02,2963234.0
ARM,Armenia,2020-03-03,2963234.0
ARM,Armenia,2020-03-04,2963234.0
ARM,Armenia,2020-03-05,2963234.0
ARM,Armenia,2020-03-06,2963234.0
ARM,Armenia,2020-03-07,2963234.0
ARM,Armenia,2020-03-08,2963234.0
ARM,Armenia,2020-03-09,2963234.0
ARM,Armenia,2020-03-10,2963234.0
ARM,Armenia,2020-03-11,2963234.0
ARM,Armenia,2020-03-12,2963234.0
ARM,Armenia,2020-03-13,2963234.0
ARM,Armenia,2020-03-14,2963234.0
ARM,Armenia,2020-03-15,2963234.0
ARM,Armenia,2020-03-16,2963234.0
ARM,Armenia,2020-03-17,2963234.0
ARM,Armenia,2020-03-18,2963234.0
ARM,Armenia,2020-03-19,2963234.0
ARM,Armenia,2020-03-20,2963234.0
ARM,Armenia,2020-03-21,2963234.0
ARM,Armenia,2020-03-22,2963234.0
ARM,Armenia,2020-03-23,2963234.0
ARM,Armenia,2020-03-24,2963234.0
ARM,Armenia,2020-03-25,2963234.0
ARM,Armenia,2020-03-26,2963234.0
ARM,Armenia,2020-03-27,2963234.0
ARM,Armenia,2020-03-28,2963234.0
ARM,Armenia,2020-03-29,2963234.0
ARM,Armenia,2020-03-30,2963234.0
ARM,Armenia,2020-03-31,2963234.0
ARM,Armenia,2020-04-01,2963234.0
ARM,Armenia,2020-04-02,2963234.0
ARM,Armenia,2020-04-03,2963234.0
ARM,Armenia,2020-04-04,2963234.0
ARM,Armenia,2020-04-05,2963234.0
ARM,Armenia,2020-04-06,2963234.0
ARM,Armenia,2020-04-07,2963234.0
ARM,Armenia,2020-04-08,2963234.0
ARM,Armenia,2020-04-09,2963234.0
ARM,Armenia,2020-04-10,2963234.0
ARM,Armenia,2020-04-11,2963234.0
ARM,Armenia,2020-04-12,2963234.0
ARM,Armenia,2020-04-13,2963234.0
ARM,Armenia,2020-04-14,2963234.0
ARM,Armenia,2020-04-15,2963234.0
ARM,Armenia,2020-04-16,2963234.0
ARM,Armenia,2020-04-17,2963234.0
ARM,Armenia,2020-04-18,2963234.0
ARM,Armenia,2020-04-19,2963234.0
ARM,Armenia,2020-04-20,2963234.0
ARM,Armenia,2020-04-21,2963234.0
ARM,Armenia,2020-04-22,2963234.0
ARM,Armenia,2020-04-23,2963234.0
ARM,Armenia,2020-04-24,2963234.0
ARM,Armenia,2020-04-25,2963234.0
ARM,Armenia,2020-04-26,2963234.0
ARM,Armenia,2020-04-27,2963234.0
ARM,Armenia,2020-04-28,2963234.0
ARM,Armenia,2020-04-29,2963234.0
ARM,Armenia,2020-04-30,2963234.0
ARM,Armenia,2020-05-01,2963234.0
ARM,Armenia,2020-05-02,2963234.0
ARM,Armenia,2020-05-03,2963234.0
ARM,Armenia,2020-05-04,2963234.0
ARM,Armenia,2020-05-05,2963234.0
ARM,Armenia,2020-05-06,2963234.0
ARM,Armenia,2020-05-07,2963234.0
ARM,Armenia,2020-05-08,2963234.0
ARM,Armenia,2020-05-09,2963234.0
ARM,Armenia,2020-05-10,2963234.0
ARM,Armenia,2020-05-11,2963234.0
ARM,Armenia,2020-05-12,2963234.0
ARM,Armenia,2020-05-13,2963234.0
ARM,Armenia,2020-05-14,2963234.0
ARM,Armenia,2020-05-15,2963234.0
ARM,Armenia,2020-05-16,2963234.0
ARM,Armenia,2020-05-17,2963234.0
ARM,Armenia,2020-05-18,2963234.0
ARM,Armenia,2020-05-19,2963234.0
ARM,Armenia,2020-05-20,2963234.0
ARM,Armenia,2020-05-21,2963234.0
ARM,Armenia,2020-05-22,2963234.0
ARM,Armenia,2020-05-23,2963234.0
ARM,Armenia,2020-05-24,2963234.0
ARM,Armenia,2020-05-25,2963234.0
ARM,Armenia,2020-05-26,2963234.0
ARM,Armenia,2020-05-27,2963234.0
ARM,Armenia,2020-05-28,2963234.0
ARM,Armenia,2020-05-29,2963234.0
ARM,Armenia,2020-05-30,2963234.0
ARM,Armenia,2020-05-31,2963234.0
ARM,Armenia,2020-06-01,2963234.0
ARM,Armenia,2020-06-02,2963234.0
ARM,Armenia,2020-06-03,2963234.0
ARM,Armenia,2020-06-04,2963234.0
ARM,Armenia,2020-06-05,2963234.0
ARM,Armenia,2020-06-06,2963234.0
ARM,Armenia,2020-06-07,2963234.0
ARM,Armenia,2020-06-08,2963234.0
ARM,Armenia,2020-06-09,2963234.0
ARM,Armenia,2020-06-10,2963234.0
ARM,Armenia,2020-06-11,2963234.0
ARM,Armenia,2020-06-12,2963234.0
ARM,Armenia,2020-06-13,2963234.0
ARM,Armenia,2020-06-14,2963234.0
ARM,Armenia,2020-06-15,2963234.0
ARM,Armenia,2020-06-16,2963234.0
ARM,Armenia,2020-06-17,2963234.0
ARM,Armenia,2020-06-18,2963234.0
ARM,Armenia,2020-06-19,2963234.0
ARM,Armenia,2020-06-20,2963234.0
ARM,Armenia,2020-06-21,2963234.0
ARM,Armenia,2020-06-22,2963234.0
ARM,Armenia,2020-06-23,2963234.0
ARM,Armenia,2020-06-24,2963234.0
ARM,Armenia,2020-06-25,2963234.0
ARM,Armenia,2020-06-26,2963234.0
ARM,Armenia,2020-06-27,2963234.0
ARM,Armenia,2020-06-28,2963234.0
ARM,Armenia,2020-06-29,2963234.0
ARM,Armenia,2020-06-30,2963234.0
ARM,Armenia,2020-07-01,2963234.0
ARM,Armenia,2020-07-02,2963234.0
ARM,Armenia,2020-07-03,2963234.0
ARM,Armenia,2020-07-04,2963234.0
ARM,Armenia,2020-07-05,2963234.0
ARM,Armenia,2020-07-06,2963234.0
ARM,Armenia,2020-07-07,2963234.0
ARM,Armenia,2020-07-08,2963234.0
ARM,Armenia,2020-07-09,2963234.0
ARM,Armenia,2020-07-10,2963234.0
ARM,Armenia,2020-07-11,2963234.0
ARM,Armenia,2020-07-12,2963234.0
ARM,Armenia,2020-07-13,2963234.0
ARM,Armenia,2020-07-14,2963234.0
ARM,Armenia,2020-07-15,2963234.0
ARM,Armenia,2020-07-16,2963234.0
ARM,Armenia,2020-07-17,2963234.0
ARM,Armenia,2020-07-18,2963234.0
ARM,Armenia,2020-07-19,2963234.0
ARM,Armenia,2020-07-20,2963234.0
ARM,Armenia,2020-07-21,2963234.0
ARM,Armenia,2020-07-22,2963234.0
ARM,Armenia,2020-07-23,2963234.0
ARM,Armenia,2020-07-24,2963234.0
ARM,Armenia,2020-07-25,2963234.0
ARM,Armenia,2020-07-26,2963234.0
ARM,Armenia,2020-07-27,2963234.0
ARM,Armenia,2020-07-28,2963234.0
ARM,Armenia,2020-07-29,2963234.0
ARM,Armenia,2020-07-30,2963234.0
ARM,Armenia,2020-07-31,2963234.0
ARM,Armenia,2020-08-01,2963234.0
ARM,Armenia,2020-08-02,2963234.0
ARM,Armenia,2020-08-03,2963234.0
ARM,Armenia,2020-08-04,2963234.0
ARM,Armenia,2020-08-05,2963234.0
ARM,Armenia,2020-08-06,2963234.0
ARM,Armenia,2020-08-07,2963234.0
ARM,Armenia,2020-08-08,2963234.0
ARM,Armenia,2020-08-09,2963234.0
ARM,Armenia,2020-08-10,2963234.0
ARM,Armenia,2020-08-11,2963234.0
ARM,Armenia,2020-08-12,2963234.0
ARM,Armenia,2020-08-13,2963234.0
ARM,Armenia,2020-08-14,2963234.0
ARM,Armenia,2020-08-15,2963234.0
ARM,Armenia,2020-08-16,2963234.0
ARM,Armenia,2020-08-17,2963234.0
ARM,Armenia,2020-08-18,2963234.0
ARM,Armenia,2020-08-19,2963234.0
ARM,Armenia,2020-08-20,2963234.0
ARM,Armenia,2020-08-21,2963234.0
ARM,Armenia,2020-08-22,2963234.0
ARM,Armenia,2020-08-23,2963234.0
ARM,Armenia,2020-08-24,2963234.0
ARM,Armenia,2020-08-25,2963234.0
ARM,Armenia,2020-08-26,2963234.0
ARM,Armenia,2020-08-27,2963234.0
ARM,Armenia,2020-08-28,2963234.0
ARM,Armenia,2020-08-29,2963234.0
ARM,Armenia,2020-08-30,2963234.0
ARM,Armenia,2020-08-31,2963234.0
ARM,Armenia,2020-09-01,2963234.0
ARM,Armenia,2020-09-02,2963234.0
ARM,Armenia,2020-09-03,2963234.0
ARM,Armenia,2020-09-04,2963234.0
ARM,Armenia,2020-09-05,2963234.0
ARM,Armenia,2020-09-06,2963234.0
ARM,Armenia,2020-09-07,2963234.0
ARM,Armenia,2020-09-08,2963234.0
ARM,Armenia,2020-09-09,2963234.0
ARM,Armenia,2020-09-10,2963234.0
ATG,Antigua & Barbuda,2020-03-15,97928.0
ATG,Antigua & Barbuda,2020-03-21,97928.0
ATG,Antigua & Barbuda,2020-03-22,97928.0
ATG,Antigua & Barbuda,2020-03-23,97928.0
ATG,Antigua & Barbuda,2020-03-24,97928.0
ATG,Antigua & Barbuda,2020-03-25,97928.0
ATG,Antigua & Barbuda,2020-03-26,97928.0
ATG,Antigua & Barbuda,2020-03-27,97928.0
ATG,Antigua & Barbuda,2020-03-28,97928.0
ATG,Antigua & Barbuda,2020-03-29,97928.0
ATG,Antigua & Barbuda,2020-03-30,97928.0
ATG,Antigua & Barbuda,2020-03-31,97928.0
ATG,Antigua & Barbuda,2020-04-01,97928.0
ATG,Antigua & Barbuda,2020-04-02,97928.0
ATG,Antigua & Barbuda,2020-04-03,97928.0
ATG,Antigua & Barbuda,2020-04-04,97928.0
ATG,Antigua & Barbuda,2020-04-05,97928.0
ATG,Antigua & Barbuda,2020-04-06,97928.0
ATG,Antigua & Barbuda,2020-04-07,97928.0
ATG,Antigua & Barbuda,2020-04-08,97928.0
ATG,Antigua & Barbuda,2020-04-09,97928.0
ATG,Antigua & Barbuda,2020-04-10,97928.0
ATG,Antigua & Barbuda,2020-04-11,97928.0
ATG,Antigua & Barbuda,2020-04-12,97928.0
ATG,Antigua & Barbuda,2020-04-13,97928.0
ATG,Antigua & Barbuda,2020-04-14,97928.0
ATG,Antigua & Barbuda,2020-04-15,97928.0
ATG,Antigua & Barbuda,2020-04-16,97928.0
ATG,Antigua & Barbuda,2020-04-17,97928.0
ATG,Antigua & Barbuda,2020-04-18,97928.0
ATG,Antigua & Barbuda,2020-04-19,97928.0
ATG,Antigua & Barbuda,2020-04-20,97928.0
ATG,Antigua & Barbuda,2020-04-21,97928.0
ATG,Antigua & Barbuda,2020-04-22,97928.0
ATG,Antigua & Barbuda,2020-04-23,97928.0
ATG,Antigua & Barbuda,2020-04-24,97928.0
ATG,Antigua & Barbuda,2020-04-25,97928.0
ATG,Antigua & Barbuda,2020-04-26,97928.0
ATG,Antigua & Barbuda,2020-04-27,97928.0
ATG,Antigua & Barbuda,2020-04-28,97928.0
ATG,Antigua & Barbuda,2020-04-29,97928.0
ATG,Antigua & Barbuda,2020-04-30,97928.0
ATG,Antigua & Barbuda,2020-05-01,97928.0
ATG,Antigua & Barbuda,2020-05-02,97928.0
ATG,Antigua & Barbuda,2020-05-03,97928.0
ATG,Antigua & Barbuda,2020-05-04,97928.0
ATG,Antigua & Barbuda,2020-05-05,97928.0
ATG,Antigua & Barbuda,2020-05-06,97928.0
ATG,Antigua & Barbuda,2020-05-07,97928.0
ATG,Antigua & Barbuda,2020-05-08,97928.0
ATG,Antigua & Barbuda,2020-05-09,97928.0
ATG,Antigua & Barbuda,2020-05-10,97928.0
ATG,Antigua & Barbuda,2020-05-11,97928.0
ATG,Antigua & Barbuda,2020-05-12,97928.0
ATG,Antigua & Barbuda,2020-05-13,97928.0
ATG,Antigua & Barbuda,2020-05-14,97928.0
ATG,Antigua & Barbuda,2020-05-15,97928.0
ATG,Antigua & Barbuda,2020-05-16,97928.0
ATG,Antigua & Barbuda,2020-05-17,97928.0
ATG,Antigua & Barbuda,2020-05-18,97928.0
ATG,Antigua & Barbuda,2020-05-19,97928.0
ATG,Antigua & Barbuda,2020-05-20,97928.0
ATG,Antigua & Barbuda,2020-05-21,97928.0
ATG,Antigua & Barbuda,2020-05-22,97928.0
ATG,Antigua & Barbuda,2020-05-23,97928.0
ATG,Antigua & Barbuda,2020-05-24,97928.0
ATG,Antigua & Barbuda,2020-05-25,97928.0
ATG,Antigua & Barbuda,2020-05-26,97928.0
ATG,Antigua & Barbuda,2020-05-27,97928.0
ATG,Antigua & Barbuda,2020-05-28,97928.0
ATG,Antigua & Barbuda,2020-05-29,97928.0
ATG,Antigua & Barbuda,2020-05-30,97928.0
ATG,Antigua & Barbuda,2020-05-31,97928.0
ATG,Antigua & Barbuda,2020-06-01,97928.0
ATG,Antigua & Barbuda,2020-06-02,97928.0
ATG,Antigua & Barbuda,2020-06-03,97928.0
ATG,Antigua & Barbuda,2020-06-04,97928.0
ATG,Antigua & Barbuda,2020-06-05,97928.0
ATG,Antigua & Barbuda,2020-06-06,97928.0
ATG,Antigua & Barbuda,2020-06-07,97928.0
ATG,Antigua & Barbuda,2020-06-08,97928.0
ATG,Antigua & Barbuda,2020-06-09,97928.0
ATG,Antigua & Barbuda,2020-06-10,97928.0
ATG,Antigua & Barbuda,2020-06-11,97928.0
ATG,Antigua & Barbuda,2020-06-12,97928.0
ATG,Antigua & Barbuda,2020-06-13,97928.0
ATG,Antigua & Barbuda,2020-06-14,97928.0
ATG,Antigua & Barbuda,2020-06-15,97928.0
ATG,Antigua & Barbuda,2020-06-16,97928.0
ATG,Antigua & Barbuda,2020-06-17,97928.0
ATG,Antigua & Barbuda,2020-06-18,97928.0
ATG,Antigua & Barbuda,2020-06-19,97928.0
ATG,Antigua & Barbuda,2020-06-20,97928.0
ATG,Antigua & Barbuda,2020-06-21,97928.0
ATG,Antigua & Barbuda,2020-06-22,97928.0
ATG,Antigua & Barbuda,2020-06-23,97928.0
ATG,Antigua & Barbuda,2020-06-24,97928.0
ATG,Antigua & Barbuda,2020-06-25,97928.0
ATG,Antigua & Barbuda,2020-06-26,97928.0
ATG,Antigua & Barbuda,2020-06-27,97928.0
ATG,Antigua & Barbuda,2020-06-28,97928.0
ATG,Antigua & Barbuda,2020-06-29,97928.0
ATG,Antigua & Barbuda,2020-06-30,97928.0
ATG,Antigua & Barbuda,2020-07-01,97928.0
ATG,Antigua & Barbuda,2020-07-02,97928.0
ATG,Antigua & Barbuda,2020-07-03,97928.0
ATG,Antigua & Barbuda,2020-07-04,97928.0
ATG,Antigua & Barbuda,2020-07-05,97928.0
ATG,Antigua & Barbuda,2020-07-06,97928.0
ATG,Antigua & Barbuda,2020-07-07,97928.0
ATG,Antigua & Barbuda,2020-07-08,97928.0
ATG,Antigua & Barbuda,2020-07-09,97928.0
ATG,Antigua & Barbuda,2020-07-10,97928.0
ATG,Antigua & Barbuda,2020-07-11,97928.0
ATG,Antigua & Barbuda,2020-07-12,97928.0
ATG,Antigua & Barbuda,2020-07-13,97928.0
ATG,Antigua & Barbuda,2020-07-14,97928.0
ATG,Antigua & Barbuda,2020-07-15,97928.0
ATG,Antigua & Barbuda,2020-07-16,97928.0
ATG,Antigua & Barbuda,2020-07-17,97928.0
ATG,Antigua & Barbuda,2020-07-18,97928.0
ATG,Antigua & Barbuda,2020-07-19,97928.0
ATG,Antigua & Barbuda,2020-07-20,97928.0
ATG,Antigua & Barbuda,2020-07-21,97928.0
ATG,Antigua & Barbuda,2020-07-22,97928.0
ATG,Antigua & Barbuda,2020-07-23,97928.0
ATG,Antigua & Barbuda,2020-07-24,97928.0
ATG,Antigua & Barbuda,2020-07-25,97928.0
ATG,Antigua & Barbuda,2020-07-26,97928.0
ATG,Antigua & Barbuda,2020-07-27,97928.0
ATG,Antigua & Barbuda,2020-07-28,97928.0
ATG,Antigua & Barbuda,2020-07-29,97928.0
ATG,Antigua & Barbuda,2020-07-30,97928.0
ATG,Antigua & Barbuda,2020-07-31,97928.0
ATG,Antigua & Barbuda,2020-08-01,97928.0
ATG,Antigua & Barbuda,2020-08-02,97928.0
ATG,Antigua & Barbuda,2020-08-03,97928.0
ATG,Antigua & Barbuda,2020-08-04,97928.0
ATG,Antigua & Barbuda,2020-08-05,97928.0
ATG,Antigua & Barbuda,2020-08-06,97928.0
ATG,Antigua & Barbuda,2020-08-07,97928.0
ATG,Antigua & Barbuda,2020-08-08,97928.0
ATG,Antigua & Barbuda,2020-08-09,97928.0
ATG,Antigua & Barbuda,2020-08-10,97928.0
ATG,Antigua & Barbuda,2020-08-11,97928.0
ATG,Antigua & Barbuda,2020-08-12,97928.0
ATG,Antigua & Barbuda,2020-08-13,97928.0
ATG,Antigua & Barbuda,2020-08-14,97928.0
ATG,Antigua & Barbuda,2020-08-15,97928.0
ATG,Antigua & Barbuda,2020-08-16,97928.0
ATG,Antigua & Barbuda,2020-08-17,97928.0
ATG,Antigua & Barbuda,2020-08-18,97928.0
ATG,Antigua & Barbuda,2020-08-19,97928.0
ATG,Antigua & Barbuda,2020-08-20,97928.0
ATG,Antigua & Barbuda,2020-08-21,97928.0
ATG,Antigua & Barbuda,2020-08-22,97928.0
ATG,Antigua & Barbuda,2020-08-23,97928.0
ATG,Antigua & Barbuda,2020-08-24,97928.0
ATG,Antigua & Barbuda,2020-08-25,97928.0
ATG,Antigua & Barbuda,2020-08-26,97928.0
ATG,Antigua & Barbuda,2020-08-27,97928.0
ATG,Antigua & Barbuda,2020-08-28,97928.0
ATG,Antigua & Barbuda,2020-08-29,97928.0
ATG,Antigua & Barbuda,2020-08-30,97928.0
ATG,Antigua & Barbuda,2020-08-31,97928.0
ATG,Antigua & Barbuda,2020-09-01,97928.0
ATG,Antigua & Barbuda,2020-09-02,97928.0
ATG,Antigua & Barbuda,2020-09-03,97928.0
ATG,Antigua & Barbuda,2020-09-04,97928.0
ATG,Antigua & Barbuda,2020-09-05,97928.0
ATG,Antigua & Barbuda,2020-09-06,97928.0
ATG,Antigua & Barbuda,2020-09-07,97928.0
ATG,Antigua & Barbuda,2020-09-08,97928.0
ATG,Antigua & Barbuda,2020-09-09,97928.0
ATG,Antigua & Barbuda,2020-09-10,97928.0
AUS,Australia,2019-12-31,25499881.0
AUS,Australia,2020-01-01,25499881.0
AUS,Australia,2020-01-02,25499881.0
AUS,Australia,2020-01-03,25499881.0
AUS,Australia,2020-01-04,25499881.0
AUS,Australia,2020-01-05,25499881.0
AUS,Australia,2020-01-06,25499881.0
AUS,Australia,2020-01-07,25499881.0
AUS,Australia,2020-01-08,25499881.0
AUS,Australia,2020-01-09,25499881.0
AUS,Australia,2020-01-10,25499881.0
AUS,Australia,2020-01-11,25499881.0
AUS,Australia,2020-01-12,25499881.0
AUS,Australia,2020-01-13,25499881.0
AUS,Australia,2020-01-14,25499881.0
AUS,Australia,2020-01-15,25499881.0
AUS,Australia,2020-01-16,25499881.0
AUS,Australia,2020-01-17,25499881.0
AUS,Australia,2020-01-18,25499881.0
AUS,Australia,2020-01-19,25499881.0
AUS,Australia,2020-01-20,25499881.0
AUS,Australia,2020-01-21,25499881.0
AUS,Australia,2020-01-22,25499881.0
AUS,Australia,2020-01-23,25499881.0
AUS,Australia,2020-01-24,25499881.0
AUS,Australia,2020-01-25,25499881.0
AUS,Australia,2020-01-26,25499881.0
AUS,Australia,2020-01-27,25499881.0
AUS,Australia,2020-01-28,25499881.0
AUS,Australia,2020-01-29,25499881.0
AUS,Australia,2020-01-30,25499881.0
AUS,Australia,2020-01-31,25499881.0
AUS,Australia,2020-02-01,25499881.0
AUS,Australia,2020-02-02,25499881.0
AUS,Australia,2020-02-03,25499881.0
AUS,Australia,2020-02-04,25499881.0
AUS,Australia,2020-02-05,25499881.0
AUS,Australia,2020-02-06,25499881.0
AUS,Australia,2020-02-07,25499881.0
AUS,Australia,2020-02-08,25499881.0
AUS,Australia,2020-02-09,25499881.0
AUS,Australia,2020-02-10,25499881.0
AUS,Australia,2020-02-11,25499881.0
AUS,Australia,2020-02-12,25499881.0
AUS,Australia,2020-02-13,25499881.0
AUS,Australia,2020-02-14,25499881.0
AUS,Australia,2020-02-15,25499881.0
