country,indicator,date,value
PSE,jhu-deaths,2020-04-11,2
PSE,jhu-deaths,2020-04-12,2
PSE,jhu-deaths,2020-04-13,2
PSE,jhu-deaths,2020-04-14,2
PSE,jhu-deaths,2020-04-15,2
PSE,jhu-deaths,2020-04-16,2
PSE,jhu-deaths,2020-04-17,2
PSE,jhu-deaths,2020-04-18,2
PSE,jhu-deaths,2020-04-19,2
PSE,jhu-deaths,2020-04-20,2
PSE,jhu-deaths,2020-04-21,2
PSE,jhu-deaths,2020-04-22,2
PSE,jhu-deaths,2020-04-23,2
PSE,jhu-deaths,2020-04-24,2
PSE,jhu-deaths,2020-04-25,2
PSE,jhu-deaths,2020-04-26,2
PSE,jhu-deaths,2020-04-27,2
PSE,jhu-deaths,2020-04-28,2
PSE,jhu-deaths,2020-04-29,2
PSE,jhu-deaths,2020-04-30,2
PSE,jhu-deaths,2020-05-01,2
PSE,jhu-deaths,2020-05-02,2
PSE,jhu-deaths,2020-05-03,2
PSE,jhu-deaths,2020-05-04,2
PSE,jhu-deaths,2020-05-05,2
PSE,jhu-deaths,2020-05-06,2
PSE,jhu-deaths,2020-05-07,2
PSE,jhu-deaths,2020-05-08,2
PSE,jhu-deaths,2020-05-09,2
PSE,jhu-deaths,2020-05-10,2
PSE,jhu-deaths,2020-05-11,2
PSE,jhu-deaths,2020-05-12,2
PSE,jhu-deaths,2020-05-13,2
PSE,jhu-deaths,2020-05-14,2
PSE,jhu-deaths,2020-05-15,2
PSE,jhu-deaths,2020-05-16,2
PSE,jhu-deaths,2020-05-17,2
PSE,jhu-deaths,2020-05-18,2
PSE,jhu-deaths,2020-05-19,2
PSE,jhu-deaths,2020-05-20,2
PSE,jhu-deaths,2020-05-21,2
PSE,jhu-deaths,2020-05-22,2
PSE,jhu-deaths,2020-05-23,3
PSE,jhu-deaths,2020-05-24,3
PSE,jhu-deaths,2020-05-25,3
PSE,jhu-deaths,2020-05-26,3
PSE,jhu-deaths,2020-05-27,3
PSE,jhu-deaths,2020-05-28,3
PSE,jhu-deaths,2020-05-29,3
PSE,jhu-deaths,2020-05-30,3
PSE,jhu-deaths,2020-05-31,3
PSE,jhu-deaths,2020-06-01,3
PSE,jhu-deaths,2020-06-02,3
PSE,jhu-deaths,2020-06-03,3
PSE,jhu-deaths,2020-06-04,3
PSE,jhu-deaths,2020-06-05,3
PSE,jhu-deaths,2020-06-06,3
PSE,jhu-deaths,2020-06-07,3
PSE,jhu-deaths,2020-06-08,3
PSE,jhu-deaths,2020-06-09,3
PSE,jhu-deaths,2020-06-10,3
PSE,jhu-deaths,2020-06-11,3
PSE,jhu-deaths,2020-06-12,3
PSE,jhu-deaths,2020-06-13,3
PSE,jhu-deaths,2020-06-14,3
PSE,jhu-deaths,2020-06-15,3
PSE,jhu-deaths,2020-06-16,3
PSE,jhu-deaths,2020-06-17,3
PSE,jhu-deaths,2020-06-18,3
PSE,jhu-deaths,2020-06-19,3
PSE,jhu-deaths,2020-06-20,3
PSE,jhu-deaths,2020-06-21,3
PSE,jhu-deaths,2020-06-22,3
PSE,jhu-deaths,2020-06-23,3
PSE,jhu-deaths,2020-06-24,3
PSE,jhu-deaths,2020-06-25,3
PSE,jhu-deaths,2020-06-26,3
PSE,jhu-deaths,2020-06-27,4
PSE,jhu-deaths,2020-06-28,4
PSE,jhu-deaths,2020-06-29,5
PSE,jhu-deaths,2020-06-30,8
PSE,jhu-deaths,2020-07-01,8
PSE,jhu-deaths,2020-07-02,9
PSE,jhu-deaths,2020-07-03,11
PSE,jhu-deaths,2020-07-04,13
PSE,jhu-deaths,2020-07-05,16
PSE,jhu-deaths,2020-07-06,17
PSE,jhu-deaths,2020-07-07,18
PSE,jhu-deaths,2020-07-08,20
PSE,jhu-deaths,2020-07-09,24
PSE,jhu-deaths,2020-07-10,27
PSE,jhu-deaths,2020-07-11,33
PSE,jhu-deaths,2020-07-12,36
PSE,jhu-deaths,2020-07-13,39
PSE,jhu-deaths,2020-07-14,44
PSE,jhu-deaths,2020-07-15,44
PSE,jhu-deaths,2020-07-16,51
PSE,jhu-deaths,2020-07-17,53
PSE,jhu-deaths,2020-07-18,59
PSE,jhu-deaths,2020-07-19,62
PSE,jhu-deaths,2020-07-20,63
PSE,jhu-deaths,2020-07-21,64
PSE,jhu-deaths,2020-07-22,66
PSE,jhu-deaths,2020-07-23,67
PSE,jhu-deaths,2020-07-24,70
PSE,jhu-deaths,2020-07-25,75
QAT,jhu-deaths,2020-01-22,0
QAT,jhu-deaths,2020-01-23,0
QAT,jhu-deaths,2020-01-24,0
QAT,jhu-deaths,2020-01-25,0
QAT,jhu-deaths,2020-01-26,0
QAT,jhu-deaths,2020-01-27,0
QAT,jhu-deaths,2020-01-28,0
QAT,jhu-deaths,2020-01-29,0
QAT,jhu-deaths,2020-01-30,0
QAT,jhu-deaths,2020-01-31,0
QAT,jhu-deaths,2020-02-01,0
QAT,jhu-deaths,2020-02-02,0
QAT,jhu-deaths,2020-02-03,0
QAT,jhu-deaths,2020-02-04,0
QAT,jhu-deaths,2020-02-05,0
QAT,jhu-deaths,2020-02-06,0
QAT,jhu-deaths,2020-02-07,0
QAT,jhu-deaths,2020-02-08,0
QAT,jhu-deaths,2020-02-09,0
QAT,jhu-deaths,2020-02-10,0
QAT,jhu-deaths,2020-02-11,0
QAT,jhu-deaths,2020-02-12,0
QAT,jhu-deaths,2020-02-13,0
QAT,jhu-deaths,2020-02-14,0
QAT,jhu-deaths,2020-02-15,0
QAT,jhu-deaths,2020-02-16,0
QAT,jhu-deaths,2020-02-17,0
QAT,jhu-deaths,2020-02-18,0
QAT,jhu-deaths,2020-02-19,0
QAT,jhu-deaths,2020-02-20,0
QAT,jhu-deaths,2020-02-21,0
QAT,jhu-deaths,2020-02-22,0
QAT,jhu-deaths,2020-02-23,0
QAT,jhu-deaths,2020-02-24,0
QAT,jhu-deaths,2020-02-25,0
QAT,jhu-deaths,2020-02-26,0
QAT,jhu-deaths,2020-02-27,0
QAT,jhu-deaths,2020-02-28,0
QAT,jhu-deaths,2020-02-29,0
QAT,jhu-deaths,2020-03-01,0
QAT,jhu-deaths,2020-03-02,0
QAT,jhu-deaths,2020-03-03,0
QAT,jhu-deaths,2020-03-04,0
QAT,jhu-deaths,2020-03-05,0
QAT,jhu-deaths,2020-03-06,0
QAT,jhu-deaths,2020-03-07,0
QAT,jhu-deaths,2020-03-08,0
QAT,jhu-deaths,2020-03-09,0
QAT,jhu-deaths,2020-03-10,0
QAT,jhu-deaths,2020-03-11,0
QAT,jhu-deaths,2020-03-12,0
QAT,jhu-deaths,2020-03-13,0
QAT,jhu-deaths,2020-03-14,0
QAT,jhu-deaths,2020-03-15,0
QAT,jhu-deaths,2020-03-16,0
QAT,jhu-deaths,2020-03-17,0
QAT,jhu-deaths,2020-03-18,0
QAT,jhu-deaths,2020-03-19,0
QAT,jhu-deaths,2020-03-20,0
QAT,jhu-deaths,2020-03-21,0
QAT,jhu-deaths,2020-03-22,0
QAT,jhu-deaths,2020-03-23,0
QAT,jhu-deaths,2020-03-24,0
QAT,jhu-deaths,2020-03-25,0
QAT,jhu-deaths,2020-03-26,0
QAT,jhu-deaths,2020-03-27,0
QAT,jhu-deaths,2020-03-28,1
QAT,jhu-deaths,2020-03-29,1
QAT,jhu-deaths,2020-03-30,1
QAT,jhu-deaths,2020-03-31,2
QAT,jhu-deaths,2020-04-01,2
QAT,jhu-deaths,2020-04-02,3
QAT,jhu-deaths,2020-04-03,3
QAT,jhu-deaths,2020-04-04,3
QAT,jhu-deaths,2020-04-05,4
QAT,jhu-deaths,2020-04-06,4
QAT,jhu-deaths,2020-04-07,6
QAT,jhu-deaths,2020-04-08,6
QAT,jhu-deaths,2020-04-09,6
QAT,jhu-deaths,2020-04-10,6
QAT,jhu-deaths,2020-04-11,6
QAT,jhu-deaths,2020-04-12,7
QAT,jhu-deaths,2020-04-13,7
QAT,jhu-deaths,2020-04-14,7
QAT,jhu-deaths,2020-04-15,7
QAT,jhu-deaths,2020-04-16,7
QAT,jhu-deaths,2020-04-17,7
QAT,jhu-deaths,2020-04-18,8
QAT,jhu-deaths,2020-04-19,8
QAT,jhu-deaths,2020-04-20,9
QAT,jhu-deaths,2020-04-21,9
QAT,jhu-deaths,2020-04-22,10
QAT,jhu-deaths,2020-04-23,10
QAT,jhu-deaths,2020-04-24,10
QAT,jhu-deaths,2020-04-25,10
QAT,jhu-deaths,2020-04-26,10
QAT,jhu-deaths,2020-04-27,10
QAT,jhu-deaths,2020-04-28,10
QAT,jhu-deaths,2020-04-29,10
QAT,jhu-deaths,2020-04-30,10
QAT,jhu-deaths,2020-05-01,12
QAT,jhu-deaths,2020-05-02,12
QAT,jhu-deaths,2020-05-03,12
QAT,jhu-deaths,2020-05-04,12
QAT,jhu-deaths,2020-05-05,12
QAT,jhu-deaths,2020-05-06,12
QAT,jhu-deaths,2020-05-07,12
QAT,jhu-deaths,2020-05-08,12
QAT,jhu-deaths,2020-05-09,13
QAT,jhu-deaths,2020-05-10,14
QAT,jhu-deaths,2020-05-11,14
QAT,jhu-deaths,2020-05-12,14
QAT,jhu-deaths,2020-05-13,14
QAT,jhu-deaths,2020-05-14,14
QAT,jhu-deaths,2020-05-15,14
QAT,jhu-deaths,2020-05-16,15
QAT,jhu-deaths,2020-05-17,15
QAT,jhu-deaths,2020-05-18,15
QAT,jhu-deaths,2020-05-19,15
QAT,jhu-deaths,2020-05-20,16
QAT,jhu-deaths,2020-05-21,17
QAT,jhu-deaths,2020-05-22,19
QAT,jhu-deaths,2020-05-23,21
QAT,jhu-deaths,2020-05-24,23
QAT,jhu-deaths,2020-05-25,26
QAT,jhu-deaths,2020-05-26,28
QAT,jhu-deaths,2020-05-27,30
QAT,jhu-deaths,2020-05-28,33
QAT,jhu-deaths,2020-05-29,36
QAT,jhu-deaths,2020-05-30,36
QAT,jhu-deaths,2020-05-31,38
QAT,jhu-deaths,2020-06-01,40
QAT,jhu-deaths,2020-06-02,43
QAT,jhu-deaths,2020-06-03,45
QAT,jhu-deaths,2020-06-04,45
QAT,jhu-deaths,2020-06-05,49
QAT,jhu-deaths,2020-06-06,51
QAT,jhu-deaths,2020-06-07,54
QAT,jhu-deaths,2020-06-08,57
QAT,jhu-deaths,2020-06-09,62
QAT,jhu-deaths,2020-06-10,66
QAT,jhu-deaths,2020-06-11,69
QAT,jhu-deaths,2020-06-12,70
QAT,jhu-deaths,2020-06-13,70
QAT,jhu-deaths,2020-06-14,73
QAT,jhu-deaths,2020-06-15,76
QAT,jhu-deaths,2020-06-16,80
QAT,jhu-deaths,2020-06-17,82
QAT,jhu-deaths,2020-06-18,86
QAT,jhu-deaths,2020-06-19,93
QAT,jhu-deaths,2020-06-20,94
QAT,jhu-deaths,2020-06-21,98
QAT,jhu-deaths,2020-06-22,99
QAT,jhu-deaths,2020-06-23,99
QAT,jhu-deaths,2020-06-24,104
QAT,jhu-deaths,2020-06-25,106
QAT,jhu-deaths,2020-06-26,109
QAT,jhu-deaths,2020-06-27,110
QAT,jhu-deaths,2020-06-28,110
QAT,jhu-deaths,2020-06-29,113
QAT,jhu-deaths,2020-06-30,113
QAT,jhu-deaths,2020-07-01,115
QAT,jhu-deaths,2020-07-02,118
QAT,jhu-deaths,2020-07-03,121
QAT,jhu-deaths,2020-07-04,123
QAT,jhu-deaths,2020-07-05,128
QAT,jhu-deaths,2020-07-06,133
QAT,jhu-deaths,2020-07-07,134
QAT,jhu-deaths,2020-07-08,138
QAT,jhu-deaths,2020-07-09,142
QAT,jhu-deaths,2020-07-10,146
QAT,jhu-deaths,2020-07-11,146
QAT,jhu-deaths,2020-07-12,147
QAT,jhu-deaths,2020-07-13,149
QAT,jhu-deaths,2020-07-14,150
QAT,jhu-deaths,2020-07-15,151
QAT,jhu-deaths,2020-07-16,152
QAT,jhu-deaths,2020-07-17,153
QAT,jhu-deaths,2020-07-18,154
QAT,jhu-deaths,2020-07-19,157
QAT,jhu-deaths,2020-07-20,159
QAT,jhu-deaths,2020-07-21,160
QAT,jhu-deaths,2020-07-22,163
QAT,jhu-deaths,2020-07-23,164
QAT,jhu-deaths,2020-07-24,164
QAT,jhu-deaths,2020-07-25,164
ROU,jhu-deaths,2020-01-22,0
ROU,jhu-deaths,2020-01-23,0
ROU,jhu-deaths,2020-01-24,0
ROU,jhu-deaths,2020-01-25,0
ROU,jhu-deaths,2020-01-26,0
ROU,jhu-deaths,2020-01-27,0
ROU,jhu-deaths,2020-01-28,0
ROU,jhu-deaths,2020-01-29,0
ROU,jhu-deaths,2020-01-30,0
ROU,jhu-deaths,2020-01-31,0
ROU,jhu-deaths,2020-02-01,0
ROU,jhu-deaths,2020-02-02,0
ROU,jhu-deaths,2020-02-03,0
ROU,jhu-deaths,2020-02-04,0
ROU,jhu-deaths,2020-02-05,0
ROU,jhu-deaths,2020-02-06,0
ROU,jhu-deaths,2020-02-07,0
ROU,jhu-deaths,2020-02-08,0
ROU,jhu-deaths,2020-02-09,0
ROU,jhu-deaths,2020-02-10,0
ROU,jhu-deaths,2020-02-11,0
ROU,jhu-deaths,2020-02-12,0
ROU,jhu-deaths,2020-02-13,0
ROU,jhu-deaths,2020-02-14,0
ROU,jhu-deaths,2020-02-15,0
ROU,jhu-deaths,2020-02-16,0
ROU,jhu-deaths,2020-02-17,0
ROU,jhu-deaths,2020-02-18,0
ROU,jhu-deaths,2020-02-19,0
ROU,jhu-deaths,2020-02-20,0
ROU,jhu-deaths,2020-02-21,0
ROU,jhu-deaths,2020-02-22,0
ROU,jhu-deaths,2020-02-23,0
ROU,jhu-deaths,2020-02-24,0
ROU,jhu-deaths,2020-02-25,0
ROU,jhu-deaths,2020-02-26,0
ROU,jhu-deaths,2020-02-27,0
ROU,jhu-deaths,2020-02-28,0
ROU,jhu-deaths,2020-02-29,0
ROU,jhu-deaths,2020-03-01,0
ROU,jhu-deaths,2020-03-02,0
ROU,jhu-deaths,2020-03-03,0
ROU,jhu-deaths,2020-03-04,0
ROU,jhu-deaths,2020-03-05,0
ROU,jhu-deaths,2020-03-06,0
ROU,jhu-deaths,2020-03-07,0
ROU,jhu-deaths,2020-03-08,0
ROU,jhu-deaths,2020-03-09,0
ROU,jhu-deaths,2020-03-10,0
ROU,jhu-deaths,2020-03-11,0
ROU,jhu-deaths,2020-03-12,0
ROU,jhu-deaths,2020-03-13,0
ROU,jhu-deaths,2020-03-14,0
ROU,jhu-deaths,2020-03-15,0
ROU,jhu-deaths,2020-03-16,0
ROU,jhu-deaths,2020-03-17,0
ROU,jhu-deaths,2020-03-18,0
ROU,jhu-deaths,2020-03-19,0
ROU,jhu-deaths,2020-03-20,0
ROU,jhu-deaths,2020-03-21,0
ROU,jhu-deaths,2020-03-22,3
ROU,jhu-deaths,2020-03-23,7
ROU,jhu-deaths,2020-03-24,11
ROU,jhu-deaths,2020-03-25,17
ROU,jhu-deaths,2020-03-26,23
ROU,jhu-deaths,2020-03-27,26
ROU,jhu-deaths,2020-03-28,37
ROU,jhu-deaths,2020-03-29,43
ROU,jhu-deaths,2020-03-30,65
ROU,jhu-deaths,2020-03-31,82
ROU,jhu-deaths,2020-04-01,92
ROU,jhu-deaths,2020-04-02,115
ROU,jhu-deaths,2020-04-03,133
ROU,jhu-deaths,2020-04-04,146
ROU,jhu-deaths,2020-04-05,151
ROU,jhu-deaths,2020-04-06,176
ROU,jhu-deaths,2020-04-07,197
ROU,jhu-deaths,2020-04-08,220
ROU,jhu-deaths,2020-04-09,248
ROU,jhu-deaths,2020-04-10,270
ROU,jhu-deaths,2020-04-11,291
ROU,jhu-deaths,2020-04-12,316
ROU,jhu-deaths,2020-04-13,331
ROU,jhu-deaths,2020-04-14,351
ROU,jhu-deaths,2020-04-15,372
ROU,jhu-deaths,2020-04-16,392
ROU,jhu-deaths,2020-04-17,411
ROU,jhu-deaths,2020-04-18,421
ROU,jhu-deaths,2020-04-19,451
ROU,jhu-deaths,2020-04-20,478
ROU,jhu-deaths,2020-04-21,498
ROU,jhu-deaths,2020-04-22,524
ROU,jhu-deaths,2020-04-23,545
ROU,jhu-deaths,2020-04-24,567
ROU,jhu-deaths,2020-04-25,601
ROU,jhu-deaths,2020-04-26,619
ROU,jhu-deaths,2020-04-27,641
ROU,jhu-deaths,2020-04-28,663
ROU,jhu-deaths,2020-04-29,693
ROU,jhu-deaths,2020-04-30,717
ROU,jhu-deaths,2020-05-01,744
ROU,jhu-deaths,2020-05-02,771
ROU,jhu-deaths,2020-05-03,790
ROU,jhu-deaths,2020-05-04,818
ROU,jhu-deaths,2020-05-05,841
ROU,jhu-deaths,2020-05-06,864
ROU,jhu-deaths,2020-05-07,888
ROU,jhu-deaths,2020-05-08,923
ROU,jhu-deaths,2020-05-09,939
ROU,jhu-deaths,2020-05-10,961
ROU,jhu-deaths,2020-05-11,982
ROU,jhu-deaths,2020-05-12,1002
ROU,jhu-deaths,2020-05-13,1036
ROU,jhu-deaths,2020-05-14,1053
ROU,jhu-deaths,2020-05-15,1070
ROU,jhu-deaths,2020-05-16,1094
ROU,jhu-deaths,2020-05-17,1107
ROU,jhu-deaths,2020-05-18,1120
ROU,jhu-deaths,2020-05-19,1137
ROU,jhu-deaths,2020-05-20,1147
ROU,jhu-deaths,2020-05-21,1156
ROU,jhu-deaths,2020-05-22,1166
ROU,jhu-deaths,2020-05-23,1176
ROU,jhu-deaths,2020-05-24,1185
ROU,jhu-deaths,2020-05-25,1205
ROU,jhu-deaths,2020-05-26,1216
ROU,jhu-deaths,2020-05-27,1227
ROU,jhu-deaths,2020-05-28,1235
ROU,jhu-deaths,2020-05-29,1248
ROU,jhu-deaths,2020-05-30,1259
ROU,jhu-deaths,2020-05-31,1266
ROU,jhu-deaths,2020-06-01,1276
ROU,jhu-deaths,2020-06-02,1288
ROU,jhu-deaths,2020-06-03,1296
ROU,jhu-deaths,2020-06-04,1305
ROU,jhu-deaths,2020-06-05,1316
ROU,jhu-deaths,2020-06-06,1322
ROU,jhu-deaths,2020-06-07,1333
ROU,jhu-deaths,2020-06-08,1339
ROU,jhu-deaths,2020-06-09,1354
ROU,jhu-deaths,2020-06-10,1360
ROU,jhu-deaths,2020-06-11,1369
ROU,jhu-deaths,2020-06-12,1380
ROU,jhu-deaths,2020-06-13,1394
ROU,jhu-deaths,2020-06-14,1410
ROU,jhu-deaths,2020-06-15,1427
ROU,jhu-deaths,2020-06-16,1437
ROU,jhu-deaths,2020-06-17,1451
ROU,jhu-deaths,2020-06-18,1473
ROU,jhu-deaths,2020-06-19,1484
ROU,jhu-deaths,2020-06-20,1500
ROU,jhu-deaths,2020-06-21,1512
ROU,jhu-deaths,2020-06-22,1523
ROU,jhu-deaths,2020-06-23,1539
ROU,jhu-deaths,2020-06-24,1555
ROU,jhu-deaths,2020-06-25,1565
ROU,jhu-deaths,2020-06-26,1579
ROU,jhu-deaths,2020-06-27,1589
ROU,jhu-deaths,2020-06-28,1612
ROU,jhu-deaths,2020-06-29,1634
ROU,jhu-deaths,2020-06-30,1651
ROU,jhu-deaths,2020-07-01,1667
ROU,jhu-deaths,2020-07-02,1687
ROU,jhu-deaths,2020-07-03,1708
ROU,jhu-deaths,2020-07-04,1731
ROU,jhu-deaths,2020-07-05,1750
ROU,jhu-deaths,2020-07-06,1768
ROU,jhu-deaths,2020-07-07,1799
ROU,jhu-deaths,2020-07-08,1817
ROU,jhu-deaths,2020-07-09,1834
ROU,jhu-deaths,2020-07-10,1847
ROU,jhu-deaths,2020-07-11,1871
ROU,jhu-deaths,2020-07-12,1884
ROU,jhu-deaths,2020-07-13,1901
ROU,jhu-deaths,2020-07-14,1931
ROU,jhu-deaths,2020-07-15,1952
ROU,jhu-deaths,2020-07-16,1971
ROU,jhu-deaths,2020-07-17,1988
ROU,jhu-deaths,2020-07-18,2009
ROU,jhu-deaths,2020-07-19,2026
ROU,jhu-deaths,2020-07-20,2038
ROU,jhu-deaths,2020-07-21,2074
ROU,jhu-deaths,2020-07-22,2101
ROU,jhu-deaths,2020-07-23,2126
ROU,jhu-deaths,2020-07-24,2150
ROU,jhu-deaths,2020-07-25,2165
RUS,jhu-deaths,2020-01-22,0
RUS,jhu-deaths,2020-01-23,0
RUS,jhu-deaths,2020-01-24,0
RUS,jhu-deaths,2020-01-25,0
RUS,jhu-deaths,2020-01-26,0
RUS,jhu-deaths,2020-01-27,0
RUS,jhu-deaths,2020-01-28,0
RUS,jhu-deaths,2020-01-29,0
RUS,jhu-deaths,2020-01-30,0
RUS,jhu-deaths,2020-01-31,0
RUS,jhu-deaths,2020-02-01,0
RUS,jhu-deaths,2020-02-02,0
RUS,jhu-deaths,2020-02-03,0
RUS,jhu-deaths,2020-02-04,0
RUS,jhu-deaths,2020-02-05,0
RUS,jhu-deaths,2020-02-06,0
RUS,jhu-deaths,2020-02-07,0
RUS,jhu-deaths,2020-02-08,0
RUS,jhu-deaths,2020-02-09,0
RUS,jhu-deaths,2020-02-10,0
RUS,jhu-deaths,2020-02-11,0
RUS,jhu-deaths,2020-02-12,0
RUS,jhu-deaths,2020-02-13,0
RUS,jhu-deaths,2020-02-14,0
RUS,jhu-deaths,2020-02-15,0
RUS,jhu-deaths,2020-02-16,0
RUS,jhu-deaths,2020-02-17,0
RUS,jhu-deaths,2020-02-18,0
RUS,jhu-deaths,2020-02-19,0
RUS,jhu-deaths,2020-02-20,0
RUS,jhu-deaths,2020-02-21,0
RUS,jhu-deaths,2020-02-22,0
RUS,jhu-deaths,2020-02-23,0
RUS,jhu-deaths,2020-02-24,0
RUS,jhu-deaths,2020-02-25,0
RUS,jhu-deaths,2020-02-26,0
RUS,jhu-deaths,2020-02-27,0
RUS,jhu-deaths,2020-02-28,0
RUS,jhu-deaths,2020-02-29,0
RUS,jhu-deaths,2020-03-01,0
RUS,jhu-deaths,2020-03-02,0
RUS,jhu-deaths,2020-03-03,0
RUS,jhu-deaths,2020-03-04,0
RUS,jhu-deaths,2020-03-05,0
RUS,jhu-deaths,2020-03-06,0
RUS,jhu-deaths,2020-03-07,0
RUS,jhu-deaths,2020-03-08,0
RUS,jhu-deaths,2020-03-09,0
RUS,jhu-deaths,2020-03-10,0
RUS,jhu-deaths,2020-03-11,0
RUS,jhu-deaths,2020-03-12,0
RUS,jhu-deaths,2020-03-13,0
RUS,jhu-deaths,2020-03-14,0
RUS,jhu-deaths,2020-03-15,0
RUS,jhu-deaths,2020-03-16,0
RUS,jhu-deaths,2020-03-17,0
RUS,jhu-deaths,2020-03-18,0
RUS,jhu-deaths,2020-03-19,1
RUS,jhu-deaths,2020-03-20,1
RUS,jhu-deaths,2020-03-21,1
RUS,jhu-deaths,2020-03-22,1
RUS,jhu-deaths,2020-03-23,1
RUS,jhu-deaths,2020-03-24,1
RUS,jhu-deaths,2020-03-25,3
RUS,jhu-deaths,2020-03-26,3
RUS,jhu-deaths,2020-03-27,4
RUS,jhu-deaths,2020-03-28,4
RUS,jhu-deaths,2020-03-29,8
RUS,jhu-deaths,2020-03-30,9
RUS,jhu-deaths,2020-03-31,17
RUS,jhu-deaths,2020-04-01,24
RUS,jhu-deaths,2020-04-02,30
RUS,jhu-deaths,2020-04-03,34
RUS,jhu-deaths,2020-04-04,43
RUS,jhu-deaths,2020-04-05,45
RUS,jhu-deaths,2020-04-06,47
RUS,jhu-deaths,2020-04-07,58
RUS,jhu-deaths,2020-04-08,63
RUS,jhu-deaths,2020-04-09,76
RUS,jhu-deaths,2020-04-10,94
RUS,jhu-deaths,2020-04-11,106
RUS,jhu-deaths,2020-04-12,130
RUS,jhu-deaths,2020-04-13,148
RUS,jhu-deaths,2020-04-14,170
RUS,jhu-deaths,2020-04-15,198
RUS,jhu-deaths,2020-04-16,232
RUS,jhu-deaths,2020-04-17,273
RUS,jhu-deaths,2020-04-18,313
RUS,jhu-deaths,2020-04-19,361
RUS,jhu-deaths,2020-04-20,405
RUS,jhu-deaths,2020-04-21,456
RUS,jhu-deaths,2020-04-22,513
RUS,jhu-deaths,2020-04-23,555
RUS,jhu-deaths,2020-04-24,615
RUS,jhu-deaths,2020-04-25,681
RUS,jhu-deaths,2020-04-26,747
RUS,jhu-deaths,2020-04-27,794
RUS,jhu-deaths,2020-04-28,867
RUS,jhu-deaths,2020-04-29,972
RUS,jhu-deaths,2020-04-30,1073
RUS,jhu-deaths,2020-05-01,1169
RUS,jhu-deaths,2020-05-02,1222
RUS,jhu-deaths,2020-05-03,1280
RUS,jhu-deaths,2020-05-04,1356
RUS,jhu-deaths,2020-05-05,1451
RUS,jhu-deaths,2020-05-06,1537
RUS,jhu-deaths,2020-05-07,1625
RUS,jhu-deaths,2020-05-08,1723
RUS,jhu-deaths,2020-05-09,1827
RUS,jhu-deaths,2020-05-10,1915
RUS,jhu-deaths,2020-05-11,2009
RUS,jhu-deaths,2020-05-12,2116
RUS,jhu-deaths,2020-05-13,2212
RUS,jhu-deaths,2020-05-14,2305
RUS,jhu-deaths,2020-05-15,2418
RUS,jhu-deaths,2020-05-16,2537
RUS,jhu-deaths,2020-05-17,2631
RUS,jhu-deaths,2020-05-18,2722
RUS,jhu-deaths,2020-05-19,2837
RUS,jhu-deaths,2020-05-20,2972
RUS,jhu-deaths,2020-05-21,3099
RUS,jhu-deaths,2020-05-22,3249
RUS,jhu-deaths,2020-05-23,3388
RUS,jhu-deaths,2020-05-24,3541
RUS,jhu-deaths,2020-05-25,3633
RUS,jhu-deaths,2020-05-26,3807
RUS,jhu-deaths,2020-05-27,3968
RUS,jhu-deaths,2020-05-28,4142
RUS,jhu-deaths,2020-05-29,4374
RUS,jhu-deaths,2020-05-30,4555
RUS,jhu-deaths,2020-05-31,4693
RUS,jhu-deaths,2020-06-01,4849
RUS,jhu-deaths,2020-06-02,5031
RUS,jhu-deaths,2020-06-03,5208
RUS,jhu-deaths,2020-06-04,5376
RUS,jhu-deaths,2020-06-05,5520
RUS,jhu-deaths,2020-06-06,5717
RUS,jhu-deaths,2020-06-07,5851
RUS,jhu-deaths,2020-06-08,5963
RUS,jhu-deaths,2020-06-09,6134
RUS,jhu-deaths,2020-06-10,6350
RUS,jhu-deaths,2020-06-11,6522
RUS,jhu-deaths,2020-06-12,6705
RUS,jhu-deaths,2020-06-13,6819
RUS,jhu-deaths,2020-06-14,6938
RUS,jhu-deaths,2020-06-15,7081
RUS,jhu-deaths,2020-06-16,7274
RUS,jhu-deaths,2020-06-17,7468
RUS,jhu-deaths,2020-06-18,7650
RUS,jhu-deaths,2020-06-19,7831
RUS,jhu-deaths,2020-06-20,7992
RUS,jhu-deaths,2020-06-21,8101
RUS,jhu-deaths,2020-06-22,8196
RUS,jhu-deaths,2020-06-23,8349
RUS,jhu-deaths,2020-06-24,8503
RUS,jhu-deaths,2020-06-25,8594
RUS,jhu-deaths,2020-06-26,8770
RUS,jhu-deaths,2020-06-27,8958
RUS,jhu-deaths,2020-06-28,9060
RUS,jhu-deaths,2020-06-29,9152
RUS,jhu-deaths,2020-06-30,9306
RUS,jhu-deaths,2020-07-01,9521
RUS,jhu-deaths,2020-07-02,9668
RUS,jhu-deaths,2020-07-03,9844
RUS,jhu-deaths,2020-07-04,10011
RUS,jhu-deaths,2020-07-05,10145
RUS,jhu-deaths,2020-07-06,10280
RUS,jhu-deaths,2020-07-07,10478
RUS,jhu-deaths,2020-07-08,10650
RUS,jhu-deaths,2020-07-09,10826
RUS,jhu-deaths,2020-07-10,11000
RUS,jhu-deaths,2020-07-11,11188
RUS,jhu-deaths,2020-07-12,11318
RUS,jhu-deaths,2020-07-13,11422
RUS,jhu-deaths,2020-07-14,11597
RUS,jhu-deaths,2020-07-15,11753
RUS,jhu-deaths,2020-07-16,11920
RUS,jhu-deaths,2020-07-17,12106
RUS,jhu-deaths,2020-07-18,12228
RUS,jhu-deaths,2020-07-19,12323
