iso_code,country,date,owid_cardiovasc_death_rate
MAR,Morocco,2020-08-28,419.14599999999996
MAR,Morocco,2020-08-29,419.14599999999996
MAR,Morocco,2020-08-30,419.14599999999996
MAR,Morocco,2020-08-31,419.14599999999996
MAR,Morocco,2020-09-01,419.14599999999996
MAR,Morocco,2020-09-02,419.14599999999996
MAR,Morocco,2020-09-03,419.14599999999996
MAR,Morocco,2020-09-04,419.14599999999996
MAR,Morocco,2020-09-05,419.14599999999996
MAR,Morocco,2020-09-06,419.14599999999996
MAR,Morocco,2020-09-07,419.14599999999996
MAR,Morocco,2020-09-08,419.14599999999996
MAR,Morocco,2020-09-09,419.14599999999996
MAR,Morocco,2020-09-10,419.14599999999996
MAR,Morocco,2020-09-11,419.14599999999996
MAR,Morocco,2020-09-12,419.14599999999996
MAR,Morocco,2020-09-13,419.14599999999996
MAR,Morocco,2020-09-14,419.14599999999996
MAR,Morocco,2020-09-15,419.14599999999996
MAR,Morocco,2020-09-16,419.14599999999996
MAR,Morocco,2020-09-17,419.14599999999996
MAR,Morocco,2020-09-18,419.14599999999996
MAR,Morocco,2020-09-19,419.14599999999996
MAR,Morocco,2020-09-20,419.14599999999996
MAR,Morocco,2020-09-21,419.14599999999996
MAR,Morocco,2020-09-22,419.14599999999996
MAR,Morocco,2020-09-23,419.14599999999996
MAR,Morocco,2020-09-24,419.14599999999996
MAR,Morocco,2020-09-25,419.14599999999996
MAR,Morocco,2020-09-26,419.14599999999996
MAR,Morocco,2020-09-27,419.14599999999996
MAR,Morocco,2020-09-28,419.14599999999996
MAR,Morocco,2020-09-29,419.14599999999996
MAR,Morocco,2020-09-30,419.14599999999996
MDA,Moldova,2020-03-08,408.50199999999995
MDA,Moldova,2020-03-11,408.50199999999995
MDA,Moldova,2020-03-12,408.50199999999995
MDA,Moldova,2020-03-13,408.50199999999995
MDA,Moldova,2020-03-14,408.50199999999995
MDA,Moldova,2020-03-15,408.50199999999995
MDA,Moldova,2020-03-16,408.50199999999995
MDA,Moldova,2020-03-17,408.50199999999995
MDA,Moldova,2020-03-18,408.50199999999995
MDA,Moldova,2020-03-19,408.50199999999995
MDA,Moldova,2020-03-20,408.50199999999995
MDA,Moldova,2020-03-21,408.50199999999995
MDA,Moldova,2020-03-22,408.50199999999995
MDA,Moldova,2020-03-23,408.50199999999995
MDA,Moldova,2020-03-24,408.50199999999995
MDA,Moldova,2020-03-25,408.50199999999995
MDA,Moldova,2020-03-26,408.50199999999995
MDA,Moldova,2020-03-27,408.50199999999995
MDA,Moldova,2020-03-28,408.50199999999995
MDA,Moldova,2020-03-29,408.50199999999995
MDA,Moldova,2020-03-30,408.50199999999995
MDA,Moldova,2020-03-31,408.50199999999995
MDA,Moldova,2020-04-01,408.50199999999995
MDA,Moldova,2020-04-02,408.50199999999995
MDA,Moldova,2020-04-03,408.50199999999995
MDA,Moldova,2020-04-04,408.50199999999995
MDA,Moldova,2020-04-05,408.50199999999995
MDA,Moldova,2020-04-06,408.50199999999995
MDA,Moldova,2020-04-07,408.50199999999995
MDA,Moldova,2020-04-08,408.50199999999995
MDA,Moldova,2020-04-09,408.50199999999995
MDA,Moldova,2020-04-10,408.50199999999995
MDA,Moldova,2020-04-11,408.50199999999995
MDA,Moldova,2020-04-12,408.50199999999995
MDA,Moldova,2020-04-13,408.50199999999995
MDA,Moldova,2020-04-14,408.50199999999995
MDA,Moldova,2020-04-15,408.50199999999995
MDA,Moldova,2020-04-16,408.50199999999995
MDA,Moldova,2020-04-17,408.50199999999995
MDA,Moldova,2020-04-18,408.50199999999995
MDA,Moldova,2020-04-19,408.50199999999995
MDA,Moldova,2020-04-20,408.50199999999995
MDA,Moldova,2020-04-21,408.50199999999995
MDA,Moldova,2020-04-22,408.50199999999995
MDA,Moldova,2020-04-23,408.50199999999995
MDA,Moldova,2020-04-24,408.50199999999995
MDA,Moldova,2020-04-25,408.50199999999995
MDA,Moldova,2020-04-26,408.50199999999995
MDA,Moldova,2020-04-27,408.50199999999995
MDA,Moldova,2020-04-28,408.50199999999995
MDA,Moldova,2020-04-29,408.50199999999995
MDA,Moldova,2020-04-30,408.50199999999995
MDA,Moldova,2020-05-01,408.50199999999995
MDA,Moldova,2020-05-02,408.50199999999995
MDA,Moldova,2020-05-03,408.50199999999995
MDA,Moldova,2020-05-04,408.50199999999995
MDA,Moldova,2020-05-05,408.50199999999995
MDA,Moldova,2020-05-06,408.50199999999995
MDA,Moldova,2020-05-07,408.50199999999995
MDA,Moldova,2020-05-08,408.50199999999995
MDA,Moldova,2020-05-09,408.50199999999995
MDA,Moldova,2020-05-10,408.50199999999995
MDA,Moldova,2020-05-11,408.50199999999995
MDA,Moldova,2020-05-12,408.50199999999995
MDA,Moldova,2020-05-13,408.50199999999995
MDA,Moldova,2020-05-14,408.50199999999995
MDA,Moldova,2020-05-15,408.50199999999995
MDA,Moldova,2020-05-16,408.50199999999995
MDA,Moldova,2020-05-17,408.50199999999995
MDA,Moldova,2020-05-18,408.50199999999995
MDA,Moldova,2020-05-19,408.50199999999995
MDA,Moldova,2020-05-20,408.50199999999995
MDA,Moldova,2020-05-21,408.50199999999995
MDA,Moldova,2020-05-22,408.50199999999995
MDA,Moldova,2020-05-23,408.50199999999995
MDA,Moldova,2020-05-24,408.50199999999995
MDA,Moldova,2020-05-25,408.50199999999995
MDA,Moldova,2020-05-26,408.50199999999995
MDA,Moldova,2020-05-27,408.50199999999995
MDA,Moldova,2020-05-28,408.50199999999995
MDA,Moldova,2020-05-29,408.50199999999995
MDA,Moldova,2020-05-30,408.50199999999995
MDA,Moldova,2020-05-31,408.50199999999995
MDA,Moldova,2020-06-01,408.50199999999995
MDA,Moldova,2020-06-02,408.50199999999995
MDA,Moldova,2020-06-03,408.50199999999995
MDA,Moldova,2020-06-04,408.50199999999995
MDA,Moldova,2020-06-05,408.50199999999995
MDA,Moldova,2020-06-06,408.50199999999995
MDA,Moldova,2020-06-07,408.50199999999995
MDA,Moldova,2020-06-08,408.50199999999995
MDA,Moldova,2020-06-09,408.50199999999995
MDA,Moldova,2020-06-10,408.50199999999995
MDA,Moldova,2020-06-11,408.50199999999995
MDA,Moldova,2020-06-12,408.50199999999995
MDA,Moldova,2020-06-13,408.50199999999995
MDA,Moldova,2020-06-14,408.50199999999995
MDA,Moldova,2020-06-15,408.50199999999995
MDA,Moldova,2020-06-16,408.50199999999995
MDA,Moldova,2020-06-17,408.50199999999995
MDA,Moldova,2020-06-18,408.50199999999995
MDA,Moldova,2020-06-19,408.50199999999995
MDA,Moldova,2020-06-20,408.50199999999995
MDA,Moldova,2020-06-21,408.50199999999995
MDA,Moldova,2020-06-22,408.50199999999995
MDA,Moldova,2020-06-23,408.50199999999995
MDA,Moldova,2020-06-24,408.50199999999995
MDA,Moldova,2020-06-25,408.50199999999995
MDA,Moldova,2020-06-26,408.50199999999995
MDA,Moldova,2020-06-27,408.50199999999995
MDA,Moldova,2020-06-28,408.50199999999995
MDA,Moldova,2020-06-29,408.50199999999995
MDA,Moldova,2020-06-30,408.50199999999995
MDA,Moldova,2020-07-01,408.50199999999995
MDA,Moldova,2020-07-02,408.50199999999995
MDA,Moldova,2020-07-03,408.50199999999995
MDA,Moldova,2020-07-04,408.50199999999995
MDA,Moldova,2020-07-05,408.50199999999995
MDA,Moldova,2020-07-06,408.50199999999995
MDA,Moldova,2020-07-07,408.50199999999995
MDA,Moldova,2020-07-08,408.50199999999995
MDA,Moldova,2020-07-09,408.50199999999995
MDA,Moldova,2020-07-10,408.50199999999995
MDA,Moldova,2020-07-11,408.50199999999995
MDA,Moldova,2020-07-12,408.50199999999995
MDA,Moldova,2020-07-13,408.50199999999995
MDA,Moldova,2020-07-14,408.50199999999995
MDA,Moldova,2020-07-15,408.50199999999995
MDA,Moldova,2020-07-16,408.50199999999995
MDA,Moldova,2020-07-17,408.50199999999995
MDA,Moldova,2020-07-18,408.50199999999995
MDA,Moldova,2020-07-19,408.50199999999995
MDA,Moldova,2020-07-20,408.50199999999995
MDA,Moldova,2020-07-21,408.50199999999995
MDA,Moldova,2020-07-22,408.50199999999995
MDA,Moldova,2020-07-23,408.50199999999995
MDA,Moldova,2020-07-24,408.50199999999995
MDA,Moldova,2020-07-25,408.50199999999995
MDA,Moldova,2020-07-26,408.50199999999995
MDA,Moldova,2020-07-27,408.50199999999995
MDA,Moldova,2020-07-28,408.50199999999995
MDA,Moldova,2020-07-29,408.50199999999995
MDA,Moldova,2020-07-30,408.50199999999995
MDA,Moldova,2020-07-31,408.50199999999995
MDA,Moldova,2020-08-01,408.50199999999995
MDA,Moldova,2020-08-02,408.50199999999995
MDA,Moldova,2020-08-03,408.50199999999995
MDA,Moldova,2020-08-04,408.50199999999995
MDA,Moldova,2020-08-05,408.50199999999995
MDA,Moldova,2020-08-06,408.50199999999995
MDA,Moldova,2020-08-07,408.50199999999995
MDA,Moldova,2020-08-08,408.50199999999995
MDA,Moldova,2020-08-09,408.50199999999995
MDA,Moldova,2020-08-10,408.50199999999995
MDA,Moldova,2020-08-11,408.50199999999995
MDA,Moldova,2020-08-12,408.50199999999995
MDA,Moldova,2020-08-13,408.50199999999995
MDA,Moldova,2020-08-14,408.50199999999995
MDA,Moldova,2020-08-15,408.50199999999995
MDA,Moldova,2020-08-16,408.50199999999995
MDA,Moldova,2020-08-17,408.50199999999995
MDA,Moldova,2020-08-18,408.50199999999995
MDA,Moldova,2020-08-19,408.50199999999995
MDA,Moldova,2020-08-20,408.50199999999995
MDA,Moldova,2020-08-21,408.50199999999995
MDA,Moldova,2020-08-22,408.50199999999995
MDA,Moldova,2020-08-23,408.50199999999995
MDA,Moldova,2020-08-24,408.50199999999995
MDA,Moldova,2020-08-25,408.50199999999995
MDA,Moldova,2020-08-26,408.50199999999995
MDA,Moldova,2020-08-27,408.50199999999995
MDA,Moldova,2020-08-28,408.50199999999995
MDA,Moldova,2020-08-29,408.50199999999995
MDA,Moldova,2020-08-30,408.50199999999995
MDA,Moldova,2020-08-31,408.50199999999995
MDA,Moldova,2020-09-01,408.50199999999995
MDA,Moldova,2020-09-02,408.50199999999995
MDA,Moldova,2020-09-03,408.50199999999995
MDA,Moldova,2020-09-04,408.50199999999995
MDA,Moldova,2020-09-05,408.50199999999995
MDA,Moldova,2020-09-06,408.50199999999995
MDA,Moldova,2020-09-07,408.50199999999995
MDA,Moldova,2020-09-08,408.50199999999995
MDA,Moldova,2020-09-09,408.50199999999995
MDA,Moldova,2020-09-10,408.50199999999995
MDA,Moldova,2020-09-11,408.50199999999995
MDA,Moldova,2020-09-12,408.50199999999995
MDA,Moldova,2020-09-13,408.50199999999995
MDA,Moldova,2020-09-14,408.50199999999995
MDA,Moldova,2020-09-15,408.50199999999995
MDA,Moldova,2020-09-16,408.50199999999995
MDA,Moldova,2020-09-17,408.50199999999995
MDA,Moldova,2020-09-18,408.50199999999995
MDA,Moldova,2020-09-19,408.50199999999995
MDA,Moldova,2020-09-20,408.50199999999995
MDA,Moldova,2020-09-21,408.50199999999995
MDA,Moldova,2020-09-22,408.50199999999995
MDA,Moldova,2020-09-23,408.50199999999995
MDA,Moldova,2020-09-24,408.50199999999995
MDA,Moldova,2020-09-25,408.50199999999995
MDA,Moldova,2020-09-26,408.50199999999995
MDA,Moldova,2020-09-27,408.50199999999995
MDA,Moldova,2020-09-28,408.50199999999995
MDA,Moldova,2020-09-29,408.50199999999995
MDA,Moldova,2020-09-30,408.50199999999995
MDG,Madagascar,2020-03-21,405.994
MDG,Madagascar,2020-03-22,405.994
MDG,Madagascar,2020-03-23,405.994
MDG,Madagascar,2020-03-24,405.994
MDG,Madagascar,2020-03-25,405.994
MDG,Madagascar,2020-03-26,405.994
MDG,Madagascar,2020-03-27,405.994
MDG,Madagascar,2020-03-28,405.994
MDG,Madagascar,2020-03-29,405.994
MDG,Madagascar,2020-03-30,405.994
MDG,Madagascar,2020-03-31,405.994
MDG,Madagascar,2020-04-01,405.994
MDG,Madagascar,2020-04-02,405.994
MDG,Madagascar,2020-04-03,405.994
MDG,Madagascar,2020-04-04,405.994
MDG,Madagascar,2020-04-05,405.994
MDG,Madagascar,2020-04-06,405.994
MDG,Madagascar,2020-04-07,405.994
MDG,Madagascar,2020-04-08,405.994
MDG,Madagascar,2020-04-09,405.994
MDG,Madagascar,2020-04-10,405.994
MDG,Madagascar,2020-04-11,405.994
MDG,Madagascar,2020-04-12,405.994
MDG,Madagascar,2020-04-13,405.994
MDG,Madagascar,2020-04-14,405.994
MDG,Madagascar,2020-04-15,405.994
MDG,Madagascar,2020-04-16,405.994
MDG,Madagascar,2020-04-17,405.994
MDG,Madagascar,2020-04-18,405.994
MDG,Madagascar,2020-04-19,405.994
MDG,Madagascar,2020-04-20,405.994
MDG,Madagascar,2020-04-21,405.994
MDG,Madagascar,2020-04-22,405.994
MDG,Madagascar,2020-04-23,405.994
MDG,Madagascar,2020-04-24,405.994
MDG,Madagascar,2020-04-25,405.994
MDG,Madagascar,2020-04-26,405.994
MDG,Madagascar,2020-04-27,405.994
MDG,Madagascar,2020-04-28,405.994
MDG,Madagascar,2020-04-29,405.994
MDG,Madagascar,2020-04-30,405.994
MDG,Madagascar,2020-05-01,405.994
MDG,Madagascar,2020-05-02,405.994
MDG,Madagascar,2020-05-03,405.994
MDG,Madagascar,2020-05-04,405.994
MDG,Madagascar,2020-05-05,405.994
MDG,Madagascar,2020-05-06,405.994
MDG,Madagascar,2020-05-07,405.994
MDG,Madagascar,2020-05-08,405.994
MDG,Madagascar,2020-05-09,405.994
MDG,Madagascar,2020-05-10,405.994
MDG,Madagascar,2020-05-11,405.994
MDG,Madagascar,2020-05-12,405.994
MDG,Madagascar,2020-05-13,405.994
MDG,Madagascar,2020-05-14,405.994
MDG,Madagascar,2020-05-15,405.994
MDG,Madagascar,2020-05-16,405.994
MDG,Madagascar,2020-05-17,405.994
MDG,Madagascar,2020-05-18,405.994
MDG,Madagascar,2020-05-19,405.994
MDG,Madagascar,2020-05-20,405.994
MDG,Madagascar,2020-05-21,405.994
MDG,Madagascar,2020-05-22,405.994
MDG,Madagascar,2020-05-23,405.994
MDG,Madagascar,2020-05-24,405.994
MDG,Madagascar,2020-05-25,405.994
MDG,Madagascar,2020-05-26,405.994
MDG,Madagascar,2020-05-27,405.994
MDG,Madagascar,2020-05-28,405.994
MDG,Madagascar,2020-05-29,405.994
MDG,Madagascar,2020-05-30,405.994
MDG,Madagascar,2020-05-31,405.994
MDG,Madagascar,2020-06-01,405.994
MDG,Madagascar,2020-06-02,405.994
MDG,Madagascar,2020-06-03,405.994
MDG,Madagascar,2020-06-04,405.994
MDG,Madagascar,2020-06-05,405.994
MDG,Madagascar,2020-06-06,405.994
MDG,Madagascar,2020-06-07,405.994
MDG,Madagascar,2020-06-08,405.994
MDG,Madagascar,2020-06-09,405.994
MDG,Madagascar,2020-06-10,405.994
MDG,Madagascar,2020-06-11,405.994
MDG,Madagascar,2020-06-12,405.994
MDG,Madagascar,2020-06-13,405.994
MDG,Madagascar,2020-06-14,405.994
MDG,Madagascar,2020-06-15,405.994
MDG,Madagascar,2020-06-16,405.994
MDG,Madagascar,2020-06-17,405.994
MDG,Madagascar,2020-06-18,405.994
MDG,Madagascar,2020-06-19,405.994
MDG,Madagascar,2020-06-20,405.994
MDG,Madagascar,2020-06-21,405.994
MDG,Madagascar,2020-06-22,405.994
MDG,Madagascar,2020-06-23,405.994
MDG,Madagascar,2020-06-24,405.994
MDG,Madagascar,2020-06-25,405.994
MDG,Madagascar,2020-06-26,405.994
MDG,Madagascar,2020-06-27,405.994
MDG,Madagascar,2020-06-28,405.994
MDG,Madagascar,2020-06-29,405.994
MDG,Madagascar,2020-06-30,405.994
MDG,Madagascar,2020-07-01,405.994
MDG,Madagascar,2020-07-02,405.994
MDG,Madagascar,2020-07-03,405.994
MDG,Madagascar,2020-07-04,405.994
MDG,Madagascar,2020-07-05,405.994
MDG,Madagascar,2020-07-06,405.994
MDG,Madagascar,2020-07-07,405.994
MDG,Madagascar,2020-07-08,405.994
MDG,Madagascar,2020-07-09,405.994
MDG,Madagascar,2020-07-10,405.994
MDG,Madagascar,2020-07-11,405.994
MDG,Madagascar,2020-07-12,405.994
MDG,Madagascar,2020-07-13,405.994
MDG,Madagascar,2020-07-14,405.994
MDG,Madagascar,2020-07-15,405.994
MDG,Madagascar,2020-07-16,405.994
MDG,Madagascar,2020-07-17,405.994
MDG,Madagascar,2020-07-18,405.994
MDG,Madagascar,2020-07-19,405.994
MDG,Madagascar,2020-07-20,405.994
MDG,Madagascar,2020-07-21,405.994
MDG,Madagascar,2020-07-22,405.994
MDG,Madagascar,2020-07-23,405.994
MDG,Madagascar,2020-07-24,405.994
MDG,Madagascar,2020-07-25,405.994
MDG,Madagascar,2020-07-26,405.994
MDG,Madagascar,2020-07-27,405.994
MDG,Madagascar,2020-07-28,405.994
MDG,Madagascar,2020-07-29,405.994
MDG,Madagascar,2020-07-30,405.994
MDG,Madagascar,2020-07-31,405.994
MDG,Madagascar,2020-08-01,405.994
MDG,Madagascar,2020-08-02,405.994
MDG,Madagascar,2020-08-03,405.994
MDG,Madagascar,2020-08-04,405.994
MDG,Madagascar,2020-08-05,405.994
MDG,Madagascar,2020-08-06,405.994
MDG,Madagascar,2020-08-07,405.994
MDG,Madagascar,2020-08-08,405.994
MDG,Madagascar,2020-08-09,405.994
MDG,Madagascar,2020-08-10,405.994
MDG,Madagascar,2020-08-11,405.994
MDG,Madagascar,2020-08-12,405.994
MDG,Madagascar,2020-08-13,405.994
MDG,Madagascar,2020-08-14,405.994
MDG,Madagascar,2020-08-15,405.994
MDG,Madagascar,2020-08-16,405.994
MDG,Madagascar,2020-08-17,405.994
MDG,Madagascar,2020-08-18,405.994
MDG,Madagascar,2020-08-19,405.994
MDG,Madagascar,2020-08-20,405.994
MDG,Madagascar,2020-08-21,405.994
MDG,Madagascar,2020-08-22,405.994
MDG,Madagascar,2020-08-23,405.994
MDG,Madagascar,2020-08-24,405.994
MDG,Madagascar,2020-08-25,405.994
MDG,Madagascar,2020-08-26,405.994
MDG,Madagascar,2020-08-27,405.994
MDG,Madagascar,2020-08-28,405.994
MDG,Madagascar,2020-08-29,405.994
MDG,Madagascar,2020-08-30,405.994
MDG,Madagascar,2020-08-31,405.994
MDG,Madagascar,2020-09-01,405.994
MDG,Madagascar,2020-09-02,405.994
MDG,Madagascar,2020-09-03,405.994
MDG,Madagascar,2020-09-04,405.994
MDG,Madagascar,2020-09-05,405.994
MDG,Madagascar,2020-09-06,405.994
MDG,Madagascar,2020-09-07,405.994
MDG,Madagascar,2020-09-08,405.994
MDG,Madagascar,2020-09-09,405.994
MDG,Madagascar,2020-09-10,405.994
MDG,Madagascar,2020-09-11,405.994
MDG,Madagascar,2020-09-12,405.994
MDG,Madagascar,2020-09-13,405.994
MDG,Madagascar,2020-09-14,405.994
MDG,Madagascar,2020-09-15,405.994
MDG,Madagascar,2020-09-16,405.994
MDG,Madagascar,2020-09-17,405.994
MDG,Madagascar,2020-09-18,405.994
MDG,Madagascar,2020-09-19,405.994
MDG,Madagascar,2020-09-20,405.994
MDG,Madagascar,2020-09-21,405.994
MDG,Madagascar,2020-09-22,405.994
MDG,Madagascar,2020-09-23,405.994
MDG,Madagascar,2020-09-24,405.994
MDG,Madagascar,2020-09-25,405.994
MDG,Madagascar,2020-09-26,405.994
MDG,Madagascar,2020-09-27,405.994
MDG,Madagascar,2020-09-28,405.994
MDG,Madagascar,2020-09-29,405.994
MDG,Madagascar,2020-09-30,405.994
MDV,Maldives,2020-03-08,164.905
MDV,Maldives,2020-03-09,164.905
MDV,Maldives,2020-03-11,164.905
MDV,Maldives,2020-03-12,164.905
MDV,Maldives,2020-03-14,164.905
MDV,Maldives,2020-03-15,164.905
MDV,Maldives,2020-03-16,164.905
MDV,Maldives,2020-03-17,164.905
MDV,Maldives,2020-03-18,164.905
MDV,Maldives,2020-03-19,164.905
MDV,Maldives,2020-03-20,164.905
MDV,Maldives,2020-03-21,164.905
MDV,Maldives,2020-03-22,164.905
MDV,Maldives,2020-03-23,164.905
MDV,Maldives,2020-03-24,164.905
MDV,Maldives,2020-03-25,164.905
MDV,Maldives,2020-03-26,164.905
MDV,Maldives,2020-03-27,164.905
MDV,Maldives,2020-03-28,164.905
MDV,Maldives,2020-03-29,164.905
MDV,Maldives,2020-03-30,164.905
MDV,Maldives,2020-03-31,164.905
MDV,Maldives,2020-04-01,164.905
MDV,Maldives,2020-04-02,164.905
MDV,Maldives,2020-04-03,164.905
MDV,Maldives,2020-04-04,164.905
MDV,Maldives,2020-04-05,164.905
MDV,Maldives,2020-04-06,164.905
MDV,Maldives,2020-04-07,164.905
MDV,Maldives,2020-04-08,164.905
MDV,Maldives,2020-04-09,164.905
MDV,Maldives,2020-04-10,164.905
MDV,Maldives,2020-04-11,164.905
MDV,Maldives,2020-04-12,164.905
MDV,Maldives,2020-04-13,164.905
MDV,Maldives,2020-04-14,164.905
MDV,Maldives,2020-04-15,164.905
MDV,Maldives,2020-04-16,164.905
MDV,Maldives,2020-04-17,164.905
MDV,Maldives,2020-04-18,164.905
MDV,Maldives,2020-04-19,164.905
MDV,Maldives,2020-04-20,164.905
MDV,Maldives,2020-04-21,164.905
MDV,Maldives,2020-04-22,164.905
MDV,Maldives,2020-04-23,164.905
MDV,Maldives,2020-04-24,164.905
MDV,Maldives,2020-04-25,164.905
MDV,Maldives,2020-04-26,164.905
MDV,Maldives,2020-04-27,164.905
MDV,Maldives,2020-04-28,164.905
MDV,Maldives,2020-04-29,164.905
MDV,Maldives,2020-04-30,164.905
MDV,Maldives,2020-05-01,164.905
MDV,Maldives,2020-05-02,164.905
MDV,Maldives,2020-05-03,164.905
MDV,Maldives,2020-05-04,164.905
MDV,Maldives,2020-05-05,164.905
MDV,Maldives,2020-05-06,164.905
MDV,Maldives,2020-05-07,164.905
MDV,Maldives,2020-05-08,164.905
MDV,Maldives,2020-05-09,164.905
MDV,Maldives,2020-05-10,164.905
MDV,Maldives,2020-05-11,164.905
MDV,Maldives,2020-05-12,164.905
MDV,Maldives,2020-05-13,164.905
MDV,Maldives,2020-05-14,164.905
MDV,Maldives,2020-05-15,164.905
MDV,Maldives,2020-05-16,164.905
MDV,Maldives,2020-05-17,164.905
MDV,Maldives,2020-05-18,164.905
MDV,Maldives,2020-05-19,164.905
MDV,Maldives,2020-05-20,164.905
MDV,Maldives,2020-05-21,164.905
MDV,Maldives,2020-05-22,164.905
MDV,Maldives,2020-05-23,164.905
MDV,Maldives,2020-05-24,164.905
MDV,Maldives,2020-05-25,164.905
MDV,Maldives,2020-05-26,164.905
MDV,Maldives,2020-05-27,164.905
MDV,Maldives,2020-05-28,164.905
MDV,Maldives,2020-05-29,164.905
MDV,Maldives,2020-05-30,164.905
MDV,Maldives,2020-05-31,164.905
MDV,Maldives,2020-06-01,164.905
MDV,Maldives,2020-06-02,164.905
MDV,Maldives,2020-06-03,164.905
MDV,Maldives,2020-06-04,164.905
MDV,Maldives,2020-06-05,164.905
MDV,Maldives,2020-06-06,164.905
MDV,Maldives,2020-06-07,164.905
MDV,Maldives,2020-06-08,164.905
MDV,Maldives,2020-06-09,164.905
MDV,Maldives,2020-06-10,164.905
MDV,Maldives,2020-06-11,164.905
MDV,Maldives,2020-06-12,164.905
MDV,Maldives,2020-06-13,164.905
MDV,Maldives,2020-06-14,164.905
MDV,Maldives,2020-06-15,164.905
MDV,Maldives,2020-06-16,164.905
MDV,Maldives,2020-06-17,164.905
MDV,Maldives,2020-06-18,164.905
MDV,Maldives,2020-06-19,164.905
MDV,Maldives,2020-06-20,164.905
MDV,Maldives,2020-06-21,164.905
MDV,Maldives,2020-06-22,164.905
MDV,Maldives,2020-06-23,164.905
MDV,Maldives,2020-06-24,164.905
MDV,Maldives,2020-06-25,164.905
MDV,Maldives,2020-06-26,164.905
MDV,Maldives,2020-06-27,164.905
MDV,Maldives,2020-06-28,164.905
MDV,Maldives,2020-06-29,164.905
MDV,Maldives,2020-06-30,164.905
MDV,Maldives,2020-07-01,164.905
MDV,Maldives,2020-07-02,164.905
MDV,Maldives,2020-07-03,164.905
MDV,Maldives,2020-07-04,164.905
MDV,Maldives,2020-07-05,164.905
MDV,Maldives,2020-07-06,164.905
MDV,Maldives,2020-07-07,164.905
MDV,Maldives,2020-07-08,164.905
MDV,Maldives,2020-07-09,164.905
MDV,Maldives,2020-07-10,164.905
MDV,Maldives,2020-07-11,164.905
MDV,Maldives,2020-07-12,164.905
MDV,Maldives,2020-07-13,164.905
MDV,Maldives,2020-07-14,164.905
MDV,Maldives,2020-07-15,164.905
MDV,Maldives,2020-07-16,164.905
MDV,Maldives,2020-07-17,164.905
MDV,Maldives,2020-07-18,164.905
MDV,Maldives,2020-07-19,164.905
MDV,Maldives,2020-07-20,164.905
MDV,Maldives,2020-07-21,164.905
MDV,Maldives,2020-07-22,164.905
MDV,Maldives,2020-07-23,164.905
MDV,Maldives,2020-07-24,164.905
MDV,Maldives,2020-07-25,164.905
MDV,Maldives,2020-07-26,164.905
MDV,Maldives,2020-07-27,164.905
MDV,Maldives,2020-07-28,164.905
MDV,Maldives,2020-07-29,164.905
MDV,Maldives,2020-07-30,164.905
MDV,Maldives,2020-07-31,164.905
MDV,Maldives,2020-08-01,164.905
MDV,Maldives,2020-08-02,164.905
MDV,Maldives,2020-08-03,164.905
MDV,Maldives,2020-08-04,164.905
MDV,Maldives,2020-08-05,164.905
MDV,Maldives,2020-08-06,164.905
MDV,Maldives,2020-08-07,164.905
MDV,Maldives,2020-08-08,164.905
MDV,Maldives,2020-08-09,164.905
MDV,Maldives,2020-08-10,164.905
MDV,Maldives,2020-08-11,164.905
MDV,Maldives,2020-08-12,164.905
MDV,Maldives,2020-08-13,164.905
MDV,Maldives,2020-08-14,164.905
MDV,Maldives,2020-08-15,164.905
MDV,Maldives,2020-08-16,164.905
MDV,Maldives,2020-08-17,164.905
MDV,Maldives,2020-08-18,164.905
MDV,Maldives,2020-08-19,164.905
MDV,Maldives,2020-08-20,164.905
MDV,Maldives,2020-08-21,164.905
MDV,Maldives,2020-08-22,164.905
MDV,Maldives,2020-08-23,164.905
MDV,Maldives,2020-08-24,164.905
MDV,Maldives,2020-08-25,164.905
MDV,Maldives,2020-08-26,164.905
MDV,Maldives,2020-08-27,164.905
MDV,Maldives,2020-08-28,164.905
MDV,Maldives,2020-08-29,164.905
MDV,Maldives,2020-08-30,164.905
MDV,Maldives,2020-08-31,164.905
MDV,Maldives,2020-09-01,164.905
MDV,Maldives,2020-09-02,164.905
MDV,Maldives,2020-09-03,164.905
MDV,Maldives,2020-09-04,164.905
MDV,Maldives,2020-09-05,164.905
MDV,Maldives,2020-09-06,164.905
MDV,Maldives,2020-09-07,164.905
MDV,Maldives,2020-09-08,164.905
MDV,Maldives,2020-09-09,164.905
MDV,Maldives,2020-09-10,164.905
MDV,Maldives,2020-09-11,164.905
MDV,Maldives,2020-09-12,164.905
MDV,Maldives,2020-09-13,164.905
MDV,Maldives,2020-09-14,164.905
MDV,Maldives,2020-09-15,164.905
MDV,Maldives,2020-09-16,164.905
MDV,Maldives,2020-09-17,164.905
MDV,Maldives,2020-09-18,164.905
MDV,Maldives,2020-09-19,164.905
MDV,Maldives,2020-09-20,164.905
MDV,Maldives,2020-09-21,164.905
MDV,Maldives,2020-09-22,164.905
MDV,Maldives,2020-09-23,164.905
MDV,Maldives,2020-09-24,164.905
MDV,Maldives,2020-09-25,164.905
MDV,Maldives,2020-09-26,164.905
MDV,Maldives,2020-09-27,164.905
MDV,Maldives,2020-09-28,164.905
MDV,Maldives,2020-09-29,164.905
MDV,Maldives,2020-09-30,164.905
MEX,Mexico,2019-12-31,152.783
MEX,Mexico,2020-01-01,152.783
MEX,Mexico,2020-01-02,152.783
