iso_code,country,date,sdsn_effective_reproduction_rate_smoothed
ARM,Armenia,2020-11-03,1.2704242176140566
ARM,Armenia,2020-11-04,1.2459238700147552
ARM,Armenia,2020-11-05,1.2211130854699555
ARM,Armenia,2020-11-06,1.1965244761709652
ARM,Armenia,2020-11-07,1.1727365101197198
ARM,Armenia,2020-11-08,1.1496227168475137
ARM,Armenia,2020-11-09,1.1272936460423995
ARM,Armenia,2020-11-10,1.1053487037666998
ARM,Armenia,2020-11-11,1.0838794828583942
ARM,Armenia,2020-11-12,1.0630398748294367
ARM,Armenia,2020-11-13,1.0427760085615234
ARM,Armenia,2020-11-14,1.023288383321083
ARM,Armenia,2020-11-15,1.0048725134527061
ARM,Armenia,2020-11-16,0.98781445993551
ARM,Armenia,2020-11-17,0.9721398590133915
ARM,Armenia,2020-11-18,0.9576974808927615
ARM,Armenia,2020-11-19,0.9444916679483032
ARM,Armenia,2020-11-20,0.9325778054006291
ARM,Armenia,2020-11-21,0.9218148741582696
ARM,Armenia,2020-11-22,0.9127054021676402
ARM,Armenia,2020-11-23,0.9051760833930901
ARM,Armenia,2020-11-24,0.8993504022576427
ARM,Armenia,2020-11-25,0.8951413878816253
ARM,Armenia,2020-11-26,0.892092269274427
ARM,Armenia,2020-11-27,0.8898494871737196
ARM,Armenia,2020-11-28,0.88808137780012
ARM,Armenia,2020-11-29,0.886612743748665
ARM,Armenia,2020-11-30,0.885399110354686
ARM,Armenia,2020-12-01,0.8845067616030622
ARM,Armenia,2020-12-02,0.8836838661163443
ARM,Armenia,2020-12-03,0.8828606019422177
ARM,Armenia,2020-12-04,0.8819856058210703
ARM,Armenia,2020-12-05,0.881164649323855
ARM,Armenia,2020-12-06,0.879943727603708
ARM,Armenia,2020-12-07,0.87849002179103
ARM,Armenia,2020-12-08,0.8767862727363874
ARM,Armenia,2020-12-09,0.8748889921362358
ARM,Armenia,2020-12-10,0.872878036258428
ARM,Armenia,2020-12-11,0.8710582065117103
ARM,Armenia,2020-12-12,0.8694113483946186
ARM,Armenia,2020-12-13,0.8678384599464828
ARM,Armenia,2020-12-14,0.8660418561353297
ARM,Armenia,2020-12-15,0.8638915353024432
ARM,Armenia,2020-12-16,0.8617715764633914
ARM,Armenia,2020-12-17,0.8593717465132903
ARM,Armenia,2020-12-18,0.8563818901808197
ARM,Armenia,2020-12-19,0.8527486220689064
ARM,Armenia,2020-12-20,0.8485448063530979
ARM,Armenia,2020-12-21,0.8439108974550359
ARM,Armenia,2020-12-22,0.8388013699609458
ARM,Armenia,2020-12-23,0.8328986346163983
ARM,Armenia,2020-12-24,0.8261587532793903
ARM,Armenia,2020-12-25,0.8187430096428505
ARM,Armenia,2020-12-26,0.8108994302358522
ARM,Armenia,2020-12-27,0.802711635833531
ARM,Armenia,2020-12-28,0.7944856257813859
ARM,Armenia,2020-12-29,0.7863178712556763
ARM,Armenia,2020-12-30,0.7778386612325104
ARM,Armenia,2020-12-31,0.7692218294446427
ARM,Armenia,2021-01-01,0.7607846107110483
ARM,Armenia,2021-01-02,0.752984093410357
ARM,Armenia,2021-01-03,0.7469068532342239
ARM,Armenia,2021-01-04,0.7427647709705099
ARM,Armenia,2021-01-05,0.740117424250618
ARM,Armenia,2021-01-06,0.7387316316639412
ARM,Armenia,2021-01-07,0.7390841985494025
ARM,Armenia,2021-01-08,0.7417692275329547
ARM,Armenia,2021-01-09,0.746470334535708
ARM,Armenia,2021-01-10,0.7528586568911306
ARM,Armenia,2021-01-11,0.760677908976887
ARM,Armenia,2021-01-12,0.7696551304595942
ARM,Armenia,2021-01-13,0.7792395690840415
ARM,Armenia,2021-01-14,0.7889090170597844
ARM,Armenia,2021-01-15,0.7983575505147175
ARM,Armenia,2021-01-16,0.8070102652949964
ARM,Armenia,2021-01-17,0.8142270326552566
ARM,Armenia,2021-01-18,0.8193457162488659
ARM,Armenia,2021-01-19,0.82288776009626
ARM,Armenia,2021-01-20,0.8250291399102012
ARM,Armenia,2021-01-21,0.8254177656233309
ARM,Armenia,2021-01-22,0.823322156184758
ARM,Armenia,2021-01-23,0.819469033394988
ARM,Armenia,2021-01-24,0.8143101669192813
ARM,Armenia,2021-01-25,0.8084464678197619
ARM,Armenia,2021-01-26,0.8021123899026842
ARM,Armenia,2021-01-27,0.7958465931614601
ARM,Armenia,2021-01-28,0.7904165970356699
ARM,Armenia,2021-01-29,0.785919903223044
ARM,Armenia,2021-01-30,0.7835048710045538
ARM,Armenia,2021-01-31,0.782743247672439
ARM,Armenia,2021-02-01,0.7841558797938962
ARM,Armenia,2021-02-02,0.787606114495352
ARM,Armenia,2021-02-03,0.7929374413464921
ARM,Armenia,2021-02-04,0.8000409928426626
ARM,Armenia,2021-02-05,0.809259022660361
ARM,Armenia,2021-02-06,0.8201693924020539
ARM,Armenia,2021-02-07,0.8320841052977582
ARM,Armenia,2021-02-08,0.8446553333394202
ARM,Armenia,2021-02-09,0.8576608281166019
ARM,Armenia,2021-02-10,0.871113395156423
ARM,Armenia,2021-02-11,0.8847175576930211
ARM,Armenia,2021-02-12,0.898791896938233
ARM,Armenia,2021-02-13,0.9125908762640677
ARM,Armenia,2021-02-14,0.9259786641101204
ARM,Armenia,2021-02-15,0.938895171961874
ARM,Armenia,2021-02-16,0.9512900094757859
ARM,Armenia,2021-02-17,0.9633927630262555
ARM,Armenia,2021-02-18,0.97520869216622
ARM,Armenia,2021-02-19,0.9862745534192271
ARM,Armenia,2021-02-20,0.9965369381923715
ARM,Armenia,2021-02-21,1.0062083595447944
ARM,Armenia,2021-02-22,1.0153599697354767
ARM,Armenia,2021-02-23,1.0241178655627354
ARM,Armenia,2021-02-24,1.032443624789878
ARM,Armenia,2021-02-25,1.036789648772787
ARM,Armenia,2021-02-26,1.04117605390348
ATG,Antigua and Barbuda,2020-10-04,0.2664505458057528
ATG,Antigua and Barbuda,2020-10-05,0.2670012299418124
ATG,Antigua and Barbuda,2020-10-06,0.2678045459223341
ATG,Antigua and Barbuda,2020-10-07,0.2689725689849499
ATG,Antigua and Barbuda,2020-10-08,0.27030726951537165
ATG,Antigua and Barbuda,2020-10-09,0.27154439930537855
ATG,Antigua and Barbuda,2020-10-10,0.27279712871552136
ATG,Antigua and Barbuda,2020-10-11,0.2741510341244995
ATG,Antigua and Barbuda,2020-10-12,0.27639644354516507
ATG,Antigua and Barbuda,2020-10-13,0.27903824009068545
ATG,Antigua and Barbuda,2020-10-14,0.2821901320978559
ATG,Antigua and Barbuda,2020-10-15,0.28572272242602
ATG,Antigua and Barbuda,2020-10-16,0.28971613112703193
ATG,Antigua and Barbuda,2020-10-17,0.2942939534932357
ATG,Antigua and Barbuda,2020-10-18,0.2993015186693108
ATG,Antigua and Barbuda,2020-10-19,0.30487116309882784
ATG,Antigua and Barbuda,2020-10-20,0.3109822325558758
ATG,Antigua and Barbuda,2020-10-21,0.3176062716697446
ATG,Antigua and Barbuda,2020-10-22,0.32416570859744354
ATG,Antigua and Barbuda,2020-10-23,0.3309990308755141
ATG,Antigua and Barbuda,2020-10-24,0.33817675288980376
ATG,Antigua and Barbuda,2020-10-25,0.3451521121442501
ATG,Antigua and Barbuda,2020-10-26,0.3518332382873163
ATG,Antigua and Barbuda,2020-10-27,0.35843557783687585
ATG,Antigua and Barbuda,2020-10-28,0.3649908053725421
ATG,Antigua and Barbuda,2020-10-29,0.37166235374010054
ATG,Antigua and Barbuda,2020-10-30,0.378411441709006
ATG,Antigua and Barbuda,2020-10-31,0.38515713488798686
ATG,Antigua and Barbuda,2020-11-01,0.39185814412408115
ATG,Antigua and Barbuda,2020-11-02,0.3984045547034877
ATG,Antigua and Barbuda,2020-11-03,0.404857003131254
ATG,Antigua and Barbuda,2020-11-04,0.41130425207432847
ATG,Antigua and Barbuda,2020-11-05,0.4174199771384868
ATG,Antigua and Barbuda,2020-11-06,0.4232380656166469
ATG,Antigua and Barbuda,2020-11-07,0.4286538856352865
ATG,Antigua and Barbuda,2020-11-08,0.43382499021368665
ATG,Antigua and Barbuda,2020-11-09,0.43889994430111223
ATG,Antigua and Barbuda,2020-11-10,0.4438244529897464
ATG,Antigua and Barbuda,2020-11-11,0.4485027818946407
ATG,Antigua and Barbuda,2020-11-12,0.45299513736158226
ATG,Antigua and Barbuda,2020-11-13,0.4573314878471812
ATG,Antigua and Barbuda,2020-11-14,0.4615404902708015
ATG,Antigua and Barbuda,2020-11-15,0.4653504219669172
ATG,Antigua and Barbuda,2020-11-16,0.46874139545730154
ATG,Antigua and Barbuda,2020-11-17,0.47176658469827565
ATG,Antigua and Barbuda,2020-11-18,0.47442855488606506
ATG,Antigua and Barbuda,2020-11-19,0.4777187205773189
ATG,Antigua and Barbuda,2020-11-20,0.48159962264339085
ATG,Antigua and Barbuda,2020-11-21,0.486088797979093
ATG,Antigua and Barbuda,2020-11-22,0.4917220257986782
ATG,Antigua and Barbuda,2020-11-23,0.49849714315940996
ATG,Antigua and Barbuda,2020-11-24,0.5064695752295484
ATG,Antigua and Barbuda,2020-11-25,0.5157334150250296
ATG,Antigua and Barbuda,2020-11-26,0.5255366078980419
ATG,Antigua and Barbuda,2020-11-27,0.5353235926137596
ATG,Antigua and Barbuda,2020-11-28,0.5452512814066562
ATG,Antigua and Barbuda,2020-11-29,0.5560035013675843
ATG,Antigua and Barbuda,2020-11-30,0.5678417239404026
ATG,Antigua and Barbuda,2020-12-01,0.5807557493430063
ATG,Antigua and Barbuda,2020-12-02,0.5936254034425283
ATG,Antigua and Barbuda,2020-12-03,0.6051554680257051
ATG,Antigua and Barbuda,2020-12-04,0.6154243787389333
ATG,Antigua and Barbuda,2020-12-05,0.6245903995024803
ATG,Antigua and Barbuda,2020-12-06,0.6326280174045757
ATG,Antigua and Barbuda,2020-12-07,0.639574947066989
ATG,Antigua and Barbuda,2020-12-08,0.645258843226159
ATG,Antigua and Barbuda,2020-12-09,0.6497943830942499
ATG,Antigua and Barbuda,2020-12-10,0.6539489363995667
ATG,Antigua and Barbuda,2020-12-11,0.6583718504234
ATG,Antigua and Barbuda,2020-12-12,0.662176663683761
ATG,Antigua and Barbuda,2020-12-13,0.664655539162678
ATG,Antigua and Barbuda,2020-12-14,0.6657145722700794
ATG,Antigua and Barbuda,2020-12-15,0.6653619824657223
ATG,Antigua and Barbuda,2020-12-16,0.6646939178153193
ATG,Antigua and Barbuda,2020-12-17,0.6650796987196438
ATG,Antigua and Barbuda,2020-12-18,0.66638546429077
ATG,Antigua and Barbuda,2020-12-19,0.6681459948023932
ATG,Antigua and Barbuda,2020-12-20,0.6704086790007002
ATG,Antigua and Barbuda,2020-12-21,0.6726197780774285
ATG,Antigua and Barbuda,2020-12-22,0.6748822191583255
ATG,Antigua and Barbuda,2020-12-23,0.6771604000264672
ATG,Antigua and Barbuda,2020-12-24,0.6788848894654541
ATG,Antigua and Barbuda,2020-12-25,0.6800530983636054
ATG,Antigua and Barbuda,2020-12-26,0.6808394978346485
ATG,Antigua and Barbuda,2020-12-27,0.6818772885033041
ATG,Antigua and Barbuda,2020-12-28,0.6832261813111166
ATG,Antigua and Barbuda,2020-12-29,0.6846787244498087
ATG,Antigua and Barbuda,2020-12-30,0.6862594267544327
ATG,Antigua and Barbuda,2020-12-31,0.6880912318768198
ATG,Antigua and Barbuda,2021-01-01,0.6897353322051485
ATG,Antigua and Barbuda,2021-01-02,0.6916025060783683
ATG,Antigua and Barbuda,2021-01-03,0.6936568825154018
ATG,Antigua and Barbuda,2021-01-04,0.6958170901331346
ATG,Antigua and Barbuda,2021-01-05,0.6981572523146823
ATG,Antigua and Barbuda,2021-01-06,0.7005648404312806
ATG,Antigua and Barbuda,2021-01-07,0.7034675853319193
ATG,Antigua and Barbuda,2021-01-08,0.7069092693437408
ATG,Antigua and Barbuda,2021-01-09,0.7114613345226163
ATG,Antigua and Barbuda,2021-01-10,0.7165695888809479
ATG,Antigua and Barbuda,2021-01-11,0.7219280569222375
ATG,Antigua and Barbuda,2021-01-12,0.7277946230248211
ATG,Antigua and Barbuda,2021-01-13,0.7341519729030773
ATG,Antigua and Barbuda,2021-01-14,0.7410818860435958
ATG,Antigua and Barbuda,2021-01-15,0.7489440034992878
ATG,Antigua and Barbuda,2021-01-16,0.7578135294482833
ATG,Antigua and Barbuda,2021-01-17,0.7671907621308142
ATG,Antigua and Barbuda,2021-01-18,0.7774935668584275
ATG,Antigua and Barbuda,2021-01-19,0.7887527618367659
ATG,Antigua and Barbuda,2021-01-20,0.8009373893273268
ATG,Antigua and Barbuda,2021-01-21,0.8142694010890821
ATG,Antigua and Barbuda,2021-01-22,0.8284194932629356
ATG,Antigua and Barbuda,2021-01-23,0.8429523834092736
ATG,Antigua and Barbuda,2021-01-24,0.8585959477645736
ATG,Antigua and Barbuda,2021-01-25,0.8750143796148689
ATG,Antigua and Barbuda,2021-01-26,0.8917087825078306
ATG,Antigua and Barbuda,2021-01-27,0.9089293939707971
ATG,Antigua and Barbuda,2021-01-28,0.9262784470759985
ATG,Antigua and Barbuda,2021-01-29,0.9440678078935579
ATG,Antigua and Barbuda,2021-01-30,0.9621965527779651
ATG,Antigua and Barbuda,2021-01-31,0.9811698715244207
ATG,Antigua and Barbuda,2021-02-01,1.0010654989325438
ATG,Antigua and Barbuda,2021-02-02,1.0220058710796904
ATG,Antigua and Barbuda,2021-02-03,1.043040834656513
ATG,Antigua and Barbuda,2021-02-04,1.064260986267359
ATG,Antigua and Barbuda,2021-02-05,1.084945436240395
ATG,Antigua and Barbuda,2021-02-06,1.1054004068479524
ATG,Antigua and Barbuda,2021-02-07,1.1252197537637245
ATG,Antigua and Barbuda,2021-02-08,1.1447838126957985
ATG,Antigua and Barbuda,2021-02-09,1.164155801649594
ATG,Antigua and Barbuda,2021-02-10,1.1833403444508284
ATG,Antigua and Barbuda,2021-02-11,1.2015676484237339
ATG,Antigua and Barbuda,2021-02-12,1.2180509269934165
ATG,Antigua and Barbuda,2021-02-13,1.2322460678326301
ATG,Antigua and Barbuda,2021-02-14,1.2442125954026666
ATG,Antigua and Barbuda,2021-02-15,1.2543927580491583
ATG,Antigua and Barbuda,2021-02-16,1.2624722139237277
ATG,Antigua and Barbuda,2021-02-17,1.269774080584505
ATG,Antigua and Barbuda,2021-02-18,1.2743023803882905
ATG,Antigua and Barbuda,2021-02-19,1.276936510400415
ATG,Antigua and Barbuda,2021-02-20,1.2781423486321404
ATG,Antigua and Barbuda,2021-02-21,1.2776095323749779
ATG,Antigua and Barbuda,2021-02-22,1.2757601733074346
ATG,Antigua and Barbuda,2021-02-23,1.2729191810305023
ATG,Antigua and Barbuda,2021-02-24,1.26872017229349
ATG,Antigua and Barbuda,2021-02-25,1.2667198967789635
ATG,Antigua and Barbuda,2021-02-26,1.2646503319366829
AUS,Australia,2020-03-17,2.262854896788815
AUS,Australia,2020-03-18,2.273841769048794
AUS,Australia,2020-03-19,2.2822383174627685
AUS,Australia,2020-03-20,2.2899529881940173
AUS,Australia,2020-03-21,2.2996311684989243
AUS,Australia,2020-03-22,2.303844272201556
AUS,Australia,2020-03-23,2.294093208396102
AUS,Australia,2020-03-24,2.2782781477597314
AUS,Australia,2020-03-25,2.2661640136180394
AUS,Australia,2020-03-26,2.2433697814763693
AUS,Australia,2020-03-27,2.2005740176560042
AUS,Australia,2020-03-28,2.1495907764331292
AUS,Australia,2020-03-29,2.088865757226764
AUS,Australia,2020-03-30,2.0173978086509545
AUS,Australia,2020-03-31,1.9367403600183057
AUS,Australia,2020-04-01,1.847869969558756
AUS,Australia,2020-04-02,1.7524505555330645
AUS,Australia,2020-04-03,1.6501251860074213
AUS,Australia,2020-04-04,1.5394856616712702
AUS,Australia,2020-04-05,1.4267277977220647
AUS,Australia,2020-04-06,1.3217767667334956
AUS,Australia,2020-04-07,1.2205787262661951
AUS,Australia,2020-04-08,1.1251578074230408
AUS,Australia,2020-04-09,1.035064062302535
AUS,Australia,2020-04-10,0.9520353211567737
AUS,Australia,2020-04-11,0.8747647001130376
AUS,Australia,2020-04-12,0.8045129910365363
AUS,Australia,2020-04-13,0.7418540534850574
AUS,Australia,2020-04-14,0.6874897284087823
AUS,Australia,2020-04-15,0.6389298637753212
AUS,Australia,2020-04-16,0.5967868123473652
AUS,Australia,2020-04-17,0.5612616233288675
AUS,Australia,2020-04-18,0.5310247535563802
AUS,Australia,2020-04-19,0.5052614642566975
AUS,Australia,2020-04-20,0.48285494833051884
AUS,Australia,2020-04-21,0.46374974552392845
AUS,Australia,2020-04-22,0.44742781773598417
AUS,Australia,2020-04-23,0.4345962902269285
AUS,Australia,2020-04-24,0.42560484428064793
AUS,Australia,2020-04-25,0.42089607569990173
AUS,Australia,2020-04-26,0.42075050618996873
AUS,Australia,2020-04-27,0.4235515533381759
AUS,Australia,2020-04-28,0.42962638195758235
AUS,Australia,2020-04-29,0.4384650372023282
AUS,Australia,2020-04-30,0.4504397606666255
AUS,Australia,2020-05-01,0.46522966794427933
AUS,Australia,2020-05-02,0.48419491783638335
AUS,Australia,2020-05-03,0.5071864161922709
AUS,Australia,2020-05-04,0.5335524909851144
AUS,Australia,2020-05-05,0.5613108381465441
AUS,Australia,2020-05-06,0.5886629699777768
AUS,Australia,2020-05-07,0.6147377553965606
AUS,Australia,2020-05-08,0.6386602584258233
AUS,Australia,2020-05-09,0.6620099886181944
AUS,Australia,2020-05-10,0.6837173872752048
AUS,Australia,2020-05-11,0.7050787525781905
AUS,Australia,2020-05-12,0.7236778474810911
AUS,Australia,2020-05-13,0.7413956501524418
AUS,Australia,2020-05-14,0.758194362243653
AUS,Australia,2020-05-15,0.7701322031249341
AUS,Australia,2020-05-16,0.7763978628280485
AUS,Australia,2020-05-17,0.7788037500422179
AUS,Australia,2020-05-18,0.778749714344903
AUS,Australia,2020-05-19,0.7770125209986462
AUS,Australia,2020-05-20,0.7769394535629462
AUS,Australia,2020-05-21,0.7789254464181808
AUS,Australia,2020-05-22,0.7821052760388972
AUS,Australia,2020-05-23,0.7863716495787682
AUS,Australia,2020-05-24,0.7911789304005465
AUS,Australia,2020-05-25,0.7986016312980527
AUS,Australia,2020-05-26,0.8089423124782181
AUS,Australia,2020-05-27,0.8202567910678722
AUS,Australia,2020-05-28,0.8313552133628195
AUS,Australia,2020-05-29,0.844633413260331
AUS,Australia,2020-05-30,0.8579369521756168
AUS,Australia,2020-05-31,0.8714230205389303
AUS,Australia,2020-06-01,0.8849789975203128
AUS,Australia,2020-06-02,0.8967584409213233
AUS,Australia,2020-06-03,0.9059912091229421
AUS,Australia,2020-06-04,0.9121610528277463
AUS,Australia,2020-06-05,0.9173657059574305
AUS,Australia,2020-06-06,0.9213696961392986
AUS,Australia,2020-06-07,0.9263221967175693
AUS,Australia,2020-06-08,0.929947498113319
AUS,Australia,2020-06-09,0.9360378194129355
AUS,Australia,2020-06-10,0.9460968884055967
AUS,Australia,2020-06-11,0.9591393622182256
AUS,Australia,2020-06-12,0.979063024371258
AUS,Australia,2020-06-13,1.0104851816277693
AUS,Australia,2020-06-14,1.0445055094802371
AUS,Australia,2020-06-15,1.0806033297689075
AUS,Australia,2020-06-16,1.122406471042561
AUS,Australia,2020-06-17,1.1667326436333327
AUS,Australia,2020-06-18,1.2132578411045933
AUS,Australia,2020-06-19,1.2617199653430473
AUS,Australia,2020-06-20,1.3156323905915073
AUS,Australia,2020-06-21,1.3661545222473446
AUS,Australia,2020-06-22,1.415560996807761
AUS,Australia,2020-06-23,1.46317246424386
AUS,Australia,2020-06-24,1.5085532176309004
AUS,Australia,2020-06-25,1.5519797925001855
AUS,Australia,2020-06-26,1.591048877617524
AUS,Australia,2020-06-27,1.6292423579632889
AUS,Australia,2020-06-28,1.666785120918033
AUS,Australia,2020-06-29,1.7016864144037789
AUS,Australia,2020-06-30,1.7327955759134501
AUS,Australia,2020-07-01,1.7618877451334476
AUS,Australia,2020-07-02,1.7904898462088858
AUS,Australia,2020-07-03,1.8203266366510513
AUS,Australia,2020-07-04,1.840483362176691
AUS,Australia,2020-07-05,1.8575836008458046
AUS,Australia,2020-07-06,1.8692817548765224
AUS,Australia,2020-07-07,1.8737467111232136
AUS,Australia,2020-07-08,1.872855275097979
AUS,Australia,2020-07-09,1.8680971342886499
AUS,Australia,2020-07-10,1.8556671897751493
AUS,Australia,2020-07-11,1.8314814030167041
AUS,Australia,2020-07-12,1.802845937193831
AUS,Australia,2020-07-13,1.7737618251164309
AUS,Australia,2020-07-14,1.7435800784935338
AUS,Australia,2020-07-15,1.7134591031720632
AUS,Australia,2020-07-16,1.6816303376978514
AUS,Australia,2020-07-17,1.6437212341839995
AUS,Australia,2020-07-18,1.6074923361995062
AUS,Australia,2020-07-19,1.574312172088074
AUS,Australia,2020-07-20,1.5444391399324864
AUS,Australia,2020-07-21,1.5175042158554624
AUS,Australia,2020-07-22,1.49023339354409
AUS,Australia,2020-07-23,1.4618177497325733
AUS,Australia,2020-07-24,1.437154413544789
AUS,Australia,2020-07-25,1.4152560436161135
AUS,Australia,2020-07-26,1.3957503637241753
AUS,Australia,2020-07-27,1.3756470215680494
AUS,Australia,2020-07-28,1.3562108072528622
AUS,Australia,2020-07-29,1.3383910339874288
AUS,Australia,2020-07-30,1.3201711694827767
AUS,Australia,2020-07-31,1.3025079257825996
AUS,Australia,2020-08-01,1.2846454552965838
AUS,Australia,2020-08-02,1.2656595880602084
AUS,Australia,2020-08-03,1.245220712097271
AUS,Australia,2020-08-04,1.2240676426340007
AUS,Australia,2020-08-05,1.201512937996883
AUS,Australia,2020-08-06,1.178022196536148
AUS,Australia,2020-08-07,1.1528191439507183
AUS,Australia,2020-08-08,1.1253971444264295
AUS,Australia,2020-08-09,1.0965648154049294
AUS,Australia,2020-08-10,1.0679371033985208
AUS,Australia,2020-08-11,1.0390646204941467
AUS,Australia,2020-08-12,1.0076801346028335
AUS,Australia,2020-08-13,0.9773982091543744
AUS,Australia,2020-08-14,0.9483641173633351
AUS,Australia,2020-08-15,0.9194890352265516
AUS,Australia,2020-08-16,0.8922360667268877
AUS,Australia,2020-08-17,0.8657920033464357
AUS,Australia,2020-08-18,0.8399109455871505
AUS,Australia,2020-08-19,0.8165624863052743
AUS,Australia,2020-08-20,0.7951827556727018
AUS,Australia,2020-08-21,0.7755325889033658
AUS,Australia,2020-08-22,0.7574215929322027
AUS,Australia,2020-08-23,0.7400571483215843
AUS,Australia,2020-08-24,0.7238028668698886
AUS,Australia,2020-08-25,0.7085000503693113
AUS,Australia,2020-08-26,0.6943149741536061
AUS,Australia,2020-08-27,0.6808616073621637
AUS,Australia,2020-08-28,0.6687896802526516
AUS,Australia,2020-08-29,0.6582465184653129
AUS,Australia,2020-08-30,0.6486492998799723
AUS,Australia,2020-08-31,0.640503334289296
AUS,Australia,2020-09-01,0.6341367269244985
AUS,Australia,2020-09-02,0.6290379746824185
AUS,Australia,2020-09-03,0.6244775478827725
AUS,Australia,2020-09-04,0.6199656967976666
AUS,Australia,2020-09-05,0.61574080700208
AUS,Australia,2020-09-06,0.612449955058593
AUS,Australia,2020-09-07,0.6100187341679949
AUS,Australia,2020-09-08,0.6085210623023806
AUS,Australia,2020-09-09,0.6069961119824205
AUS,Australia,2020-09-10,0.6047917580249953
AUS,Australia,2020-09-11,0.6025875641404136
AUS,Australia,2020-09-12,0.6003828282647438
AUS,Australia,2020-09-13,0.5986500190272955
AUS,Australia,2020-09-14,0.5968191275406055
AUS,Australia,2020-09-15,0.5938600919681852
AUS,Australia,2020-09-16,0.5902353230021833
AUS,Australia,2020-09-17,0.5868619420895087
AUS,Australia,2020-09-18,0.5829688641144891
AUS,Australia,2020-09-19,0.5788784973260102
AUS,Australia,2020-09-20,0.5753565645658986
AUS,Australia,2020-09-21,0.5725359398360351
AUS,Australia,2020-09-22,0.5695112501728065
AUS,Australia,2020-09-23,0.5669005281292316
AUS,Australia,2020-09-24,0.5659696357518854
AUS,Australia,2020-09-25,0.5661742268975952
AUS,Australia,2020-09-26,0.5675827210551566
AUS,Australia,2020-09-27,0.5692691451675359
AUS,Australia,2020-09-28,0.5729962096694584
AUS,Australia,2020-09-29,0.5798457588985516
AUS,Australia,2020-09-30,0.5886311542160999
AUS,Australia,2020-10-01,0.5991740339592883
AUS,Australia,2020-10-02,0.6128703070524321
AUS,Australia,2020-10-03,0.6298842576740918
AUS,Australia,2020-10-04,0.6495141929770771
AUS,Australia,2020-10-05,0.671303204512259
AUS,Australia,2020-10-06,0.6940772362725777
AUS,Australia,2020-10-07,0.7201339263963102
AUS,Australia,2020-10-08,0.7466757191482909
AUS,Australia,2020-10-09,0.773171944230281
AUS,Australia,2020-10-10,0.7995076240049049
AUS,Australia,2020-10-11,0.8261565052872112
AUS,Australia,2020-10-12,0.8507846365715326
AUS,Australia,2020-10-13,0.8716262731725102
AUS,Australia,2020-10-14,0.888430912926296
AUS,Australia,2020-10-15,0.9013602499065179
AUS,Australia,2020-10-16,0.9107860473691128
AUS,Australia,2020-10-17,0.9179484868223432
AUS,Australia,2020-10-18,0.9233028705215877
AUS,Australia,2020-10-19,0.9276617337119204
AUS,Australia,2020-10-20,0.9350036537186968
AUS,Australia,2020-10-21,0.9379043894191218
AUS,Australia,2020-10-22,0.938384413694455
AUS,Australia,2020-10-23,0.9367172338065874
AUS,Australia,2020-10-24,0.932191157525142
AUS,Australia,2020-10-25,0.9246456943043111
AUS,Australia,2020-10-26,0.9155878797621023
AUS,Australia,2020-10-27,0.9061380519901537
AUS,Australia,2020-10-28,0.8976470289681887
AUS,Australia,2020-10-29,0.8904993611123905
AUS,Australia,2020-10-30,0.8833853706169957
AUS,Australia,2020-10-31,0.8757779395793145
AUS,Australia,2020-11-01,0.867207053758741
AUS,Australia,2020-11-02,0.857488382261773
AUS,Australia,2020-11-03,0.8446727151066528
AUS,Australia,2020-11-04,0.8338528578351753
AUS,Australia,2020-11-05,0.8251655776376736
AUS,Australia,2020-11-06,0.8173559398437751
AUS,Australia,2020-11-07,0.8113965226620513
AUS,Australia,2020-11-08,0.8087543838483386
AUS,Australia,2020-11-09,0.8092226763292574
AUS,Australia,2020-11-10,0.814159600032208
AUS,Australia,2020-11-11,0.8262737206281169
AUS,Australia,2020-11-12,0.8468998927793041
AUS,Australia,2020-11-13,0.8800289719614875
AUS,Australia,2020-11-14,0.92561281250533
AUS,Australia,2020-11-15,0.972435941210251
AUS,Australia,2020-11-16,1.0105169865945307
AUS,Australia,2020-11-17,1.0420300105011435
AUS,Australia,2020-11-18,1.0670143038793234
AUS,Australia,2020-11-19,1.087113774184451
AUS,Australia,2020-11-20,1.1059434383539244
AUS,Australia,2020-11-21,1.1228885913221045
AUS,Australia,2020-11-22,1.1363832537590806
AUS,Australia,2020-11-23,1.145815976853098
AUS,Australia,2020-11-24,1.1507704768850442
AUS,Australia,2020-11-25,1.1491676144406953
AUS,Australia,2020-11-26,1.1392942631718623
AUS,Australia,2020-11-27,1.1186127469502647
AUS,Australia,2020-11-28,1.0850453415629489
AUS,Australia,2020-11-29,1.0511293798823051
AUS,Australia,2020-11-30,1.02576971506578
AUS,Australia,2020-12-01,1.006585261548463
AUS,Australia,2020-12-02,0.9941984807535977
AUS,Australia,2020-12-03,0.9844768779657721
AUS,Australia,2020-12-04,0.9756469361213842
AUS,Australia,2020-12-05,0.9690909208973476
AUS,Australia,2020-12-06,0.9657221532291526
AUS,Australia,2020-12-07,0.9666130450117033
AUS,Australia,2020-12-08,0.9688556782935495
AUS,Australia,2020-12-09,0.9734993263333174
AUS,Australia,2020-12-10,0.9818870716342438
AUS,Australia,2020-12-11,0.9925766807089419
AUS,Australia,2020-12-12,1.0050684938145287
AUS,Australia,2020-12-13,1.0201134267063412
AUS,Australia,2020-12-14,1.039213116342742
AUS,Australia,2020-12-15,1.0626490159807063
AUS,Australia,2020-12-16,1.0906028947256832
AUS,Australia,2020-12-17,1.1256920129652492
