iso_code,country,date,google_mobility_change_parks
ECU,Ecuador,2020-09-23,-32.0
ECU,Ecuador,2020-09-24,-32.0
ECU,Ecuador,2020-09-25,-31.0
ECU,Ecuador,2020-09-26,-26.0
ECU,Ecuador,2020-09-27,-26.0
ECU,Ecuador,2020-09-28,-30.0
ECU,Ecuador,2020-09-29,-30.0
ECU,Ecuador,2020-09-30,-30.0
ECU,Ecuador,2020-10-01,-29.0
ECU,Ecuador,2020-10-02,-28.0
ECU,Ecuador,2020-10-03,-24.0
ECU,Ecuador,2020-10-04,-22.0
ECU,Ecuador,2020-10-05,-26.0
ECU,Ecuador,2020-10-06,-25.0
ECU,Ecuador,2020-10-07,-27.0
ECU,Ecuador,2020-10-08,-25.0
ECU,Ecuador,2020-10-09,-23.0
ECU,Ecuador,2020-10-10,-19.0
ECU,Ecuador,2020-10-11,-18.0
ECU,Ecuador,2020-10-12,-27.0
ECU,Ecuador,2020-10-13,-28.0
ECU,Ecuador,2020-10-14,-28.0
ECU,Ecuador,2020-10-15,-27.0
ECU,Ecuador,2020-10-16,-28.0
ECU,Ecuador,2020-10-17,-23.0
ECU,Ecuador,2020-10-18,-22.0
ECU,Ecuador,2020-10-19,-31.0
ECU,Ecuador,2020-10-20,-28.0
ECU,Ecuador,2020-10-21,-27.0
ECU,Ecuador,2020-10-22,-24.0
ECU,Ecuador,2020-10-23,-24.0
ECU,Ecuador,2020-10-24,-21.0
ECU,Ecuador,2020-10-25,-17.0
ECU,Ecuador,2020-10-26,-25.0
ECU,Ecuador,2020-10-27,-27.0
ECU,Ecuador,2020-10-28,-29.0
ECU,Ecuador,2020-10-29,-28.0
ECU,Ecuador,2020-10-30,-28.0
ECU,Ecuador,2020-10-31,-18.0
ECU,Ecuador,2020-11-01,-16.0
ECU,Ecuador,2020-11-02,-20.0
ECU,Ecuador,2020-11-03,-29.0
ECU,Ecuador,2020-11-04,-30.0
ECU,Ecuador,2020-11-05,-30.0
ECU,Ecuador,2020-11-06,-32.0
ECU,Ecuador,2020-11-07,-28.0
ECU,Ecuador,2020-11-08,-25.0
ECU,Ecuador,2020-11-09,-30.0
ECU,Ecuador,2020-11-10,-29.0
ECU,Ecuador,2020-11-11,-30.0
ECU,Ecuador,2020-11-12,-31.0
ECU,Ecuador,2020-11-13,-30.0
ECU,Ecuador,2020-11-14,-26.0
ECU,Ecuador,2020-11-15,-24.0
ECU,Ecuador,2020-11-16,-30.0
ECU,Ecuador,2020-11-17,-32.0
ECU,Ecuador,2020-11-18,-32.0
ECU,Ecuador,2020-11-19,-32.0
ECU,Ecuador,2020-11-20,-33.0
ECU,Ecuador,2020-11-21,-28.0
ECU,Ecuador,2020-11-22,-25.0
ECU,Ecuador,2020-11-23,-32.0
ECU,Ecuador,2020-11-24,-30.0
ECU,Ecuador,2020-11-25,-30.0
ECU,Ecuador,2020-11-26,-32.0
ECU,Ecuador,2020-11-27,-31.0
ECU,Ecuador,2020-11-28,-27.0
ECU,Ecuador,2020-11-29,-22.0
ECU,Ecuador,2020-11-30,-30.0
ECU,Ecuador,2020-12-01,-29.0
ECU,Ecuador,2020-12-02,-30.0
ECU,Ecuador,2020-12-03,-29.0
ECU,Ecuador,2020-12-04,-28.0
ECU,Ecuador,2020-12-05,-22.0
ECU,Ecuador,2020-12-06,-18.0
ECU,Ecuador,2020-12-07,-24.0
ECU,Ecuador,2020-12-08,-28.0
ECU,Ecuador,2020-12-09,-29.0
ECU,Ecuador,2020-12-10,-27.0
ECU,Ecuador,2020-12-11,-26.0
ECU,Ecuador,2020-12-12,-18.0
ECU,Ecuador,2020-12-13,-14.0
EGY,"Egypt, Arab Rep.",2020-02-15,9.0
EGY,"Egypt, Arab Rep.",2020-02-16,4.0
EGY,"Egypt, Arab Rep.",2020-02-17,6.0
EGY,"Egypt, Arab Rep.",2020-02-18,2.0
EGY,"Egypt, Arab Rep.",2020-02-19,0.0
EGY,"Egypt, Arab Rep.",2020-02-20,-5.0
EGY,"Egypt, Arab Rep.",2020-02-21,15.0
EGY,"Egypt, Arab Rep.",2020-02-22,5.0
EGY,"Egypt, Arab Rep.",2020-02-23,-1.0
EGY,"Egypt, Arab Rep.",2020-02-24,-2.0
EGY,"Egypt, Arab Rep.",2020-02-25,-9.0
EGY,"Egypt, Arab Rep.",2020-02-26,4.0
EGY,"Egypt, Arab Rep.",2020-02-27,1.0
EGY,"Egypt, Arab Rep.",2020-02-28,23.0
EGY,"Egypt, Arab Rep.",2020-02-29,6.0
EGY,"Egypt, Arab Rep.",2020-03-01,4.0
EGY,"Egypt, Arab Rep.",2020-03-02,6.0
EGY,"Egypt, Arab Rep.",2020-03-03,6.0
EGY,"Egypt, Arab Rep.",2020-03-04,8.0
EGY,"Egypt, Arab Rep.",2020-03-05,3.0
EGY,"Egypt, Arab Rep.",2020-03-06,19.0
EGY,"Egypt, Arab Rep.",2020-03-07,10.0
EGY,"Egypt, Arab Rep.",2020-03-08,6.0
EGY,"Egypt, Arab Rep.",2020-03-09,4.0
EGY,"Egypt, Arab Rep.",2020-03-10,7.0
EGY,"Egypt, Arab Rep.",2020-03-11,8.0
EGY,"Egypt, Arab Rep.",2020-03-12,-60.0
EGY,"Egypt, Arab Rep.",2020-03-13,-41.0
EGY,"Egypt, Arab Rep.",2020-03-14,-17.0
EGY,"Egypt, Arab Rep.",2020-03-15,-6.0
EGY,"Egypt, Arab Rep.",2020-03-16,-6.0
EGY,"Egypt, Arab Rep.",2020-03-17,-18.0
EGY,"Egypt, Arab Rep.",2020-03-18,-20.0
EGY,"Egypt, Arab Rep.",2020-03-19,-30.0
EGY,"Egypt, Arab Rep.",2020-03-20,-30.0
EGY,"Egypt, Arab Rep.",2020-03-21,-31.0
EGY,"Egypt, Arab Rep.",2020-03-22,-35.0
EGY,"Egypt, Arab Rep.",2020-03-23,-39.0
EGY,"Egypt, Arab Rep.",2020-03-24,-39.0
EGY,"Egypt, Arab Rep.",2020-03-25,-47.0
EGY,"Egypt, Arab Rep.",2020-03-26,-50.0
EGY,"Egypt, Arab Rep.",2020-03-27,-57.0
EGY,"Egypt, Arab Rep.",2020-03-28,-57.0
EGY,"Egypt, Arab Rep.",2020-03-29,-40.0
EGY,"Egypt, Arab Rep.",2020-03-30,-45.0
EGY,"Egypt, Arab Rep.",2020-03-31,-46.0
EGY,"Egypt, Arab Rep.",2020-04-01,-43.0
EGY,"Egypt, Arab Rep.",2020-04-02,-44.0
EGY,"Egypt, Arab Rep.",2020-04-03,-47.0
EGY,"Egypt, Arab Rep.",2020-04-04,-49.0
EGY,"Egypt, Arab Rep.",2020-04-05,-36.0
EGY,"Egypt, Arab Rep.",2020-04-06,-37.0
EGY,"Egypt, Arab Rep.",2020-04-07,-36.0
EGY,"Egypt, Arab Rep.",2020-04-08,-35.0
EGY,"Egypt, Arab Rep.",2020-04-09,-35.0
EGY,"Egypt, Arab Rep.",2020-04-10,-42.0
EGY,"Egypt, Arab Rep.",2020-04-11,-42.0
EGY,"Egypt, Arab Rep.",2020-04-12,-29.0
EGY,"Egypt, Arab Rep.",2020-04-13,-31.0
EGY,"Egypt, Arab Rep.",2020-04-14,-32.0
EGY,"Egypt, Arab Rep.",2020-04-15,-32.0
EGY,"Egypt, Arab Rep.",2020-04-16,-48.0
EGY,"Egypt, Arab Rep.",2020-04-17,-48.0
EGY,"Egypt, Arab Rep.",2020-04-18,-49.0
EGY,"Egypt, Arab Rep.",2020-04-19,-43.0
EGY,"Egypt, Arab Rep.",2020-04-20,-63.0
EGY,"Egypt, Arab Rep.",2020-04-21,-41.0
EGY,"Egypt, Arab Rep.",2020-04-22,-42.0
EGY,"Egypt, Arab Rep.",2020-04-23,-45.0
EGY,"Egypt, Arab Rep.",2020-04-24,-57.0
EGY,"Egypt, Arab Rep.",2020-04-25,-53.0
EGY,"Egypt, Arab Rep.",2020-04-26,-47.0
EGY,"Egypt, Arab Rep.",2020-04-27,-50.0
EGY,"Egypt, Arab Rep.",2020-04-28,-49.0
EGY,"Egypt, Arab Rep.",2020-04-29,-48.0
EGY,"Egypt, Arab Rep.",2020-04-30,-46.0
EGY,"Egypt, Arab Rep.",2020-05-01,-41.0
EGY,"Egypt, Arab Rep.",2020-05-02,-42.0
EGY,"Egypt, Arab Rep.",2020-05-03,-39.0
EGY,"Egypt, Arab Rep.",2020-05-04,-43.0
EGY,"Egypt, Arab Rep.",2020-05-05,-41.0
EGY,"Egypt, Arab Rep.",2020-05-06,-39.0
EGY,"Egypt, Arab Rep.",2020-05-07,-42.0
EGY,"Egypt, Arab Rep.",2020-05-08,-37.0
EGY,"Egypt, Arab Rep.",2020-05-09,-36.0
EGY,"Egypt, Arab Rep.",2020-05-10,-35.0
EGY,"Egypt, Arab Rep.",2020-05-11,-38.0
EGY,"Egypt, Arab Rep.",2020-05-12,-38.0
EGY,"Egypt, Arab Rep.",2020-05-13,-40.0
EGY,"Egypt, Arab Rep.",2020-05-14,-43.0
EGY,"Egypt, Arab Rep.",2020-05-15,-34.0
EGY,"Egypt, Arab Rep.",2020-05-16,-36.0
EGY,"Egypt, Arab Rep.",2020-05-17,-36.0
EGY,"Egypt, Arab Rep.",2020-05-18,-40.0
EGY,"Egypt, Arab Rep.",2020-05-19,-41.0
EGY,"Egypt, Arab Rep.",2020-05-20,-39.0
EGY,"Egypt, Arab Rep.",2020-05-21,-40.0
EGY,"Egypt, Arab Rep.",2020-05-22,-25.0
EGY,"Egypt, Arab Rep.",2020-05-23,-26.0
EGY,"Egypt, Arab Rep.",2020-05-24,-46.0
EGY,"Egypt, Arab Rep.",2020-05-25,-43.0
EGY,"Egypt, Arab Rep.",2020-05-26,-44.0
EGY,"Egypt, Arab Rep.",2020-05-27,-46.0
EGY,"Egypt, Arab Rep.",2020-05-28,-51.0
EGY,"Egypt, Arab Rep.",2020-05-29,-42.0
EGY,"Egypt, Arab Rep.",2020-05-30,-35.0
EGY,"Egypt, Arab Rep.",2020-05-31,-35.0
EGY,"Egypt, Arab Rep.",2020-06-01,-37.0
EGY,"Egypt, Arab Rep.",2020-06-02,-38.0
EGY,"Egypt, Arab Rep.",2020-06-03,-38.0
EGY,"Egypt, Arab Rep.",2020-06-04,-40.0
EGY,"Egypt, Arab Rep.",2020-06-05,-31.0
EGY,"Egypt, Arab Rep.",2020-06-06,-33.0
EGY,"Egypt, Arab Rep.",2020-06-07,-33.0
EGY,"Egypt, Arab Rep.",2020-06-08,-36.0
EGY,"Egypt, Arab Rep.",2020-06-09,-37.0
EGY,"Egypt, Arab Rep.",2020-06-10,-35.0
EGY,"Egypt, Arab Rep.",2020-06-11,-37.0
EGY,"Egypt, Arab Rep.",2020-06-12,-26.0
EGY,"Egypt, Arab Rep.",2020-06-13,-29.0
EGY,"Egypt, Arab Rep.",2020-06-14,-29.0
EGY,"Egypt, Arab Rep.",2020-06-15,-31.0
EGY,"Egypt, Arab Rep.",2020-06-16,-32.0
EGY,"Egypt, Arab Rep.",2020-06-17,-33.0
EGY,"Egypt, Arab Rep.",2020-06-18,-34.0
EGY,"Egypt, Arab Rep.",2020-06-19,-20.0
EGY,"Egypt, Arab Rep.",2020-06-20,-26.0
EGY,"Egypt, Arab Rep.",2020-06-21,-28.0
EGY,"Egypt, Arab Rep.",2020-06-22,-28.0
EGY,"Egypt, Arab Rep.",2020-06-23,-28.0
EGY,"Egypt, Arab Rep.",2020-06-24,-28.0
EGY,"Egypt, Arab Rep.",2020-06-25,-30.0
EGY,"Egypt, Arab Rep.",2020-06-26,-15.0
EGY,"Egypt, Arab Rep.",2020-06-27,-13.0
EGY,"Egypt, Arab Rep.",2020-06-28,-16.0
EGY,"Egypt, Arab Rep.",2020-06-29,-19.0
EGY,"Egypt, Arab Rep.",2020-06-30,-20.0
EGY,"Egypt, Arab Rep.",2020-07-01,-16.0
EGY,"Egypt, Arab Rep.",2020-07-02,-19.0
EGY,"Egypt, Arab Rep.",2020-07-03,5.0
EGY,"Egypt, Arab Rep.",2020-07-04,-9.0
EGY,"Egypt, Arab Rep.",2020-07-05,-11.0
EGY,"Egypt, Arab Rep.",2020-07-06,-15.0
EGY,"Egypt, Arab Rep.",2020-07-07,-14.0
EGY,"Egypt, Arab Rep.",2020-07-08,-15.0
EGY,"Egypt, Arab Rep.",2020-07-09,-15.0
EGY,"Egypt, Arab Rep.",2020-07-10,9.0
EGY,"Egypt, Arab Rep.",2020-07-11,-4.0
EGY,"Egypt, Arab Rep.",2020-07-12,-7.0
EGY,"Egypt, Arab Rep.",2020-07-13,-10.0
EGY,"Egypt, Arab Rep.",2020-07-14,-11.0
EGY,"Egypt, Arab Rep.",2020-07-15,-13.0
EGY,"Egypt, Arab Rep.",2020-07-16,-13.0
EGY,"Egypt, Arab Rep.",2020-07-17,13.0
EGY,"Egypt, Arab Rep.",2020-07-18,-1.0
EGY,"Egypt, Arab Rep.",2020-07-19,-5.0
EGY,"Egypt, Arab Rep.",2020-07-20,-5.0
EGY,"Egypt, Arab Rep.",2020-07-21,-4.0
EGY,"Egypt, Arab Rep.",2020-07-22,-5.0
EGY,"Egypt, Arab Rep.",2020-07-23,-7.0
EGY,"Egypt, Arab Rep.",2020-07-24,21.0
EGY,"Egypt, Arab Rep.",2020-07-25,5.0
EGY,"Egypt, Arab Rep.",2020-07-26,0.0
EGY,"Egypt, Arab Rep.",2020-07-27,1.0
EGY,"Egypt, Arab Rep.",2020-07-28,1.0
EGY,"Egypt, Arab Rep.",2020-07-29,3.0
EGY,"Egypt, Arab Rep.",2020-07-30,-17.0
EGY,"Egypt, Arab Rep.",2020-07-31,26.0
EGY,"Egypt, Arab Rep.",2020-08-01,27.0
EGY,"Egypt, Arab Rep.",2020-08-02,31.0
EGY,"Egypt, Arab Rep.",2020-08-03,27.0
EGY,"Egypt, Arab Rep.",2020-08-04,17.0
EGY,"Egypt, Arab Rep.",2020-08-05,15.0
EGY,"Egypt, Arab Rep.",2020-08-06,8.0
EGY,"Egypt, Arab Rep.",2020-08-07,33.0
EGY,"Egypt, Arab Rep.",2020-08-08,13.0
EGY,"Egypt, Arab Rep.",2020-08-09,7.0
EGY,"Egypt, Arab Rep.",2020-08-10,7.0
EGY,"Egypt, Arab Rep.",2020-08-11,6.0
EGY,"Egypt, Arab Rep.",2020-08-12,6.0
EGY,"Egypt, Arab Rep.",2020-08-13,3.0
EGY,"Egypt, Arab Rep.",2020-08-14,32.0
EGY,"Egypt, Arab Rep.",2020-08-15,15.0
EGY,"Egypt, Arab Rep.",2020-08-16,10.0
EGY,"Egypt, Arab Rep.",2020-08-17,10.0
EGY,"Egypt, Arab Rep.",2020-08-18,8.0
EGY,"Egypt, Arab Rep.",2020-08-19,11.0
EGY,"Egypt, Arab Rep.",2020-08-20,6.0
EGY,"Egypt, Arab Rep.",2020-08-21,41.0
EGY,"Egypt, Arab Rep.",2020-08-22,13.0
EGY,"Egypt, Arab Rep.",2020-08-23,9.0
EGY,"Egypt, Arab Rep.",2020-08-24,9.0
EGY,"Egypt, Arab Rep.",2020-08-25,9.0
EGY,"Egypt, Arab Rep.",2020-08-26,5.0
EGY,"Egypt, Arab Rep.",2020-08-27,4.0
EGY,"Egypt, Arab Rep.",2020-08-28,37.0
EGY,"Egypt, Arab Rep.",2020-08-29,11.0
EGY,"Egypt, Arab Rep.",2020-08-30,9.0
EGY,"Egypt, Arab Rep.",2020-08-31,6.0
EGY,"Egypt, Arab Rep.",2020-09-01,9.0
EGY,"Egypt, Arab Rep.",2020-09-02,7.0
EGY,"Egypt, Arab Rep.",2020-09-03,4.0
EGY,"Egypt, Arab Rep.",2020-09-04,38.0
EGY,"Egypt, Arab Rep.",2020-09-05,17.0
EGY,"Egypt, Arab Rep.",2020-09-06,13.0
EGY,"Egypt, Arab Rep.",2020-09-07,9.0
EGY,"Egypt, Arab Rep.",2020-09-08,10.0
EGY,"Egypt, Arab Rep.",2020-09-09,8.0
EGY,"Egypt, Arab Rep.",2020-09-10,9.0
EGY,"Egypt, Arab Rep.",2020-09-11,42.0
EGY,"Egypt, Arab Rep.",2020-09-12,18.0
EGY,"Egypt, Arab Rep.",2020-09-13,13.0
EGY,"Egypt, Arab Rep.",2020-09-14,9.0
EGY,"Egypt, Arab Rep.",2020-09-15,11.0
EGY,"Egypt, Arab Rep.",2020-09-16,9.0
EGY,"Egypt, Arab Rep.",2020-09-17,4.0
EGY,"Egypt, Arab Rep.",2020-09-18,34.0
EGY,"Egypt, Arab Rep.",2020-09-19,13.0
EGY,"Egypt, Arab Rep.",2020-09-20,6.0
EGY,"Egypt, Arab Rep.",2020-09-21,7.0
EGY,"Egypt, Arab Rep.",2020-09-22,6.0
EGY,"Egypt, Arab Rep.",2020-09-23,3.0
EGY,"Egypt, Arab Rep.",2020-09-24,-1.0
EGY,"Egypt, Arab Rep.",2020-09-25,26.0
EGY,"Egypt, Arab Rep.",2020-09-26,9.0
EGY,"Egypt, Arab Rep.",2020-09-27,6.0
EGY,"Egypt, Arab Rep.",2020-09-28,1.0
EGY,"Egypt, Arab Rep.",2020-09-29,2.0
EGY,"Egypt, Arab Rep.",2020-09-30,1.0
EGY,"Egypt, Arab Rep.",2020-10-01,0.0
EGY,"Egypt, Arab Rep.",2020-10-02,34.0
EGY,"Egypt, Arab Rep.",2020-10-03,15.0
EGY,"Egypt, Arab Rep.",2020-10-04,13.0
EGY,"Egypt, Arab Rep.",2020-10-05,8.0
EGY,"Egypt, Arab Rep.",2020-10-06,9.0
EGY,"Egypt, Arab Rep.",2020-10-07,6.0
EGY,"Egypt, Arab Rep.",2020-10-08,1.0
EGY,"Egypt, Arab Rep.",2020-10-09,34.0
EGY,"Egypt, Arab Rep.",2020-10-10,11.0
EGY,"Egypt, Arab Rep.",2020-10-11,6.0
EGY,"Egypt, Arab Rep.",2020-10-12,2.0
EGY,"Egypt, Arab Rep.",2020-10-13,3.0
EGY,"Egypt, Arab Rep.",2020-10-14,3.0
EGY,"Egypt, Arab Rep.",2020-10-15,2.0
EGY,"Egypt, Arab Rep.",2020-10-16,28.0
EGY,"Egypt, Arab Rep.",2020-10-17,7.0
EGY,"Egypt, Arab Rep.",2020-10-18,6.0
EGY,"Egypt, Arab Rep.",2020-10-19,-1.0
EGY,"Egypt, Arab Rep.",2020-10-20,0.0
EGY,"Egypt, Arab Rep.",2020-10-21,-3.0
EGY,"Egypt, Arab Rep.",2020-10-22,-5.0
EGY,"Egypt, Arab Rep.",2020-10-23,15.0
EGY,"Egypt, Arab Rep.",2020-10-24,4.0
EGY,"Egypt, Arab Rep.",2020-10-25,5.0
EGY,"Egypt, Arab Rep.",2020-10-26,1.0
EGY,"Egypt, Arab Rep.",2020-10-27,4.0
EGY,"Egypt, Arab Rep.",2020-10-28,6.0
EGY,"Egypt, Arab Rep.",2020-10-29,-4.0
EGY,"Egypt, Arab Rep.",2020-10-30,23.0
EGY,"Egypt, Arab Rep.",2020-10-31,4.0
EGY,"Egypt, Arab Rep.",2020-11-01,6.0
EGY,"Egypt, Arab Rep.",2020-11-02,-1.0
EGY,"Egypt, Arab Rep.",2020-11-03,0.0
EGY,"Egypt, Arab Rep.",2020-11-04,-4.0
EGY,"Egypt, Arab Rep.",2020-11-05,-6.0
EGY,"Egypt, Arab Rep.",2020-11-06,12.0
EGY,"Egypt, Arab Rep.",2020-11-07,-3.0
EGY,"Egypt, Arab Rep.",2020-11-08,-1.0
EGY,"Egypt, Arab Rep.",2020-11-09,-5.0
EGY,"Egypt, Arab Rep.",2020-11-10,-3.0
EGY,"Egypt, Arab Rep.",2020-11-11,-3.0
EGY,"Egypt, Arab Rep.",2020-11-12,-6.0
EGY,"Egypt, Arab Rep.",2020-11-13,16.0
EGY,"Egypt, Arab Rep.",2020-11-14,-2.0
EGY,"Egypt, Arab Rep.",2020-11-15,-2.0
EGY,"Egypt, Arab Rep.",2020-11-16,-5.0
EGY,"Egypt, Arab Rep.",2020-11-17,-4.0
EGY,"Egypt, Arab Rep.",2020-11-18,-6.0
EGY,"Egypt, Arab Rep.",2020-11-19,-10.0
EGY,"Egypt, Arab Rep.",2020-11-20,-4.0
EGY,"Egypt, Arab Rep.",2020-11-21,-6.0
EGY,"Egypt, Arab Rep.",2020-11-22,-3.0
EGY,"Egypt, Arab Rep.",2020-11-23,-8.0
EGY,"Egypt, Arab Rep.",2020-11-24,-7.0
EGY,"Egypt, Arab Rep.",2020-11-25,-16.0
EGY,"Egypt, Arab Rep.",2020-11-26,-16.0
EGY,"Egypt, Arab Rep.",2020-11-27,-2.0
EGY,"Egypt, Arab Rep.",2020-11-28,-4.0
EGY,"Egypt, Arab Rep.",2020-11-29,-2.0
EGY,"Egypt, Arab Rep.",2020-11-30,-7.0
EGY,"Egypt, Arab Rep.",2020-12-01,-5.0
EGY,"Egypt, Arab Rep.",2020-12-02,-6.0
EGY,"Egypt, Arab Rep.",2020-12-03,-7.0
EGY,"Egypt, Arab Rep.",2020-12-04,10.0
EGY,"Egypt, Arab Rep.",2020-12-05,-4.0
EGY,"Egypt, Arab Rep.",2020-12-06,-2.0
EGY,"Egypt, Arab Rep.",2020-12-07,-7.0
EGY,"Egypt, Arab Rep.",2020-12-08,-5.0
EGY,"Egypt, Arab Rep.",2020-12-09,-6.0
EGY,"Egypt, Arab Rep.",2020-12-10,-5.0
EGY,"Egypt, Arab Rep.",2020-12-11,14.0
EGY,"Egypt, Arab Rep.",2020-12-12,2.0
EGY,"Egypt, Arab Rep.",2020-12-13,7.0
ESP,Spain,2020-02-15,26.0
ESP,Spain,2020-02-16,13.0
ESP,Spain,2020-02-17,9.0
ESP,Spain,2020-02-18,5.0
ESP,Spain,2020-02-19,11.0
ESP,Spain,2020-02-20,15.0
ESP,Spain,2020-02-21,20.0
ESP,Spain,2020-02-22,44.0
ESP,Spain,2020-02-23,33.0
ESP,Spain,2020-02-24,36.0
ESP,Spain,2020-02-25,17.0
ESP,Spain,2020-02-26,11.0
ESP,Spain,2020-02-27,16.0
ESP,Spain,2020-02-28,33.0
ESP,Spain,2020-02-29,19.0
ESP,Spain,2020-03-01,6.0
ESP,Spain,2020-03-02,-7.0
ESP,Spain,2020-03-03,-3.0
ESP,Spain,2020-03-04,9.0
ESP,Spain,2020-03-05,2.0
ESP,Spain,2020-03-06,0.0
ESP,Spain,2020-03-07,17.0
ESP,Spain,2020-03-08,19.0
ESP,Spain,2020-03-09,12.0
ESP,Spain,2020-03-10,12.0
ESP,Spain,2020-03-11,17.0
ESP,Spain,2020-03-12,1.0
ESP,Spain,2020-03-13,-22.0
ESP,Spain,2020-03-14,-44.0
ESP,Spain,2020-03-15,-76.0
ESP,Spain,2020-03-16,-72.0
ESP,Spain,2020-03-17,-73.0
ESP,Spain,2020-03-18,-73.0
ESP,Spain,2020-03-19,-77.0
ESP,Spain,2020-03-20,-79.0
ESP,Spain,2020-03-21,-87.0
ESP,Spain,2020-03-22,-89.0
ESP,Spain,2020-03-23,-77.0
ESP,Spain,2020-03-24,-79.0
ESP,Spain,2020-03-25,-78.0
ESP,Spain,2020-03-26,-78.0
ESP,Spain,2020-03-27,-80.0
ESP,Spain,2020-03-28,-86.0
ESP,Spain,2020-03-29,-89.0
ESP,Spain,2020-03-30,-80.0
ESP,Spain,2020-03-31,-82.0
ESP,Spain,2020-04-01,-81.0
ESP,Spain,2020-04-02,-81.0
ESP,Spain,2020-04-03,-82.0
ESP,Spain,2020-04-04,-86.0
ESP,Spain,2020-04-05,-90.0
ESP,Spain,2020-04-06,-79.0
ESP,Spain,2020-04-07,-79.0
ESP,Spain,2020-04-08,-77.0
ESP,Spain,2020-04-09,-83.0
ESP,Spain,2020-04-10,-88.0
ESP,Spain,2020-04-11,-85.0
ESP,Spain,2020-04-12,-89.0
ESP,Spain,2020-04-13,-80.0
ESP,Spain,2020-04-14,-75.0
ESP,Spain,2020-04-15,-77.0
ESP,Spain,2020-04-16,-76.0
ESP,Spain,2020-04-17,-77.0
ESP,Spain,2020-04-18,-85.0
ESP,Spain,2020-04-19,-89.0
ESP,Spain,2020-04-20,-75.0
ESP,Spain,2020-04-21,-77.0
ESP,Spain,2020-04-22,-75.0
ESP,Spain,2020-04-23,-74.0
ESP,Spain,2020-04-24,-76.0
ESP,Spain,2020-04-25,-84.0
ESP,Spain,2020-04-26,-77.0
ESP,Spain,2020-04-27,-65.0
ESP,Spain,2020-04-28,-64.0
ESP,Spain,2020-04-29,-64.0
ESP,Spain,2020-04-30,-63.0
ESP,Spain,2020-05-01,-74.0
ESP,Spain,2020-05-02,-43.0
ESP,Spain,2020-05-03,-44.0
ESP,Spain,2020-05-04,-26.0
ESP,Spain,2020-05-05,-27.0
ESP,Spain,2020-05-06,-25.0
ESP,Spain,2020-05-07,-29.0
ESP,Spain,2020-05-08,-37.0
ESP,Spain,2020-05-09,-49.0
ESP,Spain,2020-05-10,-63.0
ESP,Spain,2020-05-11,-21.0
ESP,Spain,2020-05-12,-35.0
ESP,Spain,2020-05-13,-27.0
ESP,Spain,2020-05-14,-46.0
ESP,Spain,2020-05-15,-36.0
ESP,Spain,2020-05-16,-39.0
ESP,Spain,2020-05-17,-32.0
ESP,Spain,2020-05-18,-1.0
ESP,Spain,2020-05-19,-3.0
ESP,Spain,2020-05-20,-5.0
ESP,Spain,2020-05-21,-7.0
ESP,Spain,2020-05-22,-14.0
ESP,Spain,2020-05-23,-21.0
ESP,Spain,2020-05-24,-25.0
ESP,Spain,2020-05-25,8.0
ESP,Spain,2020-05-26,9.0
ESP,Spain,2020-05-27,10.0
ESP,Spain,2020-05-28,11.0
ESP,Spain,2020-05-29,2.0
ESP,Spain,2020-05-30,2.0
ESP,Spain,2020-05-31,-16.0
ESP,Spain,2020-06-01,14.0
ESP,Spain,2020-06-02,11.0
ESP,Spain,2020-06-03,1.0
ESP,Spain,2020-06-04,-11.0
ESP,Spain,2020-06-05,8.0
ESP,Spain,2020-06-06,4.0
ESP,Spain,2020-06-07,-21.0
ESP,Spain,2020-06-08,0.0
ESP,Spain,2020-06-09,6.0
ESP,Spain,2020-06-10,12.0
ESP,Spain,2020-06-11,-3.0
ESP,Spain,2020-06-12,-3.0
ESP,Spain,2020-06-13,12.0
ESP,Spain,2020-06-14,7.0
ESP,Spain,2020-06-15,20.0
ESP,Spain,2020-06-16,5.0
ESP,Spain,2020-06-17,16.0
ESP,Spain,2020-06-18,16.0
ESP,Spain,2020-06-19,18.0
ESP,Spain,2020-06-20,27.0
ESP,Spain,2020-06-21,19.0
ESP,Spain,2020-06-22,38.0
ESP,Spain,2020-06-23,42.0
ESP,Spain,2020-06-24,42.0
ESP,Spain,2020-06-25,24.0
ESP,Spain,2020-06-26,24.0
ESP,Spain,2020-06-27,33.0
ESP,Spain,2020-06-28,19.0
ESP,Spain,2020-06-29,37.0
ESP,Spain,2020-06-30,35.0
ESP,Spain,2020-07-01,30.0
ESP,Spain,2020-07-02,29.0
ESP,Spain,2020-07-03,31.0
ESP,Spain,2020-07-04,43.0
ESP,Spain,2020-07-05,28.0
ESP,Spain,2020-07-06,45.0
ESP,Spain,2020-07-07,51.0
ESP,Spain,2020-07-08,47.0
ESP,Spain,2020-07-09,46.0
ESP,Spain,2020-07-10,37.0
ESP,Spain,2020-07-11,44.0
ESP,Spain,2020-07-12,24.0
ESP,Spain,2020-07-13,58.0
ESP,Spain,2020-07-14,50.0
ESP,Spain,2020-07-15,47.0
ESP,Spain,2020-07-16,46.0
ESP,Spain,2020-07-17,42.0
ESP,Spain,2020-07-18,48.0
ESP,Spain,2020-07-19,31.0
ESP,Spain,2020-07-20,58.0
ESP,Spain,2020-07-21,54.0
ESP,Spain,2020-07-22,56.0
ESP,Spain,2020-07-23,57.0
ESP,Spain,2020-07-24,48.0
ESP,Spain,2020-07-25,53.0
ESP,Spain,2020-07-26,34.0
ESP,Spain,2020-07-27,66.0
