iso_code,country,date,owid_total_cases_per_million
AUT,Austria,2020-12-23,38234.7
AUT,Austria,2020-12-24,38550.808
AUT,Austria,2020-12-25,38756.329
AUT,Austria,2020-12-26,38914.994
AUT,Austria,2020-12-27,39071.327
AUT,Austria,2020-12-28,39248.09
AUT,Austria,2020-12-29,39455.498
AUT,Austria,2020-12-30,39738.63
AUT,Austria,2020-12-31,40062.067
AUT,Austria,2021-01-01,40294.79
AUT,Austria,2021-01-02,40449.236
AUT,Austria,2021-01-03,40612.009
AUT,Austria,2021-01-04,40794.324
AUT,Austria,2021-01-05,41050.919
AUT,Austria,2021-01-06,41325.058
AUT,Austria,2021-01-07,41607.079
AUT,Austria,2021-01-08,41836.139
AUT,Austria,2021-01-09,42089.07
AUT,Austria,2021-01-10,42272.384
AUT,Austria,2021-01-11,42442.929
AUT,Austria,2021-01-12,42617.805
AUT,Austria,2021-01-13,42830.654
AUT,Austria,2021-01-14,43220.377
AUT,Austria,2021-01-15,43390.034
AUT,Austria,2021-01-16,43581.342
AUT,Austria,2021-01-17,43722.02
AUT,Austria,2021-01-18,43850.928
AUT,Austria,2021-01-19,44015.922
AUT,Austria,2021-01-20,44201.457
AUT,Austria,2021-01-21,44390.433
AUT,Austria,2021-01-22,44622.269
AUT,Austria,2021-01-23,44802.807
AUT,Austria,2021-01-24,44936.268
AUT,Austria,2021-01-25,45048.299
AUT,Austria,2021-01-26,45205.632
AUT,Austria,2021-01-27,45387.835
AUT,Austria,2021-01-28,45548.721
AUT,Austria,2021-01-29,45715.269
AUT,Austria,2021-01-30,45879.375
AUT,Austria,2021-01-31,46011.503
AUT,Austria,2021-02-01,46136.303
AUT,Austria,2021-02-02,46274.094
AUT,Austria,2021-02-03,46442.863
AUT,Austria,2021-02-04,46611.41
AUT,Austria,2021-02-05,46765.522
AUT,Austria,2021-02-06,46913.528
AUT,Austria,2021-02-07,47059.758
AUT,Austria,2021-02-08,47177.118
AUT,Austria,2021-02-09,47310.024
AUT,Austria,2021-02-10,47473.13
AUT,Austria,2021-02-11,47648.228
AUT,Austria,2021-02-12,47840.425
AUT,Austria,2021-02-13,47999.534
AUT,Austria,2021-02-14,48130.996
AUT,Austria,2021-02-15,48267.01
AUT,Austria,2021-02-16,48425.453
AUT,Austria,2021-02-17,48618.094
AUT,Austria,2021-02-18,48836.494
AUT,Austria,2021-02-19,49038.351
AUT,Austria,2021-02-20,49246.758
AUT,Austria,2021-02-21,49450.835
AUT,Austria,2021-02-22,49591.846
AUT,Austria,2021-02-23,49783.598
AUT,Austria,2021-02-24,50006.218
AUT,Austria,2021-02-25,50271.696
AUT,Austria,2021-02-26,50504.086
AUT,Austria,2021-02-27,50776.892
AUT,Austria,2021-02-28,51012.613
AUT,Austria,2021-03-01,51169.058
AUT,Austria,2021-03-02,51382.239
AUT,Austria,2021-03-03,51665.704
AUT,Austria,2021-03-04,51923.743
AUT,Austria,2021-03-05,52219.977
AUT,Austria,2021-03-06,52503.886
AUT,Austria,2021-03-07,52748.046
AUT,Austria,2021-03-08,52960.117
AUT,Austria,2021-03-09,53227.816
AUT,Austria,2021-03-10,53508.505
AUT,Austria,2021-03-11,53841.268
AUT,Austria,2021-03-12,54188.355
AUT,Austria,2021-03-13,54524.005
AUT,Austria,2021-03-14,54801.919
AUT,Austria,2021-03-15,55012.436
AUT,Austria,2021-03-16,55281.689
AUT,Austria,2021-03-17,55651.981
AUT,Austria,2021-03-18,56024.716
AZE,Azerbaijan,2020-03-01,0.296
AZE,Azerbaijan,2020-03-02,0.296
AZE,Azerbaijan,2020-03-03,0.296
AZE,Azerbaijan,2020-03-04,0.296
AZE,Azerbaijan,2020-03-05,0.592
AZE,Azerbaijan,2020-03-06,0.592
AZE,Azerbaijan,2020-03-07,0.888
AZE,Azerbaijan,2020-03-08,0.888
AZE,Azerbaijan,2020-03-09,0.888
AZE,Azerbaijan,2020-03-10,1.085
AZE,Azerbaijan,2020-03-11,1.085
AZE,Azerbaijan,2020-03-12,1.085
AZE,Azerbaijan,2020-03-13,1.479
AZE,Azerbaijan,2020-03-14,1.479
AZE,Azerbaijan,2020-03-15,2.268
AZE,Azerbaijan,2020-03-16,2.762
AZE,Azerbaijan,2020-03-17,2.762
AZE,Azerbaijan,2020-03-18,2.762
AZE,Azerbaijan,2020-03-19,4.34
AZE,Azerbaijan,2020-03-20,4.34
AZE,Azerbaijan,2020-03-21,5.227
AZE,Azerbaijan,2020-03-22,6.411
AZE,Azerbaijan,2020-03-23,7.101
AZE,Azerbaijan,2020-03-24,8.581
AZE,Azerbaijan,2020-03-25,9.172
AZE,Azerbaijan,2020-03-26,12.033
AZE,Azerbaijan,2020-03-27,16.274
AZE,Azerbaijan,2020-03-28,17.95
AZE,Azerbaijan,2020-03-29,20.613
AZE,Azerbaijan,2020-03-30,26.925
AZE,Azerbaijan,2020-03-31,29.391
AZE,Azerbaijan,2020-04-01,35.407
AZE,Azerbaijan,2020-04-02,39.451
AZE,Azerbaijan,2020-04-03,43.692
AZE,Azerbaijan,2020-04-04,51.385
AZE,Azerbaijan,2020-04-05,57.598
AZE,Azerbaijan,2020-04-06,63.22
AZE,Azerbaijan,2020-04-07,70.716
AZE,Azerbaijan,2020-04-08,81.072
AZE,Azerbaijan,2020-04-09,91.329
AZE,Azerbaijan,2020-04-10,97.74
AZE,Azerbaijan,2020-04-11,104.348
AZE,Azerbaijan,2020-04-12,108.293
AZE,Azerbaijan,2020-04-13,113.224
AZE,Azerbaijan,2020-04-14,118.057
AZE,Azerbaijan,2020-04-15,123.58
AZE,Azerbaijan,2020-04-16,126.539
AZE,Azerbaijan,2020-04-17,132.161
AZE,Azerbaijan,2020-04-18,135.415
AZE,Azerbaijan,2020-04-19,137.881
AZE,Azerbaijan,2020-04-20,141.629
AZE,Azerbaijan,2020-04-21,145.968
AZE,Azerbaijan,2020-04-22,149.716
AZE,Azerbaijan,2020-04-23,152.675
AZE,Azerbaijan,2020-04-24,157.015
AZE,Azerbaijan,2020-04-25,159.48
AZE,Azerbaijan,2020-04-26,162.242
AZE,Azerbaijan,2020-04-27,165.497
AZE,Azerbaijan,2020-04-28,169.343
AZE,Azerbaijan,2020-04-29,174.176
AZE,Azerbaijan,2020-04-30,177.924
AZE,Azerbaijan,2020-05-01,182.855
AZE,Azerbaijan,2020-05-02,186.8
AZE,Azerbaijan,2020-05-03,190.548
AZE,Azerbaijan,2020-05-04,195.677
AZE,Azerbaijan,2020-05-05,203.172
AZE,Azerbaijan,2020-05-06,209.78
AZE,Azerbaijan,2020-05-07,217.375
AZE,Azerbaijan,2020-05-08,224.772
AZE,Azerbaijan,2020-05-09,238.875
AZE,Azerbaijan,2020-05-10,248.442
AZE,Azerbaijan,2020-05-11,255.346
AZE,Azerbaijan,2020-05-12,265.603
AZE,Azerbaijan,2020-05-13,272.014
AZE,Azerbaijan,2020-05-14,283.948
AZE,Azerbaijan,2020-05-15,293.91
AZE,Azerbaijan,2020-05-16,309.493
AZE,Azerbaijan,2020-05-17,322.906
AZE,Azerbaijan,2020-05-18,334.051
AZE,Azerbaijan,2020-05-19,346.971
AZE,Azerbaijan,2020-05-20,358.116
AZE,Azerbaijan,2020-05-21,369.754
AZE,Azerbaijan,2020-05-22,380.208
AZE,Azerbaijan,2020-05-23,392.734
AZE,Azerbaijan,2020-05-24,406.542
AZE,Azerbaijan,2020-05-25,421.237
AZE,Azerbaijan,2020-05-26,434.256
AZE,Azerbaijan,2020-05-27,450.53
AZE,Azerbaijan,2020-05-28,469.368
AZE,Azerbaijan,2020-05-29,492.052
AZE,Azerbaijan,2020-05-30,517.399
AZE,Azerbaijan,2020-05-31,541.859
AZE,Azerbaijan,2020-06-01,558.428
AZE,Azerbaijan,2020-06-02,585.353
AZE,Azerbaijan,2020-06-03,617.407
AZE,Azerbaijan,2020-06-04,643.248
AZE,Azerbaijan,2020-06-05,676.584
AZE,Azerbaijan,2020-06-06,713.963
AZE,Azerbaijan,2020-06-07,744.932
AZE,Azerbaijan,2020-06-08,776.789
AZE,Azerbaijan,2020-06-09,807.857
AZE,Azerbaijan,2020-06-10,841.291
AZE,Azerbaijan,2020-06-11,876.008
AZE,Azerbaijan,2020-06-12,909.147
AZE,Azerbaijan,2020-06-13,943.864
AZE,Azerbaijan,2020-06-14,982.033
AZE,Azerbaijan,2020-06-15,1018.229
AZE,Azerbaijan,2020-06-16,1051.565
AZE,Azerbaijan,2020-06-17,1084.013
AZE,Azerbaijan,2020-06-18,1117.349
AZE,Azerbaijan,2020-06-19,1160.548
AZE,Azerbaijan,2020-06-20,1207.002
AZE,Azerbaijan,2020-06-21,1255.428
AZE,Azerbaijan,2020-06-22,1302.571
AZE,Azerbaijan,2020-06-23,1352.674
AZE,Azerbaijan,2020-06-24,1410.864
AZE,Azerbaijan,2020-06-25,1464.813
AZE,Azerbaijan,2020-06-26,1515.804
AZE,Azerbaijan,2020-06-27,1567.189
AZE,Azerbaijan,2020-06-28,1619.856
AZE,Azerbaijan,2020-06-29,1673.509
AZE,Azerbaijan,2020-06-30,1728.346
AZE,Azerbaijan,2020-07-01,1786.339
AZE,Azerbaijan,2020-07-02,1842.753
AZE,Azerbaijan,2020-07-03,1900.253
AZE,Azerbaijan,2020-07-04,1952.92
AZE,Azerbaijan,2020-07-05,2004.502
AZE,Azerbaijan,2020-07-06,2055.098
AZE,Azerbaijan,2020-07-07,2108.061
AZE,Azerbaijan,2020-07-08,2161.517
AZE,Azerbaijan,2020-07-09,2215.565
AZE,Azerbaijan,2020-07-10,2267.443
AZE,Azerbaijan,2020-07-11,2319.814
AZE,Azerbaijan,2020-07-12,2371.1
AZE,Azerbaijan,2020-07-13,2423.274
AZE,Azerbaijan,2020-07-14,2476.829
AZE,Azerbaijan,2020-07-15,2531.961
AZE,Azerbaijan,2020-07-16,2580.585
AZE,Azerbaijan,2020-07-17,2627.038
AZE,Azerbaijan,2020-07-18,2676.056
AZE,Azerbaijan,2020-07-19,2714.323
AZE,Azerbaijan,2020-07-20,2750.717
AZE,Azerbaijan,2020-07-21,2785.434
AZE,Azerbaijan,2020-07-22,2823.997
AZE,Azerbaijan,2020-07-23,2858.221
AZE,Azerbaijan,2020-07-24,2890.965
AZE,Azerbaijan,2020-07-25,2922.624
AZE,Azerbaijan,2020-07-26,2963.752
AZE,Azerbaijan,2020-07-27,3002.808
AZE,Azerbaijan,2020-07-28,3043.443
AZE,Azerbaijan,2020-07-29,3079.245
AZE,Azerbaijan,2020-07-30,3112.679
AZE,Azerbaijan,2020-07-31,3144.043
AZE,Azerbaijan,2020-08-01,3171.56
AZE,Azerbaijan,2020-08-02,3199.767
AZE,Azerbaijan,2020-08-03,3223.536
AZE,Azerbaijan,2020-08-04,3245.826
AZE,Azerbaijan,2020-08-05,3264.861
AZE,Azerbaijan,2020-08-06,3279.064
AZE,Azerbaijan,2020-08-07,3291.787
AZE,Azerbaijan,2020-08-08,3302.142
AZE,Azerbaijan,2020-08-09,3310.723
AZE,Azerbaijan,2020-08-10,3318.515
AZE,Azerbaijan,2020-08-11,3326.799
AZE,Azerbaijan,2020-08-12,3335.972
AZE,Azerbaijan,2020-08-13,3344.947
AZE,Azerbaijan,2020-08-14,3355.105
AZE,Azerbaijan,2020-08-15,3363.883
AZE,Azerbaijan,2020-08-16,3374.929
AZE,Azerbaijan,2020-08-17,3387.159
AZE,Azerbaijan,2020-08-18,3400.079
AZE,Azerbaijan,2020-08-19,3414.479
AZE,Azerbaijan,2020-08-20,3428.188
AZE,Azerbaijan,2020-08-21,3444.166
AZE,Azerbaijan,2020-08-22,3462.313
AZE,Azerbaijan,2020-08-23,3478.981
AZE,Azerbaijan,2020-08-24,3493.973
AZE,Azerbaijan,2020-08-25,3507.09
AZE,Azerbaijan,2020-08-26,3521.687
AZE,Azerbaijan,2020-08-27,3535.199
AZE,Azerbaijan,2020-08-28,3549.204
AZE,Azerbaijan,2020-08-29,3567.746
AZE,Azerbaijan,2020-08-30,3581.061
AZE,Azerbaijan,2020-08-31,3593.488
AZE,Azerbaijan,2020-09-01,3607.591
AZE,Azerbaijan,2020-09-02,3622.78
AZE,Azerbaijan,2020-09-03,3639.251
AZE,Azerbaijan,2020-09-04,3652.27
AZE,Azerbaijan,2020-09-05,3668.149
AZE,Azerbaijan,2020-09-06,3681.66
AZE,Azerbaijan,2020-09-07,3690.438
AZE,Azerbaijan,2020-09-08,3704.148
AZE,Azerbaijan,2020-09-09,3721.407
AZE,Azerbaijan,2020-09-10,3735.412
AZE,Azerbaijan,2020-09-11,3751.489
AZE,Azerbaijan,2020-09-12,3764.803
AZE,Azerbaijan,2020-09-13,3780.091
AZE,Azerbaijan,2020-09-14,3787.586
AZE,Azerbaijan,2020-09-15,3798.83
AZE,Azerbaijan,2020-09-16,3812.736
AZE,Azerbaijan,2020-09-17,3824.473
AZE,Azerbaijan,2020-09-18,3836.012
AZE,Azerbaijan,2020-09-19,3850.609
AZE,Azerbaijan,2020-09-20,3865.009
AZE,Azerbaijan,2020-09-21,3874.082
AZE,Azerbaijan,2020-09-22,3883.748
AZE,Azerbaijan,2020-09-23,3898.148
AZE,Azerbaijan,2020-09-24,3914.125
AZE,Azerbaijan,2020-09-25,3924.087
AZE,Azerbaijan,2020-09-26,3934.738
AZE,Azerbaijan,2020-09-27,3947.363
AZE,Azerbaijan,2020-09-28,3951.11
AZE,Azerbaijan,2020-09-29,3956.831
AZE,Azerbaijan,2020-09-30,3967.68
AZE,Azerbaijan,2020-10-01,3975.57
AZE,Azerbaijan,2020-10-02,3989.772
AZE,Azerbaijan,2020-10-03,4000.424
AZE,Azerbaijan,2020-10-04,4013.246
AZE,Azerbaijan,2020-10-05,4022.813
AZE,Azerbaijan,2020-10-06,4036.916
AZE,Azerbaijan,2020-10-07,4054.866
AZE,Azerbaijan,2020-10-08,4073.704
AZE,Azerbaijan,2020-10-09,4094.909
AZE,Azerbaijan,2020-10-10,4117.889
AZE,Azerbaijan,2020-10-11,4140.574
AZE,Azerbaijan,2020-10-12,4152.606
AZE,Azerbaijan,2020-10-13,4179.926
AZE,Azerbaijan,2020-10-14,4216.319
AZE,Azerbaijan,2020-10-15,4268.592
AZE,Azerbaijan,2020-10-16,4318.793
AZE,Azerbaijan,2020-10-17,4370.868
AZE,Azerbaijan,2020-10-18,4434.68
AZE,Azerbaijan,2020-10-19,4467.326
AZE,Azerbaijan,2020-10-20,4524.924
AZE,Azerbaijan,2020-10-21,4595.344
AZE,Azerbaijan,2020-10-22,4676.712
AZE,Azerbaijan,2020-10-23,4755.91
AZE,Azerbaijan,2020-10-24,4834.022
AZE,Azerbaijan,2020-10-25,4927.324
AZE,Azerbaijan,2020-10-26,4979.301
AZE,Azerbaijan,2020-10-27,5044.691
AZE,Azerbaijan,2020-10-28,5142.134
AZE,Azerbaijan,2020-10-29,5242.241
AZE,Azerbaijan,2020-10-30,5343.038
AZE,Azerbaijan,2020-10-31,5451.035
AZE,Azerbaijan,2020-11-01,5566.922
AZE,Azerbaijan,2020-11-02,5625.704
AZE,Azerbaijan,2020-11-03,5748.199
AZE,Azerbaijan,2020-11-04,5869.215
AZE,Azerbaijan,2020-11-05,6003.743
AZE,Azerbaijan,2020-11-06,6148.232
AZE,Azerbaijan,2020-11-07,6287.297
AZE,Azerbaijan,2020-11-08,6451.314
AZE,Azerbaijan,2020-11-09,6513.942
AZE,Azerbaijan,2020-11-10,6646.695
AZE,Azerbaijan,2020-11-11,6765.245
AZE,Azerbaijan,2020-11-12,6925.218
AZE,Azerbaijan,2020-11-13,7059.746
AZE,Azerbaijan,2020-11-14,7242.108
AZE,Azerbaijan,2020-11-15,7464.907
AZE,Azerbaijan,2020-11-16,7602.492
AZE,Azerbaijan,2020-11-17,7807.144
AZE,Azerbaijan,2020-11-18,8027.971
AZE,Azerbaijan,2020-11-19,8284.106
AZE,Azerbaijan,2020-11-20,8596.656
AZE,Azerbaijan,2020-11-21,8866.402
AZE,Azerbaijan,2020-11-22,9181.615
AZE,Azerbaijan,2020-11-23,9397.313
AZE,Azerbaijan,2020-11-24,9756.908
AZE,Azerbaijan,2020-11-25,10099.047
AZE,Azerbaijan,2020-11-26,10464.461
AZE,Azerbaijan,2020-11-27,10830.566
AZE,Azerbaijan,2020-11-28,11245.984
AZE,Azerbaijan,2020-11-29,11657.26
AZE,Azerbaijan,2020-11-30,11951.268
AZE,Azerbaijan,2020-12-01,12387.793
AZE,Azerbaijan,2020-12-02,12776.582
AZE,Azerbaijan,2020-12-03,13189.732
AZE,Azerbaijan,2020-12-04,13610.575
AZE,Azerbaijan,2020-12-05,14036.941
AZE,Azerbaijan,2020-12-06,14466.562
AZE,Azerbaijan,2020-12-07,14770.926
AZE,Azerbaijan,2020-12-08,15203.604
AZE,Azerbaijan,2020-12-09,15637.86
AZE,Azerbaijan,2020-12-10,16053.969
AZE,Azerbaijan,2020-12-11,16486.055
AZE,Azerbaijan,2020-12-12,16906.997
AZE,Azerbaijan,2020-12-13,17345.987
AZE,Azerbaijan,2020-12-14,17652.916
AZE,Azerbaijan,2020-12-15,18074.35
AZE,Azerbaijan,2020-12-16,18476.454
AZE,Azerbaijan,2020-12-17,18883.193
AZE,Azerbaijan,2020-12-18,19273.955
AZE,Azerbaijan,2020-12-19,19639.369
AZE,Azerbaijan,2020-12-20,19931.405
AZE,Azerbaijan,2020-12-21,20079.839
AZE,Azerbaijan,2020-12-22,20305.104
AZE,Azerbaijan,2020-12-23,20535.3
AZE,Azerbaijan,2020-12-24,20717.761
AZE,Azerbaijan,2020-12-25,20885.723
AZE,Azerbaijan,2020-12-26,21026.563
AZE,Azerbaijan,2020-12-27,21176.378
AZE,Azerbaijan,2020-12-28,21252.518
AZE,Azerbaijan,2020-12-29,21361.107
AZE,Azerbaijan,2020-12-30,21464.863
AZE,Azerbaijan,2020-12-31,21569.802
AZE,Azerbaijan,2021-01-01,21603.434
AZE,Azerbaijan,2021-01-02,21644.956
AZE,Azerbaijan,2021-01-03,21724.154
AZE,Azerbaijan,2021-01-04,21757.096
AZE,Azerbaijan,2021-01-05,21836.195
AZE,Azerbaijan,2021-01-06,21914.998
AZE,Azerbaijan,2021-01-07,21982.558
AZE,Azerbaijan,2021-01-08,22035.028
AZE,Azerbaijan,2021-01-09,22097.459
AZE,Azerbaijan,2021-01-10,22156.734
AZE,Azerbaijan,2021-01-11,22174.092
AZE,Azerbaijan,2021-01-12,22225.28
AZE,Azerbaijan,2021-01-13,22272.029
AZE,Azerbaijan,2021-01-14,22309.507
AZE,Azerbaijan,2021-01-15,22343.928
AZE,Azerbaijan,2021-01-16,22383.577
AZE,Azerbaijan,2021-01-17,22415.335
AZE,Azerbaijan,2021-01-18,22426.973
AZE,Azerbaijan,2021-01-19,22457.054
AZE,Azerbaijan,2021-01-20,22489.798
AZE,Azerbaijan,2021-01-21,22511.299
AZE,Azerbaijan,2021-01-22,22538.915
AZE,Azerbaijan,2021-01-23,22554.892
AZE,Azerbaijan,2021-01-24,22583.198
AZE,Azerbaijan,2021-01-25,22588.82
AZE,Azerbaijan,2021-01-26,22620.973
AZE,Azerbaijan,2021-01-27,22643.262
AZE,Azerbaijan,2021-01-28,22663.876
AZE,Azerbaijan,2021-01-29,22677.881
AZE,Azerbaijan,2021-01-30,22690.801
AZE,Azerbaijan,2021-01-31,22705.891
AZE,Azerbaijan,2021-02-01,22713.485
AZE,Azerbaijan,2021-02-02,22729.167
AZE,Azerbaijan,2021-02-03,22745.144
AZE,Azerbaijan,2021-02-04,22760.136
AZE,Azerbaijan,2021-02-05,22773.746
AZE,Azerbaijan,2021-02-06,22785.089
AZE,Azerbaijan,2021-02-07,22798.107
AZE,Azerbaijan,2021-02-08,22802.447
AZE,Azerbaijan,2021-02-09,22818.622
AZE,Azerbaijan,2021-02-10,22833.12
AZE,Azerbaijan,2021-02-11,22846.928
AZE,Azerbaijan,2021-02-12,22865.766
AZE,Azerbaijan,2021-02-13,22881.053
AZE,Azerbaijan,2021-02-14,22893.677
AZE,Azerbaijan,2021-02-15,22900.976
AZE,Azerbaijan,2021-02-16,22914.784
AZE,Azerbaijan,2021-02-17,22929.972
AZE,Azerbaijan,2021-02-18,22944.273
AZE,Azerbaijan,2021-02-19,22963.308
AZE,Azerbaijan,2021-02-20,22977.51
AZE,Azerbaijan,2021-02-21,22992.896
AZE,Azerbaijan,2021-02-22,22999.998
AZE,Azerbaijan,2021-02-23,23021.991
AZE,Azerbaijan,2021-02-24,23043.689
AZE,Azerbaijan,2021-02-25,23056.116
AZE,Azerbaijan,2021-02-26,23077.716
AZE,Azerbaijan,2021-02-27,23105.134
AZE,Azerbaijan,2021-02-28,23131.764
AZE,Azerbaijan,2021-03-01,23144.092
AZE,Azerbaijan,2021-03-02,23178.809
AZE,Azerbaijan,2021-03-03,23210.271
AZE,Azerbaijan,2021-03-04,23241.24
AZE,Azerbaijan,2021-03-05,23277.239
AZE,Azerbaijan,2021-03-06,23312.054
AZE,Azerbaijan,2021-03-07,23351.801
AZE,Azerbaijan,2021-03-08,23371.034
AZE,Azerbaijan,2021-03-09,23400.326
AZE,Azerbaijan,2021-03-10,23451.119
AZE,Azerbaijan,2021-03-11,23511.084
AZE,Azerbaijan,2021-03-12,23567.894
AZE,Azerbaijan,2021-03-13,23640.188
AZE,Azerbaijan,2021-03-14,23699.66
AZE,Azerbaijan,2021-03-15,23736.744
AZE,Azerbaijan,2021-03-16,23833.399
AZE,Azerbaijan,2021-03-17,23916.246
AZE,Azerbaijan,2021-03-18,24008.265
BDI,Burundi,2020-03-31,0.168
BDI,Burundi,2020-04-01,0.168
BDI,Burundi,2020-04-02,0.252
BDI,Burundi,2020-04-03,0.252
BDI,Burundi,2020-04-04,0.252
BDI,Burundi,2020-04-05,0.252
BDI,Burundi,2020-04-06,0.252
BDI,Burundi,2020-04-07,0.252
BDI,Burundi,2020-04-08,0.252
BDI,Burundi,2020-04-09,0.252
BDI,Burundi,2020-04-10,0.252
BDI,Burundi,2020-04-11,0.42
BDI,Burundi,2020-04-12,0.42
BDI,Burundi,2020-04-13,0.42
BDI,Burundi,2020-04-14,0.42
BDI,Burundi,2020-04-15,0.42
BDI,Burundi,2020-04-16,0.42
BDI,Burundi,2020-04-17,0.42
BDI,Burundi,2020-04-18,0.42
BDI,Burundi,2020-04-19,0.42
BDI,Burundi,2020-04-20,0.42
BDI,Burundi,2020-04-21,0.42
BDI,Burundi,2020-04-22,0.925
BDI,Burundi,2020-04-23,0.925
BDI,Burundi,2020-04-24,0.925
BDI,Burundi,2020-04-25,0.925
BDI,Burundi,2020-04-26,0.925
BDI,Burundi,2020-04-27,0.925
BDI,Burundi,2020-04-28,0.925
BDI,Burundi,2020-04-29,0.925
BDI,Burundi,2020-04-30,0.925
BDI,Burundi,2020-05-01,0.925
BDI,Burundi,2020-05-02,1.261
BDI,Burundi,2020-05-03,1.261
BDI,Burundi,2020-05-04,1.261
BDI,Burundi,2020-05-05,1.261
BDI,Burundi,2020-05-06,1.261
BDI,Burundi,2020-05-07,1.261
BDI,Burundi,2020-05-08,1.261
BDI,Burundi,2020-05-09,1.261
BDI,Burundi,2020-05-10,1.261
BDI,Burundi,2020-05-11,1.261
BDI,Burundi,2020-05-12,1.261
BDI,Burundi,2020-05-13,1.261
BDI,Burundi,2020-05-14,1.261
BDI,Burundi,2020-05-15,1.261
BDI,Burundi,2020-05-16,1.261
BDI,Burundi,2020-05-17,1.934
BDI,Burundi,2020-05-18,3.532
BDI,Burundi,2020-05-19,3.532
BDI,Burundi,2020-05-20,3.532
BDI,Burundi,2020-05-21,3.532
BDI,Burundi,2020-05-22,3.532
BDI,Burundi,2020-05-23,3.532
BDI,Burundi,2020-05-24,3.532
BDI,Burundi,2020-05-25,3.532
BDI,Burundi,2020-05-26,3.532
BDI,Burundi,2020-05-27,3.532
BDI,Burundi,2020-05-28,3.532
BDI,Burundi,2020-05-29,3.532
BDI,Burundi,2020-05-30,5.298
BDI,Burundi,2020-05-31,5.298
BDI,Burundi,2020-06-01,5.298
BDI,Burundi,2020-06-02,5.298
BDI,Burundi,2020-06-03,5.298
BDI,Burundi,2020-06-04,5.298
BDI,Burundi,2020-06-05,5.298
BDI,Burundi,2020-06-06,6.98
BDI,Burundi,2020-06-07,6.98
BDI,Burundi,2020-06-08,6.98
BDI,Burundi,2020-06-09,6.98
BDI,Burundi,2020-06-10,6.98
BDI,Burundi,2020-06-11,7.148
BDI,Burundi,2020-06-12,7.148
BDI,Burundi,2020-06-13,7.148
BDI,Burundi,2020-06-14,7.148
BDI,Burundi,2020-06-15,7.148
BDI,Burundi,2020-06-16,8.746
BDI,Burundi,2020-06-17,8.746
BDI,Burundi,2020-06-18,8.746
BDI,Burundi,2020-06-19,8.746
BDI,Burundi,2020-06-20,8.746
BDI,Burundi,2020-06-21,12.11
BDI,Burundi,2020-06-22,12.11
BDI,Burundi,2020-06-23,12.11
BDI,Burundi,2020-06-24,12.11
BDI,Burundi,2020-06-25,12.11
BDI,Burundi,2020-06-26,12.11
BDI,Burundi,2020-06-27,14.297
BDI,Burundi,2020-06-28,14.297
BDI,Burundi,2020-06-29,14.297
BDI,Burundi,2020-06-30,14.297
BDI,Burundi,2020-07-01,14.297
BDI,Burundi,2020-07-02,14.297
BDI,Burundi,2020-07-03,16.063
BDI,Burundi,2020-07-04,16.063
BDI,Burundi,2020-07-05,16.063
BDI,Burundi,2020-07-06,16.063
BDI,Burundi,2020-07-07,16.063
BDI,Burundi,2020-07-08,16.063
BDI,Burundi,2020-07-09,16.063
BDI,Burundi,2020-07-10,16.063
BDI,Burundi,2020-07-11,16.063
BDI,Burundi,2020-07-12,16.063
BDI,Burundi,2020-07-13,22.623
BDI,Burundi,2020-07-14,22.623
BDI,Burundi,2020-07-15,22.623
BDI,Burundi,2020-07-16,25.482
BDI,Burundi,2020-07-17,26.071
BDI,Burundi,2020-07-18,26.071
BDI,Burundi,2020-07-19,26.071
BDI,Burundi,2020-07-20,27.08
BDI,Burundi,2020-07-21,27.584
BDI,Burundi,2020-07-22,27.584
BDI,Burundi,2020-07-23,29.014
BDI,Burundi,2020-07-24,29.014
BDI,Burundi,2020-07-25,30.36
BDI,Burundi,2020-07-26,30.36
BDI,Burundi,2020-07-27,31.789
BDI,Burundi,2020-07-28,31.789
BDI,Burundi,2020-07-29,32.546
BDI,Burundi,2020-07-30,32.546
BDI,Burundi,2020-07-31,32.546
BDI,Burundi,2020-08-01,33.219
BDI,Burundi,2020-08-02,33.219
BDI,Burundi,2020-08-03,33.219
BDI,Burundi,2020-08-04,33.219
BDI,Burundi,2020-08-05,33.219
BDI,Burundi,2020-08-06,33.64
BDI,Burundi,2020-08-07,33.64
BDI,Burundi,2020-08-08,34.06
BDI,Burundi,2020-08-09,34.312
BDI,Burundi,2020-08-10,34.312
BDI,Burundi,2020-08-11,34.312
BDI,Burundi,2020-08-12,34.396
BDI,Burundi,2020-08-13,34.48
BDI,Burundi,2020-08-14,34.649
BDI,Burundi,2020-08-15,34.649
BDI,Burundi,2020-08-16,34.733
BDI,Burundi,2020-08-17,34.733
BDI,Burundi,2020-08-18,34.985
BDI,Burundi,2020-08-19,35.49
BDI,Burundi,2020-08-20,35.49
BDI,Burundi,2020-08-21,35.826
BDI,Burundi,2020-08-22,36.078
BDI,Burundi,2020-08-23,36.162
BDI,Burundi,2020-08-24,36.162
BDI,Burundi,2020-08-25,36.162
BDI,Burundi,2020-08-26,36.162
BDI,Burundi,2020-08-27,36.247
BDI,Burundi,2020-08-28,36.415
BDI,Burundi,2020-08-29,37.424
BDI,Burundi,2020-08-30,37.424
BDI,Burundi,2020-08-31,37.424
BDI,Burundi,2020-09-01,37.424
BDI,Burundi,2020-09-02,37.676
BDI,Burundi,2020-09-03,37.676
BDI,Burundi,2020-09-04,37.929
